Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,539495,-,-,-,35.25,-102.86,-6,1184,-6,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,3.0.6
Year,Month,Day,Hour,Minute,GHI,DHI,DNI,Wind Speed,Temperature,Solar Zenith Angle
2013,1,1,0,30,0,0,0,2.3000000000000003,-6,166.57
2013,1,1,1,30,0,0,0,2,-6,165.56
2013,1,1,2,30,0,0,0,1.7000000000000002,-6,155.99
2013,1,1,3,30,0,0,0,1.5,-6,144.26
2013,1,1,4,30,0,0,0,1.3,-6,132.07
2013,1,1,5,30,0,0,0,1.3,-6,119.86
2013,1,1,6,30,0,0,0,1.3,-6,107.9
2013,1,1,7,30,0,0,0,1.3,-5,96.38
2013,1,1,8,30,27,26,6,1.5,-4,85.56
2013,1,1,9,30,116,101,59,1.8,-3,75.8
2013,1,1,10,30,399,104,774,2.1,-1,67.59
2013,1,1,11,30,312,218,196,2,0,61.59
2013,1,1,12,30,589,109,918,1.5,0,58.49
2013,1,1,13,30,584,107,920,0.9,0,58.76
2013,1,1,14,30,514,98,896,0.4,1,62.36
2013,1,1,15,30,384,82,834,0.2,0,68.75
2013,1,1,16,30,210,60,682,0.4,0,77.24
2013,1,1,17,30,34,21,281,0.8,-2,87.19
2013,1,1,18,30,0,0,0,1,-3,98.14
2013,1,1,19,30,0,0,0,1.1,-4,109.74000000000001
2013,1,1,20,30,0,0,0,1,-4,121.76
2013,1,1,21,30,0,0,0,0.9,-5,133.98
2013,1,1,22,30,0,0,0,0.8,-5,146.14000000000001
2013,1,1,23,30,0,0,0,0.6000000000000001,-5,157.69
2013,1,2,0,30,0,0,0,0.6000000000000001,-5,166.45000000000002
2013,1,2,1,30,0,0,0,0.8,-6,165.53
2013,1,2,2,30,0,0,0,0.9,-6,156.03
2013,1,2,3,30,0,0,0,1.1,-6,144.31
2013,1,2,4,30,0,0,0,1.2000000000000002,-6,132.12
2013,1,2,5,30,0,0,0,1.5,-6,119.92
2013,1,2,6,30,0,0,0,1.8,-6,107.94
2013,1,2,7,30,0,0,0,2.2,-5,96.41
2013,1,2,8,30,60,26,440,2.4000000000000004,-4,85.58
2013,1,2,9,30,245,57,768,2.2,-1,75.8
2013,1,2,10,30,415,75,892,2.1,1,67.57000000000001
2013,1,2,11,30,538,87,947,2,2,61.54
2013,1,2,12,30,595,108,929,2,3,58.410000000000004
2013,1,2,13,30,589,111,918,2.1,3,58.65
2013,1,2,14,30,516,106,879,2.3000000000000003,3,62.230000000000004
2013,1,2,15,30,384,91,803,2.3000000000000003,2,68.61
2013,1,2,16,30,209,67,635,1.8,0,77.10000000000001
2013,1,2,17,30,34,22,231,1.7000000000000002,-2,87.05
2013,1,2,18,30,0,0,0,2,-3,98
2013,1,2,19,30,0,0,0,2.1,-3,109.60000000000001
2013,1,2,20,30,0,0,0,2,-3,121.62
2013,1,2,21,30,0,0,0,1.7000000000000002,-4,133.84
2013,1,2,22,30,0,0,0,1.4000000000000001,-4,146
2013,1,2,23,30,0,0,0,1,-4,157.55
2013,1,3,0,30,0,0,0,0.8,-4,166.32
2013,1,3,1,30,0,0,0,1,-4,165.5
2013,1,3,2,30,0,0,0,1.5,-4,156.05
2013,1,3,3,30,0,0,0,1.8,-4,144.36
2013,1,3,4,30,0,0,0,2,-4,132.17000000000002
2013,1,3,5,30,0,0,0,1.8,-4,119.96000000000001
2013,1,3,6,30,0,0,0,1.4000000000000001,-5,107.98
2013,1,3,7,30,0,0,0,1.4000000000000001,-4,96.44
2013,1,3,8,30,58,27,408,1.8,-3,85.60000000000001
2013,1,3,9,30,241,57,748,1.8,-1,75.8
2013,1,3,10,30,411,74,880,1.4000000000000001,0,67.55
2013,1,3,11,30,534,84,942,0.8,1,61.480000000000004
2013,1,3,12,30,596,95,953,0.7000000000000001,2,58.32
2013,1,3,13,30,593,95,954,1.2000000000000002,2,58.54
2013,1,3,14,30,523,88,928,1.7000000000000002,2,62.1
2013,1,3,15,30,394,73,874,1.7000000000000002,1,68.47
2013,1,3,16,30,221,53,741,1.2000000000000002,0,76.95
2013,1,3,17,30,40,20,364,1.1,0,86.9
2013,1,3,18,30,0,0,0,1.2000000000000002,-1,97.86
2013,1,3,19,30,0,0,0,1.2000000000000002,-2,109.46000000000001
2013,1,3,20,30,0,0,0,1.5,-3,121.48
2013,1,3,21,30,0,0,0,1.7000000000000002,-3,133.7
2013,1,3,22,30,0,0,0,1.8,-3,145.86
2013,1,3,23,30,0,0,0,2,-3,157.4
2013,1,4,0,30,0,0,0,2.3000000000000003,-3,166.19
2013,1,4,1,30,0,0,0,2.5,-4,165.46
2013,1,4,2,30,0,0,0,2.5,-4,156.08
2013,1,4,3,30,0,0,0,2.3000000000000003,-4,144.4
2013,1,4,4,30,0,0,0,2.1,-4,132.21
2013,1,4,5,30,0,0,0,2,-5,120
2013,1,4,6,30,0,0,0,1.9000000000000001,-5,108.02
2013,1,4,7,30,0,0,0,2.2,-4,96.47
2013,1,4,8,30,16,16,0,3.2,-3,85.60000000000001
2013,1,4,9,30,13,13,0,4.4,-1,75.79
2013,1,4,10,30,151,144,18,4.9,0,67.51
2013,1,4,11,30,82,82,0,4.9,1,61.42
2013,1,4,12,30,418,222,370,4.7,2,58.230000000000004
2013,1,4,13,30,258,229,56,4.6000000000000005,3,58.42
2013,1,4,14,30,412,144,570,4.5,3,61.96
2013,1,4,15,30,187,158,80,4.3,2,68.33
2013,1,4,16,30,212,62,657,3.4000000000000004,1,76.8
2013,1,4,17,30,38,23,278,3,0,86.76
2013,1,4,18,30,0,0,0,3.4000000000000004,-1,97.71000000000001
2013,1,4,19,30,0,0,0,3.7,-1,109.32000000000001
2013,1,4,20,30,0,0,0,4.1000000000000005,-1,121.34
2013,1,4,21,30,0,0,0,4.6000000000000005,-2,133.55
2013,1,4,22,30,0,0,0,4.4,-2,145.71
2013,1,4,23,30,0,0,0,4,-2,157.25
2013,1,5,0,30,0,0,0,3.9000000000000004,-3,166.04
2013,1,5,1,30,0,0,0,3.6,-3,165.41
2013,1,5,2,30,0,0,0,3.3000000000000003,-3,156.09
2013,1,5,3,30,0,0,0,3,-4,144.43
2013,1,5,4,30,0,0,0,2.9000000000000004,-4,132.25
2013,1,5,5,30,0,0,0,2.8000000000000003,-4,120.04
2013,1,5,6,30,0,0,0,2.8000000000000003,-5,108.05
2013,1,5,7,30,0,0,0,3.2,-4,96.48
2013,1,5,8,30,61,23,497,3.6,-3,85.61
2013,1,5,9,30,246,48,807,3.4000000000000004,-1,75.77
2013,1,5,10,30,416,62,923,3.1,2,67.47
2013,1,5,11,30,541,72,978,3.6,5,61.35
2013,1,5,12,30,606,80,996,4,7,58.13
2013,1,5,13,30,605,81,995,3.9000000000000004,8,58.29
2013,1,5,14,30,537,78,971,3.5,8,61.82
2013,1,5,15,30,408,68,914,2.3000000000000003,6,68.17
2013,1,5,16,30,232,52,779,1.4000000000000001,2,76.65
2013,1,5,17,30,45,21,404,1.5,0,86.60000000000001
2013,1,5,18,30,0,0,0,1.5,-1,97.56
2013,1,5,19,30,0,0,0,1.4000000000000001,-1,109.17
2013,1,5,20,30,0,0,0,1.3,-2,121.19
2013,1,5,21,30,0,0,0,1.2000000000000002,-2,133.41
2013,1,5,22,30,0,0,0,1.1,-2,145.56
2013,1,5,23,30,0,0,0,1,-2,157.1
2013,1,6,0,30,0,0,0,0.9,-2,165.9
2013,1,6,1,30,0,0,0,0.9,-2,165.35
2013,1,6,2,30,0,0,0,0.9,-2,156.1
2013,1,6,3,30,0,0,0,1,-2,144.46
2013,1,6,4,30,0,0,0,1,-2,132.29
2013,1,6,5,30,0,0,0,1.1,-2,120.07000000000001
2013,1,6,6,30,0,0,0,1.2000000000000002,-3,108.07000000000001
2013,1,6,7,30,0,0,0,1.4000000000000001,-3,96.5
2013,1,6,8,30,61,24,484,2.3000000000000003,-1,85.60000000000001
2013,1,6,9,30,249,51,804,3.5,1,75.75
2013,1,6,10,30,422,67,923,4.1000000000000005,3,67.42
2013,1,6,11,30,394,182,441,4.6000000000000005,5,61.27
2013,1,6,12,30,612,83,999,4.800000000000001,6,58.02
2013,1,6,13,30,609,83,998,4.6000000000000005,7,58.160000000000004
2013,1,6,14,30,540,78,974,4.4,8,61.67
2013,1,6,15,30,409,70,907,3.3000000000000003,6,68.02
2013,1,6,16,30,234,52,781,2,2,76.49
2013,1,6,17,30,48,21,431,2,0,86.45
2013,1,6,18,30,0,0,0,2.3000000000000003,0,97.4
2013,1,6,19,30,0,0,0,2.4000000000000004,0,109.02
2013,1,6,20,30,0,0,0,2.4000000000000004,0,121.04
2013,1,6,21,30,0,0,0,2.3000000000000003,-1,133.26
2013,1,6,22,30,0,0,0,2.2,-1,145.41
2013,1,6,23,30,0,0,0,2.3000000000000003,-1,156.94
2013,1,7,0,30,0,0,0,2.3000000000000003,-1,165.74
2013,1,7,1,30,0,0,0,2.2,-1,165.29
2013,1,7,2,30,0,0,0,2.2,-1,156.1
2013,1,7,3,30,0,0,0,2.2,-1,144.49
2013,1,7,4,30,0,0,0,2.4000000000000004,-1,132.31
2013,1,7,5,30,0,0,0,2.5,-1,120.10000000000001
2013,1,7,6,30,0,0,0,2.4000000000000004,0,108.09
2013,1,7,7,30,0,0,0,2.6,0,96.5
2013,1,7,8,30,16,16,0,3.2,0,85.60000000000001
2013,1,7,9,30,164,89,302,3.4000000000000004,0,75.72
2013,1,7,10,30,269,158,287,3.6,2,67.36
2013,1,7,11,30,410,172,494,4.1000000000000005,3,61.18
2013,1,7,12,30,476,167,581,4.4,4,57.9
2013,1,7,13,30,491,147,649,4.2,5,58.02
2013,1,7,14,30,412,159,530,3.4000000000000004,5,61.51
2013,1,7,15,30,333,92,638,2.2,4,67.85
2013,1,7,16,30,36,36,0,1.5,2,76.33
2013,1,7,17,30,7,7,0,1.5,0,86.29
2013,1,7,18,30,0,0,0,1.7000000000000002,0,97.25
2013,1,7,19,30,0,0,0,1.9000000000000001,0,108.87
2013,1,7,20,30,0,0,0,2,0,120.89
2013,1,7,21,30,0,0,0,2.1,0,133.11
2013,1,7,22,30,0,0,0,2.1,-1,145.26
2013,1,7,23,30,0,0,0,2.1,-1,156.78
2013,1,8,0,30,0,0,0,2.2,-1,165.58
2013,1,8,1,30,0,0,0,2.4000000000000004,-1,165.21
2013,1,8,2,30,0,0,0,2.5,-1,156.1
2013,1,8,3,30,0,0,0,2.7,-1,144.51
2013,1,8,4,30,0,0,0,2.8000000000000003,-1,132.34
2013,1,8,5,30,0,0,0,2.8000000000000003,-1,120.12
2013,1,8,6,30,0,0,0,2.6,-1,108.10000000000001
2013,1,8,7,30,0,0,0,2.6,-1,96.5
2013,1,8,8,30,55,25,383,3,0,85.58
2013,1,8,9,30,231,52,724,3.2,2,75.68
2013,1,8,10,30,396,65,858,3.2,5,67.3
2013,1,8,11,30,517,72,920,3,8,61.09
2013,1,8,12,30,579,78,939,2.5,9,57.78
2013,1,8,13,30,577,78,937,1.8,10,57.870000000000005
2013,1,8,14,30,512,74,912,0.9,11,61.35
2013,1,8,15,30,390,65,857,0.4,10,67.69
2013,1,8,16,30,225,50,732,0.6000000000000001,8,76.16
2013,1,8,17,30,49,22,396,1.2000000000000002,5,86.12
2013,1,8,18,30,0,0,0,1.7000000000000002,3,97.09
2013,1,8,19,30,0,0,0,2,1,108.71000000000001
2013,1,8,20,30,0,0,0,2.3000000000000003,0,120.74000000000001
2013,1,8,21,30,0,0,0,2.3000000000000003,0,132.96
2013,1,8,22,30,0,0,0,2.1,0,145.11
2013,1,8,23,30,0,0,0,2.2,-1,156.62
2013,1,9,0,30,0,0,0,3,-1,165.41
2013,1,9,1,30,0,0,0,3.2,-1,165.13
2013,1,9,2,30,0,0,0,3,-2,156.09
2013,1,9,3,30,0,0,0,3.1,-1,144.52
2013,1,9,4,30,0,0,0,3,-1,132.35
2013,1,9,5,30,0,0,0,2.9000000000000004,-1,120.13
2013,1,9,6,30,0,0,0,2.9000000000000004,-1,108.11
2013,1,9,7,30,0,0,0,3.5,0,96.5
2013,1,9,8,30,59,22,471,4.3,1,85.56
2013,1,9,9,30,158,93,260,4.6000000000000005,3,75.64
2013,1,9,10,30,291,147,370,4.800000000000001,6,67.23
2013,1,9,11,30,527,62,959,5,7,60.99
2013,1,9,12,30,481,166,587,5,8,57.65
2013,1,9,13,30,472,176,553,5,9,57.71
2013,1,9,14,30,391,187,424,4.6000000000000005,8,61.18
2013,1,9,15,30,392,59,869,3.3000000000000003,7,67.51
2013,1,9,16,30,116,97,79,2.1,4,75.99
2013,1,9,17,30,25,24,14,2.2,2,85.96000000000001
2013,1,9,18,30,0,0,0,2.6,2,96.93
2013,1,9,19,30,0,0,0,2.9000000000000004,2,108.56
2013,1,9,20,30,0,0,0,3.2,1,120.59
2013,1,9,21,30,0,0,0,3.6,1,132.81
2013,1,9,22,30,0,0,0,4,0,144.95000000000002
2013,1,9,23,30,0,0,0,4.1000000000000005,0,156.45000000000002
2013,1,10,0,30,0,0,0,3.8000000000000003,0,165.24
2013,1,10,1,30,0,0,0,3.2,0,165.04
2013,1,10,2,30,0,0,0,2.6,0,156.07
2013,1,10,3,30,0,0,0,2.4000000000000004,0,144.52
2013,1,10,4,30,0,0,0,2.5,0,132.37
2013,1,10,5,30,0,0,0,2.5,0,120.14
2013,1,10,6,30,0,0,0,1.7000000000000002,-1,108.11
2013,1,10,7,30,0,0,0,1.4000000000000001,0,96.49000000000001
2013,1,10,8,30,16,16,0,2.1,0,85.53
2013,1,10,9,30,71,71,0,2.2,2,75.59
2013,1,10,10,30,122,122,0,2,3,67.15
2013,1,10,11,30,182,175,13,2.6,4,60.88
2013,1,10,12,30,250,228,42,3.7,6,57.51
2013,1,10,13,30,488,162,607,4.5,7,57.550000000000004
2013,1,10,14,30,387,195,397,4.800000000000001,8,61
2013,1,10,15,30,334,107,590,4.1000000000000005,8,67.34
2013,1,10,16,30,156,92,259,3,6,75.82000000000001
2013,1,10,17,30,36,26,137,3.5,4,85.79
2013,1,10,18,30,0,0,0,4.9,4,96.77
2013,1,10,19,30,0,0,0,5.4,3,108.4
2013,1,10,20,30,0,0,0,5.300000000000001,2,120.44
2013,1,10,21,30,0,0,0,4.9,2,132.66
2013,1,10,22,30,0,0,0,4.4,2,144.8
2013,1,10,23,30,0,0,0,4.1000000000000005,2,156.28
2013,1,11,0,30,0,0,0,4,2,165.06
2013,1,11,1,30,0,0,0,4.1000000000000005,2,164.93
2013,1,11,2,30,0,0,0,4.3,2,156.04
2013,1,11,3,30,0,0,0,4.5,2,144.52
2013,1,11,4,30,0,0,0,4.5,2,132.37
2013,1,11,5,30,0,0,0,4.800000000000001,3,120.15
2013,1,11,6,30,0,0,0,5.2,3,108.11
2013,1,11,7,30,0,0,0,5.7,4,96.47
2013,1,11,8,30,56,25,396,6.5,5,85.5
2013,1,11,9,30,192,73,476,8,7,75.53
2013,1,11,10,30,399,65,856,10.8,9,67.07000000000001
2013,1,11,11,30,423,166,524,12.4,10,60.77
2013,1,11,12,30,596,77,961,12.100000000000001,10,57.36
2013,1,11,13,30,602,75,976,11.5,9,57.38
2013,1,11,14,30,539,72,959,10.8,8,60.82
2013,1,11,15,30,415,64,905,9.8,7,67.15
2013,1,11,16,30,245,51,784,8.4,6,75.64
2013,1,11,17,30,59,25,447,7,4,85.61
2013,1,11,18,30,0,0,0,6.1000000000000005,2,96.60000000000001
2013,1,11,19,30,0,0,0,5.6000000000000005,1,108.24000000000001
2013,1,11,20,30,0,0,0,4.800000000000001,0,120.28
2013,1,11,21,30,0,0,0,3.9000000000000004,-1,132.5
2013,1,11,22,30,0,0,0,3.2,-2,144.64000000000001
2013,1,11,23,30,0,0,0,2.5,-3,156.11
2013,1,12,0,30,0,0,0,1.9000000000000001,-3,164.88
2013,1,12,1,30,0,0,0,1.6,-4,164.82
2013,1,12,2,30,0,0,0,1.3,-5,156.01
2013,1,12,3,30,0,0,0,1.1,-5,144.52
2013,1,12,4,30,0,0,0,1,-5,132.37
2013,1,12,5,30,0,0,0,0.9,-5,120.15
2013,1,12,6,30,0,0,0,0.9,-5,108.10000000000001
2013,1,12,7,30,0,0,0,1.2000000000000002,-4,96.45
2013,1,12,8,30,60,26,438,2.2,-2,85.46000000000001
2013,1,12,9,30,243,53,758,3.1,0,75.47
2013,1,12,10,30,89,89,0,2.7,0,66.98
