Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,555888,-,-,-,36.09,-102.26,-6,1173,-6,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,3.0.6
Year,Month,Day,Hour,Minute,GHI,DHI,DNI,Wind Speed,Temperature,Solar Zenith Angle,Pressure,Dew Point
2012,1,1,0,30,0,0,0,1.5,-2,166.09,890,-9
2012,1,1,1,30,0,0,0,1.8,-2,164.6,890,-9
2012,1,1,2,30,0,0,0,1.9000000000000001,-3,155.17000000000002,890,-10
2012,1,1,3,30,0,0,0,2,-3,143.6,890,-10
2012,1,1,4,30,0,0,0,1.9000000000000001,-3,131.54,890,-11
2012,1,1,5,30,0,0,0,1.7000000000000002,-4,119.46000000000001,890,-11
2012,1,1,6,30,0,0,0,1.5,-4,107.62,890,-11
2012,1,1,7,30,0,0,0,1.2000000000000002,-3,96.24000000000001,890,-11
2012,1,1,8,30,51,25,338,1.4000000000000001,0,85.58,890,-10
2012,1,1,9,30,167,82,349,1.2000000000000002,2,76.01,900,-10
2012,1,1,10,30,282,139,383,1.3,4,68.01,900,-12
2012,1,1,11,30,401,154,529,2.1,5,62.22,890,-12
2012,1,1,12,30,560,72,958,2.7,6,59.33,890,-12
2012,1,1,13,30,551,71,952,3,7,59.75,890,-12
2012,1,1,14,30,480,66,924,3,7,63.410000000000004,890,-12
2012,1,1,15,30,285,101,534,2.4000000000000004,6,69.81,890,-12
2012,1,1,16,30,163,47,570,1.5,4,78.26,890,-9
2012,1,1,17,30,19,19,0,1.2000000000000002,2,88.14,890,-8
