Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,981774,-,-,-,33.17,-83.82,-5,129,-5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,3.0.6
Year,Month,Day,Hour,Minute,GHI,DHI,DNI,Wind Speed,Temperature,Solar Zenith Angle,Pressure,Dew Point
2013,1,1,0,30,0,0,0,0.2,6,169.63,1000,4
2013,1,1,1,30,0,0,0,0.2,5,164.82,1000,4
2013,1,1,2,30,0,0,0,0.2,5,153.55,1000,4
2013,1,1,3,30,0,0,0,0.2,5,141.18,1000,4
2013,1,1,4,30,0,0,0,0.2,5,128.64000000000001,1000,4
2013,1,1,5,30,0,0,0,0.1,6,116.21000000000001,1000,5
2013,1,1,6,30,0,0,0,0.1,6,104.09,1000,6
2013,1,1,7,30,0,0,0,0.1,7,92.47,1000,6
2013,1,1,8,30,58,52,41,0.30000000000000004,8,81.63,1000,7
2013,1,1,9,30,144,126,57,0.4,9,71.95,1000,8
2013,1,1,10,30,207,183,54,0.4,11,63.99,1000,9
2013,1,1,11,30,271,232,74,0.4,13,58.47,1000,11
2013,1,1,12,30,91,91,0,0.5,15,56.15,1000,12
2013,1,1,13,30,89,89,0,0.5,16,57.4,990,13
2013,1,1,14,30,97,97,0,0.4,16,62.01,990,14
2013,1,1,15,30,74,74,0,0.30000000000000004,15,69.31,990,14
2013,1,1,16,30,101,75,129,0.2,14,78.54,990,14
2013,1,1,17,30,0,0,0,0.2,13,89.07000000000001,990,13
2013,1,1,18,30,0,0,0,0.2,14,100.49000000000001,990,13
2013,1,1,19,30,0,0,0,0.2,13,112.49000000000001,990,13
2013,1,1,20,30,0,0,0,0.2,13,124.84,990,11
2013,1,1,21,30,0,0,0,0.2,12,137.37,990,11
2013,1,1,22,30,0,0,0,0.2,12,149.83,990,11
2013,1,1,23,30,0,0,0,0.2,12,161.62,990,11
2013,1,2,0,30,0,0,0,0.2,11,169.52,990,11
2013,1,2,1,30,0,0,0,0.2,10,164.83,990,9
2013,1,2,2,30,0,0,0,0.2,9,153.6,990,9
2013,1,2,3,30,0,0,0,0.2,9,141.24,990,8
2013,1,2,4,30,0,0,0,0.2,8,128.7,990,8
2013,1,2,5,30,0,0,0,0.30000000000000004,8,116.27,1000,8
2013,1,2,6,30,0,0,0,0.30000000000000004,8,104.14,1000,7
2013,1,2,7,30,0,0,0,0.30000000000000004,7,92.51,1000,7
2013,1,2,8,30,106,48,400,0.4,7,81.65,1000,7
2013,1,2,9,30,281,76,661,0.5,9,71.95,1000,7
2013,1,2,10,30,287,189,222,0.5,11,63.96,1000,6
2013,1,2,11,30,400,216,350,0.4,12,58.42,1000,6
2013,1,2,12,30,587,90,890,0.4,13,56.06,1000,5
2013,1,2,13,30,477,163,580,0.4,14,57.29,1000,5
2013,1,2,14,30,375,173,429,0.30000000000000004,13,61.88,1000,5
2013,1,2,15,30,81,81,0,0.2,12,69.17,1000,5
2013,1,2,16,30,46,46,0,0.2,10,78.4,1000,7
2013,1,2,17,30,3,3,0,0.2,7,88.93,1000,6
2013,1,2,18,30,0,0,0,0.2,6,100.35000000000001,1000,5
2013,1,2,19,30,0,0,0,0.2,6,112.35000000000001,1000,5
2013,1,2,20,30,0,0,0,0.2,6,124.7,1000,4
2013,1,2,21,30,0,0,0,0.2,5,137.23,1000,4
2013,1,2,22,30,0,0,0,0.2,5,149.69,1000,4
2013,1,2,23,30,0,0,0,0.30000000000000004,5,161.48,1000,3
2013,1,3,0,30,0,0,0,0.30000000000000004,5,169.41,1000,3
2013,1,3,1,30,0,0,0,0.2,5,164.84,1000,3
2013,1,3,2,30,0,0,0,0.2,4,153.65,1000,3
2013,1,3,3,30,0,0,0,0.2,4,141.3,1000,3
2013,1,3,4,30,0,0,0,0.2,4,128.76,1000,3
2013,1,3,5,30,0,0,0,0.2,4,116.32000000000001,1000,4
2013,1,3,6,30,0,0,0,0.1,4,104.18,1000,3
2013,1,3,7,30,0,0,0,0.1,4,92.54,1000,3
2013,1,3,8,30,9,9,0,0.2,4,81.66,1000,3
2013,1,3,9,30,48,48,0,0.30000000000000004,4,71.94,1000,3
2013,1,3,10,30,48,48,0,0.30000000000000004,6,63.93,1000,4
2013,1,3,11,30,163,163,0,0.4,7,58.36,1000,3
2013,1,3,12,30,297,252,80,0.4,8,55.97,1000,2
2013,1,3,13,30,340,251,165,0.4,8,57.17,1000,1
2013,1,3,14,30,365,182,387,0.4,8,61.75,1000,1
2013,1,3,15,30,259,129,362,0.30000000000000004,7,69.03,1000,1
2013,1,3,16,30,141,62,387,0.2,6,78.25,1000,2
2013,1,3,17,30,12,12,0,0.2,4,88.79,1000,2
2013,1,3,18,30,0,0,0,0.2,3,100.21000000000001,1000,1
2013,1,3,19,30,0,0,0,0.2,2,112.21000000000001,1000,1
2013,1,3,20,30,0,0,0,0.2,1,124.57000000000001,1000,0
2013,1,3,21,30,0,0,0,0.2,0,137.09,1000,0
2013,1,3,22,30,0,0,0,0.2,0,149.55,1000,0
2013,1,3,23,30,0,0,0,0.2,0,161.33,1010,0
2013,1,4,0,30,0,0,0,0.2,0,169.29,1010,-1
2013,1,4,1,30,0,0,0,0.2,0,164.83,1010,-1
2013,1,4,2,30,0,0,0,0.2,0,153.69,1010,-1
2013,1,4,3,30,0,0,0,0.2,-1,141.35,1010,-1
2013,1,4,4,30,0,0,0,0.2,-1,128.81,1010,-1
2013,1,4,5,30,0,0,0,0.2,-1,116.36,1010,-2
2013,1,4,6,30,0,0,0,0.2,-2,104.22,1010,-2
2013,1,4,7,30,0,0,0,0.2,-1,92.56,1010,-2
2013,1,4,8,30,115,38,533,0.2,1,81.67,1010,-2
2013,1,4,9,30,296,58,767,0.2,4,71.93,1010,-1
2013,1,4,10,30,449,67,869,0.2,7,63.89,1010,-1
2013,1,4,11,30,552,72,913,0.2,9,58.29,1010,-1
2013,1,4,12,30,594,74,927,0.2,10,55.870000000000005,1010,0
2013,1,4,13,30,573,73,919,0.30000000000000004,11,57.04,1010,0
2013,1,4,14,30,490,68,886,0.30000000000000004,11,61.61,1000,0
2013,1,4,15,30,353,60,811,0.30000000000000004,10,68.88,1000,0
2013,1,4,16,30,179,45,649,0.2,7,78.10000000000001,1010,2
2013,1,4,17,30,16,11,199,0.2,4,88.64,1010,2
2013,1,4,18,30,0,0,0,0.2,4,100.07000000000001,1010,1
2013,1,4,19,30,0,0,0,0.2,3,112.07000000000001,1010,0
2013,1,4,20,30,0,0,0,0.2,2,124.42,1010,0
2013,1,4,21,30,0,0,0,0.2,1,136.95000000000002,1010,0
2013,1,4,22,30,0,0,0,0.2,0,149.41,1010,0
2013,1,4,23,30,0,0,0,0.2,0,161.19,1010,-1
2013,1,5,0,30,0,0,0,0.2,0,169.16,1010,-1
2013,1,5,1,30,0,0,0,0.2,0,164.83,1010,-1
2013,1,5,2,30,0,0,0,0.2,-1,153.73,1010,-2
2013,1,5,3,30,0,0,0,0.2,-1,141.39000000000001,1010,-2
2013,1,5,4,30,0,0,0,0.2,-1,128.85,1010,-2
2013,1,5,5,30,0,0,0,0.2,-1,116.41,1010,-2
2013,1,5,6,30,0,0,0,0.1,-1,104.25,1010,-3
2013,1,5,7,30,0,0,0,0.1,0,92.58,1010,-2
2013,1,5,8,30,115,37,538,0.2,0,81.67,1010,-2
2013,1,5,9,30,293,57,758,0.2,3,71.91,1010,-2
2013,1,5,10,30,352,153,452,0.30000000000000004,6,63.84,1010,-2
2013,1,5,11,30,428,199,435,0.2,8,58.21,1010,-2
2013,1,5,12,30,469,211,458,0.1,9,55.76,1010,-1
2013,1,5,13,30,420,228,351,0.1,10,56.910000000000004,1010,0
2013,1,5,14,30,478,75,844,0.1,10,61.46,1000,0
2013,1,5,15,30,240,145,262,0.2,9,68.73,1000,4
2013,1,5,16,30,69,69,0,0.4,8,77.95,1000,4
2013,1,5,17,30,6,6,0,0.5,8,88.49,1010,1
2013,1,5,18,30,0,0,0,0.5,7,99.92,1010,1
2013,1,5,19,30,0,0,0,0.5,7,111.92,1010,1
2013,1,5,20,30,0,0,0,0.6000000000000001,6,124.28,1010,2
2013,1,5,21,30,0,0,0,0.5,5,136.81,1010,2
2013,1,5,22,30,0,0,0,0.30000000000000004,5,149.27,1000,3
2013,1,5,23,30,0,0,0,0.2,5,161.03,1000,3
2013,1,6,0,30,0,0,0,0.1,5,169.02,1000,3
2013,1,6,1,30,0,0,0,0.1,5,164.81,1000,3
2013,1,6,2,30,0,0,0,0.1,5,153.75,1000,4
2013,1,6,3,30,0,0,0,0.1,5,141.44,1000,4
2013,1,6,4,30,0,0,0,0.1,5,128.89000000000001,1000,4
2013,1,6,5,30,0,0,0,0.1,5,116.44,1000,4
2013,1,6,6,30,0,0,0,0.1,5,104.28,1000,4
2013,1,6,7,30,0,0,0,0.1,5,92.60000000000001,1000,4
2013,1,6,8,30,82,50,223,0.2,5,81.67,1000,4
2013,1,6,9,30,69,69,0,0.2,6,71.88,1000,5
2013,1,6,10,30,280,192,198,0.2,7,63.79,1000,5
2013,1,6,11,30,219,205,24,0.30000000000000004,8,58.120000000000005,1000,5
2013,1,6,12,30,128,128,0,0.30000000000000004,8,55.64,1000,5
2013,1,6,13,30,264,235,53,0.30000000000000004,9,56.77,1000,5
2013,1,6,14,30,222,200,46,0.30000000000000004,9,61.31,1000,6
2013,1,6,15,30,261,136,342,0.2,8,68.57000000000001,1000,6
2013,1,6,16,30,141,69,343,0.2,7,77.79,1000,6
2013,1,6,17,30,14,14,0,0.2,6,88.34,1000,4
2013,1,6,18,30,0,0,0,0.2,5,99.77,1000,4
2013,1,6,19,30,0,0,0,0.2,5,111.77,1000,4
2013,1,6,20,30,0,0,0,0.2,4,124.14,1000,4
2013,1,6,21,30,0,0,0,0.2,4,136.67000000000002,1000,2
2013,1,6,22,30,0,0,0,0.2,3,149.12,1000,2
2013,1,6,23,30,0,0,0,0.2,3,160.88,1000,2
2013,1,7,0,30,0,0,0,0.2,3,168.88,1000,2
2013,1,7,1,30,0,0,0,0.2,2,164.78,1000,2
2013,1,7,2,30,0,0,0,0.2,2,153.78,1000,2
2013,1,7,3,30,0,0,0,0.2,2,141.47,1000,2
2013,1,7,4,30,0,0,0,0.2,1,128.93,1000,1
2013,1,7,5,30,0,0,0,0.2,1,116.47,1010,1
2013,1,7,6,30,0,0,0,0.2,1,104.3,1010,0
2013,1,7,7,30,0,0,0,0.2,1,92.61,1010,0
2013,1,7,8,30,121,41,551,0.30000000000000004,3,81.66,1010,0
