Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,593825,-,-,-,38.01,-100.82,-6,879,-6,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,3.0.6
Year,Month,Day,Hour,Minute,GHI,DHI,DNI,Wind Speed,Temperature,Solar Zenith Angle,Pressure,Dew Point
2013,1,1,18,30,0,0,0,1,-5,100.68,920,-9
2013,1,1,19,30,0,0,0,1.4000000000000001,-6,111.98,920,-9
2013,1,1,20,30,0,0,0,1.7000000000000002,-7,123.66,920,-9
2013,1,1,21,30,0,0,0,2.2,-7,135.46,920,-9
2013,1,1,22,30,0,0,0,2.7,-6,147.04,920,-9
2013,1,1,23,30,0,0,0,2.8000000000000003,-6,157.59,920,-9
2013,1,2,0,30,0,0,0,2.7,-6,164.43,910,-9
2013,1,2,1,30,0,0,0,2.7,-7,162.33,910,-9
2013,1,2,2,30,0,0,0,2.9000000000000004,-7,153.35,910,-9
2013,1,2,3,30,0,0,0,3,-7,142.19,910,-10
2013,1,2,4,30,0,0,0,3,-7,130.46,910,-10
2013,1,2,5,30,0,0,0,3.2,-7,118.68,910,-10
2013,1,2,6,30,0,0,0,3.4000000000000004,-7,107.12,910,-11
2013,1,2,7,30,0,0,0,3.6,-6,96.04,910,-11
2013,1,2,8,30,55,25,401,3.9000000000000004,-4,85.7,910,-11
2013,1,2,9,30,223,58,705,4.5,-1,76.49,920,-9
2013,1,2,10,30,377,76,836,5.4,0,68.89,920,-6
2013,1,2,11,30,487,84,905,5.6000000000000005,0,63.52,920,-5
2013,1,2,12,30,536,96,906,5.2,1,60.99,910,-5
2013,1,2,13,30,525,89,919,4.7,1,61.660000000000004,910,-5
2013,1,2,14,30,451,78,897,4.1000000000000005,1,65.42,910,-5
2013,1,2,15,30,322,63,827,3,0,71.79,920,-6
2013,1,2,16,30,156,42,664,1.8,-1,80.13,920,-6
2013,1,2,17,30,0,0,0,1.5,-2,89.85000000000001,920,-7
2013,1,2,18,30,0,0,0,1.7000000000000002,-3,100.54,920,-8
2013,1,2,19,30,0,0,0,2,-3,111.84,920,-8
2013,1,2,20,30,0,0,0,2.1,-4,123.52,920,-8
2013,1,2,21,30,0,0,0,2,-4,135.32,920,-9
2013,1,2,22,30,0,0,0,1.8,-5,146.9,920,-9
2013,1,2,23,30,0,0,0,1.8,-6,157.45000000000002,920,-9
2013,1,3,0,30,0,0,0,2,-6,164.31,920,-9
2013,1,3,1,30,0,0,0,2.4000000000000004,-7,162.3,920,-10
2013,1,3,2,30,0,0,0,2.7,-7,153.36,920,-10
2013,1,3,3,30,0,0,0,2.7,-7,142.23,920,-10
2013,1,3,4,30,0,0,0,2.3000000000000003,-8,130.5,920,-11
2013,1,3,5,30,0,0,0,1.9000000000000001,-9,118.71000000000001,920,-11
2013,1,3,6,30,0,0,0,1.6,-9,107.15,920,-11
2013,1,3,7,30,0,0,0,1.6,-9,96.06,920,-11
2013,1,3,8,30,56,25,415,1.9000000000000001,-7,85.71000000000001,920,-11
2013,1,3,9,30,227,55,733,2.2,-4,76.48,920,-10
2013,1,3,10,30,383,72,861,2.5,-2,68.85000000000001,920,-8
2013,1,3,11,30,494,81,923,2.7,0,63.46,920,-8
2013,1,3,12,30,544,91,931,2.8000000000000003,0,60.9,920,-8
2013,1,3,13,30,532,89,930,2.7,0,61.54,920,-8
2013,1,3,14,30,458,81,901,2.4000000000000004,0,65.29,920,-8
2013,1,3,15,30,326,71,807,1.8,0,71.65,920,-8
2013,1,3,16,30,158,47,637,1.2000000000000002,-1,79.98,920,-8
2013,1,3,17,30,0,0,0,1.2000000000000002,-3,89.71000000000001,920,-10
2013,1,3,18,30,0,0,0,1.4000000000000001,-4,100.39,920,-11
2013,1,3,19,30,0,0,0,1.7000000000000002,-5,111.7,920,-11
2013,1,3,20,30,0,0,0,2,-5,123.38000000000001,920,-11
2013,1,3,21,30,0,0,0,2.2,-6,135.18,920,-11
2013,1,3,22,30,0,0,0,2.3000000000000003,-6,146.75,920,-10
2013,1,3,23,30,0,0,0,2.4000000000000004,-6,157.3,920,-10
2013,1,4,0,30,0,0,0,2.4000000000000004,-7,164.19,920,-10
2013,1,4,1,30,0,0,0,2.2,-7,162.25,920,-10
2013,1,4,2,30,0,0,0,2.2,-8,153.37,920,-11
2013,1,4,3,30,0,0,0,2.1,-8,142.26,920,-11
2013,1,4,4,30,0,0,0,2,-8,130.54,920,-11
2013,1,4,5,30,0,0,0,1.9000000000000001,-9,118.75,920,-12
2013,1,4,6,30,0,0,0,1.9000000000000001,-9,107.18,920,-12
2013,1,4,7,30,0,0,0,2,-8,96.07000000000001,920,-13
2013,1,4,8,30,61,24,493,2.4000000000000004,-6,85.71000000000001,920,-14
2013,1,4,9,30,239,50,808,2.7,-2,76.46000000000001,920,-12
2013,1,4,10,30,398,64,925,2.5,0,68.81,920,-11
2013,1,4,11,30,508,72,973,2.6,2,63.39,920,-10
2013,1,4,12,30,557,77,983,2.8000000000000003,3,60.800000000000004,920,-9
2013,1,4,13,30,540,76,970,2.8000000000000003,4,61.42,910,-9
2013,1,4,14,30,462,71,932,2.5,4,65.15,910,-9
2013,1,4,15,30,330,60,852,1.9000000000000001,2,71.5,910,-8
2013,1,4,16,30,162,42,680,1.7000000000000002,0,79.83,910,-6
2013,1,4,17,30,0,0,0,2.3000000000000003,-1,89.56,910,-8
2013,1,4,18,30,0,0,0,3,-1,100.24000000000001,910,-7
2013,1,4,19,30,0,0,0,3.6,-1,111.55,910,-6
2013,1,4,20,30,0,0,0,3.8000000000000003,-1,123.23,910,-5
2013,1,4,21,30,0,0,0,3.9000000000000004,-1,135.03,910,-5
2013,1,4,22,30,0,0,0,3.8000000000000003,-1,146.6,910,-4
2013,1,4,23,30,0,0,0,3.6,-1,157.15,910,-4
2013,1,5,0,30,0,0,0,3.4000000000000004,-1,164.06,910,-4
2013,1,5,1,30,0,0,0,3,-2,162.20000000000002,910,-4
2013,1,5,2,30,0,0,0,2.7,-2,153.38,910,-4
2013,1,5,3,30,0,0,0,2.4000000000000004,-3,142.28,910,-4
2013,1,5,4,30,0,0,0,2.1,-3,130.57,910,-4
2013,1,5,5,30,0,0,0,1.8,-4,118.77,910,-5
2013,1,5,6,30,0,0,0,1.5,-5,107.2,910,-5
2013,1,5,7,30,0,0,0,1.9000000000000001,-5,96.08,910,-6
2013,1,5,8,30,58,24,460,2.9000000000000004,-4,85.7,910,-7
2013,1,5,9,30,233,49,784,4,-1,76.43,910,-8
2013,1,5,10,30,390,63,902,4.5,1,68.76,910,-8
2013,1,5,11,30,499,72,951,4.7,2,63.31,910,-8
2013,1,5,12,30,549,82,954,4.9,4,60.69,910,-7
2013,1,5,13,30,535,79,947,5.4,5,61.29,910,-7
2013,1,5,14,30,458,71,915,5.4,5,65.01,910,-6
2013,1,5,15,30,328,63,827,3.9000000000000004,4,71.35000000000001,920,-4
2013,1,5,16,30,162,42,669,2.3000000000000003,1,79.68,920,-3
2013,1,5,17,30,0,0,0,1.9000000000000001,0,89.4,920,-4
2013,1,5,18,30,0,0,0,2.1,-1,100.09,920,-5
2013,1,5,19,30,0,0,0,2.2,-1,111.4,920,-5
2013,1,5,20,30,0,0,0,2.1,-2,123.08,920,-5
2013,1,5,21,30,0,0,0,2,-2,134.88,920,-5
2013,1,5,22,30,0,0,0,2,-2,146.45000000000002,920,-5
2013,1,5,23,30,0,0,0,2.1,-2,157,920,-5
2013,1,6,0,30,0,0,0,2.2,-2,163.92000000000002,920,-6
2013,1,6,1,30,0,0,0,2.3000000000000003,-2,162.14000000000001,920,-6
2013,1,6,2,30,0,0,0,2.2,-2,153.38,920,-6
2013,1,6,3,30,0,0,0,2,-3,142.3,920,-6
2013,1,6,4,30,0,0,0,1.9000000000000001,-3,130.59,920,-6
2013,1,6,5,30,0,0,0,1.8,-4,118.8,920,-6
2013,1,6,6,30,0,0,0,1.6,-5,107.22,920,-7
2013,1,6,7,30,0,0,0,1.6,-4,96.09,920,-7
2013,1,6,8,30,59,24,467,2.2,-2,85.69,920,-7
2013,1,6,9,30,234,51,777,2.7,0,76.4,920,-7
2013,1,6,10,30,392,67,896,3,2,68.7,920,-6
2013,1,6,11,30,505,77,951,4.1000000000000005,5,63.22,920,-5
2013,1,6,12,30,558,82,970,4.9,6,60.58,920,-5
2013,1,6,13,30,547,80,968,5.1000000000000005,7,61.160000000000004,920,-4
2013,1,6,14,30,473,74,939,4.800000000000001,7,64.86,920,-4
2013,1,6,15,30,342,64,860,3.8000000000000003,5,71.2,920,-3
2013,1,6,16,30,172,45,697,3.4000000000000004,2,79.52,920,-3
2013,1,6,17,30,0,0,0,4.2,0,89.25,910,-4
2013,1,6,18,30,0,0,0,5,0,99.94,910,-4
2013,1,6,19,30,0,0,0,5.2,0,111.25,910,-4
2013,1,6,20,30,0,0,0,5.4,0,122.93,910,-4
2013,1,6,21,30,0,0,0,5.5,-1,134.73,910,-5
2013,1,6,22,30,0,0,0,5.6000000000000005,-1,146.3,910,-5
2013,1,6,23,30,0,0,0,5.7,-1,156.84,910,-6
2013,1,7,0,30,0,0,0,5.800000000000001,-1,163.77,910,-6
2013,1,7,1,30,0,0,0,5.9,-1,162.08,910,-6
2013,1,7,2,30,0,0,0,5.9,-1,153.37,910,-6
2013,1,7,3,30,0,0,0,5.800000000000001,-1,142.31,910,-7
2013,1,7,4,30,0,0,0,5.6000000000000005,-1,130.61,910,-7
2013,1,7,5,30,0,0,0,5.1000000000000005,-1,118.81,910,-7
2013,1,7,6,30,0,0,0,4.5,-1,107.22,910,-7
2013,1,7,7,30,0,0,0,4.3,0,96.09,910,-6
2013,1,7,8,30,28,26,22,4.3,0,85.67,910,-6
2013,1,7,9,30,104,92,53,4.1000000000000005,2,76.36,910,-6
2013,1,7,10,30,250,147,284,4.4,4,68.64,910,-5
2013,1,7,11,30,495,93,888,4.800000000000001,6,63.13,910,-5
2013,1,7,12,30,548,95,919,4.7,7,60.46,910,-4
2013,1,7,13,30,538,90,923,4.4,8,61.01,910,-4
2013,1,7,14,30,463,81,894,3.4000000000000004,8,64.7,910,-4
2013,1,7,15,30,222,126,295,2.1,6,71.03,910,-3
2013,1,7,16,30,167,47,648,1.8,2,79.36,910,-3
2013,1,7,17,30,0,0,0,2,0,89.09,910,-4
2013,1,7,18,30,0,0,0,2.4000000000000004,0,99.78,910,-4
2013,1,7,19,30,0,0,0,2.7,0,111.10000000000001,910,-4
2013,1,7,20,30,0,0,0,2.9000000000000004,0,122.78,910,-4
2013,1,7,21,30,0,0,0,3,0,134.58,910,-4
2013,1,7,22,30,0,0,0,3.1,0,146.14000000000001,910,-4
2013,1,7,23,30,0,0,0,3.1,0,156.67000000000002,910,-4
2013,1,8,0,30,0,0,0,3.1,0,163.62,910,-4
2013,1,8,1,30,0,0,0,3.1,0,162,910,-4
2013,1,8,2,30,0,0,0,2.9000000000000004,0,153.35,910,-4
2013,1,8,3,30,0,0,0,2.7,-1,142.32,910,-4
2013,1,8,4,30,0,0,0,2.7,-2,130.62,900,-4
2013,1,8,5,30,0,0,0,2.8000000000000003,-2,118.82000000000001,900,-5
2013,1,8,6,30,0,0,0,2.7,-2,107.23,910,-5
2013,1,8,7,30,0,0,0,2.8000000000000003,-1,96.08,910,-5
2013,1,8,8,30,54,26,365,3.1,0,85.65,910,-5
2013,1,8,9,30,222,59,689,3.1,1,76.32000000000001,910,-4
2013,1,8,10,30,377,77,823,2.8000000000000003,4,68.57000000000001,910,-4
2013,1,8,11,30,490,87,888,2.4000000000000004,7,63.03,910,-4
2013,1,8,12,30,545,88,922,2,9,60.33,910,-3
2013,1,8,13,30,536,86,924,1.8,10,60.86,910,-3
2013,1,8,14,30,463,77,898,1.6,9,64.54,910,-3
2013,1,8,15,30,336,64,831,1.4000000000000001,7,70.86,910,-2
2013,1,8,16,30,105,70,188,1.6,3,79.19,910,-3
2013,1,8,17,30,14,10,229,1.8,0,88.92,910,-4
2013,1,8,18,30,0,0,0,1.9000000000000001,0,99.62,910,-4
2013,1,8,19,30,0,0,0,1.9000000000000001,0,110.94,910,-4
2013,1,8,20,30,0,0,0,1.6,0,122.63,910,-4
2013,1,8,21,30,0,0,0,1.2000000000000002,0,134.42000000000002,910,-4
2013,1,8,22,30,0,0,0,1.1,0,145.98,920,-4
2013,1,8,23,30,0,0,0,0.9,0,156.51,920,-4
2013,1,9,0,30,0,0,0,1.1,0,163.46,920,-4
2013,1,9,1,30,0,0,0,1.4000000000000001,0,161.92000000000002,920,-4
2013,1,9,2,30,0,0,0,1.6,-1,153.33,920,-4
2013,1,9,3,30,0,0,0,1.5,0,142.32,920,-4
2013,1,9,4,30,0,0,0,1.2000000000000002,0,130.63,920,-4
2013,1,9,5,30,0,0,0,1.1,0,118.83,920,-3
2013,1,9,6,30,0,0,0,1.2000000000000002,0,107.23,920,-3
2013,1,9,7,30,0,0,0,1.3,0,96.06,920,-3
2013,1,9,8,30,39,27,161,1.8,2,85.62,920,-3
2013,1,9,9,30,229,49,760,2.3000000000000003,5,76.26,920,-3
2013,1,9,10,30,387,64,880,1.6,7,68.49,920,-3
2013,1,9,11,30,499,74,934,0.9,10,62.92,920,-3
2013,1,9,12,30,439,149,584,1.2000000000000002,11,60.2,920,-4
2013,1,9,13,30,431,148,577,1.9000000000000001,11,60.7,920,-4
2013,1,9,14,30,472,78,909,2,10,64.37,920,-4
2013,1,9,15,30,281,84,595,1.4000000000000001,6,70.69,920,-2
2013,1,9,16,30,139,53,450,1.4000000000000001,3,79.02,920,-3
2013,1,9,17,30,13,13,0,1.6,1,88.75,920,-4
2013,1,9,18,30,0,0,0,1.9000000000000001,0,99.46000000000001,920,-4
2013,1,9,19,30,0,0,0,1.9000000000000001,0,110.78,920,-3
2013,1,9,20,30,0,0,0,1.6,0,122.47,920,-3
2013,1,9,21,30,0,0,0,1.6,0,134.27,920,-3
2013,1,9,22,30,0,0,0,1.5,0,145.82,920,-3
2013,1,9,23,30,0,0,0,1.3,0,156.33,920,-3
2013,1,10,0,30,0,0,0,1.2000000000000002,0,163.3,910,-2
2013,1,10,1,30,0,0,0,1.2000000000000002,0,161.83,910,-2
2013,1,10,2,30,0,0,0,1.4000000000000001,0,153.3,910,-1
2013,1,10,3,30,0,0,0,1.1,0,142.32,910,0
2013,1,10,4,30,0,0,0,0.8,0,130.63,910,0
2013,1,10,5,30,0,0,0,1.1,0,118.83,910,0
2013,1,10,6,30,0,0,0,1.4000000000000001,0,107.22,910,0
2013,1,10,7,30,0,0,0,1.8,0,96.04,910,0
2013,1,10,8,30,37,28,120,1.8,0,85.58,910,0
2013,1,10,9,30,152,96,237,1.6,1,76.2,910,0
2013,1,10,10,30,209,159,135,1.6,2,68.4,910,0
2013,1,10,11,30,477,90,846,1.7000000000000002,3,62.81,910,0
2013,1,10,12,30,310,232,156,2.2,4,60.050000000000004,900,1
2013,1,10,13,30,299,228,144,3,5,60.54,900,1
2013,1,10,14,30,452,89,833,3.6,6,64.2,900,2
2013,1,10,15,30,148,134,43,2.9000000000000004,6,70.51,900,2
2013,1,10,16,30,94,75,98,2,4,78.84,900,2
2013,1,10,17,30,9,9,0,2.4000000000000004,2,88.58,900,2
2013,1,10,18,30,0,0,0,3.7,2,99.29,900,2
2013,1,10,19,30,0,0,0,4.5,2,110.62,900,2
2013,1,10,20,30,0,0,0,4.800000000000001,1,122.31,900,1
2013,1,10,21,30,0,0,0,4.800000000000001,1,134.11,900,1
2013,1,10,22,30,0,0,0,4.6000000000000005,1,145.66,900,1
2013,1,10,23,30,0,0,0,4.3,1,156.16,900,1
2013,1,11,0,30,0,0,0,4,1,163.12,900,1
2013,1,11,1,30,0,0,0,3.8000000000000003,0,161.73,900,0
2013,1,11,2,30,0,0,0,3.9000000000000004,0,153.26,900,0
2013,1,11,3,30,0,0,0,4.2,0,142.3,900,0
2013,1,11,4,30,0,0,0,4.2,0,130.62,900,0
2013,1,11,5,30,0,0,0,4.1000000000000005,0,118.82000000000001,890,-1
2013,1,11,6,30,0,0,0,4.3,0,107.2,890,-2
2013,1,11,7,30,0,0,0,4.800000000000001,2,96.02,890,-2
2013,1,11,8,30,15,15,0,5.5,3,85.54,890,-2
2013,1,11,9,30,178,72,444,6.4,5,76.14,890,-2
2013,1,11,10,30,311,108,550,7.1000000000000005,7,68.31,890,-1
2013,1,11,11,30,260,208,113,8.6,10,62.690000000000005,890,0
2013,1,11,12,30,377,217,319,10.700000000000001,13,59.9,890,0
2013,1,11,13,30,485,90,800,11.8,13,60.370000000000005,890,-4
2013,1,11,14,30,472,73,910,11.4,12,64.01,890,-11
2013,1,11,15,30,350,61,859,10,10,70.33,890,-13
2013,1,11,16,30,133,63,357,8.3,8,78.66,900,-13
2013,1,11,17,30,21,14,256,7.2,6,88.41,900,-14
2013,1,11,18,30,0,0,0,6.300000000000001,4,99.12,900,-14
2013,1,11,19,30,0,0,0,4.800000000000001,2,110.46000000000001,900,-13
2013,1,11,20,30,0,0,0,3.8000000000000003,0,122.15,900,-11
2013,1,11,21,30,0,0,0,3.9000000000000004,-1,133.94,900,-9
2013,1,11,22,30,0,0,0,4,-3,145.49,900,-9
2013,1,11,23,30,0,0,0,3.6,-4,155.98,910,-8
2013,1,12,0,30,0,0,0,3,-5,162.95000000000002,910,-8
2013,1,12,1,30,0,0,0,2.8000000000000003,-5,161.62,910,-9
2013,1,12,2,30,0,0,0,2.6,-6,153.22,910,-9
2013,1,12,3,30,0,0,0,2.4000000000000004,-6,142.29,910,-10
2013,1,12,4,30,0,0,0,2.4000000000000004,-6,130.61,910,-11
2013,1,12,5,30,0,0,0,2.4000000000000004,-7,118.81,910,-12
2013,1,12,6,30,0,0,0,2.4000000000000004,-7,107.18,910,-12
2013,1,12,7,30,0,0,0,2.8000000000000003,-6,95.99000000000001,910,-13
2013,1,12,8,30,37,29,106,3.6,-5,85.49,910,-14
2013,1,12,9,30,176,74,420,4.1000000000000005,-4,76.07000000000001,910,-14
2013,1,12,10,30,256,150,287,4.3,-3,68.21000000000001,910,-14
2013,1,12,11,30,263,208,117,4.2,-1,62.56,910,-14
2013,1,12,12,30,434,172,520,4.1000000000000005,-1,59.75,910,-14
2013,1,12,13,30,358,220,276,4,0,60.19,910,-14
2013,1,12,14,30,290,195,213,4,0,63.83,910,-14
2013,1,12,15,30,215,140,220,4.1000000000000005,-1,70.14,910,-14
2013,1,12,16,30,155,50,525,3.9000000000000004,-3,78.48,910,-15
2013,1,12,17,30,17,17,0,3.7,-4,88.23,910,-15
2013,1,12,18,30,0,0,0,3.9000000000000004,-5,98.95,910,-16
2013,1,12,19,30,0,0,0,4.1000000000000005,-6,110.29,910,-16
2013,1,12,20,30,0,0,0,4.6000000000000005,-6,121.98,910,-16
2013,1,12,21,30,0,0,0,5,-7,133.78,910,-17
2013,1,12,22,30,0,0,0,4.800000000000001,-7,145.32,910,-17
2013,1,12,23,30,0,0,0,4.6000000000000005,-7,155.8,910,-17
2013,1,13,0,30,0,0,0,4.6000000000000005,-7,162.76,910,-17
2013,1,13,1,30,0,0,0,4.7,-7,161.5,910,-17
2013,1,13,2,30,0,0,0,4.7,-7,153.16,910,-17
2013,1,13,3,30,0,0,0,4.6000000000000005,-7,142.26,910,-17
2013,1,13,4,30,0,0,0,4.4,-7,130.6,910,-17
2013,1,13,5,30,0,0,0,4.1000000000000005,-8,118.79,910,-17
2013,1,13,6,30,0,0,0,3.9000000000000004,-8,107.16,910,-17
2013,1,13,7,30,0,0,0,3.6,-9,95.95,920,-17
2013,1,13,8,30,56,30,332,3.2,-8,85.43,920,-17
2013,1,13,9,30,228,59,697,3,-7,75.99,920,-17
2013,1,13,10,30,387,72,845,3,-6,68.11,920,-17
2013,1,13,11,30,501,80,908,3.1,-5,62.42,920,-17
2013,1,13,12,30,556,84,931,3,-4,59.58,910,-16
2013,1,13,13,30,549,82,934,2.9000000000000004,-3,60.01,910,-16
2013,1,13,14,30,479,77,905,2.6,-3,63.64,910,-16
2013,1,13,15,30,352,67,832,2.3000000000000003,-3,69.95,910,-16
2013,1,13,16,30,187,50,675,1.5,-3,78.29,920,-16
2013,1,13,17,30,23,15,225,0.9,-5,88.05,920,-15
2013,1,13,18,30,0,0,0,1,-6,98.78,920,-15
2013,1,13,19,30,0,0,0,1.3,-7,110.12,920,-15
2013,1,13,20,30,0,0,0,1.6,-7,121.82000000000001,920,-16
2013,1,13,21,30,0,0,0,1.6,-7,133.61,920,-16
2013,1,13,22,30,0,0,0,1.3,-7,145.14000000000001,920,-16
2013,1,13,23,30,0,0,0,1.1,-8,155.61,920,-16
2013,1,14,0,30,0,0,0,1,-8,162.57,920,-15
2013,1,14,1,30,0,0,0,1,-9,161.38,920,-15
2013,1,14,2,30,0,0,0,1,-9,153.1,920,-16
2013,1,14,3,30,0,0,0,1.1,-9,142.23,920,-16
2013,1,14,4,30,0,0,0,1.3,-9,130.57,920,-16
2013,1,14,5,30,0,0,0,1.4000000000000001,-9,118.77,920,-15
2013,1,14,6,30,0,0,0,1.6,-9,107.13,920,-15
2013,1,14,7,30,0,0,0,1.8,-9,95.9,920,-15
2013,1,14,8,30,56,30,325,2,-8,85.37,920,-15
2013,1,14,9,30,156,89,272,2.2,-6,75.9,920,-15
2013,1,14,10,30,291,130,428,2.2,-4,67.99,920,-15
2013,1,14,11,30,427,110,680,2.4000000000000004,-2,62.28,920,-15
2013,1,14,12,30,552,88,912,2.8000000000000003,-1,59.410000000000004,920,-14
2013,1,14,13,30,479,107,741,3.2,0,59.82,920,-14
2013,1,14,14,30,477,76,898,3.6,0,63.440000000000005,920,-14
2013,1,14,15,30,281,104,510,3.7,0,69.76,920,-14
2013,1,14,16,30,152,58,459,2.8000000000000003,-2,78.10000000000001,920,-14
2013,1,14,17,30,20,20,0,2.3000000000000003,-3,87.87,920,-13
2013,1,14,18,30,0,0,0,2.6,-3,98.60000000000001,920,-13
2013,1,14,19,30,0,0,0,2.8000000000000003,-3,109.95,920,-13
2013,1,14,20,30,0,0,0,3,-4,121.65,920,-13
2013,1,14,21,30,0,0,0,3.3000000000000003,-4,133.44,920,-12
2013,1,14,22,30,0,0,0,3.4000000000000004,-4,144.97,920,-11
2013,1,14,23,30,0,0,0,3.2,-4,155.42000000000002,920,-11
2013,1,15,0,30,0,0,0,2.9000000000000004,-5,162.37,920,-10
2013,1,15,1,30,0,0,0,2.7,-5,161.24,920,-10
2013,1,15,2,30,0,0,0,2.5,-5,153.04,920,-11
2013,1,15,3,30,0,0,0,2.5,-5,142.19,920,-11
2013,1,15,4,30,0,0,0,2.5,-5,130.55,920,-11
2013,1,15,5,30,0,0,0,2,-6,118.74000000000001,920,-11
2013,1,15,6,30,0,0,0,1.5,-6,107.09,920,-11
2013,1,15,7,30,0,0,0,1.6,-6,95.85000000000001,920,-12
2013,1,15,8,30,55,32,274,1.8,-5,85.3,920,-12
2013,1,15,9,30,223,67,638,1.8,-4,75.81,920,-12
2013,1,15,10,30,382,81,798,1.8,-2,67.87,920,-11
2013,1,15,11,30,497,88,876,1.8,0,62.13,920,-11
2013,1,15,12,30,557,85,923,1.8,0,59.24,910,-11
2013,1,15,13,30,553,80,935,2,0,59.63,910,-11
2013,1,15,14,30,486,71,921,2.3000000000000003,0,63.24,910,-11
2013,1,15,15,30,360,63,850,1.9000000000000001,0,69.56,910,-12
2013,1,15,16,30,195,46,711,1.1,0,77.91,910,-12
2013,1,15,17,30,28,16,309,0.6000000000000001,-1,87.68,910,-12
2013,1,15,18,30,0,0,0,0.7000000000000001,-2,98.42,910,-13
2013,1,15,19,30,0,0,0,1,-3,109.78,910,-12
2013,1,15,20,30,0,0,0,1.3,-4,121.48,910,-12
2013,1,15,21,30,0,0,0,1.8,-4,133.27,910,-13
2013,1,15,22,30,0,0,0,2.2,-5,144.79,910,-14
2013,1,15,23,30,0,0,0,2.5,-4,155.22,910,-14
2013,1,16,0,30,0,0,0,2.7,-4,162.17000000000002,910,-15
2013,1,16,1,30,0,0,0,2.7,-4,161.1,910,-15
2013,1,16,2,30,0,0,0,2.6,-4,152.96,910,-15
2013,1,16,3,30,0,0,0,2.6,-3,142.14000000000001,910,-13
2013,1,16,4,30,0,0,0,2.7,-3,130.51,910,-10
2013,1,16,5,30,0,0,0,3,-3,118.7,910,-8
