Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,554642,-,-,-,35.25,-102.3,-6,1215,-6,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,3.0.6
Year,Month,Day,Hour,Minute,GHI,DHI,DNI,Wind Speed,Temperature,Solar Zenith Angle
2013,1,1,0,30,0,0,0,1.6,-7,166.76
2013,1,1,1,30,0,0,0,1.6,-7,165.29
2013,1,1,2,30,0,0,0,1.6,-7,155.57
2013,1,1,3,30,0,0,0,1.6,-7,143.81
2013,1,1,4,30,0,0,0,1.5,-7,131.61
2013,1,1,5,30,0,0,0,1.5,-7,119.41
2013,1,1,6,30,0,0,0,1.6,-7,107.46000000000001
2013,1,1,7,30,0,0,0,1.8,-6,95.96000000000001
2013,1,1,8,30,34,30,44,2.3000000000000003,-5,85.17
2013,1,1,9,30,135,101,132,2.7,-4,75.46000000000001
2013,1,1,10,30,394,83,806,3,-2,67.33
2013,1,1,11,30,511,90,881,2.9000000000000004,0,61.42
2013,1,1,12,30,574,83,937,2.5,0,58.44
2013,1,1,13,30,567,81,938,2.1,0,58.84
2013,1,1,14,30,497,75,916,1.8,0,62.550000000000004
2013,1,1,15,30,371,63,859,1.4000000000000001,0,69.03
2013,1,1,16,30,201,48,710,0.8,-1,77.59
2013,1,1,17,30,30,17,290,0.6000000000000001,-3,87.58
2013,1,1,18,30,0,0,0,0.9,-4,98.56
2013,1,1,19,30,0,0,0,1,-5,110.19
2013,1,1,20,30,0,0,0,1,-5,122.21000000000001
2013,1,1,21,30,0,0,0,0.9,-5,134.43
2013,1,1,22,30,0,0,0,0.7000000000000001,-6,146.58
2013,1,1,23,30,0,0,0,0.6000000000000001,-6,158.09
2013,1,2,0,30,0,0,0,0.8,-6,166.64000000000001
2013,1,2,1,30,0,0,0,1.2000000000000002,-6,165.27
2013,1,2,2,30,0,0,0,1.6,-7,155.61
2013,1,2,3,30,0,0,0,1.9000000000000001,-7,143.86
2013,1,2,4,30,0,0,0,1.9000000000000001,-7,131.66
2013,1,2,5,30,0,0,0,1.9000000000000001,-7,119.46000000000001
2013,1,2,6,30,0,0,0,2,-7,107.5
2013,1,2,7,30,0,0,0,2.1,-7,95.99000000000001
2013,1,2,8,30,64,27,450,2.2,-5,85.19
2013,1,2,9,30,245,52,768,1.9000000000000001,-2,75.46000000000001
2013,1,2,10,30,409,65,892,1.6,0,67.3
2013,1,2,11,30,526,72,947,1.7000000000000002,1,61.370000000000005
2013,1,2,12,30,579,87,937,1.8,2,58.36
2013,1,2,13,30,570,88,927,2,3,58.730000000000004
2013,1,2,14,30,497,85,889,2.2,2,62.42
2013,1,2,15,30,368,76,810,2.2,1,68.9
2013,1,2,16,30,198,58,642,1.7000000000000002,0,77.45
2013,1,2,17,30,29,19,222,1.6,-3,87.44
2013,1,2,18,30,0,0,0,1.8,-4,98.42
2013,1,2,19,30,0,0,0,1.8,-4,110.05
2013,1,2,20,30,0,0,0,1.6,-4,122.08
2013,1,2,21,30,0,0,0,1.3,-4,134.29
2013,1,2,22,30,0,0,0,1,-4,146.44
2013,1,2,23,30,0,0,0,0.8,-4,157.95000000000002
2013,1,3,0,30,0,0,0,0.8,-5,166.52
2013,1,3,1,30,0,0,0,0.8,-5,165.25
2013,1,3,2,30,0,0,0,0.9,-5,155.64000000000001
