,Site Name,Scenario Choice,Site Lat,Site Lon,ATB Year,Resource Year,Turbine Model,Critical Load Factor,kW continuous load,Useful Life,PTC,ITC,Discount Rate,Debt Equity,Hub Height (m),Storage Enabled,Wind Cost kW,Solar Cost kW,Storage Cost kW,Storage Cost kWh,Storage Hours,Wind MW built,Solar MW built,Storage MW built,Storage MWh built,Battery Can Grid Charge,Built Interconnection Size,Total Installed Cost $(HOPP),Total Yearly Electrical Output,LCOE,Grid Connected HOPP,HOPP Total Generation,Wind Capacity Factor,HOPP Energy Shortfall,HOPP Curtailment,Battery Generation,Electricity to Grid,Percentage Time 50% Load met without storage,Percentage Time 75% Load met without storage,Percentage Time 90% Load met without storage,Percentage Time 95% Load met without storage,Percentage Time 100% Load met without storage,Percentage Time 50% Load met with storage,Percentage Time 75% Load met with storage,Percentage Time 90% Load met with storage,Percentage Time 95% Load met with storage,Percentage Time 100% Load met with storage
0,"43.07,-94.23",Resilience Storage Sizing Analysis,43.07,-94.23,2022,2013,VestasV82_1.65MW_82,1,50000,25,yes,no,0.089,60,80,True,1462,1105,219,286,1.0,50,50,50,50,True,50000.0,152869000.0,219571030.0344603,6.194046708218665,False,210119106.09717357,31.71547541732039,17847000.729056608,122398086.91155353,9451923.937286738,112946162.9742668,83.58260075351068,78.03402214864711,75.0085626213038,73.85546295239183,72.73661376869505,91.68854892110971,89.90752368991895,89.01701107432355,88.78867450622216,88.40050234044982
1,"43.07,-94.23",Resilience Storage Sizing Analysis,43.07,-94.23,2022,2013,VestasV82_1.65MW_82,1,50000,25,yes,no,0.089,60,80,True,1462,1105,219,286,2.0,50,50,50,100,True,50000.0,167169000.0,223785938.94191316,6.637450429874474,False,210119106.09717357,31.71547541732039,17847000.729056608,122398086.91155353,13666832.844739586,108731254.06681393,83.58260075351068,78.03402214864711,75.0085626213038,73.85546295239183,72.73661376869505,96.03836054344103,94.96517867336453,94.30300262587053,94.1660006850097,93.89199680328805
2,"43.07,-94.23",Resilience Storage Sizing Analysis,43.07,-94.23,2022,2013,VestasV82_1.65MW_82,1,50000,25,yes,no,0.089,60,80,True,1462,1105,219,286,3.0,50,50,50,150,True,50000.0,181469000.0,225707043.18712136,7.080854151530283,False,210119106.09717357,31.71547541732039,17847000.729056608,122398086.91155353,15587937.089947818,106810149.82160571,83.58260075351068,78.03402214864711,75.0085626213038,73.85546295239183,72.73661376869505,97.9335540586825,97.27137801118849,96.86037218860601,96.73478707615024,96.55211782166914
3,"43.07,-94.23",Resilience Storage Sizing Analysis,43.07,-94.23,2022,2013,VestasV82_1.65MW_82,1,50000,25,yes,no,0.089,60,80,True,1462,1105,219,286,4.0,50,50,50,200,True,50000.0,195769000.0,226408229.90895167,7.524257873186093,False,210119106.09717357,31.71547541732039,17847000.729056608,122398086.91155353,16289123.811778104,106108963.09977542,83.58260075351068,78.03402214864711,75.0085626213038,73.85546295239183,72.73661376869505,98.53864596415116,98.09338965635347,97.88788674506222,97.84221943144195,97.65955017696083
4,"43.07,-94.23",Resilience Storage Sizing Analysis,43.07,-94.23,2022,2013,VestasV82_1.65MW_82,1,50000,25,yes,no,0.089,60,80,True,1462,1105,219,286,5.0,50,50,50,250,True,50000.0,210069000.0,226891796.88576928,7.967661594841903,False,210119106.09717357,31.71547541732039,17847000.729056608,122398086.91155353,16772690.788595725,105625396.1229578,83.58260075351068,78.03402214864711,75.0085626213038,73.85546295239183,72.73661376869505,98.94965178673364,98.69848156182212,98.58431327777143,98.55006279255623,98.3788103664802
5,"43.07,-94.23",Resilience Storage Sizing Analysis,43.07,-94.23,2022,2013,VestasV82_1.65MW_82,1,50000,25,yes,no,0.089,60,80,True,1462,1105,219,286,6.0,50,50,50,300,True,50000.0,224369000.0,227300062.612142,8.411065316497712,False,210119106.09717357,31.71547541732039,17847000.729056608,122398086.91155353,17180956.514968444,105217130.39658508,83.58260075351068,78.03402214864711,75.0085626213038,73.85546295239183,72.73661376869505,99.3720744377212,99.15515469802489,99.0752368991894,99.06382007078433,98.9268181299235
6,"43.07,-94.23",Resilience Storage Sizing Analysis,43.07,-94.23,2022,2013,VestasV82_1.65MW_82,1,50000,25,yes,no,0.089,60,80,True,1462,1105,219,286,7.0,50,50,50,350,True,50000.0,238669000.0,227590910.28783822,8.854469038153521,False,210119106.09717357,31.71547541732039,17847000.729056608,122398086.91155353,17471804.190664656,104919056.12849164,83.58260075351068,78.03402214864711,75.0085626213038,73.85546295239183,72.73661376869505,99.63466149103779,99.54332686379723,99.50907637858202,99.49765955017696,99.3720744377212
7,"43.07,-94.23",Resilience Storage Sizing Analysis,43.07,-94.23,2022,2013,VestasV82_1.65MW_82,1,50000,25,yes,no,0.089,60,80,True,1462,1105,219,286,8.0,50,50,50,400,True,50000.0,252969000.0,227693524.17380565,9.29787275980933,False,210119106.09717357,31.71547541732039,17847000.729056608,122398086.91155353,17574418.076632082,104766442.24252422,83.58260075351068,78.03402214864711,75.0085626213038,73.85546295239183,72.73661376869505,99.72599611827835,99.65749514784792,99.63466149103779,99.62324466263271,99.47482589336683
8,"43.07,-94.23",Resilience Storage Sizing Analysis,43.07,-94.23,2022,2013,VestasV82_1.65MW_82,1,50000,25,yes,no,0.089,60,80,True,1462,1105,219,286,9.0,50,50,50,450,True,50000.0,267269000.0,227791066.72112596,9.74127648146514,False,210119106.09717357,31.71547541732039,17847000.729056608,122398086.91155353,17671960.623952392,104618899.6952039,83.58260075351068,78.03402214864711,75.0085626213038,73.85546295239183,72.73661376869505,99.80591391711383,99.77166343189862,99.76024660349356,99.76024660349356,99.62324466263271
9,"43.07,-94.23",Resilience Storage Sizing Analysis,43.07,-94.23,2022,2013,VestasV82_1.65MW_82,1,50000,25,yes,no,0.089,60,80,True,1462,1105,219,286,10.0,50,50,50,500,True,50000.0,281569000.0,227841066.72112596,10.184680203120951,False,210119106.09717357,31.71547541732039,17847000.729056608,122398086.91155353,17721960.623952392,104518899.6952039,83.58260075351068,78.03402214864711,75.0085626213038,73.85546295239183,72.73661376869505,99.86299805913917,99.8173307455189,99.80591391711383,99.80591391711383,99.668911976253
