Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,683562,-,-,-,27.73,-97.54,-6,8,-6,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,3.0.6
Year,Month,Day,Hour,Minute,DNI,DHI,GHI,Dew Point,Temperature,Pressure,Relative Humidity,Wind Direction,Wind Speed,Surface Albedo
2013,1,4,2,30,0,0,0,3,7,1020,79.11,5.800000000000001,3.9000000000000004,0.138
2013,1,4,3,30,0,0,0,3,7,1020,79.39,358.3,4.4,0.138
2013,1,4,4,30,0,0,0,3,7,1020,79.11,353.5,4.7,0.138
2013,1,4,5,30,0,0,0,3,7,1020,79.56,349.3,5.1000000000000005,0.138
2013,1,4,6,30,0,0,0,3,7,1020,80.77,349.40000000000003,5.300000000000001,0.138
2013,1,4,7,30,0,0,0,4,7,1020,82.86,351.90000000000003,5.6000000000000005,0.138
2013,1,4,8,30,0,6,6,4,7,1030,84.58,359.40000000000003,6,0.138
2013,1,4,9,30,0,110,110,4,9,1030,75.15,10.3,6.300000000000001,0.138
2013,1,4,10,30,0,72,72,4,10,1020,71.04,18.8,6.2,0.138
2013,1,4,11,30,0,100,100,5,11,1020,66.99,22.8,5.9,0.138
2013,1,4,12,30,0,158,158,5,11,1020,67.58,23.5,5.5,0.138
2013,1,4,13,30,0,133,133,5,12,1020,68.3,22.700000000000003,5.1000000000000005,0.138
2013,1,4,14,30,715,132,517,5,12,1020,68.85000000000001,22,5,0.138
2013,1,4,15,30,0,100,100,5,11,1020,68.72,21.6,4.800000000000001,0.138
2013,1,4,16,30,443,83,192,5,10,1020,72.71000000000001,21.400000000000002,4.4,0.138
2013,1,4,17,30,0,26,26,5,10,1020,73.11,19.1,4.2,0.138
2013,1,4,18,30,0,0,0,5,9,1020,78.12,14.700000000000001,4.2,0.138
2013,1,4,19,30,0,0,0,5,9,1020,77.02,11.4,4.1000000000000005,0.138
2013,1,4,20,30,0,0,0,5,8,1020,81.76,7.2,4.1000000000000005,0.138
2013,1,4,21,30,0,0,0,5,8,1020,81.88,4.6000000000000005,4.2,0.138
2013,1,4,22,30,0,0,0,5,8,1020,82.45,2,4.6000000000000005,0.138
2013,1,4,23,30,0,0,0,5,7,1020,89,0.1,5,0.138
2013,1,5,0,30,0,0,0,5,7,1020,89.56,358.8,5.300000000000001,0.138
2013,1,5,1,30,0,0,0,5,7,1020,89.63,354.90000000000003,5.6000000000000005,0.138
2013,1,5,2,30,0,0,0,5,7,1020,89.21000000000001,351.90000000000003,5.7,0.138
2013,1,5,3,30,0,0,0,5,7,1020,95.19,351.70000000000005,5.6000000000000005,0.138
2013,1,5,4,30,0,0,0,5,6,1020,95.2,352.1,5.5,0.138
2013,1,5,5,30,0,0,0,5,6,1020,95.58,352.70000000000005,5.4,0.138
2013,1,5,6,30,0,0,0,5,6,1020,96.32000000000001,354,5.300000000000001,0.138
2013,1,5,7,30,0,0,0,5,7,1020,90.68,356.1,5.2,0.138
2013,1,5,8,30,0,34,34,5,8,1020,90.75,359.8,5.2,0.138
2013,1,5,9,30,0,130,130,5,9,1020,79.51,2.6,5,0.138
2013,1,5,10,30,38,213,232,5,10,1020,74.77,0.9,4.800000000000001,0.138
2013,1,5,11,30,0,102,102,5,11,1020,70.33,357,4.6000000000000005,0.138
2013,1,5,12,30,0,118,118,5,12,1020,66.3,353.5,4.4,0.138
2013,1,5,13,30,65,276,316,6,13,1020,62.730000000000004,351.3,4.1000000000000005,0.138
2013,1,5,14,30,13,195,202,6,13,1020,63.52,350.90000000000003,4,0.138
2013,1,5,15,30,95,178,218,6,13,1020,64.3,354.1,3.8000000000000003,0.138
2013,1,5,16,30,0,81,81,6,12,1020,69.34,0.4,3.2,0.138
2013,1,5,17,30,0,12,12,7,10,1020,83.35000000000001,8.200000000000001,2.5,0.138
2013,1,5,18,30,0,0,0,7,9,1020,90.60000000000001,17.3,2.3000000000000003,0.138
2013,1,5,19,30,0,0,0,7,9,1020,96.65,22.8,2.4000000000000004,0.138
2013,1,5,20,30,0,0,0,7,8,1020,97.10000000000001,25.900000000000002,2.3000000000000003,0.138
2013,1,5,21,30,0,0,0,7,8,1020,97.66,23.200000000000003,2.2,0.138
2013,1,5,22,30,0,0,0,7,7,1020,100,14.3,2.2,0.138
2013,1,5,23,30,0,0,0,7,7,1020,100,4,2.4000000000000004,0.138
2013,1,6,0,30,0,0,0,7,7,1020,100,356.1,2.8000000000000003,0.138
2013,1,6,1,30,0,0,0,6,7,1020,100,350.40000000000003,3.2,0.138
2013,1,6,2,30,0,0,0,6,6,1020,100,345.3,3.6,0.138
2013,1,6,3,30,0,0,0,6,6,1020,100,341.8,3.8000000000000003,0.138
2013,1,6,4,30,0,0,0,6,6,1020,100,339.40000000000003,4,0.138
2013,1,6,5,30,0,0,0,6,6,1020,100,339.90000000000003,4.1000000000000005,0.138
2013,1,6,6,30,0,0,0,6,6,1020,100,343.20000000000005,4.2,0.138
2013,1,6,7,30,0,0,0,6,6,1020,100,348.6,4.5,0.138
2013,1,6,8,30,15,78,81,6,8,1020,88.07000000000001,352.3,4.800000000000001,0.138
2013,1,6,9,30,774,78,377,6,11,1020,76.61,356.3,5,0.138
2013,1,6,10,30,879,85,542,5,14,1020,59.35,7.7,5,0.138
2013,1,6,11,30,928,89,652,4,15,1020,49.300000000000004,12.3,4.7,0.138
2013,1,6,12,30,937,93,694,3,16,1020,44.08,12.100000000000001,4.4,0.138
2013,1,6,13,30,934,90,667,3,17,1020,39.21,11,4.1000000000000005,0.138
2013,1,6,14,30,904,83,574,2,18,1020,35,10.3,3.9000000000000004,0.138
2013,1,6,15,30,825,75,420,1,17,1020,36.15,12.5,3.5,0.138
2013,1,6,16,30,675,57,227,2,15,1020,41.89,17.7,2.5,0.138
2013,1,6,17,30,275,21,36,5,12,1020,64,29.700000000000003,1.8,0.138
2013,1,6,18,30,0,0,0,5,10,1020,73.19,39.5,1.9000000000000001,0.138
2013,1,6,19,30,0,0,0,5,9,1020,79.59,44.900000000000006,2,0.138
2013,1,6,20,30,0,0,0,5,9,1020,86.64,46.400000000000006,2,0.138
2013,1,6,21,30,0,0,0,6,8,1020,87.52,40.400000000000006,2.1,0.138
2013,1,6,22,30,0,0,0,6,7,1020,93.8,29.400000000000002,2.1,0.138
2013,1,6,23,30,0,0,0,6,6,1020,100,19.400000000000002,2.2,0.138
2013,1,7,0,30,0,0,0,5,6,1020,99.83,15.700000000000001,2.3000000000000003,0.138
2013,1,7,1,30,0,0,0,4,5,1020,100,18,2.4000000000000004,0.138
2013,1,7,2,30,0,0,0,4,5,1020,100,20.5,2.4000000000000004,0.138
2013,1,7,3,30,0,0,0,4,5,1020,100,22.400000000000002,2.3000000000000003,0.138
2013,1,7,4,30,0,0,0,4,5,1020,100,22,2.2,0.138
2013,1,7,5,30,0,0,0,4,5,1020,100,22.200000000000003,2.1,0.138
2013,1,7,6,30,0,0,0,4,5,1020,100,22.1,2.1,0.138
2013,1,7,7,30,0,0,0,6,6,1020,100,19.900000000000002,2.5,0.138
2013,1,7,8,30,329,70,140,6,8,1020,89.22,19,2.6,0.138
2013,1,7,9,30,703,92,363,6,11,1020,75.38,22.6,2.1,0.138
2013,1,7,10,30,526,172,446,7,14,1020,65.55,46,1.7000000000000002,0.138
2013,1,7,11,30,525,211,531,7,15,1020,62.940000000000005,64,1.4000000000000001,0.138
2013,1,7,12,30,529,225,565,8,16,1020,59.120000000000005,73.8,1.4000000000000001,0.138
2013,1,7,13,30,516,224,544,8,17,1010,55.67,84.4,1.7000000000000002,0.138
2013,1,7,14,30,371,222,425,8,17,1010,56.67,85.4,2.1,0.138
2013,1,7,15,30,424,148,326,8,16,1010,62.870000000000005,87.60000000000001,2.5,0.138
2013,1,7,16,30,49,98,111,9,15,1010,71.55,85.80000000000001,2.4000000000000004,0.138
2013,1,7,17,30,0,17,17,11,14,1010,84.59,79.2,2.3000000000000003,0.138
2013,1,7,18,30,0,0,0,12,14,1010,89.31,74.4,2.7,0.138
2013,1,7,19,30,0,0,0,13,14,1010,94.28,72.7,2.9000000000000004,0.138
2013,1,7,20,30,0,0,0,13,14,1010,98.35000000000001,72.7,2.8000000000000003,0.138
2013,1,7,21,30,0,0,0,14,14,1010,100,70.3,2.7,0.138
2013,1,7,22,30,0,0,0,14,14,1010,100,74,2.7,0.138
2013,1,7,23,30,0,0,0,14,14,1010,100,82.9,2.5,0.138
2013,1,8,0,30,0,0,0,14,14,1010,100,94.80000000000001,2,0.138
2013,1,8,1,30,0,0,0,14,14,1010,100,111.4,1.8,0.138
2013,1,8,2,30,0,0,0,14,14,1010,100,125,1.7000000000000002,0.138
2013,1,8,3,30,0,0,0,14,14,1010,100,128,1.6,0.138
2013,1,8,4,30,0,0,0,14,14,1010,100,122.2,1.4000000000000001,0.138
2013,1,8,5,30,0,0,0,14,14,1010,100,108.4,1.5,0.138
2013,1,8,6,30,0,0,0,14,14,1010,100,98.9,1.6,0.138
2013,1,8,7,30,0,0,0,16,16,1010,100,99.60000000000001,2.1,0.138
2013,1,8,8,30,0,6,6,17,18,1010,96.47,106,2.8000000000000003,0.138
2013,1,8,9,30,0,46,46,18,19,1010,96.76,120.80000000000001,3.6,0.138
2013,1,8,10,30,0,104,104,19,20,1010,95.14,141.20000000000002,4.6000000000000005,0.138
2013,1,8,11,30,5,193,196,19,21,1010,91,150.5,5.2,0.138
2013,1,8,12,30,0,143,143,19,22,1000,86.24,154.60000000000002,5.5,0.138
2013,1,8,13,30,2,181,182,19,21,1000,92.58,159.4,5.300000000000001,0.138
2013,1,8,14,30,0,130,130,19,21,1000,93.87,162.8,4.800000000000001,0.138
2013,1,8,15,30,0,139,139,20,20,1000,100,154.4,4.2,0.138
2013,1,8,16,30,0,69,69,20,20,1000,100,144.1,3.7,0.138
2013,1,8,17,30,0,11,11,19,20,1000,100,132.3,3.5,0.138
2013,1,8,18,30,0,0,0,19,20,1000,100,123.5,3.8000000000000003,0.131
2013,1,8,19,30,0,0,0,20,20,1000,100,119,4.2,0.131
2013,1,8,20,30,0,0,0,20,20,1000,100,118.9,4.4,0.131
2013,1,8,21,30,0,0,0,20,20,1000,100,123.80000000000001,4.4,0.131
2013,1,8,22,30,0,0,0,20,20,1000,100,131.4,4.3,0.131
2013,1,8,23,30,0,0,0,20,20,1000,100,140.5,4.2,0.131
2013,1,9,0,30,0,0,0,20,20,1000,100,148.3,4.1000000000000005,0.131
2013,1,9,1,30,0,0,0,19,20,1000,100,152.8,3.9000000000000004,0.131
2013,1,9,2,30,0,0,0,19,19,1000,100,157.3,3.6,0.131
2013,1,9,3,30,0,0,0,18,18,1000,100,174.8,2.8000000000000003,0.131
2013,1,9,4,30,0,0,0,17,17,1010,100,210.60000000000002,2.5,0.131
2013,1,9,5,30,0,0,0,16,16,1010,100,268.2,3.9000000000000004,0.131
2013,1,9,6,30,0,0,0,15,15,1010,100,305.8,5.4,0.131
2013,1,9,7,30,0,0,0,13,14,1010,95.72,331.8,5.5,0.131
2013,1,9,8,30,0,3,3,12,14,1010,92.39,336.8,5.300000000000001,0.131
2013,1,9,9,30,0,61,61,13,15,1010,88.34,321.70000000000005,5.6000000000000005,0.131
2013,1,9,10,30,0,156,156,13,16,1010,85.52,296,6.300000000000001,0.131
2013,1,9,11,30,16,225,235,13,17,1010,77.83,292.1,6.2,0.131
2013,1,9,12,30,31,263,284,11,18,1010,65.46000000000001,296.40000000000003,5.5,0.131
2013,1,9,13,30,8,208,213,10,18,1010,61.02,291,4.2,0.131
2013,1,9,14,30,0,140,140,9,18,1010,58.75,301.5,2.7,0.131
2013,1,9,15,30,47,174,195,9,18,1010,57.32,304.90000000000003,1.8,0.131
2013,1,9,16,30,16,96,100,10,17,1010,65.83,258.1,1.3,0.131
2013,1,9,17,30,0,17,17,12,16,1010,85.72,196.60000000000002,1.4000000000000001,0.131
2013,1,9,18,30,0,0,0,12,14,1010,88.8,130.70000000000002,1.6,0.131
2013,1,9,19,30,0,0,0,12,14,1010,89.72,122.80000000000001,1.2000000000000002,0.131
2013,1,9,20,30,0,0,0,12,14,1010,90.51,127.9,0.7000000000000001,0.131
2013,1,9,21,30,0,0,0,12,14,1010,90.82000000000001,148.9,0.4,0.131
2013,1,9,22,30,0,0,0,12,13,1010,96.32000000000001,150.6,0.7000000000000001,0.131
2013,1,9,23,30,0,0,0,11,12,1010,100,147.5,1.1,0.131
2013,1,10,0,30,0,0,0,11,12,1010,100,161.9,1.2000000000000002,0.131
2013,1,10,1,30,0,0,0,11,11,1010,100,180.10000000000002,1.5,0.131
2013,1,10,2,30,0,0,0,11,11,1010,100,183.8,1.4000000000000001,0.131
2013,1,10,3,30,0,0,0,9,10,1010,100,219.8,1.6,0.131
2013,1,10,4,30,0,0,0,9,10,1010,100,279.2,2.3000000000000003,0.131
2013,1,10,5,30,0,0,0,9,9,1010,100,305.6,2.7,0.131
2013,1,10,6,30,0,0,0,8,9,1010,100,323.8,2.6,0.131
2013,1,10,7,30,0,0,0,8,10,1010,97.8,337.20000000000005,2.7,0.131
2013,1,10,8,30,584,54,179,8,12,1010,78.15,340.5,2.7,0.131
2013,1,10,9,30,780,74,376,7,15,1010,62.410000000000004,338.3,2.5,0.131
2013,1,10,10,30,873,83,541,6,18,1010,47.57,321.20000000000005,3,0.131
2013,1,10,11,30,918,88,651,5,20,1010,42.54,304.5,3.1,0.131
2013,1,10,12,30,934,91,696,5,21,1010,39.26,295.90000000000003,2.7,0.131
2013,1,10,13,30,932,87,672,6,21,1010,37.67,286.1,2,0.131
2013,1,10,14,30,905,80,581,5,22,1010,35.19,274,1.4000000000000001,0.131
2013,1,10,15,30,839,71,430,5,21,1010,36.69,248.20000000000002,0.9,0.131
2013,1,10,16,30,700,55,239,7,19,1010,45.82,198.9,0.9,0.131
2013,1,10,17,30,329,23,45,10,17,1010,63.76,144.6,1.4000000000000001,0.131
2013,1,10,18,30,0,0,0,9,15,1010,67.86,136.5,2,0.131
2013,1,10,19,30,0,0,0,9,13,1010,81.10000000000001,135.3,2.4000000000000004,0.131
2013,1,10,20,30,0,0,0,10,12,1010,92.05,136.20000000000002,2.5,0.131
2013,1,10,21,30,0,0,0,11,12,1010,97.12,140.20000000000002,2.4000000000000004,0.131
2013,1,10,22,30,0,0,0,11,12,1010,100,144.9,2.4000000000000004,0.131
2013,1,10,23,30,0,0,0,11,11,1010,100,148.8,2.4000000000000004,0.131
2013,1,11,0,30,0,0,0,11,11,1010,100,154.4,2.3000000000000003,0.131
2013,1,11,1,30,0,0,0,11,11,1010,100,163.60000000000002,2.2,0.131
2013,1,11,2,30,0,0,0,9,11,1010,100,174.10000000000002,2.1,0.131
2013,1,11,3,30,0,0,0,9,10,1010,100,180.70000000000002,2,0.131
2013,1,11,4,30,0,0,0,9,10,1010,100,182,1.8,0.131
2013,1,11,5,30,0,0,0,9,10,1010,100,181.3,1.7000000000000002,0.131
2013,1,11,6,30,0,0,0,11,11,1010,100,175.9,1.5,0.131
2013,1,11,7,30,0,0,0,13,13,1010,100,162.5,1.8,0.131
2013,1,11,8,30,335,74,146,14,16,1010,91.7,149.3,2.6,0.131
2013,1,11,9,30,548,110,323,15,19,1010,85.04,143.20000000000002,3.6,0.131
2013,1,11,10,30,595,152,464,16,22,1010,75.72,154.5,4.5,0.131
2013,1,11,11,30,445,242,515,17,23,1010,71.68,162.9,5,0.131
2013,1,11,12,30,609,201,597,18,24,1010,69.86,168.8,5.2,0.131
2013,1,11,13,30,808,127,637,18,25,1000,66.12,170.20000000000002,5.1000000000000005,0.131
2013,1,11,14,30,473,204,466,18,25,1000,65.47,168.10000000000002,5,0.131
2013,1,11,15,30,206,185,274,17,24,1000,68.89,163.10000000000002,4.9,0.131
2013,1,11,16,30,514,81,217,18,22,1000,78.94,152.1,4.6000000000000005,0.131
2013,1,11,17,30,146,29,39,18,20,1000,93.08,138.20000000000002,4.4,0.131
2013,1,11,18,30,0,0,0,19,19,1000,100,134.20000000000002,4.3,0.131
2013,1,11,19,30,0,0,0,19,19,1000,100,136.3,4.1000000000000005,0.131
2013,1,11,20,30,0,0,0,19,19,1000,100,142.3,3.9000000000000004,0.131
2013,1,11,21,30,0,0,0,19,19,1000,100,149.20000000000002,3.7,0.131
2013,1,11,22,30,0,0,0,19,19,1000,100,154.3,3.5,0.131
2013,1,11,23,30,0,0,0,19,19,1000,100,156.70000000000002,3.5,0.131
2013,1,12,0,30,0,0,0,19,19,1000,100,158.20000000000002,3.5,0.131
2013,1,12,1,30,0,0,0,19,19,1000,100,159.20000000000002,3.9000000000000004,0.131
2013,1,12,2,30,0,0,0,19,19,1000,100,166.60000000000002,4.6000000000000005,0.131
2013,1,12,3,30,0,0,0,19,19,1000,100,170.3,5.1000000000000005,0.131
2013,1,12,4,30,0,0,0,19,20,1000,100,166.4,5.800000000000001,0.131
2013,1,12,5,30,0,0,0,20,20,1000,100,162.10000000000002,6.5,0.131
2013,1,12,6,30,0,0,0,20,20,1000,100,166.20000000000002,6.800000000000001,0.131
2013,1,12,7,30,0,0,0,20,21,1000,100,168.60000000000002,7.2,0.131
2013,1,12,8,30,0,67,67,21,22,1000,100,169.20000000000002,7.800000000000001,0.131
2013,1,12,9,30,46,157,176,21,23,1000,90.10000000000001,170,8.5,0.131
2013,1,12,10,30,153,241,323,21,24,1000,84.24,172.60000000000002,8.700000000000001,0.131
2013,1,12,11,30,104,289,354,20,25,1000,77.56,176,8.3,0.131
2013,1,12,12,30,15,235,245,20,26,1000,71.44,176.60000000000002,7.9,0.131
2013,1,12,13,30,69,287,332,20,27,1000,70.26,175.20000000000002,7.7,0.131
2013,1,12,14,30,123,258,327,19,27,1000,65.36,173.10000000000002,7.6000000000000005,0.131
2013,1,12,15,30,0,81,81,19,26,1000,69.31,170.3,7.5,0.131
2013,1,12,16,30,0,45,45,20,24,1000,80.47,165.5,7,0.131
2013,1,12,17,30,0,8,8,20,22,1000,92.27,159.9,6,0.131
2013,1,12,18,30,0,0,0,20,21,1000,97.57000000000001,161,4.9,0.131
2013,1,12,19,30,0,0,0,20,20,1000,100,170.8,3.8000000000000003,0.131
2013,1,12,20,30,0,0,0,20,20,1000,100,179.8,2.7,0.131
2013,1,12,21,30,0,0,0,19,19,1000,100,186.20000000000002,1.7000000000000002,0.131
2013,1,12,22,30,0,0,0,19,19,1000,100,198.20000000000002,1,0.131
2013,1,12,23,30,0,0,0,18,19,1000,100,224,0.7000000000000001,0.131
2013,1,13,0,30,0,0,0,17,18,1000,100,247.8,0.7000000000000001,0.131
2013,1,13,1,30,0,0,0,15,16,1000,98.53,303,1.8,0.131
2013,1,13,2,30,0,0,0,12,13,1000,97.67,324.90000000000003,4.4,0.131
2013,1,13,3,30,0,0,0,7,11,1000,81.54,337.70000000000005,7.2,0.131
2013,1,13,4,30,0,0,0,3,9,1010,68.05,347.6,8.700000000000001,0.131
2013,1,13,5,30,0,0,0,1,9,1010,60.56,350.70000000000005,8.700000000000001,0.131
2013,1,13,6,30,0,0,0,1,8,1010,62.33,355.5,8.3,0.131
