,0,1,2,3,4,5,6
Curtailment,0.0,0.0,0.0,0.0,416.90876791440314,0.0,2001.4155056658346
Shortfall,11502.066,6790.954360800996,5631.299252158923,4231.651976803329,0.0,619.4206528366303,0.0
Wind + PV + Storage,0.0,4886.896639199004,6270.045747841076,8109.324023196672,13160.295767914406,13005.810115077773,15319.015505665837
Wind + PV Generation,0.0,4886.896639199004,6270.045747841076,8109.324023196672,13160.295767914406,12588.90134716337,15319.015505665837
Load,11502.066,11677.851,11901.345,12340.976,12743.387000000002,13208.322,13317.600000000002
State of Charge,0.0,0.0,0.0,0.0,416.90876791440314,0.0,2001.4155056658346
Battery Used,0.0,0.0,0.0,0.0,0.0,416.90876791440314,0.0
