,Site Name,Scenario Choice,Site Lat,Site Lon,ATB Year,Resource Year,Turbine Model,Critical Load Factor,kW continuous load,Useful Life,PTC,ITC,Discount Rate,Debt Equity,Hub Height (m),Storage Enabled,Wind Cost kW,Solar Cost kW,Storage Cost kW,Storage Cost kWh,Storage Hours,Wind MW built,Solar MW built,Storage MW built,Storage MWh built,Battery Can Grid Charge,Built Interconnection Size,Total Installed Cost $(HOPP),Total Yearly Electrical Output,LCOE,Grid Connected HOPP,HOPP Total Generation,Wind Capacity Factor,HOPP Energy Shortfall,HOPP Curtailment,Battery Generation,Electricity to Grid,Percentage Time 50% Load met without storage,Percentage Time 75% Load met without storage,Percentage Time 90% Load met without storage,Percentage Time 95% Load met without storage,Percentage Time 100% Load met without storage,Percentage Time 50% Load met with storage,Percentage Time 75% Load met with storage,Percentage Time 90% Load met with storage,Percentage Time 95% Load met with storage,Percentage Time 100% Load met with storage
0,"43.07,-94.23",Resilience Storage Sizing Analysis,43.07,-94.23,2022,2013,VestasV82_1.65MW_82,1,50000,25,yes,no,0.089,60,80,True,1462,1105,219,286,1.0,1,25,5,5,True,50000.0,32562300.0,44850160.070815325,5.755323009803357,False,43864176.08879434,32.69636640960866,71538421.86155215,4158680.1383464746,985983.9820209837,3172696.156325491,29.718004338394795,23.415915058796667,18.278342276515584,16.200479506793013,14.248201849526202,30.460098184724284,24.500513757278227,19.853864596415114,18.129923507249686,16.908322867907295
1,"43.07,-94.23",Resilience Storage Sizing Analysis,43.07,-94.23,2022,2013,VestasV82_1.65MW_82,1,50000,25,yes,no,0.089,60,80,True,1462,1105,219,286,2.0,1,25,5,10,True,50000.0,33992300.0,45476249.46012385,5.967728080321958,False,43864176.08879434,32.69636640960866,71538421.86155215,4158680.1383464746,1612073.3713295122,2546606.767016962,29.718004338394795,23.415915058796667,18.278342276515584,16.200479506793013,14.248201849526202,30.88252083571184,24.911519579860716,20.242036762187464,18.540929329832174,17.296495033679644
2,"43.07,-94.23",Resilience Storage Sizing Analysis,43.07,-94.23,2022,2013,VestasV82_1.65MW_82,1,50000,25,yes,no,0.089,60,80,True,1462,1105,219,286,3.0,1,25,5,15,True,50000.0,35422300.0,45953954.13612064,6.180133150840559,False,43864176.08879434,32.69636640960866,71538421.86155215,4158680.1383464746,2089778.0473262996,2068902.0910201753,29.718004338394795,23.415915058796667,18.278342276515584,16.200479506793013,14.248201849526202,31.179358374243634,24.95718689348099,20.356205046238156,18.666514442287934,17.387829660920197
3,"43.07,-94.23",Resilience Storage Sizing Analysis,43.07,-94.23,2022,2013,VestasV82_1.65MW_82,1,50000,25,yes,no,0.089,60,80,True,1462,1105,219,286,4.0,1,25,5,20,True,50000.0,36852300.0,46335496.80730675,6.3925382213591595,False,43864176.08879434,32.69636640960866,71538421.86155215,4158680.1383464746,2471320.7185124117,1687359.4198340632,29.718004338394795,23.415915058796667,18.278342276515584,16.200479506793013,14.248201849526202,31.4876127411805,25.00285420710127,20.367621874643223,18.666514442287934,17.387829660920197
4,"43.07,-94.23",Resilience Storage Sizing Analysis,43.07,-94.23,2022,2013,VestasV82_1.65MW_82,1,50000,25,yes,no,0.089,60,80,True,1462,1105,219,286,5.0,1,25,5,25,True,50000.0,38282300.0,46654390.9015515,6.6049432918777615,False,43864176.08879434,32.69636640960866,71538421.86155215,4158680.1383464746,2790214.8127571545,1368465.32558932,29.718004338394795,23.415915058796667,18.278342276515584,16.200479506793013,14.248201849526202,31.86436807854778,25.00285420710127,20.367621874643223,18.666514442287934,17.387829660920197
5,"43.07,-94.23",Resilience Storage Sizing Analysis,43.07,-94.23,2022,2013,VestasV82_1.65MW_82,1,50000,25,yes,no,0.089,60,80,True,1462,1105,219,286,6.0,1,25,5,30,True,50000.0,39712300.0,46895101.938566975,6.817348362396361,False,43864176.08879434,32.69636640960866,71538421.86155215,4158680.1383464746,3030925.849772631,1127754.2885738434,29.718004338394795,23.415915058796667,18.278342276515584,16.200479506793013,14.248201849526202,32.241123415915055,25.00285420710127,20.367621874643223,18.666514442287934,17.387829660920197
6,"43.07,-94.23",Resilience Storage Sizing Analysis,43.07,-94.23,2022,2013,VestasV82_1.65MW_82,1,50000,25,yes,no,0.089,60,80,True,1462,1105,219,286,7.0,1,25,5,35,True,50000.0,41142300.0,47090021.297809266,7.02975343291496,False,43864176.08879434,32.69636640960866,71538421.86155215,4158680.1383464746,3225845.209014922,932834.9293315526,29.718004338394795,23.415915058796667,18.278342276515584,16.200479506793013,14.248201849526202,32.5950450964722,25.025687863911404,20.367621874643223,18.666514442287934,17.387829660920197
7,"43.07,-94.23",Resilience Storage Sizing Analysis,43.07,-94.23,2022,2013,VestasV82_1.65MW_82,1,50000,25,yes,no,0.089,60,80,True,1462,1105,219,286,8.0,1,25,5,40,True,50000.0,42572300.0,47252363.04018397,7.242158503433563,False,43864176.08879434,32.69636640960866,71538421.86155215,4158680.1383464746,3388186.9513896285,770493.1869568459,29.718004338394795,23.415915058796667,18.278342276515584,16.200479506793013,14.248201849526202,32.91471629181413,25.037104692316476,20.367621874643223,18.666514442287934,17.387829660920197
8,"43.07,-94.23",Resilience Storage Sizing Analysis,43.07,-94.23,2022,2013,VestasV82_1.65MW_82,1,50000,25,yes,no,0.089,60,80,True,1462,1105,219,286,9.0,1,25,5,45,True,50000.0,44002300.0,47365651.71573476,7.454563573952165,False,43864176.08879434,32.69636640960866,71538421.86155215,4158680.1383464746,3501475.6269404124,657204.5114060618,29.718004338394795,23.415915058796667,18.278342276515584,16.200479506793013,14.248201849526202,33.15446968832058,25.048521520721543,20.367621874643223,18.666514442287934,17.387829660920197
9,"43.07,-94.23",Resilience Storage Sizing Analysis,43.07,-94.23,2022,2013,VestasV82_1.65MW_82,1,50000,25,yes,no,0.089,60,80,True,1462,1105,219,286,10.0,1,25,5,50,True,50000.0,45432300.0,47433543.66025084,7.6669686444707645,False,43864176.08879434,32.69636640960866,71538421.86155215,4158680.1383464746,3569367.571456499,589312.5668899757,29.718004338394795,23.415915058796667,18.278342276515584,16.200479506793013,14.248201849526202,33.291471629181416,25.048521520721543,20.367621874643223,18.666514442287934,17.387829660920197
