,Site Lat,Site Lon,PPA Price,Wind Size(MW),Solar Size(MW),Hybrid Size(MW),Wind AEP (GWh),Solar AEP (GWh),Hybrid AEP (GWh),Wind NPV ($-million),Solar NPV ($-million),Hybrid NPV ($-million),Wind LCOE (real),Solar LCOE (real),Hybrid LCOE (real),Wind Cost / MWh Produced,Solar Cost / MWh Produced,Hybrid Cost / MWh Produced,Solar Beats Wind AEP,Solar Beats Wind NPV,Solar Beats Wind Cost/MWh,Max AEP Index,Max AEP Value,Max NPV Index,Max NPV Value,Cost / MWh Produced reduction (%),LCOE(real) reduction (%),LCOE(real) reduction (%) vs wind,LCOE(real) reduction (%) for solar addition,Percentage Reduction in Solar BOS required to compete with wind,NPV Benefit ($-million) Solar Addition Vs. Standalone Solar,NPV Benefit ($-million) Hybrid Vs. Wind,Wind BOS Cost,Solar BOS Cost,Hybrid BOS Cost,Wind Capacity Factor,Solar Capacity Factor,Interconnect Capacity Factor (Wind Case),Interconnect Capacity Factor (Solar Case),Interconnect Capacity Factor (Hybrid Case),Percentage Curtailment (Wind),Percentage Curtailment (Solar),Percentage Curtailment (Hybrid),Pearson R Wind V Solar,Solar File Used,Wind File Used,Time Zone (for solar)
0,48.31388179591837,-124.49941712765957,0.05,100,100,200,267.6283820014527,94.15733699301231,361.785718994465,-57.34155776450069,-96.4283133178736,-152.56888350292826,5.603841027384392,10.787919083311046,6.970483902766496,627.3624596328825,1438.0185795829,796.4244713717077,0,0,0,2,361.785718994465,0,-57.34155776450069,-11.439344302584132,24.38760965387322,24.38760965387322,35.38620517139526,56.373132549174,-56.140570185054656,-95.22732573842757,167900000.0,135400000.0,288135000.0,30.55118515998318,10.748554451257114,30.551185159983177,10.748554451257114,40.71604377265889,0.0,0.0,1.4133160259001598,-0.17228669755370954,/Users/abarker/Desktop/Hybrid Model/Code/HOPP_Private/resource_files/solar/48.31388179591837_-124.49941712765957_psmv3_60_2012.csv,/Users/abarker/Desktop/Hybrid Model/Code/HOPP_Private/resource_files/wind/48.31388179591837_-124.49941712765957_windtoolkit_2012_60min_80m.srw,-8
0,39.98013616326531,-123.82372957446809,0.05,100,100,200,267.6283820014527,169.68399679864774,437.31237880010036,-57.34155776450069,-57.11404417164535,-118.29698584200948,5.603841027384392,6.386915374522135,6.0515431679540725,627.3624596328825,797.9538586698297,658.876844032145,0,1,0,2,437.31237880010036,1,-57.11404417164535,-3.7732897903852503,7.989201306423338,7.989201306423338,5.250926102855324,21.378604437268976,-61.18294167036413,-60.955428077508785,167900000.0,135400000.0,288135000.0,30.55118515998318,19.370319269252025,30.551185159983177,19.370319269252025,47.51686288798814,0.0,0.0,4.816845102605187,-0.06890169387738589,/Users/abarker/Desktop/Hybrid Model/Code/HOPP_Private/resource_files/solar/36.334_-119.769_psmv3_60_2012.csv,/Users/abarker/Desktop/Hybrid Model/Code/HOPP_Private/resource_files/wind/48.31388179591837_-124.49941712765957_windtoolkit_2012_60min_80m.srw,-8
0,40.50099526530612,-123.82372957446809,0.05,100,100,200,267.6283820014527,169.74612510706032,437.374507108513,-57.34155776450069,-57.08170421321452,-118.24115581410786,5.603841027384392,6.38490722852797,6.050260737678065,627.3624596328825,797.6618017913638,658.7832516916983,0,1,0,2,437.374507108513,1,-57.08170421321452,-3.770383457663052,7.966316462443277,7.966316462443277,5.241211483147222,21.34981790227743,-61.159451600893334,-60.899598049607164,167900000.0,135400000.0,288135000.0,30.55118515998318,19.377411541901864,30.551185159983177,19.377411541901864,47.52794164191999,0.0,0.0,4.808176513147815,-0.06965848491251747,/Users/abarker/Desktop/Hybrid Model/Code/HOPP_Private/resource_files/solar/36.334_-119.769_psmv3_60_2012.csv,/Users/abarker/Desktop/Hybrid Model/Code/HOPP_Private/resource_files/wind/48.31388179591837_-124.49941712765957_windtoolkit_2012_60min_80m.srw,-8
0,41.02185436734694,-123.82372957446809,0.05,100,100,200,267.6283820014527,169.79702933111344,437.42541133256606,-57.34155776450069,-57.05520678342941,-118.18995722382833,5.603841027384392,6.383262968976826,6.049085218148174,627.3624596328825,797.4226671301924,658.7065875350725,0,1,0,2,437.42541133256606,1,-57.05520678342941,-3.7680050723460665,7.945339430365698,7.945339430365698,5.235218295921427,21.326231935358912,-61.13475044039892,-60.84839945932764,167900000.0,135400000.0,288135000.0,30.55118515998318,19.383222526382813,30.551185159983177,19.383222526382813,47.53810134637802,0.0,0.0,4.798908109691082,-0.07042227677000112,/Users/abarker/Desktop/Hybrid Model/Code/HOPP_Private/resource_files/solar/36.334_-119.769_psmv3_60_2012.csv,/Users/abarker/Desktop/Hybrid Model/Code/HOPP_Private/resource_files/wind/48.31388179591837_-124.49941712765957_windtoolkit_2012_60min_80m.srw,-8
0,41.542713469387756,-123.82372957446809,0.05,100,100,200,267.6283820014527,169.8336234904089,437.4620054918616,-57.34155776450069,-57.03615824306732,-118.14412356880888,5.603841027384392,6.382081548430997,6.0480333036789995,627.3624596328825,797.2508459589365,658.6514860325633,0,1,0,2,437.4620054918616,1,-57.03615824306732,-3.7662968998493613,7.9265681186165935,7.9265681186165935,5.234158200847834,21.30927639489821,-61.10796532574156,-60.80256580430819,167900000.0,135400000.0,288135000.0,30.55118515998318,19.3873999418275,30.551185159983177,19.3873999418275,47.54719644815107,0.0,0.0,4.788659207672583,-0.0712144193146181,/Users/abarker/Desktop/Hybrid Model/Code/HOPP_Private/resource_files/solar/36.334_-119.769_psmv3_60_2012.csv,/Users/abarker/Desktop/Hybrid Model/Code/HOPP_Private/resource_files/wind/48.31388179591837_-124.49941712765957_windtoolkit_2012_60min_80m.srw,-8
0,42.06357257142857,-123.82372957446809,0.05,100,100,200,267.6283820014527,93.80008110721795,361.4284631086706,-57.34155776450069,-96.61427750700017,-152.8902742837081,5.603841027384392,10.82557806046199,6.980556599239864,627.3624596328825,1443.4955535404215,797.211701374406,0,0,0,2,361.4284631086706,0,-57.34155776450069,-11.50331426379209,24.567355946177834,24.567355946177834,35.51793206558834,56.538663517586315,-56.27599677670793,-95.5487165192074,167900000.0,135400000.0,288135000.0,30.55118515998318,10.70777181589246,30.551185159983177,10.70777181589246,40.65226788878333,0.0,0.0,1.4704421331988986,-0.16706360282161042,/Users/abarker/Desktop/Hybrid Model/Code/HOPP_Private/resource_files/solar/48.31388179591837_-124.49941712765957_psmv3_60_2012.csv,/Users/abarker/Desktop/Hybrid Model/Code/HOPP_Private/resource_files/wind/48.31388179591837_-124.49941712765957_windtoolkit_2012_60min_80m.srw,-8
0,42.58443167346939,-123.82372957446809,0.05,100,100,200,267.6283820014527,93.86645973324728,361.49484173469995,-57.34155776450069,-96.57972510952901,-152.8463053986249,5.603841027384392,10.818559288783959,6.979176706344663,627.3624596328825,1442.474770911613,797.065315281764,0,0,0,2,361.49484173469995,0,-57.34155776450069,-11.491401182686891,24.542731891204497,24.542731891204497,35.488852812589755,56.50790764011748,-56.2665802890959,-95.50474763412421,167900000.0,135400000.0,288135000.0,30.55118515998318,10.71534928461727,30.551185159983177,10.71534928461727,40.66099295084764,0.0,0.0,1.467391197012227,-0.16747267292550122,/Users/abarker/Desktop/Hybrid Model/Code/HOPP_Private/resource_files/solar/48.31388179591837_-124.49941712765957_psmv3_60_2012.csv,/Users/abarker/Desktop/Hybrid Model/Code/HOPP_Private/resource_files/wind/48.31388179591837_-124.49941712765957_windtoolkit_2012_60min_80m.srw,-8
0,43.105290775510205,-123.82372957446809,0.05,100,100,200,267.6283820014527,93.92662895606004,361.55501095751265,-57.34155776450069,-96.54840492370232,-152.80488608605845,5.603841027384392,10.812205661475929,6.9778773692654426,627.3624596328825,1441.5507242716192,796.9326693521047,0,0,0,2,361.55501095751265,0,-57.34155776450069,-11.480613321429246,24.519545346959745,24.519545346959745,35.462961140965554,56.480028827991916,-56.256481162356124,-95.46332832155775,167900000.0,135400000.0,288135000.0,30.55118515998318,10.722217917358453,30.551185159983177,10.722217917358451,40.669212082902504,0.0,0.0,1.4638749155391422,-0.16789839719200841,/Users/abarker/Desktop/Hybrid Model/Code/HOPP_Private/resource_files/solar/48.31388179591837_-124.49941712765957_psmv3_60_2012.csv,/Users/abarker/Desktop/Hybrid Model/Code/HOPP_Private/resource_files/wind/48.31388179591837_-124.49941712765957_windtoolkit_2012_60min_80m.srw,-8
0,43.62614987755102,-123.82372957446809,0.05,100,100,200,267.6283820014527,93.97532031648124,361.60370231793394,-57.34155776450069,-96.52305936686686,-152.77014640230217,5.603841027384392,10.807070006173266,6.976787979179652,627.3624596328825,1440.8038147038246,796.8253592344643,0,0,0,2,361.60370231793394,0,-57.34155776450069,-11.4718908667042,24.500105286464326,24.500105286464326,35.442372676457744,56.45746816947145,-56.247087035435314,-95.42858863780148,167900000.0,135400000.0,288135000.0,30.55118515998318,10.72777629183576,30.551185159983177,10.72777629183576,40.67610572817677,0.0,0.0,1.4604430500152974,-0.16832410179566484,/Users/abarker/Desktop/Hybrid Model/Code/HOPP_Private/resource_files/solar/48.31388179591837_-124.49941712765957_psmv3_60_2012.csv,/Users/abarker/Desktop/Hybrid Model/Code/HOPP_Private/resource_files/wind/48.31388179591837_-124.49941712765957_windtoolkit_2012_60min_80m.srw,-8
0,44.14700897959184,-123.82372957446809,0.05,100,100,200,267.6283820014527,94.02817740335641,361.65655940480906,-57.34155776450069,-96.4955454036512,-152.73210022658824,5.603841027384392,10.801500997428501,6.975595325485726,627.3624596328825,1439.9938799107977,796.7089010474299,0,0,0,2,361.65655940480906,0,-57.34155776450069,-11.462429780088886,24.47882249689021,24.47882249689021,35.42012978431057,56.43297736294925,-56.23655482293704,-95.39054246208755,167900000.0,135400000.0,288135000.0,30.55118515998318,10.733810205862603,30.551185159983177,10.733810205862603,40.683655504428444,0.0,0.0,1.4565578997598068,-0.16875578320869233,/Users/abarker/Desktop/Hybrid Model/Code/HOPP_Private/resource_files/solar/48.31388179591837_-124.49941712765957_psmv3_60_2012.csv,/Users/abarker/Desktop/Hybrid Model/Code/HOPP_Private/resource_files/wind/48.31388179591837_-124.49941712765957_windtoolkit_2012_60min_80m.srw,-8
