,HOPP Solar [kW],HOMER Solar,ARIES Solar [kW],HOPP Wind [kW],HOMER Wind [kW],ARIES Wind [kW]
2022-06-08 07:00:00,29.28136134551163,89.61580930232557,43.5,69.2215282284,94.95374,122.0
2022-06-08 08:00:00,103.28752175745814,145.16794186046513,125.0,72.2728043152,98.17271,178.0
2022-06-08 09:00:00,172.12358664050814,196.88700465116278,192.0,85.7432454271,117.2883,131.0
2022-06-08 10:00:00,221.9463180293616,238.66150697674416,239.0,43.0608667116,66.0423,78.5
2022-06-08 11:00:00,255.73728693751747,263.579723255814,264.0,9.170548655,0.0,9.01
2022-06-08 12:00:00,265.4482158398279,269.16604651162794,274.0,0.0,0.0,-6.1
2022-06-08 13:00:00,265.4482158398279,257.49972558139535,271.0,0.0,0.0,-5.9
2022-06-08 14:00:00,260.69687651161047,174.372188372093,254.0,0.1461611741,0.0,-5.9
2022-06-08 15:00:00,233.35109077693372,114.88030697674418,223.0,22.0191993766,43.87818,-0.027
2022-06-08 16:00:00,189.67783895404068,44.16095709302326,174.0,14.7616475992,36.32118,80.8
2022-06-08 17:00:00,132.63386186435696,4.575497930232558,109.0,41.612271745,66.71374,88.2
2022-06-08 18:00:00,51.845682646551154,0.0,36.0,64.098188081,94.4732,133.0
2022-06-08 19:00:00,11.361670392919768,0.0,3.13,218.3297540086,290.2473,372.0
2022-06-08 20:00:00,0.8530040451267443,0.0,0.0,156.6928104451,204.6339,330.0
2022-06-08 21:00:00,0.0,0.0,0.0,60.8548589303,91.02383,122.0
2022-06-08 22:00:00,0.0,0.0,0.0,2.4801656689,0.0,34.6
2022-06-08 23:00:00,0.0,0.0,0.0,58.0962780553,87.39014,89.0
2022-06-09 00:00:00,0.0,0.0,0.0,100.0787125688,142.3114,143.0
2022-06-09 01:00:00,0.0,0.0,0.0,7.9001535914000005,0.0,44.6
2022-06-09 02:00:00,0.0,0.0,0.0,45.4812304112,70.66994,-3.4
2022-06-09 03:00:00,0.0,0.0,0.0,37.9341147528,60.74977,55.8
2022-06-09 04:00:00,0.0,0.0,0.0,90.0368060353,126.8274,75.2
2022-06-09 05:00:00,0.0,0.5302282430232558,0.0,16.4993278295,37.32174,93.5
2022-06-09 06:00:00,5.722289737506976,8.445996162790697,0.0,0.7630493616,0.0,34.7
2022-06-09 07:00:00,27.4184649093,36.865881976744184,23.3,31.9566621633,54.18677,51.3
2022-06-09 08:00:00,37.10054010961396,41.3992884883721,33.6,260.5693053459,342.2164,197.0
2022-06-09 09:00:00,58.245121960034886,64.23885883720929,52.5,0.0,0.0,81.6
2022-06-09 10:00:00,148.32385644603025,153.32903255813952,148.0,23.2224509941,46.62977,145.0
2022-06-09 11:00:00,103.7590440805372,107.31602325581395,103.0,149.8687620699,200.6323,239.0
2022-06-09 12:00:00,223.6026811774058,217.3123581395349,223.0,6.5399115569,0.0,-5.6
2022-06-09 13:00:00,265.4482158398279,251.74302790697675,266.0,2.0818934561,0.0,-5.5
2022-06-09 14:00:00,137.3780069592535,128.24434302325582,132.0,65.4826349858,98.03447,-3.7
2022-06-09 15:00:00,76.57964426109417,77.1309534883721,83.6,155.2086252438,209.9989,211.0
2022-06-09 16:00:00,53.551062209473265,47.42137162790698,53.0,0.0,0.0,1.63
2022-06-09 17:00:00,89.3403110223593,4.50093961627907,85.3,141.0565735991,193.0993,204.0
2022-06-09 18:00:00,32.49718749147907,0.0,24.7,0.0,0.0,6.95
2022-06-09 19:00:00,12.182834214848835,0.0,5.78,131.3438907238,180.9586,183.0
2022-06-09 20:00:00,0.38552523564418606,0.0,0.0,0.0,0.0,1.28
2022-06-09 21:00:00,0.0,0.0,0.0,4.3400211524,0.0,24.3
2022-06-09 22:00:00,0.0,0.0,0.0,95.1899215708,136.7739,214.0
2022-06-09 23:00:00,0.0,0.0,0.0,358.4451412614,451.7036,617.0
2022-06-10 00:00:00,0.0,0.0,0.0,14.6837451865,35.34693,87.1
2022-06-10 01:00:00,0.0,0.0,0.0,0.0,0.0,-6.0
2022-06-10 02:00:00,0.0,0.0,0.0,4.2128623006,0.0,-5.5
2022-06-10 03:00:00,0.0,0.0,0.0,64.3583621551,93.34097,79.3
2022-06-10 04:00:00,0.0,0.0,0.0,0.0,0.0,11.8
2022-06-10 05:00:00,0.0,1.859349511627907,0.0,5.4440426418,0.0,33.1
2022-06-10 06:00:00,7.501345984361628,33.426006860465115,3.17,0.0,0.0,-5.9
2022-06-10 07:00:00,28.211817732590696,86.8011558139535,45.3,0.0,0.0,-6.9
2022-06-10 08:00:00,96.44091360314651,132.56002209302326,115.0,0.0,0.0,-6.2
2022-06-10 09:00:00,160.76020189124654,176.5076848837209,172.0,0.0,0.0,-5.7
2022-06-10 10:00:00,203.34782275081398,216.126688372093,218.0,0.0,0.0,-5.5
2022-06-10 11:00:00,226.11040705442906,226.47030232558137,231.0,6.2350243138,0.0,1.43
2022-06-10 12:00:00,227.00380812399766,221.0587511627907,224.0,6.2175350532,0.0,-6.9
2022-06-10 13:00:00,233.82666992012093,221.1735872093023,228.0,0.0,0.0,-5.5
2022-06-10 14:00:00,204.26316839894417,179.77047558139535,196.0,23.5079725757,47.53817,21.9
2022-06-10 15:00:00,195.01521795933485,110.61158372093023,185.0,46.8440292552,76.29163,21.3
2022-06-10 16:00:00,168.11997274707093,43.167813255813954,155.0,139.8992520306,193.7471,116.0
2022-06-10 17:00:00,90.69646128520698,4.534332151162791,84.0,20.900401932,45.46461,104.0
2022-06-10 18:00:00,30.515459618697673,0.0,20.1,0.0,0.0,21.6
2022-06-10 19:00:00,12.465128901386047,0.0,6.67,0.0,0.0,-5.5
2022-06-10 20:00:00,0.9207883751872092,0.0,0.0,0.0,0.0,-5.5
2022-06-10 21:00:00,0.0,0.0,0.0,147.4193894062,200.6637,240.0
2022-06-10 22:00:00,0.0,0.0,0.0,35.4981561337,61.08547,190.0
2022-06-10 23:00:00,0.0,0.0,0.0,55.1036432914,86.63973,79.9
2022-06-11 00:00:00,0.0,0.0,0.0,191.4594046492,263.5023,265.0
2022-06-11 01:00:00,0.0,0.0,0.0,189.4124412912,258.9953,248.0
2022-06-11 02:00:00,0.0,0.0,0.0,58.8912991056,90.66179,38.2
2022-06-11 03:00:00,0.0,0.0,0.0,0.0,0.0,-6.9
2022-06-11 04:00:00,0.0,0.0,0.0,0.0,0.0,-6.7
2022-06-11 05:00:00,0.0,1.9771461860465116,0.0,0.0,0.0,-6.7
2022-06-11 06:00:00,7.247194984788371,33.029471395348835,3.56,0.0,0.0,-6.3
2022-06-11 07:00:00,27.07116233068372,82.22502093023256,43.7,0.0,0.0,-5.7
2022-06-11 08:00:00,95.11496898628837,130.41395697674417,136.0,0.0,0.0,-5.7
2022-06-11 09:00:00,161.49994934973955,179.29999534883723,255.0,0.0,0.0,6.78
2022-06-11 10:00:00,208.09839032675,217.12141395348837,318.0,31.0162413418,56.26032,31.3
2022-06-11 11:00:00,243.67148253431043,239.86065348837207,358.0,60.0836507956,94.03871,66.2
2022-06-11 12:00:00,265.4482158398279,248.81438953488373,388.0,480.4122526053,618.6547,727.0
2022-06-11 13:00:00,265.4482158398279,242.1273,400.0,574.1053878341,719.9163,905.0
2022-06-11 14:00:00,168.61654319032675,144.37472906976745,241.0,395.6436881976,512.4507,467.0
2022-06-11 15:00:00,173.1779574297779,124.87849069767441,233.0,245.5812216638,334.9796,330.0
2022-06-11 16:00:00,158.7638582946919,43.08465465116279,213.0,196.9112324964,276.9287,339.0
2022-06-11 17:00:00,137.78247855508255,4.48638615116279,163.0,232.2916049434,320.9055,313.0
2022-06-11 18:00:00,71.43488666486395,0.0,74.1,249.5122838158,340.946,380.0
2022-06-11 19:00:00,13.145524824588373,0.0,15.2,160.5054527309,223.1015,198.0
2022-06-11 20:00:00,0.7798198793081395,0.0,0.0,50.6489593485,82.50574,66.7
2022-06-11 21:00:00,0.0,0.0,0.0,8.244659748,0.0,5.15
2022-06-11 22:00:00,0.0,0.0,0.0,0.0,0.0,-6.4
2022-06-11 23:00:00,0.0,0.0,0.0,0.0,0.0,-5.1
2022-06-12 00:00:00,0.0,0.0,0.0,124.739398506,175.4839,159.0
2022-06-12 01:00:00,0.0,0.0,0.0,151.7186220847,205.0196,171.0
2022-06-12 02:00:00,0.0,0.0,0.0,88.7755898978,131.6021,130.0
2022-06-12 03:00:00,0.0,0.0,0.0,96.6320719047,143.2412,170.0
2022-06-12 04:00:00,0.0,0.0,0.0,6.132549997,0.0,32.8
2022-06-12 05:00:00,0.0,1.979969918604651,0.0,0.0,0.0,-5.5
2022-06-12 06:00:00,8.309334416361628,33.3001411627907,4.91,146.4304690281,195.0844,185.0
2022-06-12 07:00:00,27.669493643166277,83.34231395348837,44.1,0.0,0.0,-0.53
2022-06-12 08:00:00,95.59700735024768,131.49358604651164,121.0,0.0,0.0,-7.2
2022-06-12 09:00:00,161.58635028682326,180.02582441860466,183.0,0.0,0.0,-5.6
2022-06-12 10:00:00,214.30828415333255,223.95532906976743,227.0,0.2946864903,0.0,-5.6
2022-06-12 11:00:00,116.2446510043721,115.70785,121.0,0.1760273436,0.0,-5.8
2022-06-12 12:00:00,63.639585185732564,67.21353802325581,64.2,5.1544470005,0.0,-5.6
2022-06-12 13:00:00,26.28707274034535,29.96615069767442,27.4,109.2364776231,158.6417,182.0
2022-06-12 14:00:00,107.02036732000815,108.16044767441859,112.0,0.0,0.0,-4.0
2022-06-12 15:00:00,117.4451620679837,96.7894093023256,112.0,0.0,0.0,-2.4
2022-06-12 16:00:00,43.775532045126745,44.059768023255806,42.5,216.1181474713,298.3571,414.0
2022-06-12 17:00:00,102.54416708418022,4.683274290697675,86.5,719.659413733,851.4659,865.0
2022-06-12 18:00:00,40.382292208512794,0.0,29.7,298.6377122081,398.3128,343.0
2022-06-12 19:00:00,9.268575459574418,0.0,3.84,265.2303676969,355.795,358.0
2022-06-12 20:00:00,0.9318501242662791,0.0,0.0,212.1445014116,292.6762,336.0
2022-06-12 21:00:00,0.0,0.0,0.0,2.2353227131,0.0,78.9
2022-06-12 22:00:00,0.0,0.0,0.0,9.5096261542,0.0,59.5
2022-06-12 23:00:00,0.0,0.0,0.0,168.1132939262,232.1289,309.0
2022-06-13 00:00:00,0.0,0.0,0.0,103.1897008534,154.2221,175.0
2022-06-13 01:00:00,0.0,0.0,0.0,170.6472335171,235.192,255.0
2022-06-13 02:00:00,0.0,0.0,0.0,244.4218307257,330.7966,391.0
2022-06-13 03:00:00,0.0,0.0,0.0,318.405207937,423.0943,423.0
2022-06-13 04:00:00,0.0,0.0,0.0,265.5417892958,356.6034,465.0
2022-06-13 05:00:00,0.0,1.8406381162790697,0.0,400.9609576764,512.9023,594.0
2022-06-13 06:00:00,7.420413925815117,34.14212558139535,3.93,422.8010033303,538.7289,288.0
2022-06-13 07:00:00,31.169074048844184,79.99270465116278,43.6,139.2221995882,192.7232,1.44
2022-06-13 08:00:00,93.49446240755347,121.51008488372094,103.0,0.0,0.0,11.9
2022-06-13 09:00:00,151.71879026590813,163.43056162790697,159.0,0.0,0.0,-6.4
2022-06-13 10:00:00,196.52527236919536,203.9727930232558,200.0,0.0,0.0,-5.3
2022-06-13 11:00:00,234.06827947517328,230.92337325581394,232.0,42.5360150875,71.73636,-5.7
2022-06-13 12:00:00,253.3626933265663,237.5693941860465,247.0,232.3955867278,319.3806,-3.7
2022-06-13 13:00:00,253.7417938494221,226.01237674418604,242.0,144.2253945167,201.1756,-3.4
2022-06-13 14:00:00,235.02214670515698,197.16561860465117,221.0,6.1123083005,0.0,-3.5
2022-06-13 15:00:00,167.68352019047558,123.17311511627906,158.0,0.8979243771000001,0.0,-5.0
2022-06-13 16:00:00,136.97585834662792,44.46966674418605,119.0,84.6225437364,130.4215,100.0
2022-06-13 17:00:00,120.10270396366164,4.6428100116279065,99.3,84.1542792417,129.7215,141.0
2022-06-13 18:00:00,54.97842030211861,0.0,34.8,0.9626560321000001,0.0,29.3
2022-06-13 19:00:00,12.355071218731396,0.0,6.61,0.0,0.0,25.3
2022-06-13 20:00:00,0.0,0.0,0.0,0.0,0.0,-5.9
2022-06-13 21:00:00,0.0,0.0,0.0,132.6400067413,188.2723,70.6
2022-06-13 22:00:00,0.0,0.0,0.0,184.1761276645,250.0219,473.0
2022-06-13 23:00:00,0.0,0.0,0.0,16.9288128616,38.74363,150.0
2022-06-14 00:00:00,0.0,0.0,0.0,103.5717926439,145.9264,131.0
2022-06-14 01:00:00,0.0,0.0,0.0,306.0842295981,392.1588,426.0
2022-06-14 02:00:00,0.0,0.0,0.0,460.6330041245,568.017,584.0
2022-06-14 03:00:00,0.0,0.0,0.0,293.5586304314,375.1978,661.0
2022-06-14 04:00:00,0.0,0.0,0.0,507.8614991159,628.1917,792.0
2022-06-14 05:00:00,0.0,0.9278589418604651,0.0,465.3147979612,571.0641,740.0
2022-06-14 06:00:00,7.839394976040698,14.63175081395349,5.61,59.7238484874,89.18723,196.0
2022-06-14 07:00:00,28.24447486452558,37.92201186046511,36.8,605.7681752579,723.5713,-4.1
2022-06-14 08:00:00,44.30303878776163,51.380328372093025,46.2,148.6179190115,194.4157,-4.0
2022-06-14 09:00:00,72.87637596445349,78.00445930232559,68.7,50.4638595809,77.02233,-3.9
2022-06-14 10:00:00,154.12565831557674,164.9221534883721,158.0,155.0740498812,201.395,-3.8
2022-06-14 11:00:00,254.80596616664067,259.9138360465116,258.0,98.4882257699,140.4307,-3.8
2022-06-14 12:00:00,265.4482158398279,264.2549081395349,265.0,2.3613144346,0.0,-4.0
2022-06-14 13:00:00,248.94785238896628,233.07695697674419,254.0,45.4402868493,72.36831,64.3
2022-06-14 14:00:00,139.95562829441278,132.76274069767442,151.0,63.8939742801,95.48694,160.0
2022-06-14 15:00:00,175.87856393706744,130.69171976744184,187.0,76.7038132881,112.0434,148.0
2022-06-14 16:00:00,150.12337575948138,46.84233976744186,139.0,5.4827627631,0.0,47.9
2022-06-14 17:00:00,132.4308141285314,4.8813654069767445,109.0,64.1690113352,96.36244,114.0
2022-06-14 18:00:00,57.087942855997674,0.0,35.4,25.706270164,49.71048,99.8
2022-06-14 19:00:00,9.489578901044185,0.0,3.58,61.3540858526,93.38046,139.0
2022-06-14 20:00:00,0.9312428257151163,0.0,0.0,0.0,0.0,11.7
2022-06-14 21:00:00,0.0,0.0,0.0,28.422046924,51.11918,180.0
2022-06-14 22:00:00,0.0,0.0,0.0,107.9644694517,149.5623,130.0
2022-06-14 23:00:00,0.0,0.0,0.0,67.7394414699,95.67126,102.0
2022-06-15 00:00:00,0.0,0.0,0.0,0.0,0.0,-6.2
2022-06-15 01:00:00,0.0,0.0,0.0,4.777894057,0.0,-5.4
2022-06-15 02:00:00,0.0,0.0,0.0,0.0,0.0,-5.8
2022-06-15 03:00:00,0.0,0.0,0.0,5.0527848739,0.0,41.6
2022-06-15 04:00:00,0.0,0.0,0.0,0.0,0.0,7.67
2022-06-15 05:00:00,0.0,2.167527895348837,0.0,176.7282526592,227.9188,440.0
2022-06-15 06:00:00,7.304614394872093,37.902236511627905,3.15,627.097867954,736.3973,909.0
2022-06-15 07:00:00,27.732412015994186,92.90690116279069,51.1,55.6660810472,82.69005,242.0
2022-06-15 08:00:00,103.53362235700465,142.4550023255814,120.0,41.0632897493,64.21888,106.0
2022-06-15 09:00:00,174.59108287028022,192.16163255813956,187.0,128.9531851136,172.8092,192.0
2022-06-15 10:00:00,222.30705075504417,236.93002906976744,232.0,0.43131859450000004,0.0,7.34
2022-06-15 11:00:00,260.2260679823011,259.8648941860465,259.0,111.2286953786,157.2938,155.0
2022-06-15 12:00:00,265.4482158398279,267.339238372093,275.0,623.821323372,752.0477,792.0
2022-06-15 13:00:00,265.4482158398279,256.18219651162786,271.0,434.0194011586,545.4443,344.0
2022-06-15 14:00:00,265.4482158398279,171.19352093023258,255.0,417.6366223167,527.1982,409.0
2022-06-15 15:00:00,246.27808967703837,114.4412488372093,224.0,640.727848226,773.3635,665.0
2022-06-15 16:00:00,200.6301759669372,46.621555232558144,176.0,674.3805359017,807.1897,813.0
2022-06-15 17:00:00,136.16238674137907,4.845227162790697,107.0,182.8699838719,250.3458,154.0
2022-06-15 18:00:00,60.96233508136395,0.0,37.6,72.1279809398,106.7462,91.1
2022-06-15 19:00:00,6.779665099225582,0.0,2.04,65.8666292501,98.24509,127.0
2022-06-15 20:00:00,0.6915848056441861,0.0,0.0,0.0,0.0,4.04
2022-06-15 21:00:00,0.0,0.0,0.0,0.0,0.0,-5.3
2022-06-15 22:00:00,0.0,0.0,0.0,27.457321303,50.78348,40.7
2022-06-15 23:00:00,0.0,0.0,0.0,1.7811783755000001,0.0,50.3
2022-06-16 00:00:00,0.0,0.0,0.0,0.0,0.0,25.6
2022-06-16 01:00:00,0.0,0.0,0.0,108.0278622029,151.7877,90.2
2022-06-16 02:00:00,0.0,0.0,0.0,78.9038625399,110.8732,204.0
2022-06-16 03:00:00,0.0,0.0,0.0,245.294024649,317.8154,445.0
2022-06-16 04:00:00,0.0,0.0,0.0,121.5415382925,164.7224,241.0
2022-06-16 05:00:00,0.0,2.1118185813953487,0.0,68.4271120056,97.03388,102.0
2022-06-16 06:00:00,6.659925859875581,35.444276976744185,2.98,51.2842535794,77.85831,101.0
2022-06-16 07:00:00,26.36084937313256,87.94185581395348,44.0,68.7698054879,97.73822,155.0
2022-06-16 08:00:00,98.89154035966511,136.2521534883721,122.0,11.4462979451,0.0,0.603
2022-06-16 09:00:00,166.1090325968442,184.51336744186048,183.0,0.0,0.0,-7.2
2022-06-16 10:00:00,214.5381244781849,229.36581627906978,229.0,0.0,0.0,-5.7
2022-06-16 11:00:00,247.67531849271512,251.82934999999998,254.0,0.0,0.0,-5.7
2022-06-16 12:00:00,262.2183180371733,255.7440604651163,264.0,0.0,0.0,-5.6
2022-06-16 13:00:00,263.4059022986233,243.33134069767442,259.0,0.0,0.0,-5.6
2022-06-16 14:00:00,250.62674823515584,214.10709186046515,242.0,0.0,0.0,-5.8
2022-06-16 15:00:00,219.60750354892906,114.25136860465118,208.0,0.0,0.0,-5.7
2022-06-16 16:00:00,178.56642022620116,46.841524069767445,160.0,1.2440699321,0.0,-2.2
2022-06-16 17:00:00,114.8171256242628,4.869287406976744,97.0,27.3845158964,52.10003,71.5
2022-06-16 18:00:00,52.482711057180225,0.0,34.9,81.9764299561,121.4466,161.0
2022-06-16 19:00:00,10.217617995704652,0.0,2.64,80.5445549623,119.3256,177.0
2022-06-16 20:00:00,1.0370462601302326,0.0,0.0,58.5556845959,91.08306,175.0
2022-06-16 21:00:00,0.0,0.0,0.0,28.7684748307,52.21852,31.2
2022-06-16 22:00:00,0.0,0.0,0.0,373.3772140827,472.1953,528.0
2022-06-16 23:00:00,0.0,0.0,0.0,297.518799632,385.7737,396.0
2022-06-17 00:00:00,0.0,0.0,0.0,659.1801251788,778.3975,839.0
2022-06-17 01:00:00,0.0,0.0,0.0,253.0536265123,327.7334,369.0
2022-06-17 02:00:00,0.0,0.0,0.0,278.2892181947,357.2304,305.0
2022-06-17 03:00:00,0.0,0.0,0.0,69.4053327255,98.19901,96.7
2022-06-17 04:00:00,0.0,0.0,0.0,0.0,0.0,9.35
2022-06-17 05:00:00,0.0,1.504127360465116,0.0,0.0,0.0,-5.6
2022-06-17 06:00:00,8.757797741736047,27.692609767441862,4.55,0.0,0.0,-5.8
2022-06-17 07:00:00,31.997342680576747,77.78173837209302,44.3,0.0,0.0,-6.3
2022-06-17 08:00:00,93.05191114422907,120.97754069767443,105.0,0.0,0.0,-6.1
2022-06-17 09:00:00,161.43519999821626,176.27042325581397,171.0,0.0,0.0,-5.7
2022-06-17 10:00:00,170.89021278601513,180.79236744186045,178.0,1.4609028902,0.0,-5.7
2022-06-17 11:00:00,233.77810809455002,235.87352325581398,240.0,5.5723704359,0.0,-5.7
2022-06-17 12:00:00,182.1615761641628,177.21727093023256,179.0,6.0929692112,0.0,1.39
2022-06-17 13:00:00,207.66987128425114,195.98512674418606,207.0,0.0,0.0,-4.0
2022-06-17 14:00:00,236.69194116529656,202.2474151162791,228.0,128.475200792,180.2796,200.0
2022-06-17 15:00:00,157.53474677370465,118.83303604651162,165.0,453.5747644886,576.8954,661.0
2022-06-17 16:00:00,35.58851133552209,38.58208860465116,34.7,462.9886299706,588.6331,622.0
2022-06-17 17:00:00,13.424285931143023,15.256227674418605,7.93,997.0525884426,1094.795,1.09
2022-06-17 18:00:00,31.42780415839884,0.0,21.1,150.2166413035,202.9936,214.0
2022-06-17 19:00:00,12.368202906203488,0.0,5.03,1.8116062757,0.0,64.0
2022-06-17 20:00:00,0.2860008194895349,0.0,0.0,0.0,0.0,-5.6
2022-06-17 21:00:00,0.0,0.0,0.0,0.0,0.0,-5.9
