,Site Name,Scenario Choice,Site Lat,Site Lon,ATB Year,Resource Year,Turbine Model,Critical Load Factor,kW continuous load,Useful Life,PTC,ITC,Discount Rate,Debt Equity,Hub Height (m),Storage Enabled,Wind Cost kW,Solar Cost kW,Storage Cost kW,Storage Cost kWh,Storage Hours,Wind MW built,Solar MW built,Storage MW built,Storage MWh built,Battery Can Grid Charge,Built Interconnection Size,Total Installed Cost $(HOPP),Total Yearly Electrical Output,LCOE,Grid Connected HOPP,HOPP Total Generation,Wind Capacity Factor,HOPP Energy Shortfall,HOPP Curtailment,Battery Generation,Electricity to Grid,Percentage Time 50% Load met without storage,Percentage Time 75% Load met without storage,Percentage Time 90% Load met without storage,Percentage Time 95% Load met without storage,Percentage Time 100% Load met without storage,Percentage Time 50% Load met with storage,Percentage Time 75% Load met with storage,Percentage Time 90% Load met with storage,Percentage Time 95% Load met with storage,Percentage Time 100% Load met with storage
0,"43.07,-94.23",Resilience Storage Sizing Analysis,43.07,-94.23,2022,2013,VestasV82_1.65MW_82,1,50000,25,yes,no,0.089,60,80,True,1462,1105,219,286,1.0,25,15,5,5,True,50000.0,55284500.00000001,93811174.57693546,5.226672693227844,False,92242719.196308,31.71547541732039,37041989.0819283,18040790.46623629,1568455.3806274694,16472335.085608821,68.94622673821212,51.66114853293755,42.459184838451876,39.50222628153899,37.03619134604407,69.64265327092134,54.20710126726795,46.466491608631124,44.251626898047725,42.493435323667086
1,"43.07,-94.23",Resilience Storage Sizing Analysis,43.07,-94.23,2022,2013,VestasV82_1.65MW_82,1,50000,25,yes,no,0.089,60,80,True,1462,1105,219,286,2.0,25,15,5,10,True,50000.0,56714500.00000001,94655995.49491544,5.327674960324196,False,92242719.196308,31.71547541732039,37041989.0819283,18040790.46623629,2413276.2986074593,15627514.16762883,68.94622673821212,51.66114853293755,42.459184838451876,39.50222628153899,37.03619134604407,70.30482931841534,55.417285078205275,48.32743463865738,46.16965407009933,44.38862883890855
2,"43.07,-94.23",Resilience Storage Sizing Analysis,43.07,-94.23,2022,2013,VestasV82_1.65MW_82,1,50000,25,yes,no,0.089,60,80,True,1462,1105,219,286,3.0,25,15,5,15,True,50000.0,58144500.00000001,95289856.12430234,5.4286772274205495,False,92242719.196308,31.71547541732039,37041989.0819283,18040790.46623629,3047136.927994363,14993653.538241927,68.94622673821212,51.66114853293755,42.459184838451876,39.50222628153899,37.03619134604407,70.92133805228907,56.31921452220573,49.11519579860715,47.02591620047951,45.33622559652928
3,"43.07,-94.23",Resilience Storage Sizing Analysis,43.07,-94.23,2022,2013,VestasV82_1.65MW_82,1,50000,25,yes,no,0.089,60,80,True,1462,1105,219,286,4.0,25,15,5,20,True,50000.0,59574500.00000001,95865908.41649055,5.529679494516904,False,92242719.196308,31.71547541732039,37041989.0819283,18040790.46623629,3623189.220182563,14417601.246053725,68.94622673821212,51.66114853293755,42.459184838451876,39.50222628153899,37.03619134604407,71.49217947254253,57.15264299577577,49.93720744377212,47.72234273318872,45.94131750199794
4,"43.07,-94.23",Resilience Storage Sizing Analysis,43.07,-94.23,2022,2013,VestasV82_1.65MW_82,1,50000,25,yes,no,0.089,60,80,True,1462,1105,219,286,5.0,25,15,5,25,True,50000.0,61004500.00000001,96379077.98230372,5.630681761613256,False,92242719.196308,31.71547541732039,37041989.0819283,18040790.46623629,4136358.785995731,13904431.680240558,68.94622673821212,51.66114853293755,42.459184838451876,39.50222628153899,37.03619134604407,72.02877040758078,57.75773490124443,50.54229934924078,48.35026829546752,46.466491608631124
5,"43.07,-94.23",Resilience Storage Sizing Analysis,43.07,-94.23,2022,2013,VestasV82_1.65MW_82,1,50000,25,yes,no,0.089,60,80,True,1462,1105,219,286,6.0,25,15,5,30,True,50000.0,62434500.00000001,96845823.05529588,5.731684028709609,False,92242719.196308,31.71547541732039,37041989.0819283,18040790.46623629,4603103.858987908,13437686.60724838,68.94622673821212,51.66114853293755,42.459184838451876,39.50222628153899,37.03619134604407,72.54252768580888,58.31715949309282,51.04463979906382,48.795524603265214,46.88891425961868
6,"43.07,-94.23",Resilience Storage Sizing Analysis,43.07,-94.23,2022,2013,VestasV82_1.65MW_82,1,50000,25,yes,no,0.089,60,80,True,1462,1105,219,286,7.0,25,15,5,35,True,50000.0,63864500.00000001,97281314.57835196,5.832686295805962,False,92242719.196308,31.71547541732039,37041989.0819283,18040790.46623629,5038595.382043966,13002195.084192323,68.94622673821212,51.66114853293755,42.459184838451876,39.50222628153899,37.03619134604407,73.07911862084713,58.79666628610572,51.54698024888686,49.252197739467974,47.26566959698596
7,"43.07,-94.23",Resilience Storage Sizing Analysis,43.07,-94.23,2022,2013,VestasV82_1.65MW_82,1,50000,25,yes,no,0.089,60,80,True,1462,1105,219,286,8.0,25,15,5,40,True,50000.0,65294500.00000001,97695797.43758158,5.933688562902314,False,92242719.196308,31.71547541732039,37041989.0819283,18040790.46623629,5453078.241273588,12587712.2249627,68.94622673821212,51.66114853293755,42.459184838451876,39.50222628153899,37.03619134604407,73.54720858545497,59.20767210868821,51.96940289987442,49.617536248430184,47.55109030711269
8,"43.07,-94.23",Resilience Storage Sizing Analysis,43.07,-94.23,2022,2013,VestasV82_1.65MW_82,1,50000,25,yes,no,0.089,60,80,True,1462,1105,219,286,9.0,25,15,5,45,True,50000.0,66724500.00000001,98077679.98735805,6.034690829998668,False,92242719.196308,31.71547541732039,37041989.0819283,18040790.46623629,5834960.791050074,12205829.675186215,68.94622673821212,51.66114853293755,42.459184838451876,39.50222628153899,37.03619134604407,74.07238269208814,59.6529284164859,52.266240438406214,49.891540130151846,47.79084370361913
9,"43.07,-94.23",Resilience Storage Sizing Analysis,43.07,-94.23,2022,2013,VestasV82_1.65MW_82,1,50000,25,yes,no,0.089,60,80,True,1462,1105,219,286,10.0,25,15,5,50,True,50000.0,68154500.0,98419098.46523507,6.135693097095022,False,92242719.196308,31.71547541732039,37041989.0819283,18040790.46623629,6176379.268927078,11864411.19730921,68.94622673821212,51.66114853293755,42.459184838451876,39.50222628153899,37.03619134604407,74.43772120105035,59.97259961182783,52.62016211896335,50.234044982303914,48.12193172736614
