,0,1,2,3,4,5,6
Curtailment,0.0,808.4770363072837,406.4164911492129,664.2107310594092,1304.55166646794,1209.9131575424638,1603.54426240724
Shortfall,624.9975536766647,0.0,0.0,0.0,0.0,0.0,0.0
Wind + PV + Storage,967.654,1793.1590363072837,1424.4614911492129,1686.5547310594093,2300.08166646794,2248.2021575424637,2632.01426240724
Wind + PV Generation,342.6564463233353,1793.1590363072837,1424.4614911492129,1686.5547310594093,2300.08166646794,2248.2021575424637,2632.01426240724
Load,967.654,984.682,1018.045,1022.344,995.53,1038.289,1028.47
State of Charge,36392.99076354301,37201.467799850296,37607.88429099951,38272.095022058915,39576.64668852685,40000.0,40000.0
Battery Used,624.9975536766647,0.0,0.0,0.0,0.0,0.0,0.0
