Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,659265,-,-,-,32.69,10.9,0,115,1,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,unknown
Year,Month,Day,Hour,Minute,Temperature,Dew Point,DHI,DNI,GHI,Relative Humidity,Pressure,Wind Speed,
2018,1,1,0,30,7.7,6.4,0,0,0,91.21000000000001,1010,4.4,N/A
2018,1,1,1,30,7.5,6.300000000000001,0,0,0,91.99,1010,4.6000000000000005,N/A
2018,1,1,2,30,7.2,6.2,0,0,0,93.21000000000001,1010,4.9,N/A
2018,1,1,3,30,6.9,6.1000000000000005,0,0,0,94.38,1010,5.1000000000000005,N/A
2018,1,1,4,30,6.7,5.9,0,0,0,94.64,1010,5.2,N/A
2018,1,1,5,30,6.6000000000000005,5.7,0,0,0,94.15,1010,5.2,N/A
2018,1,1,6,30,7.2,5.6000000000000005,15,108,18,89.7,1010,5.5,N/A
2018,1,1,7,30,8.8,5.9,58,579,177,81.85000000000001,1011,5.5,N/A
2018,1,1,8,30,11.100000000000001,6.4,79,766,356,72.8,1011,5.1000000000000005,N/A
2018,1,1,9,30,13.9,7.300000000000001,91,850,496,64.57000000000001,1011,5.1000000000000005,N/A
2018,1,1,10,30,16.1,7.9,99,884,582,58.18,1011,5,N/A
2018,1,1,11,30,17.2,8,104,880,600,54.71,1010,4.7,N/A
2018,1,1,12,30,17.5,8.1,101,855,553,54.22,1010,4.3,N/A
2018,1,1,13,30,17.2,8.4,154,447,352,56.34,1010,3.5,N/A
2018,1,1,14,30,15.8,9.4,34,0,34,65.76,1011,2.1,N/A
2018,1,1,15,30,14,9.9,54,55,62,76.53,1011,1.3,N/A
2018,1,1,16,30,13.200000000000001,9.200000000000001,0,0,0,76.49,1011,1.1,N/A
2018,1,1,17,30,13.100000000000001,9.1,0,0,0,76.92,1011,1,N/A
2018,1,1,18,30,12.700000000000001,9.200000000000001,0,0,0,79.26,1011,0.9,N/A
2018,1,1,19,30,11.9,9.3,0,0,0,84.01,1012,1,N/A
2018,1,1,20,30,11,9.200000000000001,0,0,0,88.91,1012,1.1,N/A
2018,1,1,21,30,10.100000000000001,9.1,0,0,0,93.82000000000001,1012,1.2000000000000002,N/A
2018,1,1,22,30,9.3,9,0,0,0,98.26,1012,1.3,N/A
2018,1,1,23,30,9,8.9,0,0,0,99.18,1012,1.3,N/A
2018,1,2,0,30,7.9,7.9,0,0,0,100,1012,1.3,N/A
2018,1,2,1,30,7.6000000000000005,7.6000000000000005,0,0,0,100,1012,1.2000000000000002,N/A
2018,1,2,2,30,7.300000000000001,7.300000000000001,0,0,0,100,1011,1.2000000000000002,N/A
2018,1,2,3,30,6.7,6.7,0,0,0,100,1011,1.3,N/A
2018,1,2,4,30,5.800000000000001,5.800000000000001,0,0,0,100,1011,1.5,N/A
2018,1,2,5,30,5.5,5.5,0,0,0,100,1011,1.8,N/A
2018,1,2,6,30,7.1000000000000005,6.5,14,135,18,95.89,1012,2.6,N/A
2018,1,2,7,30,10,7,54,612,180,81.38,1012,3.9000000000000004,N/A
2018,1,2,8,30,12.5,7.6000000000000005,76,777,357,72.03,1012,4.6000000000000005,N/A
2018,1,2,9,30,15.100000000000001,8.3,91,849,496,63.690000000000005,1012,5,N/A
