Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,659265,-,-,-,32.69,10.9,0,115,1,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,unknown
Year,Month,Day,Hour,Minute,Temperature,Dew Point,DHI,DNI,GHI,Relative Humidity,Pressure,Wind Speed,
2017,1,1,0,30,6.6000000000000005,3.3000000000000003,0,0,0,79.52,1013,1.3,N/A
2017,1,1,1,30,6.4,3.1,0,0,0,79.58,1013,1.3,N/A
2017,1,1,2,30,6.300000000000001,3,0,0,0,79.3,1013,1.3,N/A
2017,1,1,3,30,6.2,3,0,0,0,79.69,1013,1.3,N/A
2017,1,1,4,30,6,2.9000000000000004,0,0,0,80.49,1013,1.3,N/A
2017,1,1,5,30,5.9,2.9000000000000004,0,0,0,80.86,1013,1.3,N/A
2017,1,1,6,30,7.1000000000000005,2.8000000000000003,2,0,2,74.18,1014,1.6,N/A
2017,1,1,7,30,9.1,3.1,14,0,14,66.09,1014,2.1,N/A
2017,1,1,8,30,11.200000000000001,2.7,30,0,30,55.88,1014,1.8,N/A
2017,1,1,9,30,12.9,2,66,0,66,47.34,1014,1.2000000000000002,N/A
2017,1,1,10,30,13.5,1.2000000000000002,225,39,246,42.980000000000004,1013,1.1,N/A
2017,1,1,11,30,13.8,0.6000000000000001,258,105,317,40.45,1012,1.3,N/A
2017,1,1,12,30,13.8,0.2,237,95,288,39.29,1011,1.5,N/A
2017,1,1,13,30,13.5,-0.2,62,0,62,39.08,1011,1.5,N/A
2017,1,1,14,30,12.700000000000001,-0.4,27,0,27,40.43,1011,1.1,N/A
2017,1,1,15,30,11.4,1.3,19,0,19,49.78,1011,0.8,N/A
2017,1,1,16,30,10.200000000000001,0.8,0,0,0,52.02,1012,0.8,N/A
