,0,1,2,3,4,5,6
Curtailment,0.0,2601.6360726145676,1830.8779822984256,2350.7654621188185,3971.709277001777,4655.681340143435,5726.005804939868
Shortfall,282.34110735332945,0.0,0.0,0.0,0.0,0.0,0.0
Wind + PV + Storage,967.654,3586.3180726145674,2848.9229822984257,3373.1094621188186,4967.239277001777,5693.970340143434,6754.475804939868
Wind + PV Generation,685.3128926466705,3586.3180726145674,2848.9229822984257,3373.1094621188186,4967.239277001777,5693.970340143434,6754.475804939868
Load,967.654,984.682,1018.045,1022.344,995.53,1038.289,1028.47
State of Charge,12536.834079492495,15000.0,15000.0,15000.0,15000.0,15000.0,15000.0
Battery Used,282.34110735332945,0.0,0.0,0.0,0.0,0.0,0.0
