,0,1,2,3,4,5,6
Curtailment,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Shortfall,10816.75310735333,8091.532927385433,9052.422017701574,8967.866537881182,7776.147722998226,7514.351659856566,6563.124195060134
Wind + PV + Storage,685.3128926466705,3586.3180726145674,2848.9229822984257,3373.1094621188186,4967.239277001777,5693.970340143434,6754.475804939868
Wind + PV Generation,685.3128926466705,3586.3180726145674,2848.9229822984257,3373.1094621188186,4967.239277001777,5693.970340143434,6754.475804939868
Load,11502.066,11677.851,11901.345,12340.976,12743.387000000002,13208.322,13317.600000000002
State of Charge,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Battery Used,0.0,0.0,0.0,0.0,0.0,0.0,0.0
