,0
Useful Life,30.0
Wind Cost ($/kW),1084.0500000000002
Solar Cost ($/kW),9999.0
Electrolyzer Installed Cost ($/kW),357.84000000000003
Total Electricity Production (kWh),3522.7852003598273
Debt Equity,60.0
ATB Year,2035.0
H2 PTC,0.0
Wind ITC,0.0
Discount Rate,0.07
NPV Wind Expenses,-1875820135.6976702
NPV Solar Expenses,0.0
NPV HVDC Expenses,0.0
LCOE ($/MWh),36.42885223254294
LCOH ($/kg),4.57417187
Electrolyzer CF (-),0.22552703
Hydrogen storage duration (hr),42.60615331491713
Hydrogen storage capacity (kg),670001.1946133797
Hydrogen storage CAPEX ($/kg),540.0
Hydrogen annual production (kg),42937052.399999045
Renewable electricity used annually (MWh),1975616.8
Grid electricity used annually (MWh),0.0
Renewable curtailment annually,1547168.4
LCOH: Grid Electricity ($/kg),0.0
LCOH: Hydrogen Storage ($/kg),0.24358401
LCOH: Compression ($/kg),0.07311629
LCOH: Electrolyzer CAPEX ($/kg),0.24083987
LCOH: Desalination CAPEX ($/kg),0.00133288
LCOH: Electrolyzer FOM ($/kg),0.29811081
LCOH:Desalination FOM ($/kg),0.04612318
LCOH: Electrolyzer VOM ($/kg),0.06487682
LCOH: Renewable CAPEX ($/kg),0.73033627
LCOH: Renewable FOM ($/kg),0.74065397
LCOH: Taxes ($/kg),0.33113097
LCOH: Financial ($/kg),1.7818768
LCOH: Water consumption ($/kg),0.02219
Steel annual production (tonne/year),585860.3268647535
Ammonia annual production (kg/year),195876341.83123508
Steel price: EAF and Casting CAPEX ($/tonne),10.021709332477363
Steel price: Shaft Furnace CAPEX ($/tonne),4.488488301683381
Steel price: Oxygen Supply CAPEX ($/tonne),0.6187921079104424
Steel price: H2 Pre-heating CAPEX ($/tonne),0.3129385180369422
Steel price: Cooling Tower CAPEX ($/tonne),0.7670466491568295
Steel price: Piping CAPEX ($/tonne),2.305613367659179
Steel price: Electrical & Instrumentation ($/tonne),1.537075579740325
"Steel price: Buildings, Storage, Water Service CAPEX ($/tonne)",3.1228799863799988
Steel price: Miscellaneous CAPEX ($/tonne),1.5370761924513217
Steel price: Annual Operating Labor Cost ($/tonne),112.15271329484233
Steel price: Maintenance Labor Cost ($/tonne),6.278546052198094
Steel price: Administrative & Support Labor Cost ($/tonne),29.607814836760102
Steel price: Installation Cost ($/tonne),8.969345409102345
Steel price: Maintenance Materials ($/tonne),7.720000000000003
Steel price: Raw Water Withdrawal ($/tonne),0.4764879063000002
Steel price: Lime ($/tonne),2.089314915012543
Steel price: Carbon ($/tonne),11.387059957856174
Steel price: Iron Ore ($/tonne),360.92245014899095
Steel price: Hydrogen ($/tonne),301.7123765452002
Steel price: Natural gas ($/tonne),2.716709262358009
Steel price: Electricity ($/tonne),26.915784000000013
Steel price: Slag Disposal ($/tonne),6.560037900000004
Steel price: Taxes ($/tonne),28.333946540049737
Steel price: Financial ($/tonne),91.84682496952189
Steel price: Total ($/tonne),1022.4010317736881
Ammonia price: Air Separation by Cryogenic ($/kg),0.002483405080364817
Ammonia price: Haber Bosch ($/kg),0.002057114481506134
Ammonia price: Boiler and Steam Turbine ($/kg),0.0007800302519586658
Ammonia price: Cooling Tower ($/kg),0.0005295612150344498
Ammonia price: Depreciable Nonequipment ($/kg),0.002792778163011012
Ammonia price: Labor Cost ($/kg),0.025068289444353756
Ammonia price: Maintenance Cost ($/kg),0.000547970980854992
Ammonia price: Administrative Expense ($/kg),0.005013657888870751
Ammonia price: Hydrogen ($/kg),0.9024127665923439
Ammonia price: Electricity ($/kg),0.025959165287560013
Ammonia price: Cooling water ($/kg),5.580990977316861e-06
Ammonia price: Iron based catalyst ($/kg),0.002118031527748034
Ammonia price: Oxygen byproduct ($/kg),0.008386648300601969
Ammonia price: Taxes ($/kg),0.009148525471026986
Ammonia price: Financial ($/kg),0.03015519006166331
Ammonia price: Total ($/kg),1.00217453225526
