,Site Name,Substructure Technology,ATB Year,Resource Year,Turbine Model,Critical Load Factor,System Load (kW),Useful Life,Wind PTC,H2 PTC,Wind ITC,Discount Rate,Debt Equity,Hub Height (m),Storage Enabled,Wind Cost kW,Solar Cost kW,Storage Cost kW,Storage Cost kWh,Storage Hours,Wind MW built,Solar MW built,Storage MW built,Storage MWh built,Electrolyzer MW built,Battery Can Grid Charge,Grid Connected HOPP,Built Interconnection Size,Wind + HVDC Total Installed Cost $,Wind + Pipeline Total Installed Cost $,Total Installed Cost $,LCOE,Total Annual H2 production (kg),H2 yearly tax credit,NPV Wind HVDC,NPV Wind Pipeline,NPV H2,NPV Desal,LCOH Wind contribution HVDC,LCOH Wind contribution Pipeline,LCOH H2 contribution,LCOH Desal contribution,"Gut-Check Cost/kg H2 (non-levelized, includes elec if used)",Levelized Cost/kg H2 HVDC (CF Method - using annual cashflows per technology),Levelized Cost/kg H2 Pipeline (CF Method - using annual cashflows per technology),HOPP Total Electrical Generation,Total Yearly Electrical Generation used by Electrolyzer,Wind Capacity Factor,HOPP Energy Shortfall,HOPP Curtailment,Battery Generation,Electricity to Grid
0,Gulf of Mexico (west portion of Call Area),Fixed - Monopile,2022,2013,2022ATB_18MW,1,1000000,30,0.0,0.0,0,0.07,60,161,True,3080.0,9999,250,240,0,1000,0,0,0,1000,False,False,1000000.0,3202416000.0,3068242692.0522943,[],8.321879712329062,63048003.36418803,0.0,-10025187801.576431,-9782002994.575716,-1050024621.1273376,-4319344.223650421,5.300293568202484,5.171722324058033,0.5551455848977043,0.0022836272856521346,4.988135332287586,5.85772278038584,5.72915153624139,3677622522.025531,3676806633.3986936,41.64880184579875,5082193366.601307,0,0.0,0.0
1,Gulf of Mexico (west portion of Call Area),Fixed - Monopile,2022,2013,2022ATB_18MW,1,1000000,30,0.0,0.0,26,0.07,60,161,True,3080.0,9999,250,240,0,1000,0,0,0,1000,False,False,1000000.0,3202416000.0,3068242692.0522943,[],7.0679214778483495,63048003.36418803,0.0,-8604517396.083797,-8420855164.478768,-1050024621.1273376,-4319344.223650421,4.549188415680138,4.452086619268427,0.5551455848977043,0.0022836272856521346,4.988135332287586,5.106617627863495,5.009515831451783,3677622522.025531,3676806633.3986936,41.64880184579875,5082193366.601307,0,0.0,0.0
2,Gulf of Mexico (west portion of Call Area),Fixed - Monopile,2022,2013,2022ATB_18MW,1,1000000,30,0.003,0.0,0,0.07,60,161,True,3080.0,9999,250,240,0,1000,0,0,0,1000,False,False,1000000.0,3202416000.0,3068242692.0522943,[],8.165912817007372,63048003.36418803,0.0,-9833136526.08924,-9589951719.088524,-1050024621.1273376,-4319344.223650421,5.198756503722776,5.070185259578325,0.5551455848977043,0.0022836272856521346,4.988135332287586,5.756185715906133,5.627614471761682,3677622522.025531,3676806633.3986936,41.64880184579875,5082193366.601307,0,0.0,0.0
3,Gulf of Mexico (west portion of Call Area),Fixed - Monopile,2022,2013,2022ATB_18MW,1,1000000,30,0.026,0.0,0,0.07,60,161,True,3080.0,9999,250,240,0,1000,0,0,0,1000,False,False,1000000.0,3202416000.0,3068242692.0522943,[],6.934105134522787,63048003.36418803,0.0,-8319259477.520739,-8076074670.520022,-1050024621.1273376,-4319344.223650421,4.3983732149114445,4.269801970766993,0.5551455848977043,0.0022836272856521346,4.988135332287586,4.955802427094802,4.827231182950349,3677622522.025531,3676806633.3986936,41.64880184579875,5082193366.601307,0,0.0,0.0
4,Gulf of Mexico (west portion of Call Area),Fixed - Monopile,2022,2013,2022ATB_18MW,1,1000000,30,0.003,0.6,0,0.07,60,161,True,3080.0,9999,250,240,0,1000,0,0,0,1000,False,False,1000000.0,3202416000.0,3068242692.0522943,[],8.165912817007372,63048003.36418803,12609600.672837606,-9833136526.08924,-9589951719.088524,-765732388.2644197,-4319344.223650421,5.198756503722776,5.070185259578325,0.4048409399217466,0.0022836272856521346,4.988135332287586,5.605881070930175,5.477309826785723,3677622522.025531,3676806633.3986936,41.64880184579875,5082193366.601307,0,0.0,0.0
5,Gulf of Mexico (west portion of Call Area),Fixed - Monopile,2022,2013,2022ATB_18MW,1,1000000,30,0.026,3.0,0,0.07,60,161,True,3080.0,9999,250,240,0,1000,0,0,0,1000,False,False,1000000.0,3202416000.0,3068242692.0522943,[],6.934105134522787,63048003.36418803,63048003.36418804,-8319259477.520739,-8076074670.520022,371436543.1872522,-4319344.223650421,4.3983732149114445,4.269801970766993,-0.19637763998208405,0.0022836272856521346,4.988135332287586,4.204279202215012,4.075707958070561,3677622522.025531,3676806633.3986936,41.64880184579875,5082193366.601307,0,0.0,0.0
