Run on a MSNT machine on 12/09/22 16:53:51.
Optimal solution found within time limit:,Yes

interval length (hours),         1.00
operating period length (hours),      8760.00
additional look-ahead (hours),         0.00
output capacity (MW),         0.00
input capacity (MW),      1000.00
storage capacity (MWh),       250.99
storage capacity (h),         0.41
input efficiency (%),         0.61
output efficiency (%),         1.00
input heat rate (MMBtu/MWh),         0.00
ouptut heat rate (MMBtu/MWh),         0.00
variable O&M cost,         0.00
regulation cost,         0.00
hydrogen use,         1.00

input
LSL limit fraction,         0.00
reg up limit fraction,         0.00
reg down limit fraction,         0.00
spining reserve limit fraction,         0.00
startup cost ($/MW-start), 0.0000000000
minimum run intervals,         0.00

output
LSL limit fraction,         0.00
reg up limit fraction,         0.00
reg down limit fraction,         0.00
spining reserve limit fraction,         0.00
startup cost ($/MW-start), 0.0000000000
minimum run intervals,         0.00

Int,Elec Purchase ($/MWh),Elec Sale ($/MWh),Reg Up ($/MW),Reg Dn ($/MW),Spin Res ($/MW),Nonspin Res ($/MW),Nat Gas ($/MMBTU),Product ($/product unit),Renewable In (MW),Load Profile (MW),Input Cap, Output Cap,Meter ($/mth)
      394.00,       64.53,       29.88,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,      199.56,        0.00,        1.00,        1.00,        0.00
      395.00,       64.53,       27.35,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,      153.73,        0.00,        1.00,        1.00,        0.00
      396.00,       64.53,       25.87,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,       99.96,        0.00,        1.00,        1.00,        0.00
      397.00,       64.53,       24.75,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,       67.84,        0.00,        1.00,        1.00,        0.00
      398.00,       64.53,       26.20,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,       66.56,        0.00,        1.00,        1.00,        0.00
      399.00,       64.53,       27.00,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,       87.88,        0.00,        1.00,        1.00,        0.00
      400.00,       64.53,       29.56,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,       98.72,        0.00,        1.00,        1.00,        0.00
      401.00,       64.53,       38.60,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,       94.66,        0.00,        1.00,        1.00,        0.00
      402.00,       64.53,       43.66,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,      125.26,        0.00,        1.00,        1.00,        0.00
      403.00,       64.53,       47.24,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,      314.07,        0.00,        1.00,        1.00,        0.00
      404.00,       64.53,       42.43,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,      431.82,        0.00,        1.00,        1.00,        0.00
      405.00,       64.53,       40.99,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,      645.35,        0.00,        1.00,        1.00,        0.00
      406.00,       64.53,       38.93,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,      523.01,        0.00,        1.00,        1.00,        0.00
      407.00,       64.53,       33.80,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,      147.02,        0.00,        1.00,        1.00,        0.00
      408.00,       64.53,       31.01,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,        0.00,        0.00,        1.00,        1.00,        0.00
      409.00,       64.53,       27.71,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,        0.00,        0.00,        1.00,        1.00,        0.00
      410.00,       64.53,       27.89,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,        0.00,        0.00,        1.00,        1.00,        0.00
      411.00,       64.53,       28.16,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,        0.00,        0.00,        1.00,        1.00,        0.00
      412.00,       64.53,       28.30,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,       70.82,        0.00,        1.00,        1.00,        0.00
      413.00,       64.53,       29.34,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,      276.36,        0.00,        1.00,        1.00,        0.00
      414.00,       64.53,       30.21,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,      504.38,        0.00,        1.00,        1.00,        0.00
      415.00,       64.53,       29.87,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,      810.22,        0.00,        1.00,        1.00,        0.00
      416.00,       64.53,       30.55,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,      810.22,        0.00,        1.00,        1.00,        0.00
      417.00,       64.53,       30.29,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,      810.22,        0.00,        1.00,        1.00,        0.00
      418.00,       64.53,       27.70,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,      810.22,        0.00,        1.00,        1.00,        0.00
      419.00,       64.53,       27.03,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,      810.22,        0.00,        1.00,        1.00,        0.00
      420.00,       64.53,       25.43,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,      810.22,        0.00,        1.00,        1.00,        0.00
      421.00,       64.53,       25.50,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,      810.22,        0.00,        1.00,        1.00,        0.00
      422.00,       64.53,       22.45,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,      810.22,        0.00,        1.00,        1.00,        0.00
      423.00,       64.53,       22.00,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,      810.22,        0.00,        1.00,        1.00,        0.00
      424.00,       64.53,       25.85,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,      810.22,        0.00,        1.00,        1.00,        0.00
      425.00,       64.53,       30.41,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,      810.22,        0.00,        1.00,        1.00,        0.00
      426.00,       64.53,       41.05,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,      810.22,        0.00,        1.00,        1.00,        0.00
      427.00,       64.53,       44.43,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,      810.22,        0.00,        1.00,        1.00,        0.00
      428.00,       64.53,       41.67,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,      810.22,        0.00,        1.00,        1.00,        0.00
      429.00,       64.53,       39.50,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,      810.22,        0.00,        1.00,        1.00,        0.00
      430.00,       64.53,       36.25,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,      810.22,        0.00,        1.00,        1.00,        0.00
      431.00,       64.53,       31.72,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,      810.22,        0.00,        1.00,        1.00,        0.00
      432.00,       64.53,       29.72,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,      810.22,        0.00,        1.00,        1.00,        0.00
      433.00,       64.53,       26.43,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,      810.22,        0.00,        1.00,        1.00,        0.00
      434.00,       64.53,       25.78,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,      810.22,        0.00,        1.00,        1.00,        0.00
      435.00,       64.53,       25.93,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,      804.34,        0.00,        1.00,        1.00,        0.00
      436.00,       64.53,       25.53,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,      810.22,        0.00,        1.00,        1.00,        0.00
      437.00,       64.53,       26.47,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,      584.05,        0.00,        1.00,        1.00,        0.00
      438.00,       64.53,       30.04,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,      550.37,        0.00,        1.00,        1.00,        0.00
      439.00,       64.53,       35.04,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,      475.81,        0.00,        1.00,        1.00,        0.00
      440.00,       64.53,       39.43,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,      522.19,        0.00,        1.00,        1.00,        0.00
      441.00,       64.53,       37.10,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,      478.86,        0.00,        1.00,        1.00,        0.00
      442.00,       64.53,       33.42,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,      167.10,        0.00,        1.00,        1.00,        0.00
      443.00,       64.53,       29.50,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,      106.77,        0.00,        1.00,        1.00,        0.00
      444.00,       64.53,       28.49,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,      147.94,        0.00,        1.00,        1.00,        0.00
      445.00,       64.53,       27.15,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,      176.91,        0.00,        1.00,        1.00,        0.00
      446.00,       64.53,       26.56,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,      224.56,        0.00,        1.00,        1.00,        0.00
      447.00,       64.53,       27.73,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,      486.63,        0.00,        1.00,        1.00,        0.00
      448.00,       64.53,       30.72,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,      810.22,        0.00,        1.00,        1.00,        0.00
      449.00,       64.53,       37.65,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,      810.22,        0.00,        1.00,        1.00,        0.00
      450.00,       64.53,       41.45,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,      810.22,        0.00,        1.00,        1.00,        0.00
      451.00,       64.53,       44.92,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,      810.22,        0.00,        1.00,        1.00,        0.00
      452.00,       64.53,       43.12,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,      810.22,        0.00,        1.00,        1.00,        0.00
      453.00,       64.53,       40.10,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,      810.22,        0.00,        1.00,        1.00,        0.00
      454.00,       64.53,       38.34,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,      810.22,        0.00,        1.00,        1.00,        0.00
      455.00,       64.53,       35.72,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,      810.22,        0.00,        1.00,        1.00,        0.00
      456.00,       64.53,       30.73,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,      810.22,        0.00,        1.00,        1.00,        0.00
      457.00,       64.53,       28.23,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,      810.22,        0.00,        1.00,        1.00,        0.00
      458.00,       64.53,       27.73,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,      810.22,        0.00,        1.00,        1.00,        0.00
      459.00,       64.53,       27.16,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,      810.22,        0.00,        1.00,        1.00,        0.00
      460.00,       64.53,       27.21,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,      810.22,        0.00,        1.00,        1.00,        0.00
      461.00,       64.53,       29.14,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,      810.22,        0.00,        1.00,        1.00,        0.00
      462.00,       64.53,       34.08,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,      810.22,        0.00,        1.00,        1.00,        0.00
      463.00,       64.53,       41.87,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,      653.47,        0.00,        1.00,        1.00,        0.00
      464.00,       64.53,       45.23,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,      494.79,        0.00,        1.00,        1.00,        0.00
      465.00,       64.53,       42.67,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,      497.25,        0.00,        1.00,        1.00,        0.00
      466.00,       64.53,       40.33,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,      306.47,        0.00,        1.00,        1.00,        0.00
      467.00,       64.53,       39.05,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,      301.61,        0.00,        1.00,        1.00,        0.00
      468.00,       64.53,       35.93,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,      276.99,        0.00,        1.00,        1.00,        0.00
      469.00,       64.53,       33.54,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,      256.17,        0.00,        1.00,        1.00,        0.00
      470.00,       64.53,       29.70,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,      210.11,        0.00,        1.00,        1.00,        0.00
      471.00,       64.53,       28.97,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,      174.94,        0.00,        1.00,        1.00,        0.00
      472.00,       64.53,       30.13,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,      181.33,        0.00,        1.00,        1.00,        0.00
      473.00,       64.53,       40.00,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,      243.43,        0.00,        1.00,        1.00,        0.00
      474.00,       64.53,       47.90,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,      251.92,        0.00,        1.00,        1.00,        0.00
      475.00,       64.53,       52.50,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,      338.92,        0.00,        1.00,        1.00,        0.00
      476.00,       64.53,       45.26,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,      318.86,        0.00,        1.00,        1.00,        0.00
      477.00,       64.53,       45.78,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,      810.22,        0.00,        1.00,        1.00,        0.00
      478.00,       64.53,       39.72,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,      810.22,        0.00,        1.00,        1.00,        0.00
      479.00,       64.53,       36.78,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,      810.22,        0.00,        1.00,        1.00,        0.00
      480.00,       64.53,       30.93,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,      810.22,        0.00,        1.00,        1.00,        0.00
      481.00,       64.53,       28.51,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,      746.31,        0.00,        1.00,        1.00,        0.00
      482.00,       64.53,       27.33,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,      810.22,        0.00,        1.00,        1.00,        0.00
      483.00,       64.53,       27.64,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,      810.22,        0.00,        1.00,        1.00,        0.00
      484.00,       64.53,       26.75,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,      787.70,        0.00,        1.00,        1.00,        0.00
      485.00,       64.53,       28.20,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,      810.22,        0.00,        1.00,        1.00,        0.00
      486.00,       64.53,       32.96,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,      810.22,        0.00,        1.00,        1.00,        0.00
      487.00,       64.53,       40.10,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,      810.22,        0.00,        1.00,        1.00,        0.00
      488.00,       64.53,       45.75,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,      810.22,        0.00,        1.00,        1.00,        0.00
      489.00,       64.53,       38.75,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,      810.22,        0.00,        1.00,        1.00,        0.00
      490.00,       64.53,       36.66,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,      810.22,        0.00,        1.00,        1.00,        0.00
      491.00,       64.53,       34.84,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,      810.22,        0.00,        1.00,        1.00,        0.00
      492.00,       64.53,       29.89,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,      805.53,        0.00,        1.00,        1.00,        0.00
      493.00,       64.53,       27.31,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,      801.04,        0.00,        1.00,        1.00,        0.00
      494.00,       64.53,       26.69,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,      712.90,        0.00,        1.00,        1.00,        0.00
      495.00,       64.53,       27.30,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,      657.60,        0.00,        1.00,        1.00,        0.00
      496.00,       64.53,       29.74,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,      777.64,        0.00,        1.00,        1.00,        0.00
      497.00,       64.53,       38.79,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,      732.04,        0.00,        1.00,        1.00,        0.00
      498.00,       64.53,       44.68,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,      600.99,        0.00,        1.00,        1.00,        0.00
      499.00,       64.53,       50.24,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,      766.75,        0.00,        1.00,        1.00,        0.00
      500.00,       64.53,       45.75,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,      669.77,        0.00,        1.00,        1.00,        0.00
      501.00,       64.53,       43.28,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,      627.58,        0.00,        1.00,        1.00,        0.00
      502.00,       64.53,       38.94,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,      762.53,        0.00,        1.00,        1.00,        0.00
      503.00,       64.53,       36.38,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,      220.07,        0.00,        1.00,        1.00,        0.00
      504.00,       64.53,       32.01,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,      174.12,        0.00,        1.00,        1.00,        0.00
      505.00,       64.53,       30.01,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,      258.49,        0.00,        1.00,        1.00,        0.00
      506.00,       64.53,       28.22,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,      313.37,        0.00,        1.00,        1.00,        0.00
      507.00,       64.53,       27.22,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,      376.72,        0.00,        1.00,        1.00,        0.00
      508.00,       64.53,       27.15,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,      255.86,        0.00,        1.00,        1.00,        0.00
      509.00,       64.53,       29.87,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,      149.94,        0.00,        1.00,        1.00,        0.00
      510.00,       64.53,       35.99,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,      287.21,        0.00,        1.00,        1.00,        0.00
      511.00,       64.53,       42.79,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,      340.92,        0.00,        1.00,        1.00,        0.00
      512.00,       64.53,       49.09,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,      166.82,        0.00,        1.00,        1.00,        0.00
      513.00,       64.53,       42.51,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,      171.79,        0.00,        1.00,        1.00,        0.00
      514.00,       64.53,       38.30,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,       77.90,        0.00,        1.00,        1.00,        0.00
      515.00,       64.53,       35.13,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,       40.80,        0.00,        1.00,        1.00,        0.00
      516.00,       64.53,       33.11,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,       43.53,        0.00,        1.00,        1.00,        0.00
      517.00,       64.53,       30.00,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,       75.18,        0.00,        1.00,        1.00,        0.00
      518.00,       64.53,       29.60,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,       48.83,        0.00,        1.00,        1.00,        0.00
      519.00,       64.53,       30.43,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,       61.82,        0.00,        1.00,        1.00,        0.00
      520.00,       64.53,       36.21,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,       63.74,        0.00,        1.00,        1.00,        0.00
      521.00,       64.53,       42.76,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,       60.41,        0.00,        1.00,        1.00,        0.00
      522.00,       64.53,       48.59,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,       33.39,        0.00,        1.00,        1.00,        0.00
      523.00,       64.53,       50.96,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,        0.00,        0.00,        1.00,        1.00,        0.00
      524.00,       64.53,       45.74,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,        0.00,        0.00,        1.00,        1.00,        0.00
      525.00,       64.53,       43.25,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,       46.40,        0.00,        1.00,        1.00,        0.00
      526.00,       64.53,       38.95,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,       33.79,        0.00,        1.00,        1.00,        0.00
      527.00,       64.53,       35.72,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,        0.00,        0.00,        1.00,        1.00,        0.00
      528.00,       64.53,       30.97,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,       70.50,        0.00,        1.00,        1.00,        0.00
      529.00,       64.53,       29.38,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,       32.70,        0.00,        1.00,        1.00,        0.00
      530.00,       64.53,       28.00,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,       52.04,        0.00,        1.00,        1.00,        0.00
      531.00,       64.53,       27.28,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,       93.70,        0.00,        1.00,        1.00,        0.00
      532.00,       64.53,       27.19,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,       80.92,        0.00,        1.00,        1.00,        0.00
      533.00,       64.53,       29.32,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,      111.53,        0.00,        1.00,        1.00,        0.00
      534.00,       64.53,       34.80,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,       80.78,        0.00,        1.00,        1.00,        0.00
      535.00,       64.53,       41.24,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,       39.51,        0.00,        1.00,        1.00,        0.00
      536.00,       64.53,       44.90,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,       40.72,        0.00,        1.00,        1.00,        0.00
      537.00,       64.53,       38.69,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,       61.04,        0.00,        1.00,        1.00,        0.00
      538.00,       64.53,       37.07,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,       30.57,        0.00,        1.00,        1.00,        0.00
      539.00,       64.53,       34.10,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,        0.00,        0.00,        1.00,        1.00,        0.00
      540.00,       64.53,       30.85,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,       23.49,        0.00,        1.00,        1.00,        0.00
      541.00,       64.53,       28.23,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,       13.38,        0.00,        1.00,        1.00,        0.00
      542.00,       64.53,       28.26,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,       59.54,        0.00,        1.00,        1.00,        0.00
      543.00,       64.53,       28.22,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,      179.17,        0.00,        1.00,        1.00,        0.00
      544.00,       64.53,       33.87,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,      428.53,        0.00,        1.00,        1.00,        0.00
      545.00,       64.53,       38.58,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,      644.00,        0.00,        1.00,        1.00,        0.00
      546.00,       64.53,       42.04,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,      810.22,        0.00,        1.00,        1.00,        0.00
      547.00,       64.53,       44.43,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,      810.22,        0.00,        1.00,        1.00,        0.00
      548.00,       64.53,       41.31,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,      810.22,        0.00,        1.00,        1.00,        0.00
      549.00,       64.53,       39.72,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,      810.22,        0.00,        1.00,        1.00,        0.00
      550.00,       64.53,       37.85,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,      810.22,        0.00,        1.00,        1.00,        0.00
      551.00,       64.53,       34.39,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,      810.22,        0.00,        1.00,        1.00,        0.00
      552.00,       64.53,       30.97,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,      810.22,        0.00,        1.00,        1.00,        0.00
      553.00,       64.53,       27.87,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,      810.22,        0.00,        1.00,        1.00,        0.00
      554.00,       64.53,       28.88,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,      810.22,        0.00,        1.00,        1.00,        0.00
      555.00,       64.53,       28.73,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,      810.22,        0.00,        1.00,        1.00,        0.00
      556.00,       64.53,       27.82,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,      497.28,        0.00,        1.00,        1.00,        0.00
      557.00,       64.53,       28.69,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,      340.42,        0.00,        1.00,        1.00,        0.00
      558.00,       64.53,       31.22,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,      405.67,        0.00,        1.00,        1.00,        0.00
      559.00,       64.53,       31.74,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,      567.42,        0.00,        1.00,        1.00,        0.00
      560.00,       64.53,       33.14,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,      256.53,        0.00,        1.00,        1.00,        0.00
      561.00,       64.53,       33.24,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,      113.38,        0.00,        1.00,        1.00,        0.00
      562.00,       64.53,       30.87,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,       35.30,        0.00,        1.00,        1.00,        0.00
      563.00,       64.53,       29.30,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,        0.00,        0.00,        1.00,        1.00,        0.00
      564.00,       64.53,       26.23,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,        0.00,        0.00,        1.00,        1.00,        0.00
      565.00,       64.53,       26.23,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,        0.00,        0.00,        1.00,        1.00,        0.00
      566.00,       64.53,       25.82,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,        0.00,        0.00,        1.00,        1.00,        0.00
      567.00,       64.53,       26.65,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,        0.00,        0.00,        1.00,        1.00,        0.00
      568.00,       64.53,       28.41,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,       31.45,        0.00,        1.00,        1.00,        0.00
      569.00,       64.53,       34.18,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,       67.99,        0.00,        1.00,        1.00,        0.00
      570.00,       64.53,       38.73,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,       90.79,        0.00,        1.00,        1.00,        0.00
      571.00,       64.53,       44.80,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,      108.43,        0.00,        1.00,        1.00,        0.00
      572.00,       64.53,       40.52,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,      166.24,        0.00,        1.00,        1.00,        0.00
      573.00,       64.53,       40.30,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,      293.98,        0.00,        1.00,        1.00,        0.00
      574.00,       64.53,       36.79,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,      416.32,        0.00,        1.00,        1.00,        0.00
      575.00,       64.53,       34.47,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,      462.95,        0.00,        1.00,        1.00,        0.00
      576.00,       64.53,       30.38,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,      452.02,        0.00,        1.00,        1.00,        0.00
      577.00,       64.53,       27.99,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,      420.73,        0.00,        1.00,        1.00,        0.00
      578.00,       64.53,       28.43,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,      292.61,        0.00,        1.00,        1.00,        0.00
      579.00,       64.53,       26.84,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,      262.61,        0.00,        1.00,        1.00,        0.00
      580.00,       64.53,       26.72,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,      289.66,        0.00,        1.00,        1.00,        0.00
      581.00,       64.53,       27.31,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,      290.96,        0.00,        1.00,        1.00,        0.00
      582.00,       64.53,       29.68,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,      332.05,        0.00,        1.00,        1.00,        0.00
      583.00,       64.53,       31.25,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,      435.10,        0.00,        1.00,        1.00,        0.00
      584.00,       64.53,       31.21,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,      554.54,        0.00,        1.00,        1.00,        0.00
