Source,Location ID,Jurisdiction,Latitude,Longitude,Time Zone,Local Time Zone,Distance to Shore,Directionality Coefficient,Energy Period,Maximum Energy Direction,Mean Absolute Period,Mean Wave Direction,Mean Zero-Crossing Period,Omni-Directional Wave Power,Peak Period,Significant Wave Height,Spectral Width,Water Depth,Version
PacWave East,576280,Oregon,44.6899 N,124.1346 W,0,-7,0,-,s,deg,s,deg,s,W/m,s,m,-,0,v1.0.0
wave height,wave period,Year,Month,Day,Hour,Minute,,,,,,,,,,,,,
2.94,6.33,1999,1,1,0,30,,,,,,,,,,,,,
3.02,6.61,1999,1,1,1,30,,,,,,,,,,,,,
3.03,6.51,1999,1,1,2,30,,,,,,,,,,,,,
3.12,6.43,1999,1,1,3,30,,,,,,,,,,,,,
3.2,6.54,1999,1,1,4,30,,,,,,,,,,,,,
3.23,6.71,1999,1,1,5,30,,,,,,,,,,,,,
3.22,6.57,1999,1,1,6,30,,,,,,,,,,,,,
3.26,6.59,1999,1,1,7,30,,,,,,,,,,,,,
2.99,6.42,1999,1,1,8,30,,,,,,,,,,,,,
3.28,6.54,1999,1,1,9,30,,,,,,,,,,,,,
3.15,6.76,1999,1,1,10,30,,,,,,,,,,,,,
3.01,6.46,1999,1,1,11,30,,,,,,,,,,,,,
3.2,6.64,1999,1,1,12,30,,,,,,,,,,,,,
2.84,6.4,1999,1,1,13,30,,,,,,,,,,,,,
2.87,6.37,1999,1,1,14,30,,,,,,,,,,,,,
2.66,6.17,1999,1,1,15,30,,,,,,,,,,,,,
2.7,6.29,1999,1,1,16,30,,,,,,,,,,,,,
2.85,6.4,1999,1,1,17,30,,,,,,,,,,,,,
2.51,6.2,1999,1,1,18,30,,,,,,,,,,,,,
2.75,6.16,1999,1,1,19,30,,,,,,,,,,,,,
2.58,6.21,1999,1,1,20,30,,,,,,,,,,,,,
2.53,6.14,1999,1,1,21,30,,,,,,,,,,,,,
2.54,5.99,1999,1,1,22,30,,,,,,,,,,,,,
2.66,6.22,1999,1,1,23,30,,,,,,,,,,,,,
2.71,6.24,1999,1,2,0,30,,,,,,,,,,,,,
2.62,6.04,1999,1,2,1,30,,,,,,,,,,,,,
2.42,6.09,1999,1,2,2,30,,,,,,,,,,,,,
2.35,5.98,1999,1,2,3,30,,,,,,,,,,,,,
2.36,6.08,1999,1,2,4,30,,,,,,,,,,,,,
2.5,6.15,1999,1,2,5,30,,,,,,,,,,,,,
2.23,5.87,1999,1,2,6,30,,,,,,,,,,,,,
2.49,6.16,1999,1,2,7,30,,,,,,,,,,,,,
2.47,6,1999,1,2,8,30,,,,,,,,,,,,,
2.5,6.07,1999,1,2,9,30,,,,,,,,,,,,,
2.5,6.17,1999,1,2,10,30,,,,,,,,,,,,,
2.53,6.01,1999,1,2,11,30,,,,,,,,,,,,,
2.69,6.26,1999,1,2,12,30,,,,,,,,,,,,,
2.59,6.07,1999,1,2,13,30,,,,,,,,,,,,,
2.86,6.28,1999,1,2,14,30,,,,,,,,,,,,,
2.74,6.29,1999,1,2,15,30,,,,,,,,,,,,,
2.78,6.48,1999,1,2,16,30,,,,,,,,,,,,,
2.78,6.31,1999,1,2,17,30,,,,,,,,,,,,,
2.72,6.32,1999,1,2,18,30,,,,,,,,,,,,,
2.58,6.2,1999,1,2,19,30,,,,,,,,,,,,,
2.73,6.3,1999,1,2,20,30,,,,,,,,,,,,,
2.91,6.62,1999,1,2,21,30,,,,,,,,,,,,,
2.55,6.15,1999,1,2,22,30,,,,,,,,,,,,,
2.58,6.18,1999,1,2,23,30,,,,,,,,,,,,,
2.64,6.34,1999,1,3,0,30,,,,,,,,,,,,,
2.61,6.17,1999,1,3,1,30,,,,,,,,,,,,,
2.53,6.31,1999,1,3,2,30,,,,,,,,,,,,,
2.47,6.19,1999,1,3,3,30,,,,,,,,,,,,,
2.64,6.27,1999,1,3,4,30,,,,,,,,,,,,,
2.47,6.23,1999,1,3,5,30,,,,,,,,,,,,,
2.55,6.51,1999,1,3,6,30,,,,,,,,,,,,,
2.46,6.22,1999,1,3,7,30,,,,,,,,,,,,,
2.62,6.36,1999,1,3,8,30,,,,,,,,,,,,,
2.55,6.16,1999,1,3,9,30,,,,,,,,,,,,,
2.44,6.04,1999,1,3,10,30,,,,,,,,,,,,,
2.42,6.08,1999,1,3,11,30,,,,,,,,,,,,,
2.49,6.35,1999,1,3,12,30,,,,,,,,,,,,,
2.39,6.25,1999,1,3,13,30,,,,,,,,,,,,,
2.55,6.39,1999,1,3,14,30,,,,,,,,,,,,,
2.24,6.05,1999,1,3,15,30,,,,,,,,,,,,,
2.26,6.24,1999,1,3,16,30,,,,,,,,,,,,,
2.56,6.46,1999,1,3,17,30,,,,,,,,,,,,,
2.52,6.41,1999,1,3,18,30,,,,,,,,,,,,,
2.36,6.34,1999,1,3,19,30,,,,,,,,,,,,,
2.28,6.22,1999,1,3,20,30,,,,,,,,,,,,,
2.2,6.08,1999,1,3,21,30,,,,,,,,,,,,,
2.34,6.15,1999,1,3,22,30,,,,,,,,,,,,,
2.3,6.17,1999,1,3,23,30,,,,,,,,,,,,,
2.25,6.1,1999,1,4,0,30,,,,,,,,,,,,,
2.23,6.3,1999,1,4,1,30,,,,,,,,,,,,,
2.3,6.29,1999,1,4,2,30,,,,,,,,,,,,,
2.05,6.12,1999,1,4,3,30,,,,,,,,,,,,,
