Project,Scenario,,Dollar_year,Weather_year,Start_day,r,state,gea,raz,country,tz,t,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Standard_scenarios_2021,MidCase95by2035,,2020$,2012,Sunday,p128,NY,NYSTc,npcc_new_york,usa,ET,2036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Time,Time,,Load,Load,Load,Load,Load,Load,Load,Load,Transmission,Transmission,Operational,Operational,Operational,Operational,Operational,Operational,Operational,Operational,Operational,Operational,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Busbar costs,Busbar costs,Busbar costs,Busbar costs,End use cost,End use cost,End use cost,End use cost,Generation,Generation,Generation,Generation,Generation,Generation,Generation,Generation,Generation,Generation,Generation,Generation,Generation,Generation,Generation,Generation,Generation,Generation,Generation,Generation,Generation
Datetime,Datetime,,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh/MWh,MWh/MWh,MW,$/MW,MW,$/MW,MW,$/MW,unitless,unitless,kg/MWh,g/MWh,g/MWh,kg/MWh,g/MWh,g/MWh,kg/MWh,kg/MWh,kg/MWh,kg/MWh,g/MWh,g/MWh,kg/MWh,g/MWh,g/MWh,kg/MWh,kg/MWh,kg/MWh,kg/MWh,g/MWh,g/MWh,kg/MWh,g/MWh,g/MWh,kg/MWh,kg/MWh,kg/MWh,kg/MWh,g/MWh,g/MWh,kg/MWh,g/MWh,g/MWh,kg/MWh,kg/MWh,kg/MWh,$/MWh,$/MWh,$/MWh,$/MWh,$/MWh,$/MWh,$/MWh,$/MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh
timestamp,timestamp_local,Interval,busbar_load,busbar_load_for_enduse,enduse_load,storage_charging,net_load_busbar,battery_charging,phs_charging,trans_losses,imports,exports,distloss_rate_avg,distloss_rate_marg,spin_MW,spin_shadow_price,flex_MW,flex_shadow_price,reg_MW,reg_shadow_price,marg_gen_tech,marg_es_tech,aer_gen_co2_c,aer_gen_ch4_c,aer_gen_n2o_c,aer_gen_co2_p,aer_gen_ch4_p,aer_gen_n2o_p,aer_gen_co2e_c,aer_gen_co2e_p,aer_gen_co2e,aer_load_co2_c,aer_load_ch4_c,aer_load_n2o_c,aer_load_co2_p,aer_load_ch4_p,aer_load_n2o_p,aer_load_co2e_c,aer_load_co2e_p,aer_load_co2e,lrmer_co2_c,lrmer_ch4_c,lrmer_n2o_c,lrmer_co2_p,lrmer_ch4_p,lrmer_n2o_p,lrmer_co2e_c,lrmer_co2e_p,lrmer_co2e,srmer_co2_c,srmer_ch4_c,srmer_n2o_c,srmer_co2_p,srmer_ch4_p,srmer_n2o_p,srmer_co2e_c,srmer_co2e_p,srmer_co2e,energy_cost_busbar,capacity_cost_busbar,portfolio_cost_busbar,total_cost_busbar,energy_cost_enduse,capacity_cost_enduse,portfolio_cost_enduse,total_cost_enduse,generation,variable_generation,nuclear_MWh,coal_MWh,coal-ccs_MWh,o-g-s_MWh,gas-cc_MWh,gas-cc-ccs_MWh,gas-ct_MWh,hydro_MWh,geothermal_MWh,biomass_MWh,beccs_MWh,wind-ons_MWh,wind-ofs_MWh,csp_MWh,upv_MWh,distpv_MWh,phs_MWh,battery_MWh,canada_MWh
1/1/2036 0:00,1/1/2036 0:00,1,2212.9,2198.7,2128.4,0,-1614.2,0,0,14.2,0,1600.1,0.032,0.0432,66,0,381.3,0,41.1,0,battery,wind-ons,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.5,0.3,0.04,1.6,74.2,0.01,13.5,3.7,17.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3813,3813,0,0,0,0,0,0,0,0,0,0,0,11.1,3801.9,0,0,0,0,0,0
1/1/2036 1:00,1/1/2036 1:00,2,2079.4,2061.9,1997.3,0,-1746.6,0,0,17.5,0,1976.3,0.0313,0.0405,61.9,0,380.8,0,39.7,0,battery,wind-ons,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0.3,0,0.1,0,0.1,14.3,0.3,0.04,1.7,78.1,0.01,14.3,3.9,18.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4055.7,3808.5,0,0,0,0,0,0,0,0,0,0,0,6.6,3801.9,0,0,0,0,247.2,0
1/1/2036 2:00,1/1/2036 2:00,3,1907.8,1890.8,1832.9,0,-1920.7,0,0,17,0,1920.8,0.0306,0.0371,56.7,0,381.2,0,38,0,wind-ons,wind-ons,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.2,0.3,0.03,1.2,57.1,0.01,10.3,2.8,13.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3828.6,3811.5,0,0,0,0,0,0,0,0,0,0,0,9.6,3801.9,0,0,0,0,17.1,0
1/1/2036 3:00,1/1/2036 3:00,4,1818.1,1799.2,1744.6,0,-2008.4,0,0,18.9,0,2139.2,0.0304,0.0353,54,0,380.8,0,37,0,battery,wind-ons,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0.1,20,0.4,0.05,2.5,108,0.01,20,5.5,25.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3957.3,3807.6,0,0,0,0,0,0,0,0,0,0,0,5.7,3801.9,0,0,0,0,149.8,0
1/1/2036 4:00,1/1/2036 4:00,5,1803.1,1788.1,1733.9,0,-1702.2,0,0,14.9,0,1687.3,0.0303,0.0351,53.6,0,349,0,35.3,0,battery,wind-ons,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.1,0.4,0.04,2.1,92.8,0.01,17.1,4.7,21.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3490.3,3490.3,0,0,0,0,0,0,0,0,0,0,0,2.9,3487.5,0,0,0,0,0,0
1/1/2036 5:00,1/1/2036 5:00,6,1771,1761.6,1708.3,0,-1069,0,0,9.4,0,1059.7,0.0303,0.0346,52.8,0,283.1,0,31.8,0,battery,wind-ons,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.2,0.4,0.05,2.5,109.3,0.01,20.2,5.5,25.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2830.7,2830.7,0,0,0,0,0,0,0,0,0,0,0,1.4,2829.3,0,0,0,0,0,0
1/1/2036 6:00,1/1/2036 6:00,7,1787.5,1785.9,1731.8,0,81.5,0,0,1.6,0,176.5,0.0303,0.0351,53.6,0,170.4,0,26.4,0,battery,wind-ons,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0.6,0,0.1,0.1,0.2,20.5,0.5,0.05,2.5,110.8,0.01,20.5,5.6,26.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1964,1704.4,0,0,0,0,0,0,0,0,0,0,0,0.5,1703.9,0,0,0,0,259.6,0
1/1/2036 7:00,1/1/2036 7:00,8,1818.9,1813.5,1758.4,0,-149.1,0,0,5.4,0,611.3,0.0304,0.0356,54.4,0,364.9,0,42.8,0,wind-ons,wind-ons,0,0,0,0,0,0,0,0,0,0.2,0,0,0.1,0.9,0,0.2,0.1,0.3,19.3,0.4,0.05,2.4,104.6,0.01,19.3,5.3,24.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2430.2,1962.6,0,0,0,0,0,0,0,0,0,0,0,0.3,1074,0,876.8,11.5,0,467.6,0
