Project,Scenario,,Dollar_year,Weather_year,Start_day,r,state,gea,raz,country,tz,t,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Standard_scenarios_2021,MidCase95by2035,,2020$,2012,Sunday,p65,TX,ERCTc,ercot,usa,CT,2036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Time,Time,,Load,Load,Load,Load,Load,Load,Load,Load,Transmission,Transmission,Operational,Operational,Operational,Operational,Operational,Operational,Operational,Operational,Operational,Operational,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Busbar costs,Busbar costs,Busbar costs,Busbar costs,End use cost,End use cost,End use cost,End use cost,Generation,Generation,Generation,Generation,Generation,Generation,Generation,Generation,Generation,Generation,Generation,Generation,Generation,Generation,Generation,Generation,Generation,Generation,Generation,Generation,Generation
1/1/2036 9:00,1/1/2036 8:00,9,9133.2,6827.4,6610.6,2245.2,-5032.1,2245.2,0,60.6,0,5060.6,0.0318,0.041,204.8,0,1327,0,138.9,0,wind-ons,wind-ons,0,0,0,1.4,3.6,0.03,0,1.6,1.6,0,0,0,1.5,3.7,0.03,0,1.6,1.6,0.3,0,0,0.1,8.4,0,0.3,0.4,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14193.7,11859.5,2334.2,0,0,0,0,0,0,0,0,0,0,11551.5,0,0,301.7,6.4,0,0,0
1/1/2036 10:00,1/1/2036 9:00,10,8949.4,6893.4,6673.9,1962.9,-7168,1962.9,0,93.1,0,7446.2,0.0318,0.0414,206.8,0,1539.5,0,150.2,0,upv,upv,0,0,0,1.3,3.1,0.03,0,1.3,1.3,0,0,0,1.3,3.2,0.03,0,1.4,1.4,0.2,0,0,0.1,7.8,0,0.2,0.3,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16395.6,14061.4,2334.2,0,0,0,0,0,0,0,0,0,0,13676.5,0,0,352.7,32.2,0,0,0
1/1/2036 11:00,1/1/2036 10:00,11,9069.8,6854.1,6636.2,2118.6,-7652.2,2118.6,0,97.1,0,7770.7,0.0318,0.0412,205.6,0,1622.5,0,154,0,wind-ons,wind-ons,0,0,0,1.2,3.1,0.03,0,1.3,1.3,0,0,0,1.3,3.2,0.03,0,1.4,1.4,0.3,0,0,0.2,8.4,0,0.3,0.4,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16840.5,14506.3,2334.2,0,0,0,0,0,0,0,0,0,0,14506.3,0,0,0,0,0,0,0
1/1/2036 12:00,1/1/2036 11:00,12,9418.7,6817.6,6601.2,2503.8,-8056.3,2503.8,0,97.4,0,7789.4,0.0317,0.0409,204.5,0,1659.3,0,155.4,0,wind-ons,wind-ons,0,0,0,1.2,3,0.03,0,1.3,1.3,0,0,0,1.2,3.1,0.03,0,1.3,1.3,0.3,0,0,0.1,8.2,0,0.3,0.4,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17208.1,14873.9,2334.2,0,0,0,0,0,0,0,0,0,0,14873.9,0,0,0,0,0,0,0
1/1/2036 13:00,1/1/2036 12:00,13,8796.9,6744.5,6531.1,1962.9,-6873.8,1962.9,0,89.4,0,7155.7,0.0316,0.0405,202.3,0,1533.7,0,148.4,0,wind-ons,wind-ons,0,0,0,1.3,3.2,0.03,0,1.4,1.4,0,0,0,1.3,3.3,0.03,0,1.4,1.4,0.8,0,0,0.2,10.8,0,0.8,0.5,1.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15952.6,13618.4,2334.2,0,0,0,0,0,0,0,0,0,0,13618.4,0,0,0,0,0,0,0
1/1/2036 14:00,1/1/2036 13:00,14,8430.2,6637.8,6428.7,1705.1,-6441.8,1705.1,0,87.3,0,6983.6,0.0315,0.0399,199.1,0,1479.8,0,144.7,0,wind-ons,wind-ons,0,0,0,1.3,3.3,0.03,0,1.4,1.4,0,0,0,1.4,3.4,0.03,0,1.5,1.5,0.3,0,0,0.2,8.4,0,0.3,0.4,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15413.8,13079.6,2334.2,0,0,0,0,0,0,0,0,0,0,13079.6,0,0,0,0,0,0,0
1/1/2036 15:00,1/1/2036 14:00,15,8401.2,6606.9,6399,1705.1,-6596,1705.1,0,89.2,0,7135.9,0.0315,0.0397,198.2,0,1492.2,0,145,0,wind-ons,wind-ons,0,0,0,1.3,3.3,0.03,0,1.4,1.4,0,0,0,1.4,3.4,0.03,0,1.5,1.5,0.3,0,0,0.1,8,0,0.3,0.4,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15537.1,13202.9,2334.2,0,0,0,0,0,0,0,0,0,0,13202.9,0,0,0,0,0,0,0
1/1/2036 16:00,1/1/2036 15:00,16,8654.3,6598.5,6390.9,1962.9,-7154,1962.9,0,92.9,0,7432.3,0.0315,0.0396,198,0,1547.1,0,147.6,0,wind-ons,wind-ons,0,0,0,1.3,3.2,0.03,0,1.4,1.4,0,0,0,1.3,3.3,0.03,0,1.4,1.4,1,0,0,0.3,11.6,0,1,0.6,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16086.6,13752.4,2334.2,0,0,0,0,0,0,0,0,0,0,13752.4,0,0,0,0,0,0,0
1/1/2036 17:00,1/1/2036 16:00,17,7138.8,7026.8,6801.8,0,-8766,0,0,111.9,0,10988.3,0.032,0.0422,210.8,0,1649.1,0,157,0,upv,upv,0,0,0,1.1,2.8,0.03,0,1.2,1.2,0,0,0,1.2,2.9,0.03,0,1.3,1.3,1.9,0,0.01,0.3,16.4,0,1.9,0.8,2.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18127.1,15792.9,2334.2,0,0,0,0,0,0,0,0,0,0,14772.2,0,0,780.1,240.6,0,0,0
1/1/2036 18:00,1/1/2036 17:00,18,7845.1,7730.5,7474.3,0,-7154.3,0,0,114.6,0,9373.9,0.0331,0.0464,231.9,0,1540.6,0,155.6,0,battery,wind-ons,0,0,0,1.2,3,0.03,0,1.3,1.3,0,0,0,1.2,3.1,0.03,0,1.3,1.3,3.8,0.1,0.01,0.6,26.4,0,3.8,1.3,5.1,0,0,0,0,0,0,0,0,0,0.01,0,0,0.01,0.01,0,0,0.01,17219,14884.8,2334.2,0,0,0,0,0,0,0,0,0,0,14882.6,0,0,0,2.2,0,0,0
1/1/2036 19:00,1/1/2036 18:00,19,7923.3,7807.8,7547.9,0,-7353,0,0,115.5,0,9571.7,0.0333,0.0469,234.2,0,1516.1,0,153.9,0,wind-ons,wind-ons,0,0,0,1.2,2.9,0.03,0,1.3,1.3,0,0,0,1.2,3,0.03,0,1.3,1.3,2.8,0.1,0.01,0.4,21,0,2.8,1,3.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17495,15160.8,2334.2,0,0,0,0,0,0,0,0,0,0,15160.8,0,0,0,0,0,0,0
1/1/2036 20:00,1/1/2036 19:00,20,7964.3,7799.3,7539.9,0,-7051.1,0,0,164.9,2427.4,11647.9,0.0333,0.0468,234,0,1485,0,152.2,0,wind-ons,wind-ons,0,0,0,1.2,3,0.03,0,1.3,1.3,0,0,0,1.1,2.7,0.02,0,1.2,1.2,2.4,0.1,0.01,0.4,19.1,0,2.4,0.9,3.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17184.7,14850.5,2334.2,0,0,0,0,0,0,0,0,0,0,14850.5,0,0,0,0,0,0,0
1/1/2036 21:00,1/1/2036 20:00,21,7948,7748.8,7491.7,0,-7723,0,0,199.2,3755.4,13613.4,0.0332,0.0465,232.5,0,1547.2,0,154.8,0,wind-ons,wind-ons,0,0,0,1.2,2.9,0.03,0,1.2,1.2,0,0,0,1,2.5,0.02,0,1.1,1.1,2.6,0.1,0.01,0.4,20.2,0,2.6,1,3.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17806,15471.8,2334.2,0,0,0,0,0,0,0,0,0,0,15471.8,0,0,0,0,0,0,0
1/1/2036 22:00,1/1/2036 21:00,22,7682.5,7491.7,7246.4,0,-7980,0,0,190.7,3312.1,13435.6,0.0327,0.045,224.8,0,1547.2,0,152.3,0,wind-ons,wind-ons,0,0,0,1.2,2.9,0.03,0,1.2,1.2,0,0,0,1,2.5,0.02,0,1.1,1.1,3.6,0.1,0.01,0.5,25.6,0,3.6,1.3,4.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17806,15471.8,2334.2,0,0,0,0,0,0,0,0,0,0,15471.8,0,0,0,0,0,0,0
1/1/2036 23:00,1/1/2036 22:00,23,7393.7,7212.2,6979.2,0,-8259.5,0,0,181.5,2830,13242.3,0.0323,0.0433,216.4,0,1547.2,0,149.5,0,wind-ons,wind-ons,0,0,0,1.2,2.9,0.03,0,1.2,1.2,0,0,0,1,2.6,0.02,0,1.1,1.1,2.4,0.1,0.01,0.4,19.2,0,2.4,0.9,3.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17806,15471.8,2334.2,0,0,0,0,0,0,0,0,0,0,15471.8,0,0,0,0,0,0,0
1/2/2036 0:00,1/1/2036 23:00,24,7142.5,6944,6722.4,0,-8527.8,0,0,198.5,3680.3,14343.8,0.0319,0.0417,208.3,0,1547.2,0,146.8,0,wind-ons,wind-ons,0,0,0,1.2,2.9,0.03,0,1.2,1.2,0,0,0,1,2.5,0.02,0,1.1,1.1,3.2,0.1,0.01,0.5,23.3,0,3.2,1.1,4.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17806,15471.8,2334.2,0,0,0,0,0,0,0,0,0,0,15471.8,0,0,0,0,0,0,0
1/2/2036 1:00,1/2/2036 0:00,25,7038.6,6852.7,6634.9,0,-8619.1,0,0,185.9,3502.1,14269.5,0.0318,0.0411,205.6,0,1547.2,0,145.9,0,battery,wind-ons,0,0,0,1.2,2.9,0.03,0,1.2,1.2,0,0,0,1,2.5,0.02,0,1.1,1.1,3.3,0.1,0.01,0.5,24.1,0,3.3,1.2,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17806,15471.8,2334.2,0,0,0,0,0,0,0,0,0,0,15471.8,0,0,0,0,0,0,0
1/2/2036 2:00,1/2/2036 1:00,26,7051.1,6865.3,6647,0,-8606.5,0,0,185.8,2987.2,13742.1,0.0318,0.0412,206,0,1547.2,0,146,0,wind-ons,wind-ons,0,0,0,1.2,2.9,0.03,0,1.2,1.2,0,0,0,1,2.6,0.02,0,1.1,1.1,3.6,0.1,0.01,0.5,25.7,0,3.7,1.3,4.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17806,15471.8,2334.2,0,0,0,0,0,0,0,0,0,0,15471.8,0,0,0,0,0,0,0
1/2/2036 3:00,1/2/2036 2:00,27,7129.1,6959.4,6737.2,0,-8512.3,0,0,169.6,2276.4,12953.3,0.0319,0.0418,208.8,0,1547.2,0,147,0,wind-ons,wind-ons,0,0,0,1.2,2.9,0.03,0,1.2,1.2,0,0,0,1.1,2.6,0.02,0,1.1,1.1,3.3,0.1,0.01,0.5,23.9,0,3.3,1.2,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17806,15471.8,2334.2,0,0,0,0,0,0,0,0,0,0,15471.8,0,0,0,0,0,0,0
1/2/2036 4:00,1/2/2036 3:00,28,7327.8,7172.9,6941.6,0,-8298.9,0,0,154.9,1944.3,12422.5,0.0322,0.0431,215.2,0,1547.2,0,149.1,0,battery,wind-ons,0,0,0,1.2,2.9,0.03,0,1.2,1.2,0,0,0,1.1,2.7,0.02,0,1.2,1.2,1.8,0,0,0.5,16.4,0,1.8,1,2.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17806,15471.8,2334.2,0,0,0,0,0,0,0,0,0,0,15471.8,0,0,0,0,0,0,0
1/2/2036 5:00,1/2/2036 4:00,29,7770.9,7653.3,7400.6,0,-7818.5,0,0,117.6,0,10035.1,0.033,0.046,229.6,0,1547.2,0,153.9,0,wind-ons,wind-ons,0,0,0,1.2,2.9,0.03,0,1.2,1.2,0,0,0,1.2,3,0.03,0,1.3,1.3,2.2,0.1,0.01,0.4,18.2,0,2.2,0.9,3.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17806,15471.8,2334.2,0,0,0,0,0,0,0,0,0,0,15471.8,0,0,0,0,0,0,0
1/2/2036 6:00,1/2/2036 5:00,30,8359.5,8244.6,7963.7,0,-7227.2,0,0,114.9,0,9446.5,0.0341,0.0495,247.3,0,1547.2,0,159.8,0,wind-ons,wind-ons,0,0,0,1.2,2.9,0.03,0,1.2,1.2,0,0,0,1.2,3,0.03,0,1.3,1.3,2.6,0.1,0.01,0.4,20.2,0,2.6,1,3.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17806,15471.8,2334.2,0,0,0,0,0,0,0,0,0,0,15471.8,0,0,0,0,0,0,0
1/2/2036 7:00,1/2/2036 6:00,31,8690.9,8577.4,8279.7,0,-6894.3,0,0,113.4,0,9115.1,0.0347,0.0515,257.3,0,1547.2,0,163.1,0,wind-ons,wind-ons,0,0,0,1.2,2.9,0.03,0,1.2,1.2,0,0,0,1.2,3,0.03,0,1.3,1.3,3.3,0.1,0.01,0.5,23.8,0,3.4,1.2,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17806,15471.8,2334.2,0,0,0,0,0,0,0,0,0,0,15471.8,0,0,0,0,0,0,0
1/2/2036 8:00,1/2/2036 7:00,32,8754.8,8644.9,8343.6,0,-7246.7,0,0,109.9,504.1,9975.1,0.0348,0.0519,259.3,0,1719.1,0,176.7,0,battery,wind-ons,0,0,0,1.1,2.8,0.03,0,1.2,1.2,0,0,0,1.1,2.8,0.03,0,1.2,1.2,7,0.1,0.02,0.9,43,0,7.1,2.2,9.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18225.8,15891.6,2334.2,0,0,0,0,0,0,0,0,0,0,15471.8,0,0,413.9,5.9,0,0,0
1/2/2036 9:00,1/2/2036 8:00,33,8763.4,8619.6,8319.7,0,-4410,0,0,143.8,2175.9,8776.3,0.0348,0.0518,258.6,0,1273.7,0,154.2,0,upv,upv,0,0,0,1.3,3.3,0.03,0,1.4,1.4,0,0,0,1.2,3,0.03,0,1.3,1.3,0.3,0,0,0.2,8.4,0,0.3,0.4,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15363.7,13029.5,2334.2,0,0,0,0,0,0,0,0,0,0,11018,0,0,1651.9,359.6,0,0,0
1/2/2036 10:00,1/2/2036 9:00,34,8619.7,8545.1,8249.1,0,-404,0,0,74.5,1379.4,4043.1,0.0346,0.0513,256.4,0,805.6,0,130,0,upv,upv,0,0,0,1.8,4.6,0.04,0,2,2,0,0,0,1.7,4.2,0.04,0,1.8,1.8,0.3,0,0,0.2,8.6,0,0.3,0.4,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11283.4,8949.2,2334.2,0,0,0,0,0,0,0,0,0,0,6337.2,0,0,1897.3,714.6,0,0,0
1/2/2036 11:00,1/2/2036 10:00,35,8380,8327.4,8042.4,0,17.3,0,0,52.5,1171.1,3506.3,0.0342,0.05,249.8,0,743.8,0,124.8,0,wind-ons,wind-ons,0,0,0,1.9,4.8,0.04,0,2.1,2.1,0,0,0,1.8,4.5,0.04,0,1.9,1.9,0.3,0,0,0.2,8.2,0,0.3,0.4,0.7,0,0,0,0,0,0,0,0,0,0.01,0,0,0.01,0.01,0,0,0.01,10715.2,8310.1,2334.2,0,0,0,0,0,0,0,0,0,0,5718.9,0,0,1834.9,756.3,0,70.9,0
1/2/2036 12:00,1/2/2036 11:00,36,8132.9,8090.1,7816.7,0,-951.3,0,0,42.8,133.9,3376.5,0.0338,0.0486,242.7,0,829.1,0,126.7,0,upv,upv,0,0,0,1.8,4.5,0.04,0,1.9,1.9,0,0,0,1.8,4.6,0.04,0,2,2,5,0.1,0.01,0.7,32.1,0,5,1.6,6.6,0,0,0,0,0,0,0,0,0,0.01,0,0,0.01,0.01,0,0,0.01,11375.5,9041.3,2334.2,0,0,0,0,0,0,0,0,0,0,6571.9,0,0,1739.9,729.5,0,0,0
1/2/2036 13:00,1/2/2036 12:00,37,7936.2,7814.8,7554.6,83.4,-827.8,83.4,0,38,0,3040.6,0.0333,0.0469,234.4,0,794.9,0,122.2,0,distpv,distpv,0,0,0,1.9,4.7,0.04,0,2,2,0,0,0,1.9,4.8,0.04,0,2.1,2.1,1.2,0,0,0.3,12.7,0,1.2,0.6,1.8,0,0,0,0,0,0,0,0,0,0.01,0,0,0.01,0.01,0,0,0.01,10976.8,8642.6,2334.2,0,0,0,0,0,0,0,0,0,0,6230.3,0,0,1710.8,701.6,0,0,0
1/2/2036 14:00,1/2/2036 13:00,38,7595.7,7562,7313.4,0,313.7,0,0,33.7,520.5,2507.3,0.0329,0.0454,226.9,0,650.8,0,112.5,0,phs,upv,0,0,0,2.1,5.4,0.05,0,2.3,2.3,0,0,0,2.1,5.3,0.05,0,2.3,2.3,9.5,0.2,0.02,1.3,55.4,0.01,9.5,2.8,12.3,0,0,0,0,0,0,0,0,0,0.01,0,0,0.01,0.01,0,0,0.01,9582.5,7248.3,2334.2,0,0,0,0,0,0,0,0,0,0,4789.6,0,0,1767.9,690.8,0,0,0
1/2/2036 15:00,1/2/2036 14:00,39,7451.1,7410.3,7168.6,0,940.1,0,0,40.8,799.2,2152.5,0.0326,0.0445,222.3,0,566.4,0,106.7,0,wind-ons,wind-ons,0,0,0,2.3,5.8,0.05,0,2.5,2.5,0,0,0,2.2,5.5,0.05,0,2.4,2.4,7,0.1,0.02,1,42.6,0,7,2.2,9.2,0,0,0,0,0,0,0,0,0,0.01,0,0,0.01,0.01,0,0,0.01,8804.4,6470.2,2334.2,0,0,0,0,0,0,0,0,0,0,3945.5,0,0,1815.7,709,0,0,0
1/2/2036 16:00,1/2/2036 15:00,40,7527.6,7483.3,7238.3,0,2259.5,0,0,44.3,2558.1,2610.4,0.0327,0.0449,224.5,0,453.7,0,101.8,0,gas-cc,gas-cc,0,0,0,2.8,6.8,0.06,0,3,3,0,0,0,2.1,5.3,0.05,0,2.3,2.3,1.2,0,0,0.4,18.4,0,1.2,0.9,2,373.4,7,0.7,44.1,1952.8,0.16,373.8,98.8,472.7,59.03,0,0,59.03,61.81,0,0,61.81,7579.9,5223.8,2334.2,0,0,0,0,0,0,10.3,0,11.6,0,2818.6,0,0,1687.5,717.7,0,0,0
