Energy to Electrolyzer (kW),Hydrogen Production Rate (kg/hr),Electrolyzer Total Efficiency (%),Water Usage (kg/hr)
909.5997497888218,48042.34903650938,0.9958885366210917,9095.997497888218
729.3321760027292,37657.01355203755,0.9958266590523944,7293.321760027292
1086.6837211488078,58772.01166510971,0.9959218965552397,10866.837211488077
1390.233347528836,78654.66346686536,0.9959522755590493,13902.33347528836
1279.2328565500432,71138.07703226065,0.9959436354895577,12792.328565500431
1353.1812872578248,76111.01292946344,0.9959496266514878,13531.812872578248
1399.8748093860838,79322.50538696728,0.9959529305945052,13998.748093860839
1399.8748093860838,79322.50538696728,0.9959529305945052,13998.748093860839
1399.8748093860838,79322.50538696728,0.9959529305945052,13998.748093860839
1184.2196250204477,64936.84085820401,0.9959342299551351,11842.196250204477
619.8553847038353,31583.06158522338,0.9957600702875596,6198.553847038353
198.26497222503303,9588.979450357472,0.9936695775142147,1982.6497222503303
0.0,6715.658259586987,0.0,0.0
0.0,6566.578344474602,0.0,0.0
353.211150569475,17433.794254279117,0.9952621902761829,3532.11150569475
827.1683173111093,43230.925826000566,0.9958652233723205,8271.683173111092
1066.0930717292124,57494.841836231935,0.9959188511657385,10660.930717292124
0.0,6050.559804819422,0.0,0.0
0.0,0.0,0.0,0.0
0.0,3345.3780530505046,0.0,0.0
584.3176719569385,29646.24793860226,0.9957300225868507,5843.176719569385
0.0,0.0,0.0,0.0
402.6353295601161,19992.26701013474,0.9954319172601993,4026.353295601161
399.57419494774433,19832.994109889627,0.9954231949273888,3995.741949477443
441.6632949153675,22032.465207876154,0.9955277432711664,4416.632949153674
258.1206310018423,12588.216485015077,0.9946211143385723,2581.206310018423
0.0,5757.354151437842,0.0,0.0
0.0,7244.6146192708575,0.0,0.0
457.2368066308216,22851.573244588842,0.9955593236592049,4572.368066308216
1014.510722901781,54330.59022987026,0.9959103917126083,10145.10722901781
1399.8748093860838,79322.50538696728,0.9959529305945052,13998.748093860839
1399.8748093860838,79322.50538696728,0.9959529305945052,13998.748093860839
1399.8748093860838,79322.50538696728,0.9959529305945052,13998.748093860839
854.3311736040961,44804.363390096245,0.9958736541762898,8543.311736040961
200.69981796289477,9710.21503018357,0.9937253955857623,2006.9981796289476
0.0,6952.087585752933,0.0,0.0
0.0,7099.93159335765,0.0,0.0
0.0,4851.367561334732,0.0,0.0
0.0,3889.470272749875,0.0,0.0
0.0,3226.2614405260138,0.0,0.0
0.0,3567.321376985696,0.0,0.0
0.0,7555.434490783739,0.0,0.0
469.6725525924129,23507.721808779203,0.9955823217739848,4696.725525924129
604.6503447760426,30752.353018337933,0.9957478608960327,6046.503447760426
839.0016410291142,43914.958510824996,0.9958689968662414,8390.016410291142
890.6745027152684,46927.98125770572,0.9958837511760418,8906.745027152685
766.0761953333414,39733.64998080855,0.9958428808205184,7660.761953333414
779.722988096318,40509.98147923803,0.9958483300338429,7797.229880963179
764.692702859821,39655.10115460376,0.9958423120520874,7646.92702859821
474.2728445140596,23750.91756240742,0.9955903752220115,4742.728445140596
225.96539288038042,10972.104814627217,0.9942030249510511,2259.6539288038043
308.6617130941995,15151.238170010396,0.9950345060233164,3086.617130941995
0.0,5873.804397722722,0.0,0.0
0.0,3587.175852225558,0.0,0.0
0.0,5009.326993731918,0.0,0.0
0.0,4827.569037450061,0.0,0.0
218.0406817656241,10575.548364032093,0.9940707986597185,2180.406817656241
0.0,7184.826593436771,0.0,0.0
203.827564010552,9866.048111907146,0.9937942096815425,2038.27564010552
200.78504453554987,9714.45981718579,0.9937273130081702,2007.8504453554988
206.2871079534085,9988.665687910883,0.993846157300746,2062.871079534085
210.78133768359368,10212.892903953541,0.993936463165384,2107.8133768359367
235.54216473192332,11452.249232375718,0.9943454677379938,2355.421647319233
257.14844986329524,12539.189513228113,0.9946107121288925,2571.4844986329526
291.8497044995199,14295.564421739211,0.9949204389400894,2918.497044995199
493.2230326349957,24755.42184629694,0.9956212118427901,4932.230326349957
1324.056192271948,74136.30160854153,0.9959473865205122,13240.56192271948
1399.8748093860838,79322.50538696728,0.9959529305945052,13998.748093860839
1399.8748093860838,79322.50538696728,0.9959529305945052,13998.748093860839
1399.8748093860838,79322.50538696728,0.9959529305945052,13998.748093860839
1399.8748093860838,79322.50538696728,0.9959529305945052,13998.748093860839
1399.8748093860838,79322.50538696728,0.9959529305945052,13998.748093860839
1399.8748093860838,79322.50538696728,0.9959529305945052,13998.748093860839
1399.8748093860838,79322.50538696728,0.9959529305945052,13998.748093860839
639.9204202566427,32683.99897356411,0.995774870598326,6399.204202566427
305.91461058038465,15011.207283011845,0.9950171394259169,3059.1461058038467
363.6991585714533,17974.39244981148,0.9953040414438017,3636.9915857145334
244.46018837334523,11900.267770715465,0.9944634353315406,2444.6018837334523
313.16905467130994,15381.176025400811,0.9950620203055882,3131.690546713099
762.4481426543294,39527.724817554044,0.9958413826989735,7624.481426543294
609.3929726466718,31011.132847806355,0.9957517672705489,6093.9297264667175
232.3834319395288,11293.771009107826,0.9943004137599017,2323.834319395288
0.0,2609.7641276390436,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,4598.533627357609,0.0,0.0
0.0,8306.470606491584,0.0,0.0
436.6665982062651,21770.266031698502,0.9955168893404885,4366.665982062651
872.5560839890272,45866.6196345846,0.9958788750734722,8725.560839890273
1399.8748093860838,79322.50538696728,0.9959529305945052,13998.748093860839
1399.8748093860838,79322.50538696728,0.9959529305945052,13998.748093860839
1399.8748093860838,79322.50538696728,0.9959529305945052,13998.748093860839
1399.8748093860838,79322.50538696728,0.9959529305945052,13998.748093860839
1399.8748093860838,79322.50538696728,0.9959529305945052,13998.748093860839
1399.8748093860838,79322.50538696728,0.9959529305945052,13998.748093860839
1399.8748093860838,79322.50538696728,0.9959529305945052,13998.748093860839
667.6262456513389,34213.11497109067,0.995793156785604,6676.262456513388
623.6462512122356,31790.64819845074,0.9957629761980775,6236.462512122356
452.70114172845473,22612.71712995564,0.995550461054649,4527.011417284547
366.15202054024394,18101.00297369312,0.9953133155056237,3661.5202054024394
212.92519986351377,10319.933554538578,0.9939775570616753,2129.2519986351376
0.0,4821.094756068592,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
