Wind Energy Generation (kW),Shortfall (kW),Curtailment (kW),Electrolyzer Capacity (kW)
22243.903631666297,77756.0963683337,0,100000
38012.165827856734,61987.834172143266,0,100000
37667.741963301116,62332.258036698884,0,100000
34138.73681238448,65861.26318761552,0,100000
53316.89374765074,46683.10625234926,0,100000
53273.09960720554,46726.90039279446,0,100000
79322.50538696728,20677.494613032715,0,100000
74423.8220510884,25576.1779489116,0,100000
61633.56503534349,38366.43496465651,0,100000
62800.448632073756,37199.551367926244,0,100000
56580.792574091836,43419.207425908164,0,100000
42201.712437554386,57798.287562445614,0,100000
16946.807668540107,83053.1923314599,0,100000
19583.468913951587,80416.53108604842,0,100000
34304.00185609171,65695.99814390829,0,100000
74827.42242118173,25172.577578818265,0,100000
79322.50538696728,20677.494613032715,0,100000
79322.50538696728,20677.494613032715,0,100000
79322.50538696728,20677.494613032715,0,100000
79322.50538696728,20677.494613032715,0,100000
79322.50538696728,20677.494613032715,0,100000
79322.50538696728,20677.494613032715,0,100000
79322.50538696728,20677.494613032715,0,100000
79322.50538696728,20677.494613032715,0,100000
79322.50538696728,20677.494613032715,0,100000
79322.50538696728,20677.494613032715,0,100000
79322.50538696728,20677.494613032715,0,100000
79322.50538696728,20677.494613032715,0,100000
79322.50538696728,20677.494613032715,0,100000
79322.50538696728,20677.494613032715,0,100000
79322.50538696728,20677.494613032715,0,100000
79322.50538696728,20677.494613032715,0,100000
73231.20992157966,26768.790078420338,0,100000
20782.435410187667,79217.56458981233,0,100000
20259.695834695485,79740.30416530452,0,100000
20946.121259279113,79053.87874072089,0,100000
27647.984915842015,72352.01508415799,0,100000
35671.791268317196,64328.208731682804,0,100000
23522.56066283916,76477.43933716085,0,100000
25483.821688652955,74516.17831134704,0,100000
75933.23586000281,24066.76413999719,0,100000
78489.1390295547,21510.860970445297,0,100000
72453.5980029485,27546.401997051493,0,100000
79322.50538696728,20677.494613032715,0,100000
79322.50538696728,20677.494613032715,0,100000
79322.50538696728,20677.494613032715,0,100000
79322.50538696728,20677.494613032715,0,100000
72838.41609915213,27161.583900847865,0,100000
62301.12082143874,37698.87917856126,0,100000
36554.02471908627,63445.97528091373,0,100000
30784.83835454025,69215.16164545975,0,100000
24834.35117971699,75165.64882028301,0,100000
17508.68914645953,82491.31085354048,0,100000
5421.313263098886,94578.68673690112,0,100000
2377.76562430598,97622.23437569402,0,100000
1464.381378253529,98535.61862174647,0,100000
0.0,100000.0,0,100000
0.0,100000.0,0,100000
0.0,100000.0,0,100000
0.0,100000.0,0,100000
0.0,100000.0,0,100000
1966.2247321020589,98033.77526789795,0,100000
5982.869400293684,94017.13059970632,0,100000
10557.83511374531,89442.16488625469,0,100000
28886.522501897893,71113.4774981021,0,100000
34624.76671524063,65375.23328475937,0,100000
73454.80658561114,26545.193414388865,0,100000
79322.50538696728,20677.494613032715,0,100000
79322.50538696728,20677.494613032715,0,100000
79322.50538696728,20677.494613032715,0,100000
54886.30807936618,45113.69192063382,0,100000
62776.49204095556,37223.50795904444,0,100000
79322.50538696728,20677.494613032715,0,100000
79322.50538696728,20677.494613032715,0,100000
79322.50538696728,20677.494613032715,0,100000
79322.50538696728,20677.494613032715,0,100000
79322.50538696728,20677.494613032715,0,100000
79322.50538696728,20677.494613032715,0,100000
31577.242601207967,68422.75739879203,0,100000
45221.10318601924,54778.89681398076,0,100000
58170.494656491624,41829.505343508376,0,100000
52045.155139934075,47954.844860065925,0,100000
62218.366593539235,37781.633406460765,0,100000
50388.13678120996,49611.86321879004,0,100000
39488.24725441608,60511.75274558392,0,100000
52125.11804336523,47874.88195663477,0,100000
74970.42955078711,25029.570449212886,0,100000
79322.50538696728,20677.494613032715,0,100000
79322.50538696728,20677.494613032715,0,100000
79322.50538696728,20677.494613032715,0,100000
79322.50538696728,20677.494613032715,0,100000
79322.50538696728,20677.494613032715,0,100000
79322.50538696728,20677.494613032715,0,100000
79322.50538696728,20677.494613032715,0,100000
79322.50538696728,20677.494613032715,0,100000
79322.50538696728,20677.494613032715,0,100000
79322.50538696728,20677.494613032715,0,100000
79322.50538696728,20677.494613032715,0,100000
53084.54900071612,46915.45099928388,0,100000
65358.54141521933,34641.45858478067,0,100000
70500.80996410265,29499.19003589735,0,100000
57445.396471632914,42554.603528367086,0,100000
41492.260046667485,58507.739953332515,0,100000
58209.64830395097,41790.35169604903,0,100000
68297.03165394113,31702.96834605887,0,100000
67284.50182585396,32715.498174146036,0,100000
22085.76735516001,77914.23264484,0,100000
18749.53870393921,81250.46129606079,0,100000
4417.5583704910305,95582.44162950898,0,100000
11890.964088881814,88109.03591111819,0,100000
23126.93324587488,76873.06675412512,0,100000
67128.37970233175,32871.620297668254,0,100000
63671.771310518176,36328.228689481824,0,100000
71772.72230569174,28227.277694308257,0,100000
79322.50538696728,20677.494613032715,0,100000
50641.12189840556,49358.87810159444,0,100000
6959.856764106244,93040.14323589376,0,100000
0.0,100000.0,0,100000
0.0,100000.0,0,100000
0.0,100000.0,0,100000
0.0,100000.0,0,100000
0.0,100000.0,0,100000
3939.920439951737,96060.07956004827,0,100000
13844.809842905117,86155.19015709488,0,100000
33470.04491758546,66529.95508241454,0,100000
25582.087616135035,74417.91238386497,0,100000
33004.983831226265,66995.01616877373,0,100000
23579.027911769357,76420.97208823064,0,100000
18090.544501428103,81909.4554985719,0,100000
8116.922201542582,91883.07779845742,0,100000
5576.025382886086,94423.97461711391,0,100000
3456.2304552280516,96543.76954477195,0,100000
6271.099790974418,93728.90020902558,0,100000
9092.004335219128,90907.99566478087,0,100000
5072.43453471362,94927.56546528637,0,100000
15843.801417548804,84156.1985824512,0,100000
79322.50538696728,20677.494613032715,0,100000
48859.467954444015,51140.532045555985,0,100000
47421.07658112072,52578.92341887928,0,100000
78009.72068548179,21990.279314518208,0,100000
79322.50538696728,20677.494613032715,0,100000
79322.50538696728,20677.494613032715,0,100000
79322.50538696728,20677.494613032715,0,100000
79322.50538696728,20677.494613032715,0,100000
79322.50538696728,20677.494613032715,0,100000
79322.50538696728,20677.494613032715,0,100000
79322.50538696728,20677.494613032715,0,100000
79322.50538696728,20677.494613032715,0,100000
48512.77188781394,51487.22811218606,0,100000
59348.32012688642,40651.67987311358,0,100000
23004.345513821638,76995.65448617836,0,100000
16326.325244115107,83673.67475588489,0,100000
7134.7223537424015,92865.2776462576,0,100000
6417.081696771253,93582.91830322874,0,100000
11215.832132131753,88784.16786786825,0,100000
8275.305885181777,91724.69411481822,0,100000
6362.89623953501,93637.10376046499,0,100000
8183.5226799776665,91816.47732002233,0,100000
7173.907422732458,92826.09257726754,0,100000
6036.555954364847,93963.44404563516,0,100000
4105.897737991085,95894.10226200892,0,100000
4441.325634729515,95558.67436527049,0,100000
8369.038597363005,91630.961402637,0,100000
13073.107220340324,86926.89277965968,0,100000
8395.134588383811,91604.86541161619,0,100000
4123.538515487961,95876.46148451204,0,100000
4875.5815744531965,95124.4184255468,0,100000
0.0,100000.0,0,100000
0.0,100000.0,0,100000
0.0,100000.0,0,100000
0.0,100000.0,0,100000
0.0,100000.0,0,100000
0.0,100000.0,0,100000
0.0,100000.0,0,100000
5643.26910921264,94356.73089078737,0,100000
41092.453838131725,58907.546161868275,0,100000
40918.361646046695,59081.638353953305,0,100000
27083.268826552663,72916.73117344733,0,100000
44102.50482853695,55897.49517146305,0,100000
63411.67622769149,36588.32377230851,0,100000
79322.50538696728,20677.494613032715,0,100000
79322.50538696728,20677.494613032715,0,100000
67593.15740742131,32406.842592578687,0,100000
79322.50538696728,20677.494613032715,0,100000
79322.50538696728,20677.494613032715,0,100000
68475.20878504222,31524.791214957775,0,100000
25812.803991794146,74187.19600820585,0,100000
23101.90426320471,76898.0957367953,0,100000
65051.89562669954,34948.10437330046,0,100000
28025.22146347748,71974.77853652253,0,100000
36077.41616997193,63922.58383002807,0,100000
55294.34342297003,44705.65657702997,0,100000
69986.21100175889,30013.788998241114,0,100000
79322.50538696728,20677.494613032715,0,100000
67992.56426908875,32007.435730911253,0,100000
69203.23312535652,30796.76687464348,0,100000
32964.26754486884,67035.73245513116,0,100000
29902.21848619326,70097.78151380674,0,100000
7126.649023259532,92873.35097674046,0,100000
0.0,100000.0,0,100000
0.0,100000.0,0,100000
0.0,100000.0,0,100000
3746.941134013056,96253.05886598694,0,100000
4165.497025084314,95834.50297491568,0,100000
2116.480774453207,97883.5192255468,0,100000
240.3959489674244,99759.60405103257,0,100000
0.0,100000.0,0,100000
2327.9980248681554,97672.00197513185,0,100000
8301.897421606707,91698.1025783933,0,100000
8996.99068555451,91003.00931444549,0,100000
14661.709732711432,85338.29026728857,0,100000
22594.212320710063,77405.78767928993,0,100000
33535.69240785209,66464.3075921479,0,100000
40107.72182310963,59892.27817689037,0,100000
59897.01360234788,40102.98639765212,0,100000
62964.815590985665,37035.184409014335,0,100000
56347.46414552639,43652.53585447361,0,100000
37531.37379072316,62468.62620927684,0,100000
41758.35889944491,58241.64110055509,0,100000
46647.17517215405,53352.82482784595,0,100000
30375.40387943084,69624.59612056916,0,100000
24365.72373599076,75634.27626400924,0,100000
22035.275807359012,77964.72419264099,0,100000
12314.263490432826,87685.73650956717,0,100000
0.0,100000.0,0,100000
0.0,100000.0,0,100000
0.0,100000.0,0,100000
0.0,100000.0,0,100000
0.0,100000.0,0,100000
0.0,100000.0,0,100000
0.0,100000.0,0,100000
0.0,100000.0,0,100000
0.0,100000.0,0,100000
0.0,100000.0,0,100000
0.0,100000.0,0,100000
0.0,100000.0,0,100000
0.0,100000.0,0,100000
2724.3950378237823,97275.60496217622,0,100000
7161.675860532874,92838.32413946712,0,100000
8431.950291306963,91568.04970869304,0,100000
18491.464820699897,81508.5351793001,0,100000
20142.834352945865,79857.16564705413,0,100000
32170.866211740202,67829.1337882598,0,100000
42876.31884209906,57123.68115790094,0,100000
44817.95841322128,55182.04158677872,0,100000
45543.91965786673,54456.08034213327,0,100000
57997.54153537015,42002.45846462985,0,100000
62549.405829187126,37450.594170812874,0,100000
18991.894737294104,81008.1052627059,0,100000
5360.596577068219,94639.40342293178,0,100000
3111.435127005523,96888.56487299448,0,100000
4979.259107402921,95020.74089259708,0,100000
3594.910573018241,96405.08942698177,0,100000
3863.1812014577918,96136.81879854221,0,100000
4536.387146997722,95463.61285300228,0,100000
7965.512248660643,92034.48775133936,0,100000
10676.554939210688,89323.44506078931,0,100000
13105.54703484884,86894.45296515115,0,100000
18686.214871687334,81313.78512831267,0,100000
23850.485606463608,76149.51439353639,0,100000
26310.528092670986,73689.47190732902,0,100000
21974.55309367534,78025.44690632467,0,100000
16470.154529619926,83529.84547038007,0,100000
19730.60908790414,80269.39091209586,0,100000
12050.28683564046,87949.71316435953,0,100000
15022.221920051821,84977.77807994818,0,100000
17185.169689579605,82814.8303104204,0,100000
24675.443665134742,75324.55633486525,0,100000
31541.91794072785,68458.08205927216,0,100000
46412.7089261267,53587.2910738733,0,100000
51956.41871686746,48043.58128313254,0,100000
42124.90295976957,57875.09704023043,0,100000
15434.6106495597,84565.3893504403,0,100000
3431.8200645374627,96568.17993546254,0,100000
9209.277157321065,90790.72284267894,0,100000
17934.672758360062,82065.32724163994,0,100000
30039.183779317707,69960.81622068229,0,100000
45619.16310910502,54380.83689089498,0,100000
38462.29874761922,61537.70125238078,0,100000
50808.40592367791,49191.59407632209,0,100000
65156.028243785004,34843.971756214996,0,100000
79322.50538696728,20677.494613032715,0,100000
79322.50538696728,20677.494613032715,0,100000
79322.50538696728,20677.494613032715,0,100000
79322.50538696728,20677.494613032715,0,100000
79322.50538696728,20677.494613032715,0,100000
79322.50538696728,20677.494613032715,0,100000
79322.50538696728,20677.494613032715,0,100000
79322.50538696728,20677.494613032715,0,100000
79322.50538696728,20677.494613032715,0,100000
79322.50538696728,20677.494613032715,0,100000
79322.50538696728,20677.494613032715,0,100000
79322.50538696728,20677.494613032715,0,100000
79322.50538696728,20677.494613032715,0,100000
79322.50538696728,20677.494613032715,0,100000
38347.87864272326,61652.12135727674,0,100000
30341.170647328676,69658.82935267132,0,100000
22563.85896307643,77436.14103692357,0,100000
18126.609321869957,81873.39067813005,0,100000
15583.258725771522,84416.74127422848,0,100000
18511.122068748813,81488.87793125119,0,100000
18514.323026801503,81485.6769731985,0,100000
21359.852671011784,78640.14732898821,0,100000
14478.25198006199,85521.74801993801,0,100000
31351.00883619076,68648.99116380925,0,100000
31537.40733509836,68462.59266490163,0,100000
34799.40526062592,65200.59473937408,0,100000
32417.19286097989,67582.80713902011,0,100000
22118.608561975743,77881.39143802426,0,100000
23813.968247028337,76186.03175297167,0,100000
40054.87899800228,59945.12100199772,0,100000
46131.062205752045,53868.937794247955,0,100000
45586.93660779511,54413.06339220489,0,100000
45859.5462348236,54140.4537651764,0,100000
42878.397687495795,57121.602312504205,0,100000
38837.918867574765,61162.081132425235,0,100000
38331.992241902015,61668.007758097985,0,100000
35375.450041084216,64624.549958915784,0,100000
28958.406996085545,71041.59300391446,0,100000
11540.626289998387,88459.37371000162,0,100000
0.0,100000.0,0,100000
0.0,100000.0,0,100000
0.0,100000.0,0,100000
4158.867841211514,95841.13215878849,0,100000
5025.418174577263,94974.58182542273,0,100000
8061.647041627293,91938.3529583727,0,100000
17931.756549078375,82068.24345092163,0,100000
25674.45336186808,74325.54663813193,0,100000
30719.370827421364,69280.62917257863,0,100000
45483.8600763467,54516.1399236533,0,100000
79322.50538696728,20677.494613032715,0,100000
79322.50538696728,20677.494613032715,0,100000
79322.50538696728,20677.494613032715,0,100000
79322.50538696728,20677.494613032715,0,100000
79322.50538696728,20677.494613032715,0,100000
79322.50538696728,20677.494613032715,0,100000
79322.50538696728,20677.494613032715,0,100000
79322.50538696728,20677.494613032715,0,100000
79322.50538696728,20677.494613032715,0,100000
79322.50538696728,20677.494613032715,0,100000
79322.50538696728,20677.494613032715,0,100000
79322.50538696728,20677.494613032715,0,100000
79322.50538696728,20677.494613032715,0,100000
79322.50538696728,20677.494613032715,0,100000
36629.867953288864,63370.132046711136,0,100000
33023.35716129062,66976.64283870938,0,100000
30400.29361554937,69599.70638445063,0,100000
32404.993955570433,67595.00604442957,0,100000
31954.425965184335,68045.57403481567,0,100000
25341.213185720182,74658.78681427983,0,100000
24208.117029751276,75791.88297024873,0,100000
21686.988597175212,78313.01140282479,0,100000
35300.59715671141,64699.40284328859,0,100000
44500.508079630046,55499.491920369954,0,100000
71886.94676932973,28113.053230670266,0,100000
79322.50538696728,20677.494613032715,0,100000
79322.50538696728,20677.494613032715,0,100000
79322.50538696728,20677.494613032715,0,100000
79322.50538696728,20677.494613032715,0,100000
79322.50538696728,20677.494613032715,0,100000
79322.50538696728,20677.494613032715,0,100000
73556.87575995541,26443.12424004459,0,100000
70708.61883137871,29291.381168621287,0,100000
33884.741782973986,66115.25821702601,0,100000
17044.2292792857,82955.7707207143,0,100000
11761.869547895694,88238.1304521043,0,100000
13402.326578168047,86597.67342183195,0,100000
9579.847483747773,90420.15251625223,0,100000
56.160389359286924,99943.83961064072,0,100000
0.0,100000.0,0,100000
1708.5214961412016,98291.4785038588,0,100000
0.0,100000.0,0,100000
4633.107959193206,95366.8920408068,0,100000
9877.103771681519,90122.89622831848,0,100000
0.0,100000.0,0,100000
1969.0276909834768,98030.97230901652,0,100000
1522.4540484495503,98477.54595155045,0,100000
621.7159620720612,99378.28403792794,0,100000
7851.220740127539,92148.77925987246,0,100000
12209.683905778236,87790.31609422177,0,100000
20550.55738366081,79449.44261633919,0,100000
57946.88476069179,42053.11523930821,0,100000
62190.29877805805,37809.70122194195,0,100000
13933.375143318666,86066.62485668133,0,100000
8558.356371849131,91441.64362815086,0,100000
31431.914881755572,68568.08511824443,0,100000
36860.93879831921,63139.06120168079,0,100000
65244.26818236914,34755.73181763086,0,100000
79322.50538696728,20677.494613032715,0,100000
79322.50538696728,20677.494613032715,0,100000
79322.50538696728,20677.494613032715,0,100000
36482.919703286156,63517.080296713844,0,100000
11363.878715769237,88636.12128423076,0,100000
7275.806034895893,92724.1939651041,0,100000
3385.7303869973657,96614.26961300263,0,100000
2629.170683433268,97370.82931656673,0,100000
3754.7808107864466,96245.21918921356,0,100000
4985.2801863098475,95014.71981369016,0,100000
6889.140228216707,93110.85977178329,0,100000
12507.39499685224,87492.60500314776,0,100000
28396.94391815377,71603.05608184623,0,100000
43912.95564673177,56087.04435326823,0,100000
79322.50538696728,20677.494613032715,0,100000
79322.50538696728,20677.494613032715,0,100000
38608.807450150154,61391.192549849846,0,100000
47449.73262423922,52550.26737576078,0,100000
30046.968998858287,69953.03100114172,0,100000
32402.186269449987,67597.81373055001,0,100000
28051.634453946797,71948.3655460532,0,100000
67055.76172029992,32944.238279700076,0,100000
79322.50538696728,20677.494613032715,0,100000
79322.50538696728,20677.494613032715,0,100000
79322.50538696728,20677.494613032715,0,100000
79322.50538696728,20677.494613032715,0,100000
79322.50538696728,20677.494613032715,0,100000
39392.95613825383,60607.04386174617,0,100000
18009.848020603047,81990.15197939695,0,100000
18360.463974923798,81639.5360250762,0,100000
15170.75492191556,84829.24507808444,0,100000
13835.222490192054,86164.77750980794,0,100000
11354.409487310355,88645.59051268964,0,100000
13704.139156363673,86295.86084363633,0,100000
17494.702265967513,82505.29773403249,0,100000
27627.8448744253,72372.1551255747,0,100000
61788.453858350105,38211.546141649895,0,100000
75399.28494521309,24600.71505478691,0,100000
79322.50538696728,20677.494613032715,0,100000
79322.50538696728,20677.494613032715,0,100000
79322.50538696728,20677.494613032715,0,100000
79322.50538696728,20677.494613032715,0,100000
67637.09283498522,32362.90716501478,0,100000
46137.01448596062,53862.98551403938,0,100000
16123.384733016943,83876.61526698306,0,100000
16295.972575613563,83704.02742438644,0,100000
13801.90089008049,86198.09910991951,0,100000
11140.767531078902,88859.2324689211,0,100000
12608.883163229997,87391.11683677,0,100000
10909.107925663016,89090.89207433698,0,100000
15522.752878395177,84477.24712160483,0,100000
2329.973992136573,97670.02600786343,0,100000
4523.354179443668,95476.64582055632,0,100000
2083.225156431568,97916.77484356843,0,100000
0.0,100000.0,0,100000
0.0,100000.0,0,100000
0.0,100000.0,0,100000
0.0,100000.0,0,100000
0.0,100000.0,0,100000
0.0,100000.0,0,100000
0.0,100000.0,0,100000
0.0,100000.0,0,100000
0.0,100000.0,0,100000
0.0,100000.0,0,100000
0.0,100000.0,0,100000
0.0,100000.0,0,100000
2524.5239373014297,97475.47606269857,0,100000
2953.764162377366,97046.23583762263,0,100000
5963.121203209089,94036.87879679092,0,100000
4245.155146496539,95754.84485350345,0,100000
2672.1583723437884,97327.8416276562,0,100000
0.0,100000.0,0,100000
0.0,100000.0,0,100000
0.0,100000.0,0,100000
0.0,100000.0,0,100000
752.5000076713869,99247.49999232861,0,100000
2626.618683739769,97373.38131626023,0,100000
0.0,100000.0,0,100000
0.0,100000.0,0,100000
4117.128392054317,95882.87160794568,0,100000
3319.8887750164886,96680.11122498351,0,100000
8051.923649757905,91948.07635024209,0,100000
6069.396489981926,93930.60351001807,0,100000
17377.046896794192,82622.9531032058,0,100000
