Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,981774,-,-,-,33.17,-83.82,-5,129,-5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,3.0.6
Year,Month,Day,Hour,Minute,GHI,DHI,DNI,Wind Speed,Temperature,Solar Zenith Angle,Pressure,Dew Point
2012,1,1,0,30,0,0,0,0.4,5,169.70000000000002,1000,4
2012,1,1,1,30,0,0,0,0.5,5,164.8,1000,4
2012,1,1,2,30,0,0,0,0.4,5,153.51,1000,4
2012,1,1,3,30,0,0,0,0.30000000000000004,4,141.13,1000,4
2012,1,1,4,30,0,0,0,0.30000000000000004,4,128.59,1000,4
2012,1,1,5,30,0,0,0,0.30000000000000004,5,116.17,1000,4
2012,1,1,6,30,0,0,0,0.2,6,104.05,1000,4
2012,1,1,7,30,0,0,0,0.2,8,92.44,1000,7
2012,1,1,8,30,52,51,10,0.30000000000000004,11,81.61,1000,9
2012,1,1,9,30,215,111,336,0.5,14,71.94,1000,11
2012,1,1,10,30,252,193,134,0.6000000000000001,16,64,1000,13
2012,1,1,11,30,347,237,210,0.7000000000000001,17,58.51,1000,14
2012,1,1,12,30,145,145,0,0.7000000000000001,18,56.21,1000,14
2012,1,1,13,30,66,66,0,0.7000000000000001,19,57.480000000000004,1000,15
2012,1,1,14,30,60,60,0,0.6000000000000001,19,62.11,1000,15
2012,1,1,15,30,316,86,654,0.5,18,69.41,1000,15
2012,1,1,16,30,157,55,520,0.30000000000000004,16,78.64,1000,14
2012,1,1,17,30,0,0,0,0.30000000000000004,14,89.18,1000,13
2012,1,1,18,30,0,0,0,0.30000000000000004,12,100.60000000000001,1000,11
2012,1,1,19,30,0,0,0,0.2,10,112.59,1000,9
2012,1,1,20,30,0,0,0,0.2,9,124.94,1000,7
2012,1,1,21,30,0,0,0,0.30000000000000004,8,137.47,1000,7
2012,1,1,22,30,0,0,0,0.30000000000000004,8,149.93,1000,6
2012,1,1,23,30,0,0,0,0.30000000000000004,7,161.73,1000,5
2012,1,2,0,30,0,0,0,0.30000000000000004,6,169.6,1000,4
2012,1,2,1,30,0,0,0,0.30000000000000004,5,164.82,1000,4
2012,1,2,2,30,0,0,0,0.30000000000000004,4,153.57,1000,3
2012,1,2,3,30,0,0,0,0.30000000000000004,3,141.20000000000002,1000,2
2012,1,2,4,30,0,0,0,0.30000000000000004,3,128.66,1000,1
2012,1,2,5,30,0,0,0,0.30000000000000004,2,116.23,1000,0
2012,1,2,6,30,0,0,0,0.30000000000000004,1,104.10000000000001,1000,-1
2012,1,2,7,30,0,0,0,0.30000000000000004,2,92.48,1000,-2
2012,1,2,8,30,125,35,616,0.5,3,81.63,1000,-2
2012,1,2,9,30,311,54,830,0.6000000000000001,5,71.95,1000,-4
2012,1,2,10,30,469,62,927,0.7000000000000001,6,63.980000000000004,1000,-6
2012,1,2,11,30,575,68,970,0.7000000000000001,7,58.46,1000,-6
2012,1,2,12,30,618,70,984,0.8,8,56.13,1000,-6
2012,1,2,13,30,595,68,977,0.8,9,57.370000000000005,1000,-6
2012,1,2,14,30,507,64,942,0.8,8,61.980000000000004,1000,-5
2012,1,2,15,30,363,56,869,0.7000000000000001,7,69.28,1000,-5
2012,1,2,16,30,182,42,703,0.6000000000000001,6,78.5,1000,-5
2012,1,2,17,30,0,0,0,0.4,4,89.04,1000,-5
2012,1,2,18,30,0,0,0,0.4,3,100.46000000000001,1000,-4
2012,1,2,19,30,0,0,0,0.4,3,112.45,1000,-5
2012,1,2,20,30,0,0,0,0.5,2,124.81,1000,-6
2012,1,2,21,30,0,0,0,0.6000000000000001,1,137.33,1000,-7
2012,1,2,22,30,0,0,0,0.6000000000000001,0,149.8,1000,-9
2012,1,2,23,30,0,0,0,0.5,0,161.59,1000,-10
2012,1,3,0,30,0,0,0,0.4,0,169.49,1000,-10
2012,1,3,1,30,0,0,0,0.30000000000000004,-1,164.83,1000,-9
2012,1,3,2,30,0,0,0,0.30000000000000004,-2,153.62,1000,-9
2012,1,3,3,30,0,0,0,0.30000000000000004,-2,141.26,1010,-8
2012,1,3,4,30,0,0,0,0.30000000000000004,-2,128.71,1010,-9
2012,1,3,5,30,0,0,0,0.4,-3,116.28,1010,-9
2012,1,3,6,30,0,0,0,0.4,-3,104.15,1010,-10
2012,1,3,7,30,0,0,0,0.4,-3,92.52,1010,-10
2012,1,3,8,30,122,40,562,0.5,-2,81.65,1010,-10
2012,1,3,9,30,307,62,793,0.6000000000000001,-1,71.95,1010,-11
2012,1,3,10,30,466,70,902,0.6000000000000001,0,63.95,1010,-11
2012,1,3,11,30,572,74,950,0.6000000000000001,0,58.4,1010,-11
2012,1,3,12,30,615,75,967,0.6000000000000001,1,56.04,1010,-11
2012,1,3,13,30,591,73,958,0.7000000000000001,2,57.26,1010,-11
2012,1,3,14,30,503,68,922,0.6000000000000001,3,61.85,1010,-11
2012,1,3,15,30,360,60,843,0.5,2,69.14,1010,-10
2012,1,3,16,30,180,45,668,0.4,1,78.36,1010,-10
2012,1,3,17,30,14,11,179,0.2,0,88.9,1010,-9
2012,1,3,18,30,0,0,0,0.2,-1,100.32000000000001,1010,-8
2012,1,3,19,30,0,0,0,0.2,-1,112.31,1010,-8
2012,1,3,20,30,0,0,0,0.2,-2,124.67,1010,-8
2012,1,3,21,30,0,0,0,0.2,-3,137.20000000000002,1010,-7
2012,1,3,22,30,0,0,0,0.2,-4,149.66,1010,-7
2012,1,3,23,30,0,0,0,0.2,-4,161.44,1010,-7
2012,1,4,0,30,0,0,0,0.2,-5,169.38,1010,-7
2012,1,4,1,30,0,0,0,0.2,-5,164.84,1010,-7
2012,1,4,2,30,0,0,0,0.2,-5,153.66,1010,-7
2012,1,4,3,30,0,0,0,0.2,-5,141.31,1010,-7
2012,1,4,4,30,0,0,0,0.2,-5,128.77,1010,-7
2012,1,4,5,30,0,0,0,0.2,-5,116.33,1010,-7
2012,1,4,6,30,0,0,0,0.2,-5,104.19,1010,-7
2012,1,4,7,30,0,0,0,0.2,-3,92.55,1010,-7
2012,1,4,8,30,122,37,583,0.2,-1,81.66,1010,-7
2012,1,4,9,30,307,57,806,0.2,2,71.94,1010,-8
2012,1,4,10,30,462,70,891,0.30000000000000004,5,63.92,1010,-8
2012,1,4,11,30,560,84,908,0.30000000000000004,6,58.34,1010,-8
2012,1,4,12,30,596,95,894,0.4,8,55.94,1010,-7
2012,1,4,13,30,581,81,920,0.5,9,57.14,1000,-6
2012,1,4,14,30,486,89,838,0.5,9,61.72,1000,-5
2012,1,4,15,30,343,81,729,0.4,8,69,1000,-3
2012,1,4,16,30,107,77,142,0.30000000000000004,5,78.21000000000001,1000,0
2012,1,4,17,30,12,12,0,0.30000000000000004,3,88.75,1000,0
2012,1,4,18,30,0,0,0,0.30000000000000004,3,100.18,1000,-1
2012,1,4,19,30,0,0,0,0.30000000000000004,2,112.17,1000,-1
2012,1,4,20,30,0,0,0,0.30000000000000004,2,124.53,1000,-1
2012,1,4,21,30,0,0,0,0.30000000000000004,1,137.06,1000,-1
2012,1,4,22,30,0,0,0,0.2,1,149.52,1000,0
2012,1,4,23,30,0,0,0,0.2,0,161.3,1000,0
2012,1,5,0,30,0,0,0,0.2,0,169.26,1000,0
2012,1,5,1,30,0,0,0,0.2,0,164.83,1000,0
2012,1,5,2,30,0,0,0,0.2,0,153.70000000000002,1000,0
2012,1,5,3,30,0,0,0,0.2,0,141.36,1000,0
2012,1,5,4,30,0,0,0,0.2,1,128.82,1000,0
2012,1,5,5,30,0,0,0,0.2,1,116.38,1000,1
2012,1,5,6,30,0,0,0,0.2,2,104.23,1000,1
2012,1,5,7,30,0,0,0,0.2,2,92.57000000000001,1000,2
2012,1,5,8,30,101,58,302,0.30000000000000004,3,81.67,1000,2
2012,1,5,9,30,274,93,583,0.4,5,71.92,1000,3
2012,1,5,10,30,447,70,856,0.4,8,63.88,1000,3
2012,1,5,11,30,551,75,904,0.4,11,58.27,1000,4
2012,1,5,12,30,592,80,911,0.5,13,55.84,1000,4
2012,1,5,13,30,572,77,909,0.5,14,57.01,1000,4
2012,1,5,14,30,485,77,858,0.4,14,61.57,1000,4
2012,1,5,15,30,347,68,773,0.30000000000000004,13,68.85000000000001,1000,5
2012,1,5,16,30,175,48,614,0.4,10,78.06,1000,8
2012,1,5,17,30,15,11,173,0.6000000000000001,7,88.60000000000001,1000,5
2012,1,5,18,30,0,0,0,0.4,5,100.03,1000,4
2012,1,5,19,30,0,0,0,0.2,5,112.03,1000,4
2012,1,5,20,30,0,0,0,0.2,5,124.39,1000,4
2012,1,5,21,30,0,0,0,0.2,4,136.92000000000002,1000,4
2012,1,5,22,30,0,0,0,0.2,3,149.38,1000,2
2012,1,5,23,30,0,0,0,0.2,3,161.15,1000,2
2012,1,6,0,30,0,0,0,0.2,2,169.12,1000,2
2012,1,6,1,30,0,0,0,0.2,2,164.82,1000,1
2012,1,6,2,30,0,0,0,0.2,1,153.73,1000,1
2012,1,6,3,30,0,0,0,0.2,1,141.41,1000,0
2012,1,6,4,30,0,0,0,0.2,1,128.86,1000,0
2012,1,6,5,30,0,0,0,0.2,0,116.42,1000,0
2012,1,6,6,30,0,0,0,0.2,0,104.26,1000,0
2012,1,6,7,30,0,0,0,0.2,1,92.59,1000,1
2012,1,6,8,30,113,43,488,0.2,5,81.67,1000,2
2012,1,6,9,30,297,65,748,0.2,8,71.9,1000,3
2012,1,6,10,30,455,73,866,0.30000000000000004,12,63.83,1000,5
2012,1,6,11,30,561,79,913,0.4,15,58.19,1000,6
2012,1,6,12,30,603,82,926,0.4,16,55.730000000000004,1000,5
2012,1,6,13,30,584,77,928,0.4,17,56.88,1000,5
2012,1,6,14,30,497,74,884,0.4,16,61.42,1000,5
2012,1,6,15,30,276,123,419,0.30000000000000004,15,68.69,1000,7
2012,1,6,16,30,3,3,0,0.2,11,77.91,1000,9
2012,1,6,17,30,17,12,190,0.2,8,88.45,1000,7
2012,1,6,18,30,0,0,0,0.2,8,99.88,1000,7
2012,1,6,19,30,0,0,0,0.2,8,111.89,1000,7
2012,1,6,20,30,0,0,0,0.2,8,124.25,1000,7
2012,1,6,21,30,0,0,0,0.2,8,136.78,1000,7
2012,1,6,22,30,0,0,0,0.2,8,149.23,1000,7
2012,1,6,23,30,0,0,0,0.2,8,161,1000,7
2012,1,7,0,30,0,0,0,0.2,8,168.99,1000,8
2012,1,7,1,30,0,0,0,0.2,8,164.8,1000,8
2012,1,7,2,30,0,0,0,0.2,9,153.76,1000,8
2012,1,7,3,30,0,0,0,0.2,9,141.44,1000,9
2012,1,7,4,30,0,0,0,0.2,10,128.9,1000,9
2012,1,7,5,30,0,0,0,0.2,10,116.45,1000,9
2012,1,7,6,30,0,0,0,0.2,10,104.28,1000,9
2012,1,7,7,30,0,0,0,0.30000000000000004,10,92.60000000000001,1000,9
2012,1,7,8,30,103,45,398,0.4,12,81.67,1000,10
2012,1,7,9,30,232,100,424,0.5,14,71.88,1000,11
2012,1,7,10,30,298,187,251,0.5,17,63.78,1000,12
2012,1,7,11,30,378,232,277,0.6000000000000001,18,58.1,1000,13
2012,1,7,12,30,334,263,125,0.6000000000000001,19,55.61,1000,13
2012,1,7,13,30,459,202,468,0.5,20,56.730000000000004,1000,13
2012,1,7,14,30,303,215,183,0.5,19,61.27,1000,13
2012,1,7,15,30,258,138,328,0.4,18,68.53,1000,13
2012,1,7,16,30,171,52,563,0.2,16,77.75,1000,14
2012,1,7,17,30,17,13,144,0.2,13,88.3,1000,11
2012,1,7,18,30,0,0,0,0.2,12,99.73,1000,11
2012,1,7,19,30,0,0,0,0.2,11,111.74000000000001,1000,11
2012,1,7,20,30,0,0,0,0.2,11,124.10000000000001,1000,11
2012,1,7,21,30,0,0,0,0.2,10,136.63,1000,9
2012,1,7,22,30,0,0,0,0.2,10,149.08,1000,9
2012,1,7,23,30,0,0,0,0.2,10,160.84,1000,9
2012,1,8,0,30,0,0,0,0.2,10,168.84,1000,9
2012,1,8,1,30,0,0,0,0.2,10,164.78,1000,9
2012,1,8,2,30,0,0,0,0.2,9,153.78,1000,9
2012,1,8,3,30,0,0,0,0.2,9,141.48,1000,8
2012,1,8,4,30,0,0,0,0.2,8,128.94,1000,8
2012,1,8,5,30,0,0,0,0.2,8,116.48,1000,8
2012,1,8,6,30,0,0,0,0.2,8,104.3,1000,8
2012,1,8,7,30,0,0,0,0.2,9,92.61,1000,9
2012,1,8,8,30,103,46,387,0.2,12,81.66,1000,10
2012,1,8,9,30,273,75,636,0.2,14,71.84,1000,11
2012,1,8,10,30,259,195,144,0.30000000000000004,17,63.71,1000,13
2012,1,8,11,30,335,243,173,0.4,18,58.01,1000,13
2012,1,8,12,30,436,241,343,0.4,19,55.49,1000,14
2012,1,8,13,30,389,247,257,0.4,19,56.59,1000,14
2012,1,8,14,30,258,214,92,0.30000000000000004,18,61.11,1000,14
2012,1,8,15,30,125,125,0,0.2,17,68.37,1000,14
2012,1,8,16,30,113,82,141,0.1,15,77.59,1000,15
2012,1,8,17,30,12,12,0,0.2,14,88.14,1000,14
2012,1,8,18,30,0,0,0,0.2,13,99.58,1000,13
2012,1,8,19,30,0,0,0,0.2,13,111.59,1000,11
2012,1,8,20,30,0,0,0,0.2,12,123.96000000000001,1000,11
2012,1,8,21,30,0,0,0,0.2,12,136.49,1000,11
2012,1,8,22,30,0,0,0,0.2,12,148.93,1000,11
2012,1,8,23,30,0,0,0,0.2,12,160.68,1000,11
2012,1,9,0,30,0,0,0,0.2,12,168.69,1000,11
2012,1,9,1,30,0,0,0,0.2,12,164.74,1000,11
2012,1,9,2,30,0,0,0,0.2,12,153.8,1000,11
2012,1,9,3,30,0,0,0,0.2,12,141.51,1000,11
2012,1,9,4,30,0,0,0,0.2,12,128.97,1000,11
2012,1,9,5,30,0,0,0,0.2,12,116.5,1000,11
