,0,1,2,3,4,5,6
Curtailment,0.0,0.0,0.0,0.0,5891.198406886786,4643.768164713987,8407.053742094991
Shortfall,11502.066,4762.43122754858,3028.638753055082,865.5174766084838,0.0,0.0,0.0
Wind + PV + Storage,11502.066,11677.851,11901.345,12340.976,18634.58540688679,17852.090164713987,21724.653742094994
Wind + PV Generation,0.0,6915.419772451421,8872.706246944917,11475.458523391517,18634.58540688679,17852.090164713987,21724.653742094994
Load,11502.066,11677.851,11901.345,12340.976,12743.387000000002,13208.322,13317.600000000002
State of Charge,297208.1851578877,292445.7539303391,289417.11517728405,288551.59770067554,294442.7961075623,299086.5642722763,307493.6180143713
Battery Used,11502.066,4762.43122754858,3028.638753055082,865.5174766084838,0.0,0.0,0.0
