,0,1,2,3,4,5,6
Curtailment,0.0,0.0,0.0,0.0,5891.198406886786,4643.768164713987,8407.053742094991
Shortfall,11502.066,4762.43122754858,3028.638753055082,865.5174766084838,0.0,0.0,0.0
Wind + PV + Storage,11502.066,11677.851,11901.345,12340.976,18634.58540688679,17852.090164713987,21724.653742094994
Wind + PV Generation,0.0,6915.419772451421,8872.706246944917,11475.458523391517,18634.58540688679,17852.090164713987,21724.653742094994
Load,11502.066,11677.851,11901.345,12340.976,12743.387000000002,13208.322,13317.600000000002
State of Charge,47208.18515788776,42445.75393033918,39417.1151772841,38551.597700675615,44442.796107562404,49086.56427227639,57493.61801437138
Battery Used,11502.066,4762.43122754858,3028.638753055082,865.5174766084838,0.0,0.0,0.0
