,0,1,2,3,4,5,6
Curtailment,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Shortfall,11502.066,11677.851,11901.345,12340.976,11519.729798661221,9216.229204760037,8349.174689569045
Wind + PV + Storage,0.0,0.0,0.0,0.0,1223.6572013387815,3992.0927952399634,4968.425310430957
Wind + PV Generation,0.0,0.0,0.0,0.0,1223.6572013387815,3992.0927952399634,4968.425310430957
Load,11502.066,11677.851,11901.345,12340.976,12743.387000000002,13208.322,13317.600000000002
State of Charge,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Battery Used,0.0,0.0,0.0,0.0,0.0,0.0,0.0
