,0,1,2,3,4,5,6
Curtailment,0.0,874.2622541509863,0.0,0.0,3357.053972228012,2528.7123302931086,5106.005107069355
Shortfall,9103.470875736653,0.0,1930.11456195551,535.0928825841365,0.0,0.0,0.0
Wind + PV + Storage,11502.066,12552.113254150987,11901.345,12340.976,16100.440972228014,15737.034330293109,18423.605107069357
Wind + PV Generation,2398.595124263347,12552.113254150987,9971.23043804449,11805.883117415864,16100.440972228014,15737.034330293109,18423.605107069357
Load,11502.066,11677.851,11901.345,12340.976,12743.387000000002,13208.322,13317.600000000002
State of Charge,49635.38992454901,50509.652178699995,48579.537616744485,48044.44473416035,51401.49870638836,53930.21103668147,59036.21614375082
Battery Used,9103.470875736653,0.0,1930.11456195551,535.0928825841365,0.0,0.0,0.0
