,0,1,2,3,4,5,6
Curtailment,0.0,874.2622541509863,0.0,0.0,3357.053972228012,2528.7123302931086,5106.005107069355
Shortfall,9103.470875736653,0.0,1930.11456195551,535.0928825841365,0.0,0.0,0.0
Wind + PV + Storage,11502.066,12552.113254150987,11901.345,12340.976,16100.440972228014,15737.034330293109,18423.605107069357
Wind + PV Generation,2398.595124263347,12552.113254150987,9971.23043804449,11805.883117415864,16100.440972228014,15737.034330293109,18423.605107069357
Load,11502.066,11677.851,11901.345,12340.976,12743.387000000002,13208.322,13317.600000000002
State of Charge,119635.38992454868,120509.65217869967,118579.53761674417,118044.44473416003,121401.49870638804,123930.21103668115,129036.21614375051
Battery Used,9103.470875736653,0.0,1930.11456195551,535.0928825841365,0.0,0.0,0.0
