,Site Name,Scenario Choice,Site Lat,Site Lon,ATB Year,Resource Year,Turbine Model,Critical Load Factor,kW continuous load,Useful Life,PTC,ITC,Discount Rate,Debt Equity,Hub Height (m),Storage Enabled,Wind Cost kW,Solar Cost kW,Storage Cost kW,Storage Cost kWh,Storage Hours,Wind MW built,Solar MW built,Storage MW built,Storage MWh built,Battery Can Grid Charge,Built Interconnection Size,Total Installed Cost $(HOPP),Total Yearly Electrical Output,LCOE,Grid Connected HOPP,HOPP Total Generation,Wind Capacity Factor,HOPP Energy Shortfall,HOPP Curtailment,Battery Generation,Electricity to Grid,Percentage Time 50% Load met without storage,Percentage Time 75% Load met without storage,Percentage Time 90% Load met without storage,Percentage Time 95% Load met without storage,Percentage Time 100% Load met without storage,Percentage Time 50% Load met with storage,Percentage Time 75% Load met with storage,Percentage Time 90% Load met with storage,Percentage Time 95% Load met with storage,Percentage Time 100% Load met with storage
0,"43.07,-94.23",Resilience Storage Sizing Analysis,43.07,-94.23,2022,2013,VestasV82_1.65MW_82,1,50000,25,yes,no,0.089,60,80,True,1462,1105,219,286,1.0,25,5,5,5,True,50000.0,44234500.00000001,77887074.1737005,5.1945222459597105,False,76587432.02492788,31.71547541732039,47830597.39077276,13174111.603700662,1299642.1487725922,11874469.454928068,55.56570384747117,41.95684438862884,35.02682954675191,32.766297522548236,30.72268523804087,56.22787989496518,44.10320812878182,38.22354150017125,36.488183582600755,35.129581002397536
1,"43.07,-94.23",Resilience Storage Sizing Analysis,43.07,-94.23,2022,2013,VestasV82_1.65MW_82,1,50000,25,yes,no,0.089,60,80,True,1462,1105,219,286,2.0,25,5,5,10,True,50000.0,45664500.00000001,78660388.1629589,5.31616967379532,False,76587432.02492788,31.71547541732039,47830597.39077276,13174111.603700662,2072956.1380309975,11101155.465669664,55.56570384747117,41.95684438862884,35.02682954675191,32.766297522548236,30.72268523804087,56.924306427674395,45.313391939719146,39.84473113369106,38.086539559310424,36.65943600867679
2,"43.07,-94.23",Resilience Storage Sizing Analysis,43.07,-94.23,2022,2013,VestasV82_1.65MW_82,1,50000,25,yes,no,0.089,60,80,True,1462,1105,219,286,3.0,25,5,5,15,True,50000.0,47094500.00000001,79269053.38365391,5.437817101630931,False,76587432.02492788,31.71547541732039,47830597.39077276,13174111.603700662,2681621.3587260204,10492490.244974641,55.56570384747117,41.95684438862884,35.02682954675191,32.766297522548236,30.72268523804087,57.57506564676333,46.24957186893481,40.59824180842562,38.86288389085512,37.36727936979107
3,"43.07,-94.23",Resilience Storage Sizing Analysis,43.07,-94.23,2022,2013,VestasV82_1.65MW_82,1,50000,25,yes,no,0.089,60,80,True,1462,1105,219,286,4.0,25,5,5,20,True,50000.0,48524500.00000001,79813797.08103742,5.559464529466542,False,76587432.02492788,31.71547541732039,47830597.39077276,13174111.603700662,3226365.0561095146,9947746.547591148,55.56570384747117,41.95684438862884,35.02682954675191,32.766297522548236,30.72268523804087,58.22582486585227,47.02591620047951,41.237584199109484,39.34239068386802,37.82395250599384
4,"43.07,-94.23",Resilience Storage Sizing Analysis,43.07,-94.23,2022,2013,VestasV82_1.65MW_82,1,50000,25,yes,no,0.089,60,80,True,1462,1105,219,286,5.0,25,5,5,25,True,50000.0,49954500.00000001,80301719.82804495,5.681111957302154,False,76587432.02492788,31.71547541732039,47830597.39077276,13174111.603700662,3714287.803117044,9459823.800583616,55.56570384747117,41.95684438862884,35.02682954675191,32.766297522548236,30.72268523804087,58.83091677132093,47.59675762073296,41.69425733531225,39.77623016326065,38.246375156981394
5,"43.07,-94.23",Resilience Storage Sizing Analysis,43.07,-94.23,2022,2013,VestasV82_1.65MW_82,1,50000,25,yes,no,0.089,60,80,True,1462,1105,219,286,6.0,25,5,5,30,True,50000.0,51384500.00000001,80741890.14443943,5.8027593851377635,False,76587432.02492788,31.71547541732039,47830597.39077276,13174111.603700662,4154458.1195115177,9019653.484189143,55.56570384747117,41.95684438862884,35.02682954675191,32.766297522548236,30.72268523804087,59.378924534764245,48.20184952620162,42.05959584427446,40.09590135860258,38.50896221029798
6,"43.07,-94.23",Resilience Storage Sizing Analysis,43.07,-94.23,2022,2013,VestasV82_1.65MW_82,1,50000,25,yes,no,0.089,60,80,True,1462,1105,219,286,7.0,25,5,5,35,True,50000.0,52814500.00000001,81148314.98100439,5.924406812973374,False,76587432.02492788,31.71547541732039,47830597.39077276,13174111.603700662,4560882.956076473,8613228.647624187,55.56570384747117,41.95684438862884,35.02682954675191,32.766297522548236,30.72268523804087,59.89268181299235,48.510103893138485,42.48201849526202,40.46123986756479,38.82863340563991
7,"43.07,-94.23",Resilience Storage Sizing Analysis,43.07,-94.23,2022,2013,VestasV82_1.65MW_82,1,50000,25,yes,no,0.089,60,80,True,1462,1105,219,286,8.0,25,5,5,40,True,50000.0,54244500.00000001,81536439.03026767,6.046054240808985,False,76587432.02492788,31.71547541732039,47830597.39077276,13174111.603700662,4949007.005339762,8225104.598360899,55.56570384747117,41.95684438862884,35.02682954675191,32.766297522548236,30.72268523804087,60.49777371846101,48.84119191688549,42.75602237698367,40.746660577691515,39.12547094417171
8,"43.07,-94.23",Resilience Storage Sizing Analysis,43.07,-94.23,2022,2013,VestasV82_1.65MW_82,1,50000,25,yes,no,0.089,60,80,True,1462,1105,219,286,9.0,25,5,5,45,True,50000.0,55674500.00000001,81886856.10339065,6.167701668644595,False,76587432.02492788,31.71547541732039,47830597.39077276,13174111.603700662,5299424.078462743,7874687.525237918,55.56570384747117,41.95684438862884,35.02682954675191,32.766297522548236,30.72268523804087,61.01153099668912,49.14944628382236,43.0414430871104,41.00924763100811,39.35380751227309
9,"43.07,-94.23",Resilience Storage Sizing Analysis,43.07,-94.23,2022,2013,VestasV82_1.65MW_82,1,50000,25,yes,no,0.089,60,80,True,1462,1105,219,286,10.0,25,5,5,50,True,50000.0,57104500.00000001,82197357.93460137,6.289349096480207,False,76587432.02492788,31.71547541732039,47830597.39077276,13174111.603700662,5609925.909673458,7564185.694027204,55.56570384747117,41.95684438862884,35.02682954675191,32.766297522548236,30.72268523804087,61.39970316246147,49.51478479278457,43.29261331202192,41.21475054229935,39.5364767667542
