,Energy to electrolyzer (kWh),Energy from grid (kWh),Energy from renewables (kWh),Total energy (kWh),Hydrogen Hourly production (kg)
0,849883.9862889352,0.0,849883.9862889352,849883.9862889352,15655.896989175619
1,849883.9862889352,0.0,849883.9862889352,849883.9862889352,15655.87741296674
2,849883.9862889352,0.0,849883.9862889352,849883.9862889352,15655.854777004359
3,742405.1032864099,0.0,742405.1032864099,742405.1032864099,13738.109843592698
4,544285.2924548463,0.0,544285.2924548463,544285.2924548463,10145.93038657137
5,676034.4953257308,0.0,676034.4953257308,676034.4953257308,12488.732409572212
6,849883.9862889352,0.0,849883.9862889352,849883.9862889352,15655.770716875311
7,849883.9862889352,0.0,849883.9862889352,849883.9862889352,15655.748754426484
8,849883.9862889352,0.0,849883.9862889352,849883.9862889352,15655.72722067335
9,791211.7167028877,0.0,791211.7167028877,791211.7167028877,14581.529817782897
10,549121.5114868375,0.0,549121.5114868375,549121.5114868375,10239.842922296184
11,577251.8708550531,0.0,577251.8708550531,577251.8708550531,10769.25266460027
12,440987.88920441683,0.0,440987.88920441683,440987.88920441683,8324.345624931455
13,303167.4077181573,0.0,303167.4077181573,303167.4077181573,5849.871912302817
14,600529.5415316835,0.0,600529.5415316835,600529.5415316835,11189.53651079809
15,546180.0172201098,0.0,546180.0172201098,546180.0172201098,10182.728538119723
16,312397.5317042048,0.0,312397.5317042048,312397.5317042048,6014.882207357593
17,320479.9787516471,0.0,320479.9787516471,320479.9787516471,6157.714287191953
18,329367.11311981786,0.0,329367.11311981786,329367.11311981786,6313.070457992629
19,391856.50888015726,0.0,391856.50888015726,391856.50888015726,7393.082185455336
20,366199.0016106068,0.0,366199.0016106068,366199.0016106068,6939.871869226419
21,538541.574469691,0.0,538541.574469691,538541.574469691,10032.634806297017
22,617280.4668415183,0.0,617280.4668415183,617280.4668415183,11483.77571278916
23,652794.3993563389,0.0,652794.3993563389,652794.3993563389,12088.636293221618
24,655441.2331302534,0.0,655441.2331302534,655441.2331302534,12132.753456044282
25,628163.2899139246,0.0,628163.2899139246,628163.2899139246,11671.71865753665
26,602086.7507096136,0.0,602086.7507096136,602086.7507096136,11216.999497527575
27,518330.8524409056,0.0,518330.8524409056,518330.8524409056,9660.917688913567
28,470358.61221229855,0.0,470358.61221229855,470358.61221229855,8846.6986851182
29,432526.13235694316,0.0,432526.13235694316,432526.13235694316,8169.567911108052
30,358285.8760444354,0.0,358285.8760444354,358285.8760444354,6807.295285909054
