,Energy to electrolyzer (kWh),Energy from grid (kWh),Energy from renewables (kWh),Total energy (kWh),Hydrogen Hourly production (kg)
0,748476.4521876939,0.0,748476.4521876939,748476.4521876939,13731.570990204504
1,748082.010313411,0.0,748082.010313411,748082.010313411,13725.074407136966
2,745787.4094998913,0.0,745787.4094998913,745787.4094998913,13687.370123408276
3,435099.59921206295,0.0,435099.59921206295,435099.59921206295,8397.347431926184
4,154507.29325804967,0.0,154507.29325804967,154507.29325804967,3202.0887451780713
5,582795.0662852369,0.0,582795.0662852369,582795.0662852369,10961.182880604332
6,719415.9304615321,0.0,719415.9304615321,719415.9304615321,13252.873719600273
7,529874.5007418413,0.0,529874.5007418413,529874.5007418413,10053.549226816063
8,529997.4687151136,0.0,529997.4687151136,529997.4687151136,9711.445027654132
9,576998.3714147591,0.0,576998.3714147591,576998.3714147591,6172.380954360416
10,672848.2530559138,0.0,672848.2530559138,672848.2530559138,7225.473650143735
11,760000.0,0.0,760000.0,760000.0,12721.796718735499
12,760000.0,0.0,760000.0,760000.0,10042.027488134856
13,672128.2972166382,0.0,672128.2972166382,672128.2972166382,8254.131896744535
14,760000.0,0.0,760000.0,760000.0,12163.087836199624
15,651947.8425099426,0.0,651947.8425099426,651947.8425099426,9557.055303207559
16,481031.72285162937,0.0,481031.72285162937,481031.72285162937,7146.789426691625
17,322833.52427271544,0.0,322833.52427271544,322833.52427271544,5999.526311122075
18,270359.995796158,0.0,270359.995796158,270359.995796158,5409.098858197298
19,345013.4533304396,0.0,345013.4533304396,345013.4533304396,6782.087212869887
20,169527.8812702401,0.0,169527.8812702401,169527.8812702401,3494.3883222600093
21,484138.3988968136,0.0,484138.3988968136,484138.3988968136,9259.227767010305
22,545676.6641760377,0.0,545676.6641760377,545676.6641760377,10325.56592454746
23,568068.0953406161,0.0,568068.0953406161,568068.0953406161,10709.500129224514
24,556653.5170107043,0.0,556653.5170107043,556653.5170107043,10514.019104947489
25,545456.8632386168,0.0,545456.8632386168,545456.8632386168,10321.739270258564
26,532697.5152240546,0.0,532697.5152240546,532697.5152240546,10101.976290951234
