,Energy to electrolyzer (kWh),Energy from grid (kWh),Energy from renewables (kWh),Total energy (kWh),Hydrogen Hourly production (kg)
0,294895.24641755584,0.0,294895.24641755584,294895.24641755584,6030.526165076382
1,587916.041529403,0.0,587916.041529403,587916.041529403,11458.431619775714
2,222250.38766620026,0.0,222250.38766620026,222250.38766620026,4621.333556051325
3,560693.0124597999,0.0,560693.0124597999,560693.0124597999,10968.47313364267
4,504340.3199751729,0.0,504340.3199751729,504340.3199751729,9945.799881553632
5,400775.6707689649,0.0,400775.6707689649,400775.6707689649,8033.933502429839
6,329594.70432303706,0.0,329594.70432303706,329594.70432303706,6693.080144687342
7,356503.7618771852,0.0,356503.7618771852,356503.7618771852,7202.747267336066
8,543425.1345049923,0.0,543425.1345049923,543425.1345049923,10656.265655238349
9,519039.95661816176,0.0,519039.95661816176,519039.95661816176,10213.629059975668
10,458668.523834658,0.0,458668.523834658,458668.523834658,9108.016445688114
11,355240.4800267545,0.0,355240.4800267545,355240.4800267545,7178.897810373594
12,329459.50940177427,0.0,329459.50940177427,329459.50940177427,6690.51060372392
13,361555.1910777141,0.0,361555.1910777141,361555.1910777141,7298.038212702222
14,392289.21577230043,0.0,392289.21577230043,392289.21577230043,7875.285586069266
15,318005.6994694633,0.0,318005.6994694633,318005.6994694633,6472.485522017635
16,38970.3440715296,0.0,38970.3440715296,38970.3440715296,831.0045113442104
17,88539.13245275237,0.0,88539.13245275237,88539.13245275237,1706.5966518206717
18,91699.42419975667,0.0,91699.42419975667,91699.42419975667,1960.7935200628249
19,316713.8932181193,0.0,316713.8932181193,316713.8932181193,6140.520342043257
20,160617.44520979776,0.0,160617.44520979776,160617.44520979776,3397.697197477644
21,259992.5136823373,0.0,259992.5136823373,259992.5136823373,5357.0129222011
22,67477.02303954562,0.0,67477.02303954562,67477.02303954562,1448.1653219140658
23,289263.2105431873,0.0,289263.2105431873,289263.2105431873,5498.818437939404
24,474617.23211042176,0.0,474617.23211042176,474617.23211042176,9400.580783058776
25,623040.0605744924,0.0,623040.0605744924,623040.0605744924,12085.406720166242
26,602250.1260284142,0.0,602250.1260284142,602250.1260284142,11714.013974770241
27,731057.0029311132,0.0,731057.0029311132,731057.0029311132,13992.33826240131
28,470911.5392874936,0.0,470911.5392874936,470911.5392874936,9332.438790440621
29,793860.7655998201,0.0,793860.7655998201,793860.7655998201,15084.633557392968
30,710061.7108402756,0.0,710061.7108402756,710061.7108402756,13624.481916637902
31,835533.0460068627,0.0,835533.0460068627,835533.0460068627,15803.106229051198
32,1051086.633218542,0.0,1051086.633218542,1051086.633218542,19445.67431009471
33,1028701.470077426,0.0,1028701.470077426,1028701.470077426,19072.83495889473
34,450829.73521539953,0.0,450829.73521539953,450829.73521539953,8962.444832292063
35,521144.23848861095,0.0,521144.23848861095,521144.23848861095,10250.688288969688
36,539608.6596400016,0.0,539608.6596400016,539608.6596400016,10585.845375529956
37,547743.3898418925,0.0,547743.3898418925,547743.3898418925,10733.097645839634
38,597636.3276635791,0.0,597636.3276635791,597636.3276635791,11631.181146995845
39,273696.19631299,0.0,273696.19631299,273696.19631299,5621.77700940201
40,333359.9365493657,0.0,333359.9365493657,333359.9365493657,6763.893437472734
41,480559.15565907664,0.0,480559.15565907664,480559.15565907664,9509.380210439787
42,688002.7082517922,0.0,688002.7082517922,688002.7082517922,13236.354868712082
43,443518.69030695595,0.0,443518.69030695595,443518.69030695595,8827.246018403222
44,714991.1957413489,0.0,714991.1957413489,714991.1957413489,13710.667519583529
45,621804.3994001639,0.0,621804.3994001639,621804.3994001639,12063.003693867771
46,717313.6759677216,0.0,717313.6759677216,717313.6759677216,13751.34092190532
47,234176.13232312098,0.0,234176.13232312098,234176.13232312098,4854.133753871964
48,823578.1794634613,0.0,823578.1794634613,823578.1794634613,15597.087875542558
49,815507.345753657,0.0,815507.345753657,815507.345753657,15458.020378185836
50,720041.0428085782,0.0,720041.0428085782,720041.0428085782,13799.049694358764
51,835533.0462145711,0.0,835533.0462145711,835533.0462145711,15802.638780221478
52,835533.0462153144,0.0,835533.0462153144,835533.0462153144,15802.614732528287
53,835533.0462714948,0.0,835533.0462714948,835533.0462714948,15802.590685782212
54,835533.0460299781,0.0,835533.0460299781,835533.0460299781,15802.566633915303
55,810808.4091036546,0.0,810808.4091036546,810808.4091036546,15376.842280359466
56,873084.6432751983,0.0,873084.6432751983,873084.6432751983,16445.829925806516
57,748705.3759196922,0.0,748705.3759196922,748705.3759196922,14299.822741621567
58,658919.3833227594,0.0,658919.3833227594,658919.3833227594,12722.31034967433
59,547471.3663515152,0.0,547471.3663515152,547471.3663515152,10727.807359653714
60,425159.7472060971,0.0,425159.7472060971,425159.7472060971,8486.850969232584
61,348754.0435612249,0.0,348754.0435612249,348754.0435612249,7055.362311509521
62,343087.7887699484,0.0,343087.7887699484,343087.7887699484,6948.116592180615
63,337897.7935719945,0.0,337897.7935719945,337897.7935719945,6849.746935795076
64,292903.73015196744,0.0,292903.73015196744,292903.73015196744,5991.298108935848
65,656326.2547626426,0.0,656326.2547626426,656326.2547626426,12676.243400812557
66,561574.5716297025,0.0,561574.5716297025,561574.5716297025,10982.45260963491
67,824548.4400053141,0.0,824548.4400053141,824548.4400053141,15613.349924755974
68,781636.9543702481,0.0,781636.9543702481,781636.9543702481,14872.063847181122
69,290239.69402377884,0.0,290239.69402377884,290239.69402377884,5940.087152035736
70,575931.4212345276,0.0,575931.4212345276,575931.4212345276,11240.99795624699
71,186980.37666873762,0.0,186980.37666873762,186980.37666873762,3924.006102171517
72,465914.7905717791,0.0,465914.7905717791,465914.7905717791,9239.906710661364
73,835533.0456227508,0.0,835533.0456227508,835533.0456227508,15802.126752021624
74,835533.0472792828,0.0,835533.0472792828,835533.0472792828,15802.102732662974
75,835533.0472619301,0.0,835533.0472619301,835533.0472619301,15802.078684536964
76,835533.0473236666,0.0,835533.0473236666,835533.0473236666,15802.05463776445
77,835533.0472489437,0.0,835533.0472489437,835533.0472489437,15802.030588641734
78,835533.0467011348,0.0,835533.0467011348,835533.0467011348,15802.006531384712
79,835533.0470404009,0.0,835533.0470404009,835533.0470404009,15801.98248936448
80,1051132.933718916,0.0,1051132.933718916,1051132.933718916,19445.105838504543
81,1160000.0,0.0,1160000.0,1160000.0,21241.177868698207
82,1096228.8413040347,0.0,1096228.8413040347,1096228.8413040347,20192.39794063728
83,794166.3942718852,0.0,794166.3942718852,794166.3942718852,15088.700620117723
84,785648.6675982903,0.0,785648.6675982903,785648.6675982903,14941.223594367118
85,785849.5361439829,0.0,785849.5361439829,785849.5361439829,14944.680516949378
86,796266.3180235478,0.0,796266.3180235478,796266.3180235478,15124.952195135984
87,638098.6160954264,0.0,638098.6160954264,638098.6160954264,12352.319303410915
88,495864.0065684064,0.0,495864.0065684064,495864.0065684064,9788.90561984857
89,835533.0462500923,0.0,835533.0462500923,835533.0462500923,15801.742075742142
90,835533.0460944539,0.0,835533.0460944539,835533.0460944539,15801.71802515811
91,835533.0465187908,0.0,835533.0465187908,835533.0465187908,15801.693984533938
92,835533.0464432688,0.0,835533.0464432688,835533.0464432688,15801.66993531556
93,816664.4781177812,0.0,816664.4781177812,816664.4781177812,15476.944229844754
94,469763.5008488205,0.0,469763.5008488205,469763.5008488205,9310.354808245585
95,136661.88802004393,0.0,136661.88802004393,136661.88802004393,2913.246912157298
96,146944.07621128706,0.0,146944.07621128706,146944.07621128706,3121.604112008669
97,402178.36941352324,0.0,402178.36941352324,402178.36941352324,8058.554528049281
98,439076.48787849455,0.0,439076.48787849455,439076.48787849455,8744.297283505533
99,234726.1859969095,0.0,234726.1859969095,234726.1859969095,4864.45501075396
100,152461.8018193926,0.0,152461.8018193926,152461.8018193926,3232.976003155975
101,331017.2790403035,0.0,331017.2790403035,331017.2790403035,6718.726972050768
102,546754.0936084747,0.0,546754.0936084747,546754.0936084747,10714.115710313547
103,829195.9987396848,0.0,829195.9987396848,829195.9987396848,15692.482489160324
104,1036357.1986384204,0.0,1036357.1986384204,1036357.1986384204,19198.51695960359
105,932849.2341605441,0.0,932849.2341605441,932849.2341605441,17460.613726957068
106,641357.5138741803,0.0,641357.5138741803,641357.5138741803,12409.87835773424
107,339347.0298155657,0.0,339347.0298155657,339347.0298155657,6876.7304896771375
108,391034.71701812063,0.0,391034.71701812063,391034.71701812063,7850.150926370362
109,810079.0322478362,0.0,810079.0322478362,810079.0322478362,15363.025729467721
110,801362.9914744487,0.0,801362.9914744487,801362.9914744487,15212.514140302941
111,726654.6161757421,0.0,726654.6161757421,726654.6161757421,13913.563455372974
112,828296.8403622182,0.0,828296.8403622182,828296.8403622182,15676.80438084812
113,835533.0473043504,0.0,835533.0473043504,835533.0473043504,15801.18475074297
114,835533.0468180096,0.0,835533.0468180096,835533.0468180096,15801.160694350227
115,835533.0461196708,0.0,835533.0461196708,835533.0461196708,15801.136634309534
116,737661.2342662254,0.0,737661.2342662254,737661.2342662254,14105.859623420998
117,835533.0473139109,0.0,835533.0473139109,835533.0473139109,15801.088824850747
118,756706.1085161953,0.0,756706.1085161953,756706.1085161953,14437.876937814059
119,835133.4885373774,0.0,835133.4885373774,835133.4885373774,15794.175616040326
120,835533.0460018639,0.0,835533.0460018639,835533.0460018639,15801.016872205877
121,750823.9671303084,0.0,750823.9671303084,750823.9671303084,14335.366613159737
122,828641.8525130659,0.0,828641.8525130659,828641.8525130659,15682.500898531162
123,824863.818015362,0.0,824863.818015362,824863.818015362,15617.47181635188
124,826138.6379505331,0.0,826138.6379505331,826138.6379505331,15639.387134837682
125,835533.045992154,0.0,835533.045992154,835533.045992154,15800.896932297876
126,816628.6181846398,0.0,816628.6181846398,816628.6181846398,15475.566749305874
127,778342.2602178294,0.0,778342.2602178294,778342.2602178294,14813.615136065844
128,854198.2459960724,0.0,854198.2459960724,854198.2459960724,16121.039789141494
129,1160000.0,0.0,1160000.0,1160000.0,21239.72555802833
130,871007.6113558402,0.0,871007.6113558402,871007.6113558402,16408.54873553269
131,672710.4879353597,0.0,672710.4879353597,672710.4879353597,12964.796683979392
132,500729.88906013913,0.0,500729.88906013913,500729.88906013913,9877.123103745336
133,463861.7513795518,0.0,463861.7513795518,463861.7513795518,9201.223884391851
134,484020.9631590026,0.0,484020.9631590026,484020.9631590026,9571.435007494068
135,451588.5085263265,0.0,451588.5085263265,451588.5085263265,8975.001900884976
136,198795.80056188544,0.0,198795.80056188544,198795.80056188544,4157.831343425165
137,187426.45105392835,0.0,187426.45105392835,187426.45105392835,3932.4216954486583
138,117935.56905417191,0.0,117935.56905417191,117935.56905417191,2530.736389142003
139,209589.10210122113,0.0,209589.10210122113,209589.10210122113,4370.918755400268
140,116000.0,0.0,116000.0,116000.0,979.7183515408908
141,188574.22567204115,0.0,188574.22567204115,188574.22567204115,3484.174852046169
142,285534.1410679717,0.0,285534.1410679717,285534.1410679717,5848.604121587527
143,338017.97705797345,0.0,338017.97705797345,338017.97705797345,6850.7709259133135
144,545901.068809374,0.0,545901.068809374,545901.068809374,10697.446210706166
145,835533.046430033,0.0,835533.046430033,835533.046430033,15799.689027271319
146,835533.0474367143,0.0,835533.0474367143,835533.0474367143,15799.664996190026
147,835533.0463570482,0.0,835533.0463570482,835533.0463570482,15799.640929258898
148,835208.2408294363,0.0,835208.2408294363,835208.2408294363,15794.036446816643
149,835488.3699416795,0.0,835488.3699416795,835488.3699416795,15798.825273052784
150,835533.045810764,0.0,835533.045810764,835533.045810764,15799.568775669975
151,835533.0456025525,0.0,835533.0456025525,835533.0456025525,15799.544723688992
152,1060944.0525026107,0.0,1060944.0525026107,1060944.0525026107,19605.188968187183
153,1160000.0,0.0,1160000.0,1160000.0,21238.052914116513
154,1032866.0672991867,0.0,1032866.0672991867,1032866.0672991867,19138.07033458756
155,1049061.8133643854,0.0,1049061.8133643854,1049061.8133643854,19407.678821277823
156,1062348.7318304125,0.0,1062348.7318304125,1062348.7318304125,19628.386886691835
157,1084930.7883237507,0.0,1084930.7883237507,1084930.7883237507,20002.55029848711
158,884382.7432326095,0.0,884382.7432326095,884382.7432326095,16635.345132926108
159,918767.4297927483,0.0,918767.4297927483,918767.4297927483,17219.900384289947
160,838704.8935957726,0.0,838704.8935957726,838704.8935957726,15853.803172519416
161,835533.0456463695,0.0,835533.0456463695,835533.0456463695,15799.300326601442
162,832170.1193184502,0.0,832170.1193184502,832170.1193184502,15741.48521676263
163,835064.5644191778,0.0,835064.5644191778,835064.5644191778,15791.203398756577
164,833825.2504565717,0.0,833825.2504565717,833825.2504565717,15769.884156501215
165,835533.0460553545,0.0,835533.0460553545,835533.0460553545,15799.20415436514
166,835533.0465617244,0.0,835533.0465617244,835533.0465617244,15799.180114577826
167,668336.7118730006,0.0,668336.7118730006,668336.7118730006,12886.167082895121
168,652694.9663852061,0.0,652694.9663852061,652694.9663852061,12609.242259554134
169,669794.2939747075,0.0,669794.2939747075,669794.2939747075,12911.867867683522
170,570037.8286900059,0.0,570037.8286900059,570037.8286900059,11132.607067858662
171,638361.6509036606,0.0,638361.6509036606,638361.6509036606,12354.768060913268
172,608797.752360491,0.0,608797.752360491,608797.752360491,11827.85182594638
173,222695.04044332533,0.0,222695.04044332533,222695.04044332533,4628.063727266344
174,347474.98830812867,0.0,347474.98830812867,347474.98830812867,7029.486991611239
175,407516.30368594464,0.0,407516.30368594464,407516.30368594464,8156.659502286248
176,202690.79906669227,0.0,202690.79906669227,202690.79906669227,4234.303298560707
177,333197.211976594,0.0,333197.211976594,333197.211976594,6758.91444085268
178,482515.7339500751,0.0,482515.7339500751,482515.7339500751,9542.683656273697
179,475016.619517853,0.0,475016.619517853,475016.619517853,9405.105265042235
180,664524.976835595,0.0,664524.976835595,664524.976835595,12818.495266549598
181,954591.9013783473,0.0,954591.9013783473,954591.9013783473,17825.071124772945
182,1160000.0,0.0,1160000.0,1160000.0,21237.14117343591
183,1117763.7866896528,0.0,1117763.7866896528,1117763.7866896528,20543.671274008037
184,849073.1018078902,0.0,849073.1018078902,849073.1018078902,16031.09406616514
185,753342.1005735513,0.0,753342.1005735513,753342.1005735513,14377.12999236993
186,674903.4000833153,0.0,674903.4000833153,674903.4000833153,13001.7785559578
187,833299.0253029919,0.0,833299.0253029919,833299.0253029919,15760.277408410828
188,835533.0470571555,0.0,835533.0470571555,835533.0470571555,15798.639707747137
189,835533.0465881663,0.0,835533.0465881663,835533.0465881663,15798.615651075059
190,835533.0450438489,0.0,835533.0450438489,835533.0450438489,15798.591575923992
191,811039.404554519,0.0,811039.404554519,811039.404554519,15376.942883462274
192,835533.0468679543,0.0,835533.0468679543,835533.0468679543,15798.543575109452
193,835533.0452966166,0.0,835533.0452966166,835533.0452966166,15798.519499477898
194,741818.6177075051,0.0,741818.6177075051,741818.6177075051,14176.053330595929
195,834203.0197682013,0.0,834203.0197682013,834203.0197682013,15775.620243126195
196,830737.6537893933,0.0,830737.6537893933,830737.6537893933,15716.034109704135
197,828800.0314612368,0.0,828800.0314612368,828800.0314612368,15682.692122833232
198,832195.103538114,0.0,832195.103538114,832195.103538114,15741.040660371898
199,825749.50887541,0.0,825749.50887541,825749.50887541,15630.16850609519
200,1063152.3671159078,0.0,1063152.3671159078,1063152.3671159078,19640.438275692555
201,1160000.0,0.0,1160000.0,1160000.0,21236.554131213146
202,645323.6638403488,0.0,645323.6638403488,645323.6638403488,12477.827505184783
203,544834.6575599187,0.0,544834.6575599187,544834.6575599187,10677.129346087597
204,541705.9122959884,0.0,541705.9122959884,541705.9122959884,10620.482092850187
205,537986.6565047315,0.0,537986.6565047315,537986.6565047315,10553.100432800604
206,448889.08478993404,0.0,448889.08478993404,448889.08478993404,8923.681667393868
207,556808.5923282702,0.0,556808.5923282702,556808.5923282702,10893.466437673136
208,337054.572642412,0.0,337054.572642412,337054.572642412,6831.751138168949
209,835533.0461574964,0.0,835533.0461574964,835533.0461574964,15798.140435135843
210,816915.121837324,0.0,816915.121837324,816915.121837324,15477.795497424097
211,272597.2479434672,0.0,272597.2479434672,272597.2479434672,5598.635075976641
212,116000.0,0.0,116000.0,116000.0,533.0381593410455
213,7683.788270496167,0.0,7683.788270496167,7683.788270496167,0.0
214,0.0,0.0,0.0,0.0,0.0
215,8091.96567987814,0.0,8091.96567987814,8091.96567987814,0.0
216,71077.96172507541,0.0,71077.96172507541,71077.96172507541,1267.7722709919901
217,43125.67977540505,0.0,43125.67977540505,43125.67977540505,914.7630356376217
218,251669.98775108403,0.0,251669.98775108403,251669.98775108403,4574.663321844218
219,335144.4265282722,0.0,335144.4265282722,335144.4265282722,6794.799362784055
220,222950.80694938172,0.0,222950.80694938172,222950.80694938172,4632.2879892548945
221,575373.1771804283,0.0,575373.1771804283,575373.1771804283,11226.794134442509
222,738740.695814968,0.0,738740.695814968,738740.695814968,14120.592648512236
223,818227.9104092073,0.0,818227.9104092073,818227.9104092073,15498.879870211582
224,926091.8251669423,0.0,926091.8251669423,926091.8251669423,17340.975033888026
225,996584.51298991,0.0,996584.51298991,996584.51298991,18528.31794898135
226,1042590.8056599982,0.0,1042590.8056599982,1042590.8056599982,19296.515312867057
227,558867.5136917044,0.0,558867.5136917044,558867.5136917044,10929.37025101324
228,515526.65678524156,0.0,515526.65678524156,515526.65678524156,10143.99000659001
229,591792.1514680766,0.0,591792.1514680766,591792.1514680766,11521.460956496865
230,715936.2801533509,0.0,715936.2801533509,715936.2801533509,13721.553020965126
231,867419.4454562546,0.0,867419.4454562546,867419.4454562546,16342.691815894708
232,838164.5479563507,0.0,838164.5479563507,838164.5479563507,15841.535224387982
233,835533.0446740962,0.0,835533.0446740962,835533.0446740962,15796.318469591182
234,835533.0472875679,0.0,835533.0472875679,835533.0472875679,15796.294465340861
235,835533.0461399389,0.0,835533.0461399389,835533.0461399389,15796.2703964794
236,778717.765361407,0.0,778717.765361407,778717.765361407,14815.769874341864
237,687797.8125604993,0.0,687797.8125604993,687797.8125604993,13227.053318598855
238,563351.7010467756,0.0,563351.7010467756,563351.7010467756,11010.047895210744
239,828502.4663110097,0.0,828502.4663110097,828502.4663110097,15675.341057450994
240,770017.4181606219,0.0,770017.4181606219,770017.4181606219,14664.720544036887
241,835533.0458961244,0.0,835533.0458961244,835533.0458961244,15796.127642191284
242,564912.1952584814,0.0,564912.1952584814,564912.1952584814,11038.103213458102
243,617305.911440277,0.0,617305.911440277,617305.911440277,11977.474901244326
244,423520.769934698,0.0,423520.769934698,423520.769934698,8452.730424151503
245,455838.6801113258,0.0,455838.6801113258,455838.6801113258,9050.555194288383
246,156022.82844426684,0.0,156022.82844426684,156022.82844426684,3303.3704657495064
247,371538.92413919856,0.0,371538.92413919856,371538.92413919856,7481.696531013324
248,353462.82288507756,0.0,353462.82288507756,353462.82288507756,7141.159549275046
249,779669.1069574503,0.0,779669.1069574503,779669.1069574503,14831.977508803295
250,887821.8729318302,0.0,887821.8729318302,887821.8729318302,16690.33885455926
251,762528.51081017,0.0,762528.51081017,762528.51081017,14534.366368274661
252,656897.4490290731,0.0,656897.4490290731,656897.4490290731,12681.03208674842
253,572771.8716921145,0.0,572771.8716921145,572771.8716921145,11179.439955792073
254,578215.8788233303,0.0,578215.8788233303,578215.8788233303,11277.321605159545
255,833202.2860462577,0.0,833202.2860462577,833202.2860462577,15755.759968946822
256,839644.1528193591,0.0,839644.1528193591,839644.1528193591,15866.371054403553
257,834280.5851019649,0.0,834280.5851019649,834280.5851019649,15774.239089218645
258,834253.7536322942,0.0,834253.7536322942,834253.7536322942,15773.754097925888
259,735282.2354079784,0.0,735282.2354079784,735282.2354079784,14059.410082355189
260,835435.5667885478,0.0,835435.5667885478,835435.5667885478,15794.008310245728
261,377551.40971835295,0.0,377551.40971835295,377551.40971835295,7594.45102647086
262,266703.5059526516,0.0,266703.5059526516,266703.5059526516,5483.792660315797
263,835533.0456770039,0.0,835533.0456770039,835533.0456770039,15795.613962376712
264,809654.2668155016,0.0,809654.2668155016,809654.2668155016,15350.143244015817
265,91673.07842290014,0.0,91673.07842290014,91673.07842290014,1959.0634161333332
266,794199.172649255,0.0,794199.172649255,794199.172649255,14364.725043129947
267,794945.1314659993,0.0,794945.1314659993,794945.1314659993,15095.759828146067
268,824183.7624898651,0.0,824183.7624898651,824183.7624898651,15600.07860610274
269,835533.0462910986,0.0,835533.0462910986,835533.0462910986,15795.172628172624
270,414120.7565368535,0.0,414120.7565368535,414120.7565368535,8277.503790401102
271,420903.8928864508,0.0,420903.8928864508,420903.8928864508,8403.594415890117
272,727528.7918576312,0.0,727528.7918576312,727528.7918576312,13923.355597277836
273,731793.3834016772,0.0,731793.3834016772,731793.3834016772,13997.889587955446
274,1160000.0,0.0,1160000.0,1160000.0,21232.36062768321
275,618634.6561263709,0.0,618634.6561263709,618634.6561263709,12000.348552696714
276,438073.83673103724,0.0,438073.83673103724,438073.83673103724,8721.854263136203
277,646970.0123999761,0.0,646970.0123999761,646970.0123999761,12504.331739968893
278,384796.6436822295,0.0,384796.6436822295,384796.6436822295,7729.93844647747
279,354295.9952953916,0.0,354295.9952953916,354295.9952953916,7156.376502923909
280,224973.7634345261,0.0,224973.7634345261,224973.7634345261,4671.366025374774
281,116000.0,0.0,116000.0,116000.0,2031.665841103707
