,Energy to electrolyzer (kWh),Energy from grid (kWh),Energy from renewables (kWh),Total energy (kWh),energy_from_the_grid_old,energy_to_electrolyzer_old,total_energy_old,Hydrogen Hourly production (kg)
88,459948.8075543953,459948.8075543953,0.0,459948.8075543953,480000.0,480000.0,459948.8075543953,8459.021586651083
89,459949.57784527144,459949.57784527144,0.0,459949.57784527144,480000.0,480000.0,459949.57784527144,8459.021586651083
90,459950.3481361474,459950.3481361474,0.0,459950.3481361474,480000.0,480000.0,459950.3481361474,8459.021586651083
91,459951.11842702347,459951.11842702347,0.0,459951.11842702347,480000.0,480000.0,459951.11842702347,8459.021586651083
92,459951.8887178995,459951.8887178995,0.0,459951.8887178995,480000.0,480000.0,459951.8887178995,8459.021586651083
93,459952.6590087756,459952.6590087756,0.0,459952.6590087756,480000.0,480000.0,459952.6590087756,8459.021586651083
94,459953.42929965165,459953.42929965165,0.0,459953.42929965165,480000.0,480000.0,459953.42929965165,8459.021586651083
95,459954.1995905276,459954.1995905276,0.0,459954.1995905276,480000.0,480000.0,459954.1995905276,8459.021586651083
96,459954.96988140367,459954.96988140367,0.0,459954.96988140367,480000.0,480000.0,459954.96988140367,8459.021586651083
97,459955.7401722798,459955.7401722798,0.0,459955.7401722798,480000.0,480000.0,459955.7401722798,8459.021586651083
98,459956.51046315586,459956.51046315586,0.0,459956.51046315586,480000.0,480000.0,459956.51046315586,8459.021586651083
99,459957.2807540319,459957.2807540319,0.0,459957.2807540319,480000.0,480000.0,459957.2807540319,8459.021586651083
100,459958.0510449079,459958.0510449079,0.0,459958.0510449079,480000.0,480000.0,459958.0510449079,8459.021586651083
101,459958.821335784,459958.821335784,0.0,459958.821335784,480000.0,480000.0,459958.821335784,8459.021586651083
102,459959.59162666,459959.59162666,0.0,459959.59162666,480000.0,480000.0,459959.59162666,8459.021586651083
103,459960.361917536,459960.361917536,0.0,459960.361917536,480000.0,480000.0,459960.361917536,8459.021586651083
104,459961.13220841216,459961.13220841216,0.0,459961.13220841216,480000.0,480000.0,459961.13220841216,8459.021586651083
105,459961.9024992881,459961.9024992881,0.0,459961.9024992881,480000.0,480000.0,459961.9024992881,8459.021586651083
106,459962.67279016424,459962.67279016424,0.0,459962.67279016424,480000.0,480000.0,459962.67279016424,8459.021586651083
107,459963.44308104034,459963.44308104034,0.0,459963.44308104034,480000.0,480000.0,459963.44308104034,8459.021586651083
108,459964.2133719163,459964.2133719163,0.0,459964.2133719163,480000.0,480000.0,459964.2133719163,8459.021586651083
109,459964.9836627924,459964.9836627924,0.0,459964.9836627924,480000.0,480000.0,459964.9836627924,8459.021586651083
110,459965.7539536685,459965.7539536685,0.0,459965.7539536685,480000.0,480000.0,459965.7539536685,8459.021586651083
111,459966.5242445445,459966.5242445445,0.0,459966.5242445445,480000.0,480000.0,459966.5242445445,8459.021586651083
112,459967.2945354206,459967.2945354206,0.0,459967.2945354206,480000.0,480000.0,459967.2945354206,8459.021586651083
113,459968.0648262966,459968.0648262966,0.0,459968.0648262966,480000.0,480000.0,459968.0648262966,8459.021586651083
114,459968.8351171726,459968.8351171726,0.0,459968.8351171726,480000.0,480000.0,459968.8351171726,8459.021586651083
115,459969.6054080487,459969.6054080487,0.0,459969.6054080487,480000.0,480000.0,459969.6054080487,8459.021586651083
116,459970.3756989247,459970.3756989247,0.0,459970.3756989247,480000.0,480000.0,459970.3756989247,8459.021586651083
117,459971.14598980086,459971.14598980086,0.0,459971.14598980086,480000.0,480000.0,459971.14598980086,8459.021586651083
118,459971.91628067684,459971.91628067684,0.0,459971.91628067684,480000.0,480000.0,459971.91628067684,8459.021586651083
119,459972.6865715529,459972.6865715529,0.0,459972.6865715529,480000.0,480000.0,459972.6865715529,8459.021586651083
120,459973.456862429,459973.456862429,0.0,459973.456862429,480000.0,480000.0,459973.456862429,8459.021586651083
121,459974.227153305,459974.227153305,0.0,459974.227153305,480000.0,480000.0,459974.227153305,8459.021586651083
122,459974.99744418106,459974.99744418106,0.0,459974.99744418106,480000.0,480000.0,459974.99744418106,8459.021586651083
123,459975.76773505716,459975.76773505716,0.0,459975.76773505716,480000.0,480000.0,459975.76773505716,8459.021586651083
124,459976.53802593314,459976.53802593314,0.0,459976.53802593314,480000.0,480000.0,459976.53802593314,8459.021586651083
125,459977.30831680924,459977.30831680924,0.0,459977.30831680924,480000.0,480000.0,459977.30831680924,8459.021586651083
126,459978.0786076853,459978.0786076853,0.0,459978.0786076853,480000.0,480000.0,459978.0786076853,8459.021586651083
127,459978.8488985614,459978.8488985614,0.0,459978.8488985614,480000.0,480000.0,459978.8488985614,8459.021586651083
128,459979.6191894375,459979.6191894375,0.0,459979.6191894375,480000.0,480000.0,459979.6191894375,8459.021586651083
129,459980.38948031346,459980.38948031346,0.0,459980.38948031346,480000.0,480000.0,459980.38948031346,8459.021586651083
130,459981.1597711895,459981.1597711895,0.0,459981.1597711895,480000.0,480000.0,459981.1597711895,8459.021586651083
131,459981.9300620655,459981.9300620655,0.0,459981.9300620655,480000.0,480000.0,459981.9300620655,8459.021586651083
132,459982.7003529416,459982.7003529416,0.0,459982.7003529416,480000.0,480000.0,459982.7003529416,8459.021586651083
133,459983.4706438177,459983.4706438177,0.0,459983.4706438177,480000.0,480000.0,459983.4706438177,8459.021586651083
134,459984.24093469366,459984.24093469366,0.0,459984.24093469366,480000.0,480000.0,459984.24093469366,8459.021586651083
135,459985.0112255698,459985.0112255698,0.0,459985.0112255698,480000.0,480000.0,459985.0112255698,8459.021586651083
136,459985.78151644586,459985.78151644586,0.0,459985.78151644586,480000.0,480000.0,459985.78151644586,8459.021586651083
137,459986.55180732184,459986.55180732184,0.0,459986.55180732184,480000.0,480000.0,459986.55180732184,8459.021586651083
138,459987.32209819794,459987.32209819794,0.0,459987.32209819794,480000.0,480000.0,459987.32209819794,8459.021586651083
139,459988.0923890739,459988.0923890739,0.0,459988.0923890739,480000.0,480000.0,459988.0923890739,8459.021586651083
140,459988.86267995,459988.86267995,0.0,459988.86267995,480000.0,480000.0,459988.86267995,8459.021586651083
141,459989.63297082606,459989.63297082606,0.0,459989.63297082606,480000.0,480000.0,459989.63297082606,8459.021586651083
142,459990.40326170204,459990.40326170204,0.0,459990.40326170204,480000.0,480000.0,459990.40326170204,8459.021586651083
143,459991.17355257814,459991.17355257814,0.0,459991.17355257814,480000.0,480000.0,459991.17355257814,8459.021586651083
144,459991.9438434542,459991.9438434542,0.0,459991.9438434542,480000.0,480000.0,459991.9438434542,8459.021586651083
145,459992.7141343303,459992.7141343303,0.0,459992.7141343303,480000.0,480000.0,459992.7141343303,8459.021586651083
146,459993.48442520644,459993.48442520644,0.0,459993.48442520644,480000.0,480000.0,459993.48442520644,8459.021586651083
147,459994.25471608236,459994.25471608236,0.0,459994.25471608236,480000.0,480000.0,459994.25471608236,8459.021586651083
148,459995.02500695846,459995.02500695846,0.0,459995.02500695846,480000.0,480000.0,459995.02500695846,8459.021586651083
149,459995.79529783444,459995.79529783444,0.0,459995.79529783444,480000.0,480000.0,459995.79529783444,8459.021586651083
150,459996.5655887105,459996.5655887105,0.0,459996.5655887105,480000.0,480000.0,459996.5655887105,8459.021586651083
151,459997.33587958664,459997.33587958664,0.0,459997.33587958664,480000.0,480000.0,459997.33587958664,8459.021586651083
152,459998.1061704626,459998.1061704626,0.0,459998.1061704626,480000.0,480000.0,459998.1061704626,8459.021586651083
153,459998.87646133866,459998.87646133866,0.0,459998.87646133866,480000.0,480000.0,459998.87646133866,8459.021586651083
154,459999.6467522148,459999.6467522148,0.0,459999.6467522148,480000.0,480000.0,459999.6467522148,8459.021586651083
155,460000.4170430908,460000.4170430908,0.0,460000.4170430908,480000.0,480000.0,460000.4170430908,8459.021586651083
156,460001.18733396684,460001.18733396684,0.0,460001.18733396684,480000.0,480000.0,460001.18733396684,8459.021586651083
157,460001.9576248429,460001.9576248429,0.0,460001.9576248429,480000.0,480000.0,460001.9576248429,8459.021586651083
158,460002.7279157189,460002.7279157189,0.0,460002.7279157189,480000.0,480000.0,460002.7279157189,8459.021586651083
159,460003.498206595,460003.498206595,0.0,460003.498206595,480000.0,480000.0,460003.498206595,8459.021586651083
160,460004.268497471,460004.268497471,0.0,460004.268497471,480000.0,480000.0,460004.268497471,8459.021586651083
161,460005.03878834704,460005.03878834704,0.0,460005.03878834704,480000.0,480000.0,460005.03878834704,8459.021586651083
162,460005.8090792231,460005.8090792231,0.0,460005.8090792231,480000.0,480000.0,460005.8090792231,8459.021586651083
163,460006.57937009924,460006.57937009924,0.0,460006.57937009924,480000.0,480000.0,460006.57937009924,8459.021586651083
164,460007.3496609753,460007.3496609753,0.0,460007.3496609753,480000.0,480000.0,460007.3496609753,8459.021586651083
165,460008.1199518513,460008.1199518513,0.0,460008.1199518513,480000.0,480000.0,460008.1199518513,8459.021586651083
166,460008.8902427274,460008.8902427274,0.0,460008.8902427274,480000.0,480000.0,460008.8902427274,8459.021586651083
167,460009.66053360346,460009.66053360346,0.0,460009.66053360346,480000.0,480000.0,460009.66053360346,8459.021586651083
168,460010.43082447944,460010.43082447944,0.0,460010.43082447944,480000.0,480000.0,460010.43082447944,8459.021586651083
169,460011.2011153556,460011.2011153556,0.0,460011.2011153556,480000.0,480000.0,460011.2011153556,8459.021586651083
170,460011.9714062315,460011.9714062315,0.0,460011.9714062315,480000.0,480000.0,460011.9714062315,8459.021586651083
171,460012.7416971076,460012.7416971076,0.0,460012.7416971076,480000.0,480000.0,460012.7416971076,8459.021586651083
172,460013.51198798366,460013.51198798366,0.0,460013.51198798366,480000.0,480000.0,460013.51198798366,8459.021586651083
173,460014.28227885964,460014.28227885964,0.0,460014.28227885964,480000.0,480000.0,460014.28227885964,8459.021586651083
174,460015.05256973585,460015.05256973585,0.0,460015.05256973585,480000.0,480000.0,460015.05256973585,8459.021586651083
175,460015.82286061184,460015.82286061184,0.0,460015.82286061184,480000.0,480000.0,460015.82286061184,8459.021586651083
176,460016.5931514879,460016.5931514879,0.0,460016.5931514879,480000.0,480000.0,460016.5931514879,8459.021586651083
177,460017.363442364,460017.363442364,0.0,460017.363442364,480000.0,480000.0,460017.363442364,8459.021586651083
178,460018.1337332399,460018.1337332399,0.0,460018.1337332399,480000.0,480000.0,460018.1337332399,8459.021586651083
179,460018.904024116,460018.904024116,0.0,460018.904024116,480000.0,480000.0,460018.904024116,8459.021586651083
180,460019.67431499215,460019.67431499215,0.0,460019.67431499215,480000.0,480000.0,460019.67431499215,8459.021586651083
181,460020.4446058681,460020.4446058681,0.0,460020.4446058681,480000.0,480000.0,460020.4446058681,8459.021586651083
182,460021.21489674423,460021.21489674423,0.0,460021.21489674423,480000.0,480000.0,460021.21489674423,8459.021586651083
183,460021.9851876203,460021.9851876203,0.0,460021.9851876203,480000.0,480000.0,460021.9851876203,8459.021586651083
184,460022.7554784963,460022.7554784963,0.0,460022.7554784963,480000.0,480000.0,460022.7554784963,8459.021586651083
185,460023.5257693724,460023.5257693724,0.0,460023.5257693724,480000.0,480000.0,460023.5257693724,8459.021586651083
186,460024.29606024845,460024.29606024845,0.0,460024.29606024845,480000.0,480000.0,460024.29606024845,8459.021586651083
187,460025.0663511245,460025.0663511245,0.0,460025.0663511245,480000.0,480000.0,460025.0663511245,8459.021586651083
188,460025.8366420005,460025.8366420005,0.0,460025.8366420005,480000.0,480000.0,460025.8366420005,8459.021586651083
189,460026.6069328765,460026.6069328765,0.0,460026.6069328765,480000.0,480000.0,460026.6069328765,8459.021586651083
190,460027.3772237526,460027.3772237526,0.0,460027.3772237526,480000.0,480000.0,460027.3772237526,8459.021586651083
191,460028.1475146286,460028.1475146286,0.0,460028.1475146286,480000.0,480000.0,460028.1475146286,8459.021586651083
192,460028.9178055047,460028.9178055047,0.0,460028.9178055047,480000.0,480000.0,460028.9178055047,8459.021586651083
193,460029.68809638085,460029.68809638085,0.0,460029.68809638085,480000.0,480000.0,460029.68809638085,8459.021586651083
194,460030.45838725683,460030.45838725683,0.0,460030.45838725683,480000.0,480000.0,460030.45838725683,8459.021586651083
195,460031.2286781329,460031.2286781329,0.0,460031.2286781329,480000.0,480000.0,460031.2286781329,8459.021586651083
196,460031.99896900886,460031.99896900886,0.0,460031.99896900886,480000.0,480000.0,460031.99896900886,8459.021586651083
197,460032.76925988495,460032.76925988495,0.0,460032.76925988495,480000.0,480000.0,460032.76925988495,8459.021586651083
198,460033.53955076105,460033.53955076105,0.0,460033.53955076105,480000.0,480000.0,460033.53955076105,8459.021586651083
199,460034.30984163703,460034.30984163703,0.0,460034.30984163703,480000.0,480000.0,460034.30984163703,8459.021586651083
200,460035.08013251313,460035.08013251313,0.0,460035.08013251313,480000.0,480000.0,460035.08013251313,8459.021586651083
201,460035.8504233891,460035.8504233891,0.0,460035.8504233891,480000.0,480000.0,460035.8504233891,8459.021586651083
202,460036.6207142653,460036.6207142653,0.0,460036.6207142653,480000.0,480000.0,460036.6207142653,8459.021586651083
203,460037.3910051413,460037.3910051413,0.0,460037.3910051413,480000.0,480000.0,460037.3910051413,8459.021586651083
204,460038.16129601735,460038.16129601735,0.0,460038.16129601735,480000.0,480000.0,460038.16129601735,8459.021586651083
205,460038.93158689345,460038.93158689345,0.0,460038.93158689345,480000.0,480000.0,460038.93158689345,8459.021586651083
206,460039.70187776943,460039.70187776943,0.0,460039.70187776943,480000.0,480000.0,460039.70187776943,8459.021586651083
207,460040.4721686455,460040.4721686455,0.0,460040.4721686455,480000.0,480000.0,460040.4721686455,8459.021586651083
208,460041.24245952157,460041.24245952157,0.0,460041.24245952157,480000.0,480000.0,460041.24245952157,8459.021586651083
209,460042.0127503975,460042.0127503975,0.0,460042.0127503975,480000.0,480000.0,460042.0127503975,8459.021586651083
210,460042.78304127365,460042.78304127365,0.0,460042.78304127365,480000.0,480000.0,460042.78304127365,8459.021586651083
211,460043.5533321498,460043.5533321498,0.0,460043.5533321498,480000.0,480000.0,460043.5533321498,8459.021586651083
212,460044.32362302573,460044.32362302573,0.0,460044.32362302573,480000.0,480000.0,460044.32362302573,8459.021586651083
213,460045.09391390183,460045.09391390183,0.0,460045.09391390183,480000.0,480000.0,460045.09391390183,8459.021586651083
214,460045.8642047778,460045.8642047778,0.0,460045.8642047778,480000.0,480000.0,460045.8642047778,8459.021586651083
215,460046.63449565385,460046.63449565385,0.0,460046.63449565385,480000.0,480000.0,460046.63449565385,8459.021586651083
216,460047.40478653,460047.40478653,0.0,460047.40478653,480000.0,480000.0,460047.40478653,8459.021586651083
217,460048.175077406,460048.175077406,0.0,460048.175077406,480000.0,480000.0,460048.175077406,8459.021586651083
218,460048.94536828203,460048.94536828203,0.0,460048.94536828203,480000.0,480000.0,460048.94536828203,8459.021586651083
219,460049.7156591581,460049.7156591581,0.0,460049.7156591581,480000.0,480000.0,460049.7156591581,8459.021586651083
220,460050.4859500341,460050.4859500341,0.0,460050.4859500341,480000.0,480000.0,460050.4859500341,8459.021586651083
221,460051.25624091027,460051.25624091027,0.0,460051.25624091027,480000.0,480000.0,460051.25624091027,8459.021586651083
222,460052.0265317863,460052.0265317863,0.0,460052.0265317863,480000.0,480000.0,460052.0265317863,8459.021586651083
223,460052.79682266235,460052.79682266235,0.0,460052.79682266235,480000.0,480000.0,460052.79682266235,8459.021586651083
224,460053.56711353845,460053.56711353845,0.0,460053.56711353845,480000.0,480000.0,460053.56711353845,8459.021586651083
225,460054.33740441443,460054.33740441443,0.0,460054.33740441443,480000.0,480000.0,460054.33740441443,8459.021586651083
226,460055.10769529047,460055.10769529047,0.0,460055.10769529047,480000.0,480000.0,460055.10769529047,8459.021586651083
227,460055.8779861665,460055.8779861665,0.0,460055.8779861665,480000.0,480000.0,460055.8779861665,8459.021586651083
228,460056.6482770426,460056.6482770426,0.0,460056.6482770426,480000.0,480000.0,460056.6482770426,8459.021586651083
229,460057.41856791865,460057.41856791865,0.0,460057.41856791865,480000.0,480000.0,460057.41856791865,8459.021586651083
230,460058.18885879463,460058.18885879463,0.0,460058.18885879463,480000.0,480000.0,460058.18885879463,8459.021586651083
231,460058.9591496708,460058.9591496708,0.0,460058.9591496708,480000.0,480000.0,460058.9591496708,8459.021586651083
232,460059.7294405467,460059.7294405467,0.0,460059.7294405467,480000.0,480000.0,460059.7294405467,8459.021586651083
233,460060.49973142287,460060.49973142287,0.0,460060.49973142287,480000.0,480000.0,460060.49973142287,8459.021586651083
234,460061.2700222989,460061.2700222989,0.0,460061.2700222989,480000.0,480000.0,460061.2700222989,8459.021586651083
235,460062.0403131749,460062.0403131749,0.0,460062.0403131749,480000.0,480000.0,460062.0403131749,8459.021586651083
236,460062.810604051,460062.810604051,0.0,460062.810604051,480000.0,480000.0,460062.810604051,8459.021586651083
237,460063.580894927,460063.580894927,0.0,460063.580894927,480000.0,480000.0,460063.580894927,8459.021586651083
238,460064.35118580307,460064.35118580307,0.0,460064.35118580307,480000.0,480000.0,460064.35118580307,8459.021586651083
239,460065.1214766792,460065.1214766792,0.0,460065.1214766792,480000.0,480000.0,460065.1214766792,8459.021586651083
240,460065.8917675552,460065.8917675552,0.0,460065.8917675552,480000.0,480000.0,460065.8917675552,8459.021586651083
241,460066.6620584313,460066.6620584313,0.0,460066.6620584313,480000.0,480000.0,460066.6620584313,8459.021586651083
242,460067.4323493074,460067.4323493074,0.0,460067.4323493074,480000.0,480000.0,460067.4323493074,8459.021586651083
243,460068.2026401833,460068.2026401833,0.0,460068.2026401833,480000.0,480000.0,460068.2026401833,8459.021586651083
244,460068.9729310594,460068.9729310594,0.0,460068.9729310594,480000.0,480000.0,460068.9729310594,8459.021586651083
245,460069.74322193547,460069.74322193547,0.0,460069.74322193547,480000.0,480000.0,460069.74322193547,8459.021586651083
246,460070.5135128115,460070.5135128115,0.0,460070.5135128115,480000.0,480000.0,460070.5135128115,8459.021586651083
247,460071.2838036876,460071.2838036876,0.0,460071.2838036876,480000.0,480000.0,460071.2838036876,8459.021586651083
