,Energy to electrolyzer (kWh),Energy from grid (kWh),Energy from renewables (kWh),Total energy (kWh),Hydrogen Hourly production (kg)
0,36073.34779130989,0.0,36073.34779130989,36073.34779130989,774.6430327955295
1,71088.39842543489,0.0,71088.39842543489,71088.39842543489,1414.2478689018537
2,104993.14001453415,0.0,104993.14001453415,104993.14001453415,2153.664811897255
3,171827.38683276533,0.0,171827.38683276533,171827.38683276533,3527.085196884203
4,121683.98425187536,0.0,121683.98425187536,121683.98425187536,2547.5103125729083
5,131828.0932225592,0.0,131828.0932225592,131828.0932225592,2747.827945924785
6,161129.1861721327,0.0,161129.1861721327,161129.1861721327,3320.209443894408
7,208872.22662092352,0.0,208872.22662092352,208872.22662092352,4235.434509345553
8,360930.9755256895,0.0,360930.9755256895,360930.9755256895,6989.692391709046
9,338375.2141286575,0.0,338375.2141286575,338375.2141286575,5166.0165913215415
10,300411.5380606731,0.0,300411.5380606731,300411.5380606731,5371.526328938656
11,405023.50445939455,0.0,405023.50445939455,405023.50445939455,6827.423980974501
12,720000.0,0.0,720000.0,720000.0,11887.750639371323
13,720000.0,0.0,720000.0,720000.0,13184.004961707014
14,720000.0,0.0,720000.0,720000.0,13183.985204268754
15,720000.0,0.0,720000.0,720000.0,13183.965446825474
16,720000.0,0.0,720000.0,720000.0,12870.033507780434
17,680978.744549336,0.0,680978.744549336,680978.744549336,12542.32903899572
18,677704.2611519964,0.0,677704.2611519964,677704.2611519964,12488.212008660103
19,586109.860557342,0.0,586109.860557342,586109.860557342,10958.025931009797
20,453560.65082248044,0.0,453560.65082248044,453560.65082248044,8680.892878681454
21,673904.6591919082,0.0,673904.6591919082,673904.6591919082,12425.332297841913
22,531595.5922010835,0.0,531595.5922010835,531595.5922010835,10030.93891959433
23,496410.6975447109,0.0,496410.6975447109,496410.6975447109,9425.677870320656
24,548489.5936926318,0.0,548489.5936926318,548489.5936926318,10319.561481140912
25,561509.3764896085,0.0,561509.3764896085,561509.3764896085,10541.159393565262
