,Energy to electrolyzer (kWh),Energy from grid (kWh),Energy from renewables (kWh),Total energy (kWh),Hydrogen Hourly production (kg)
0,704305.0762925363,0.0,704305.0762925363,704305.0762925363,13439.792846188942
1,722297.1800676457,0.0,722297.1800676457,722297.1800676457,13752.467437357924
2,772844.5529468163,0.0,772844.5529468163,772844.5529468163,14625.568388622154
3,753055.5813483373,0.0,753055.5813483373,753055.5813483373,14284.655358696875
4,770275.5511095469,0.0,770275.5511095469,770275.5511095469,14581.33632050533
5,719787.7517980215,0.0,719787.7517980215,719787.7517980215,13708.831693060723
6,672737.3161812081,0.0,672737.3161812081,672737.3161812081,12888.543254703096
7,729308.3892689821,0.0,729308.3892689821,729308.3892689821,13873.917184929163
8,1029240.7258706766,0.0,1029240.7258706766,1029240.7258706766,18941.981117328487
9,973828.7823089102,0.0,973828.7823089102,973828.7823089102,18023.994298447615
10,692234.4881384526,0.0,692234.4881384526,692234.4881384526,13229.23097809056
11,537204.4654947032,0.0,537204.4654947032,537204.4654947032,10483.95735408061
12,625211.920036329,0.0,625211.920036329,625211.920036329,12052.533642539416
13,553999.3893826995,0.0,553999.3893826995,553999.3893826995,10785.428554585229
14,463403.0395407289,0.0,463403.0395407289,463403.0395407289,9146.16846587034
15,322606.2519080128,0.0,322606.2519080128,322606.2519080128,6529.29792357527
16,103260.00694344939,0.0,103260.00694344939,103260.00694344939,2214.6399895442487
17,133553.71167191846,0.0,133553.71167191846,133553.71167191846,2805.7654503947565
18,164816.62215338775,0.0,164816.62215338775,164816.62215338775,3469.107292246868
19,197026.0552486009,0.0,197026.0552486009,197026.0552486009,4107.509261210414
20,233563.69466514746,0.0,233563.69466514746,233563.69466514746,4822.329012010966
21,214377.8800146126,0.0,214377.8800146126,214377.8800146126,4448.131050398215
22,192222.93750143118,0.0,192222.93750143118,192222.93750143118,4012.8084565538643
23,169074.73573838355,0.0,169074.73573838355,169074.73573838355,3553.962733279932
24,204596.50809302306,0.0,204596.50809302306,204596.50809302306,4256.359901343788
25,181448.21921163547,0.0,181448.21921163547,181448.21921163547,3799.749412780606
26,134525.67605511422,0.0,134525.67605511422,134525.67605511422,2860.4700593145744
27,122586.96847307523,0.0,122586.96847307523,122586.96847307523,2618.0723681187114
28,40431.12793460198,0.0,40431.12793460198,40431.12793460198,867.9107402543441
29,41826.82989445186,0.0,41826.82989445186,41826.82989445186,896.5908132938783
30,106711.07893123581,0.0,106711.07893123581,106711.07893123581,2054.454664320835
31,112909.08019128967,0.0,112909.08019128967,112909.08019128967,2405.2926454426824
