,Energy to electrolyzer (kWh),Energy from grid (kWh),Energy from renewables (kWh),Total energy (kWh),Hydrogen Hourly production (kg)
0,1098342.0016664702,0.0,1098342.0016664702,1098342.0016664702,20508.760392933073
1,1098342.0015302019,0.0,1098342.0015302019,1098342.0015302019,20508.72965921843
2,1098342.001692139,0.0,1098342.001692139,1098342.001692139,20508.698925495988
3,1098342.0016515532,0.0,1098342.0016515532,1098342.0016515532,20508.66819176574
4,802157.0894838694,0.0,802157.0894838694,802157.0894838694,15847.737167143641
5,402835.4340758176,0.0,402835.4340758176,402835.4340758176,8415.584339494273
6,560978.6615555706,0.0,560978.6615555706,560978.6615555706,11431.028012125473
7,685174.3340280661,0.0,685174.3340280661,685174.3340280661,13730.22098682993
8,826704.7657779038,0.0,826704.7657779038,826704.7657779038,16286.471112419376
9,1031459.1595016196,0.0,1031459.1595016196,1031459.1595016196,19878.61906271895
10,567247.3337986963,0.0,567247.3337986963,567247.3337986963,11548.366489435559
11,416696.59534378856,0.0,416696.59534378856,416696.59534378856,8684.280874415359
12,422485.3104377233,0.0,422485.3104377233,422485.3104377233,8796.230733728173
13,314563.17064444267,0.0,314563.17064444267,314563.17064444267,6682.3138598862715
14,201649.10754209844,0.0,201649.10754209844,201649.10754209844,4400.015276001544
15,125185.71249470946,0.0,125185.71249470946,125185.71249470946,2799.4952424825665
16,1099038.8945364745,0.0,1099038.8945364745,1099038.8945364745,20508.293667818438
17,447405.7507215955,0.0,447405.7507215955,447405.7507215955,9276.317473262292
18,304935.2767638703,0.0,304935.2767638703,304935.2767638703,6490.79407053128
19,616288.0160426471,0.0,616288.0160426471,616288.0160426471,12461.612523814318
20,360948.96396126854,0.0,360948.96396126854,360948.96396126854,7598.040046216994
21,337048.2778927776,0.0,337048.2778927776,337048.2778927776,7127.618736631881
22,261820.92305276435,0.0,261820.92305276435,261820.92305276435,5626.439961360277
23,156082.9869920016,0.0,156082.9869920016,156082.9869920016,3452.7785157832022
24,269241.27089485887,0.0,269241.27089485887,269241.27089485887,5775.9938879211195
25,183548.10024171183,0.0,183548.10024171183,183548.10024171183,4025.776468789964
26,244620.70450114485,0.0,244620.70450114485,244620.70450114485,5278.347391220629
27,312102.3765308879,0.0,312102.3765308879,312102.3765308879,6633.404882344842
28,245339.7767614796,0.0,245339.7767614796,245339.7767614796,5292.920276267404
29,853636.7342602977,0.0,853636.7342602977,853636.7342602977,16765.32532354871
30,728313.2191172006,0.0,728313.2191172006,728313.2191172006,14515.74707914135
31,542450.9345182464,0.0,542450.9345182464,542450.9345182464,11082.69794952517
32,1103057.6210961002,0.0,1103057.6210961002,1103057.6210961002,20507.842330539428
33,784358.9766042308,0.0,784358.9766042308,784358.9766042308,15527.751895344369
34,199158.57235488,0.0,199158.57235488,199158.57235488,4348.543469408073
35,247506.81761951616,0.0,247506.81761951616,247506.81761951616,5336.805266854995
36,283697.1396126847,0.0,283697.1396126847,283697.1396126847,6066.285077241997
37,244554.60213725184,0.0,244554.60213725184,244554.60213725184,5276.910718330661
38,432700.8813605397,0.0,432700.8813605397,432700.8813605397,8993.062131725163
39,213144.71145028734,0.0,213144.71145028734,213144.71145028734,4636.127321791448
40,388215.79490398185,0.0,388215.79490398185,388215.79490398185,8130.9818274192685
41,457183.26083865017,0.0,457183.26083865017,457183.26083865017,9463.585999509767
42,167417.37342440724,0.0,167417.37342440724,167417.37342440724,3689.9478186496244
43,170388.11171625537,0.0,170388.11171625537,170388.11171625537,3751.939259846666
44,244438.05985628202,0.0,244438.05985628202,244438.05985628202,5274.487131010016
45,263221.6822678077,0.0,263221.6822678077,263221.6822678077,5654.493580787897
46,253982.8435975972,0.0,253982.8435975972,253982.8435975972,5467.858262945234
47,265661.54542888486,0.0,265661.54542888486,265661.54542888486,5703.670923836104
48,134354.81368341504,0.0,134354.81368341504,134354.81368341504,2994.2712742513854
49,153991.8514335389,0.0,153991.8514335389,153991.8514335389,3408.7214278662323
50,130093.24993628633,0.0,130093.24993628633,130093.24993628633,2903.7801279616406
51,80850.13744043956,0.0,80850.13744043956,80850.13744043956,0.0
52,202881.4181326053,0.0,202881.4181326053,202881.4181326053,3687.3205812126716
53,132209.8750384432,0.0,132209.8750384432,132209.8750384432,2948.499386458579
54,97579.86086867457,0.0,97579.86086867457,97579.86086867457,0.0
55,268495.1046590386,0.0,268495.1046590386,268495.1046590386,4799.8589457235485
56,278514.3468832566,0.0,278514.3468832566,278514.3468832566,5961.246265443967
57,453938.27192514535,0.0,453938.27192514535,453938.27192514535,9399.81588628556
58,412456.7613233329,0.0,412456.7613233329,412456.7613233329,8600.422530080605
59,272822.0700785223,0.0,272822.0700785223,272822.0700785223,5846.857581871889
60,312042.2141436386,0.0,312042.2141436386,312042.2141436386,6630.893562352332
61,408647.6217048708,0.0,408647.6217048708,408647.6217048708,8526.58316154659
62,432959.01413259027,0.0,432959.01413259027,432959.01413259027,8996.434314373046
63,663097.8717932696,0.0,663097.8717932696,663097.8717932696,13322.650741969725
64,661389.0407067682,0.0,661389.0407067682,661389.0407067682,13291.241920460301
65,930690.0643359929,0.0,930690.0643359929,930690.0643359929,18121.739808448598
66,1096284.6035018284,0.0,1096284.6035018284,1096284.6035018284,20504.2996622112
67,1098342.0016131857,0.0,1098342.0016131857,1098342.0016131857,20504.268927364563
68,1098342.0019364783,0.0,1098342.0019364783,1098342.0019364783,20504.238192510133
69,1098342.0016888992,0.0,1098342.0016888992,1098342.0016888992,20504.207457647888
70,1098342.0018568365,0.0,1098342.0018568365,1098342.0018568365,20504.176722777855
71,1098342.001911403,0.0,1098342.001911403,1098342.001911403,20504.14598790002
72,1098342.0013333624,0.0,1098342.0013333624,1098342.0013333624,20504.115253014374
73,1098342.0012538233,0.0,1098342.0012538233,1098342.0012538233,20504.084518120944
74,1098342.0022775775,0.0,1098342.0022775775,1098342.0022775775,20504.053783219708
75,1098342.0015158036,0.0,1098342.0015158036,1098342.0015158036,20504.023048310668
76,1098342.0016393547,0.0,1098342.0016393547,1098342.0016393547,20503.992313393836
77,1098342.0015893492,0.0,1098342.0015893492,1098342.0015893492,20503.961578469185
78,1098342.0015453761,0.0,1098342.0015453761,1098342.0015453761,20503.93084353675
79,1120000.0,0.0,1120000.0,1120000.0,20503.900108596506
80,1120000.0,0.0,1120000.0,1120000.0,20503.869373648467
81,721214.5029958282,0.0,721214.5029958282,721214.5029958282,14383.819591756903
82,546343.0278341076,0.0,546343.0278341076,546343.0278341076,11153.472919222022
83,566460.7860840567,0.0,566460.7860840567,566460.7860840567,11530.77384066536
84,638622.1880742096,0.0,638622.1880742096,638622.1880742096,12871.667080856576
85,642510.0806507522,0.0,642510.0806507522,642510.0806507522,12943.35523131362
86,607858.9196039428,0.0,607858.9196039428,607858.9196039428,12302.323805069633
87,606128.8365734095,0.0,606128.8365734095,606128.8365734095,12270.18615517548
88,427605.34671190067,0.0,427605.34671190067,427605.34671190067,8892.81599803837
89,655835.5339588004,0.0,655835.5339588004,655835.5339588004,13188.644033648037
90,525049.0538864605,0.0,525049.0538864605,525049.0538864605,10752.233787081786
91,874341.7886560777,0.0,874341.7886560777,874341.7886560777,17128.600832546996
92,997519.2694929409,0.0,997519.2694929409,997519.2694929409,19286.496769171943
93,1098341.9999223864,0.0,1098341.9999223864,1098341.9999223864,20503.487190552856
94,1098341.9998091848,0.0,1098341.9998091848,1098341.9998091848,20503.456455500014
95,1098342.001710149,0.0,1098342.001710149,1098342.001710149,20503.425720439373
96,1098342.001720983,0.0,1098342.001720983,1098342.001720983,20503.394985370942
97,1098342.0015806993,0.0,1098342.0015806993,1098342.0015806993,20503.364250294697
98,1098342.0004337889,0.0,1098342.0004337889,1098342.0004337889,20503.333515210656
99,1098342.0011641476,0.0,1098342.0011641476,1098342.0011641476,20503.302780118815
100,1098342.0004459643,0.0,1098342.0004459643,1098342.0004459643,20503.272045019174
101,1098342.000770127,0.0,1098342.000770127,1098342.000770127,20503.241309911722
102,1068532.4613865572,0.0,1068532.4613865572,1068532.4613865572,20503.210574796485
103,1113535.1748145954,0.0,1113535.1748145954,1113535.1748145954,20503.179839673434
104,917037.4493570324,0.0,917037.4493570324,917037.4493570324,17881.0539513162
105,199189.08633229497,0.0,199189.08633229497,199189.08633229497,4347.984398891384
106,174955.0590365675,0.0,174955.0590365675,174955.0590365675,3846.0851417232425
107,232127.92084713402,0.0,232127.92084713402,232127.92084713402,5022.878787859907
108,166261.94756659775,0.0,166261.94756659775,166261.94756659775,3664.828256319509
109,112000.0,0.0,112000.0,112000.0,2459.606921249901
110,147067.06086962073,0.0,147067.06086962073,147067.06086962073,3262.1577235646578
111,112000.0,0.0,112000.0,112000.0,0.0
112,173170.60295057553,0.0,173170.60295057553,173170.60295057553,3173.8377407627145
113,201118.69702462622,0.0,201118.69702462622,201118.69702462622,4387.355766239745
114,645374.2108719527,0.0,645374.2108719527,645374.2108719527,12994.689025589838
115,802677.1401997659,0.0,802677.1401997659,802677.1401997659,15851.339490734987
116,390381.9687716217,0.0,390381.9687716217,390381.9687716217,8170.420177519433
117,433223.94949459593,0.0,433223.94949459593,433223.94949459593,9000.098112876673
118,522784.9059508062,0.0,522784.9059508062,522784.9059508062,10708.264745466626
119,508937.29942823225,0.0,508937.29942823225,508937.29942823225,10446.336475768308
120,527784.0735489482,0.0,527784.0735489482,527784.0735489482,10802.595084016886
121,435916.52480393497,0.0,435916.52480393497,435916.52480393497,9051.903501607852
122,281315.01713174966,0.0,281315.01713174966,281315.01713174966,6016.3310225748355
123,303344.26640412497,0.0,303344.26640412497,303344.26640412497,6456.633890269209
124,642179.2765726248,0.0,642179.2765726248,642179.2765726248,12935.61041720814
125,570158.5535995488,0.0,570158.5535995488,570158.5535995488,11598.406955450742
126,527872.7315186082,0.0,527872.7315186082,527872.7315186082,10804.168775733924
127,624473.2029308331,0.0,624473.2029308331,624473.2029308331,12608.562876395763
128,577215.9079570164,0.0,577215.9079570164,577215.9079570164,11730.23359895374
129,622403.522159587,0.0,622403.522159587,622403.522159587,12570.229060232334
130,561597.3014077402,0.0,561597.3014077402,561597.3014077402,11438.079571811086
131,816141.8605005845,0.0,816141.8605005845,816141.8605005845,16091.8010520021
132,542840.959627851,0.0,542840.959627851,542840.959627851,11086.00026631146
133,362184.7224869053,0.0,362184.7224869053,362184.7224869053,7619.327228163645
134,225327.8825109397,0.0,225327.8825109397,225327.8825109397,4883.606324352923
135,492118.22748158895,0.0,492118.22748158895,492118.22748158895,10126.916369548728
136,323485.6845045028,0.0,323485.6845045028,323485.6845045028,6856.635990451593
137,205650.30163138802,0.0,205650.30163138802,205650.30163138802,4480.430729148687
