,Energy to electrolyzer (kWh),Energy from grid (kWh),Energy from renewables (kWh),Total energy (kWh),Hydrogen Hourly production (kg)
0,457915.30331442534,342690.28733516746,115225.01597925788,457915.30331442534,8426.611580331914
1,457916.07031276467,223787.50789751773,234128.56241524694,457916.07031276467,8426.611580331914
2,457916.83731110406,370952.7797861686,86964.05752493546,457916.83731110406,8426.611580331914
3,457917.6043094434,232492.0976673927,225425.5066420507,457917.6043094434,8426.611580331914
4,457918.37130778277,256574.41747459688,201343.9538331859,457918.37130778277,8426.611580331914
5,457919.13830612216,294824.7280302008,163094.4102759213,457919.13830612216,8426.611580331914
6,457919.90530446154,323475.17470395716,134444.73060050438,457919.90530446154,8426.611580331914
7,457920.6723028008,313888.3782809584,144032.29402184242,457920.6723028008,8426.611580331914
8,457921.43930114026,175080.90585772146,282840.5334434188,457921.43930114026,8426.611580331914
9,457922.2062994796,142629.22728139744,315292.97901808214,457922.2062994796,8426.611580331914
10,457922.973297819,171999.99657617102,285922.97672164795,457922.973297819,8426.611580331914
11,457923.7402961584,228591.25493090763,229332.4853652508,457923.7402961584,8426.611580331914
12,457924.5072944977,241648.38939699554,216276.11789750215,457924.5072944977,8426.611580331914
13,457925.274292837,216887.97085757295,241037.30343526407,457925.274292837,8426.611580331914
14,457926.04129117646,196399.44390943352,261526.59738174293,457926.04129117646,8426.611580331914
15,457926.80828951584,248390.6630082999,209536.14528121596,457926.80828951584,8426.611580331914
16,457927.5752878552,440359.55829008063,17568.01699777453,457927.5752878552,8426.611580331914
17,457928.34228619456,418199.33224300534,39729.010043189206,457928.34228619456,8426.611580331914
18,457929.1092845339,417874.1307204551,40054.97856407881,457929.1092845339,8426.611580331914
19,457929.87628287333,323111.25612328097,134818.62015959233,457929.87628287333,8426.611580331914
20,457930.64328121266,386422.470186354,71508.17309485868,457930.64328121266,8426.611580331914
21,457931.410279552,343848.3784231773,114083.03185637467,457931.410279552,8426.611580331914
22,457932.17727789143,418244.3167434585,39687.86053443292,457932.17727789143,8426.611580331914
23,457932.94427623076,328143.89768835186,129789.0465878789,457932.94427623076,8426.611580331914
24,457933.71127457015,250515.64229995725,207418.0689746129,457933.71127457015,8426.611580331914
25,457934.4782729094,190421.69976073538,267512.77851217403,457934.4782729094,8426.611580331914
26,457935.24527124886,191713.3111854946,266221.93408575427,457935.24527124886,8426.611580331914
27,457936.01226958825,151876.11092797923,306059.901341609,457936.01226958825,8426.611580331914
28,457936.77926792763,259572.5486666774,198364.23060125022,457936.77926792763,8426.611580331914
29,457937.54626626696,135316.65600093955,322620.8902653274,457937.54626626696,8426.611580331914
30,457938.3132646063,169734.04848142096,288204.2647831853,457938.3132646063,8426.611580331914
31,457939.08026294573,122694.3395488828,335244.74071406294,457939.08026294573,8426.611580331914
32,478947.311553393,0.0,478947.311553393,478947.311553393,8426.611580331914
33,480000.0,0.0,480000.0,480000.0,8426.611580331914
34,457941.3812579637,185074.0647679257,272867.316490038,457941.3812579637,8426.611580331914
35,457942.14825630316,167697.6123732762,290244.53588302695,457942.14825630316,8426.611580331914
36,457942.91525464255,162016.6095715367,295926.30568310583,457942.91525464255,8426.611580331914
37,457943.68225298193,147300.61163538008,310643.07061760186,457943.68225298193,8426.611580331914
38,457944.4492513213,122079.62784642464,335864.8214048967,457944.4492513213,8426.611580331914
39,457945.2162496606,332096.5202605099,125848.69598915066,457945.2162496606,8426.611580331914
40,457945.98324800003,319649.13329178724,138296.84995621277,457945.98324800003,8426.611580331914
41,457946.75024633936,258505.82304734475,199440.9271989946,457946.75024633936,8426.611580331914
42,457947.5172446788,175369.86345834634,282577.65378633246,457947.5172446788,8426.611580331914
43,457948.284243018,272386.59419394145,185561.6900490766,457948.284243018,8426.611580331914
44,457949.0512413574,157127.10385810822,300821.9473832492,457949.0512413574,8426.611580331914
45,457949.81823969685,183770.6448825223,274179.17335717456,457949.81823969685,8426.611580331914
46,457950.58523803623,153600.42946818413,304350.1557698521,457950.58523803623,8426.611580331914
47,457951.35223637556,340225.2064698468,117726.1457665288,457951.35223637556,8426.611580331914
48,457952.1192347149,125498.20320294419,332453.9160317707,457952.1192347149,8426.611580331914
49,457952.8862330543,128286.54639243381,329666.33984062047,457952.8862330543,8426.611580331914
50,457953.65323139366,167448.2406070351,290505.41262435855,457953.65323139366,8426.611580331914
51,457954.42022973305,122709.67939962476,335244.7408301083,457954.42022973305,8426.611580331914
52,457955.1872280723,122710.4462929407,335244.7409351316,457955.1872280723,8426.611580331914
53,457955.95422641176,122711.21326159278,335244.740964819,457955.95422641176,8426.611580331914
54,457956.72122475115,122711.9803716751,335244.74085307604,457956.72122475115,8426.611580331914
55,457957.48822309054,131951.60806805763,326005.8801550329,457957.48822309054,8426.611580331914
56,457958.2552214299,97679.04238997074,360279.2128314592,457958.2552214299,8426.611580331914
57,457959.0222197692,120878.7223066425,337080.2999131267,457959.0222197692,8426.611580331914
58,457959.7892181085,126930.89702702616,331028.89219108236,457959.7892181085,8426.611580331914
59,457960.55621644796,189543.3013142707,268417.25490217726,457960.55621644796,8426.611580331914
60,457961.3232147874,241630.20241380198,216331.12080098543,457961.3232147874,8426.611580331914
61,457962.0902131266,277617.4278377807,180344.66237534594,457962.0902131266,8426.611580331914
62,457962.85721146595,294430.7609315313,163532.09627993466,457962.85721146595,8426.611580331914
63,457963.6242098054,300494.448218966,157469.17599083934,457963.6242098054,8426.611580331914
64,457964.39120814484,326877.47683406656,131086.91437407825,457964.39120814484,8426.611580331914
65,457965.1582064843,177159.33853345114,280805.81967303314,457965.1582064843,8426.611580331914
66,457965.9252048235,213948.74849915836,244017.17670566513,457965.9252048235,8426.611580331914
67,457966.6922031629,123562.34719637863,334404.34500678425,457966.6922031629,8426.611580331914
68,457967.45920150226,134313.1961723739,323654.2630291284,457967.45920150226,8426.611580331914
69,457968.2261998416,320474.0291176534,137494.19708218818,457968.2261998416,8426.611580331914
70,457968.993198181,209379.02549127652,248589.96770690446,457968.993198181,8426.611580331914
71,457969.76019652036,356296.1248012811,101673.63539523927,457969.76019652036,8426.611580331914
72,457970.5271948597,253811.86614649987,204158.66104835982,457970.5271948597,8426.611580331914
73,457971.2941931991,122726.55349849764,335244.74069470144,457971.2941931991,8426.611580331914
