,Energy to electrolyzer (kWh),Energy from grid (kWh),Energy from renewables (kWh),Total energy (kWh),Hydrogen Hourly production (kg)
0,454261.8140361828,160121.7021942411,294140.1118419417,454261.8140361828,8366.316447324267
1,454262.5749150058,149258.08122144936,305004.49369355646,454262.5749150058,8366.316447324267
2,454263.3357938288,111475.50374220003,342787.8320516288,454263.3357938288,8366.316447324267
3,454264.0966726517,118202.92903338053,336061.1676392712,454264.0966726517,8366.316447324267
4,454264.8575514747,110587.65637393366,343677.20117754105,454264.8575514747,8366.316447324267
5,454265.61843029765,126465.1145763491,327800.50385394855,454265.61843029765,8366.316447324267
6,454266.37930912065,135899.66194335383,318366.7173657668,454266.37930912065,8366.316447324267
7,454267.1401879437,119442.58625438827,334824.55393355543,454267.1401879437,8366.316447324267
8,454267.9010667665,116996.74632342585,337271.1547433407,454267.9010667665,8366.316447324267
9,454268.6619455895,151657.0084305001,302611.6535150894,454268.6619455895,8366.316447324267
10,454269.42282441247,233492.97620924553,220776.44661516693,454269.42282441247,8366.316447324267
11,454270.18370323547,261211.97475969838,193058.2089435371,454270.18370323547,8366.316447324267
12,454270.94458205847,291486.0591100221,162784.88547203637,454270.94458205847,8366.316447324267
13,454271.70546088135,339967.16875622445,114304.53670465692,454271.70546088135,8366.316447324267
14,454272.46633970435,382561.62622496585,71710.8401147385,454272.46633970435,8366.316447324267
15,454273.22721852735,402987.96439791203,51285.26282061531,454273.22721852735,8366.316447324267
16,454273.9880973503,410619.03106890956,43654.95702844073,454273.9880973503,8366.316447324267
17,454274.7489761733,398323.8791426166,55950.869833556695,454274.7489761733,8366.316447324267
18,454275.5098549961,384923.7240219793,69351.78583301678,454275.5098549961,8366.316447324267
19,454276.27073381917,367104.87530095124,87171.39543286792,454276.27073381917,8366.316447324267
20,454277.03161264217,351249.55978476215,103027.47182788001,454277.03161264217,8366.316447324267
21,454277.7924914651,340046.3511258884,114231.4413655767,454277.7924914651,8366.316447324267
22,454278.5533702881,353644.69197977474,100633.8613905134,454278.5533702881,8366.316447324267
23,454279.314249111,366903.976955787,87375.33729332399,454279.314249111,8366.316447324267
24,454280.075127934,351527.1226529734,102752.9524749606,454280.075127934,8366.316447324267
25,454280.836006757,372938.02118058375,81342.81482617326,454280.836006757,8366.316447324267
26,454281.59688557993,401261.81797487714,53019.7789107028,454281.59688557993,8366.316447324267
27,454282.3577644028,405715.05583612673,48567.30192827607,454282.3577644028,8366.316447324267
28,454283.1186432258,417969.87267187535,36313.24597135048,454283.1186432258,8366.316447324267
29,454283.87952204875,421599.87108670257,32684.008435346197,454283.87952204875,8366.316447324267
30,454284.64040087175,411801.63548525923,42483.00491561253,454284.64040087175,8366.316447324267
31,454285.40127969475,409559.1147793414,44726.28650035337,454285.40127969475,8366.316447324267
32,454286.1621585177,417748.8123622318,36537.3497962859,454286.1621585177,8366.316447324267
33,454286.9230373407,417533.69200349046,36753.23103385024,454286.9230373407,8366.316447324267
34,454287.68391616363,429781.9833444702,24505.700571693418,454287.68391616363,8366.316447324267
35,454288.44479498663,423576.1968314358,30712.24796355082,454288.44479498663,8366.316447324267
36,454289.2056738096,421653.16673525743,32636.038938552207,454289.2056738096,8366.316447324267
37,454289.96655263245,398993.3233300757,55296.643222556726,454289.96655263245,8366.316447324267
38,454290.7274314555,385833.9889327057,68456.73849874976,454290.7274314555,8366.316447324267
39,454291.4883102784,349012.1929965152,105279.29531376317,454291.4883102784,8366.316447324267
40,454292.2491891014,313277.8223151808,141014.42687392063,454292.2491891014,8366.316447324267
41,454293.01006792445,223112.85646254825,231180.1536053762,454293.01006792445,8366.316447324267
42,454293.7709467473,179950.66139207507,274343.1095546722,454293.7709467473,8366.316447324267
43,454294.53182557033,92972.80062375881,361321.7312018115,454294.53182557033,8366.316447324267
44,454295.2927043933,113158.24393606262,341137.04876833066,454295.2927043933,8366.316447324267
45,454296.0535832163,90594.06090331916,363701.9926798971,454296.0535832163,8366.316447324267
46,454296.81446203927,35020.71455949795,419276.0999025413,454296.81446203927,8366.316447324267
47,454297.5753408621,35021.47543832078,419276.0999025413,454297.5753408621,8366.316447324267
48,454298.3362196851,35022.236317143776,419276.0999025413,454298.3362196851,8366.316447324267
49,454299.0970985081,35022.997195966775,419276.0999025413,454299.0970985081,8366.316447324267
50,454299.8579773311,35023.758074789774,419276.0999025413,454299.8579773311,8366.316447324267
51,454300.6188561541,57805.49097156827,396495.1278845858,454300.6188561541,8366.316447324267
52,454301.379734977,145793.81852539768,308507.5612095793,454301.379734977,8366.316447324267
53,454302.1406138,186896.52750055428,267405.6131132457,454302.1406138,8366.316447324267
54,454302.901492623,157238.24875577976,297064.6527368432,454302.901492623,8366.316447324267
55,454303.6623714459,148756.4012798455,305547.2610916004,454303.6623714459,8366.316447324267
56,454304.4232502689,123184.0585410152,331120.3647092537,454304.4232502689,8366.316447324267
57,454305.18412909185,239246.9504292879,215058.23369980394,454305.18412909185,8366.316447324267
58,454305.9450079148,316872.75266484835,137433.19234306648,454305.9450079148,8366.316447324267
59,454306.7058867378,285727.4113801459,168579.29450659192,454306.7058867378,8366.316447324267
60,454307.4667655608,268759.19097026385,185548.27579529694,454307.4667655608,8366.316447324267
61,454308.22764438373,256881.30566652236,197426.92197786138,454308.22764438373,8366.316447324267
62,454308.9885232067,275495.02314044,178813.9653827667,454308.9885232067,8366.316447324267
63,454309.7494020296,222346.90573016414,231962.84367186547,454309.7494020296,8366.316447324267
64,454310.5102808526,208182.51125181813,246127.9990290345,454310.5102808526,8366.316447324267
65,454311.27115967555,120028.10689151159,334283.16426816396,454311.27115967555,8366.316447324267
66,454312.0320384986,55131.91909573792,399180.1129427607,454312.0320384986,8366.316447324267
67,454312.7929173215,80385.49027973367,373927.3026375878,454312.7929173215,8366.316447324267
68,454313.55379614444,175615.09400699468,278698.45978914975,454313.55379614444,8366.316447324267
69,454314.31467496743,188845.28743604897,265469.02723891847,454314.31467496743,8366.316447324267
70,454315.0755537905,209012.50535038422,245302.57020340627,454315.0755537905,8366.316447324267
71,454315.8364326133,231766.88526920817,222548.95116340515,454315.8364326133,8366.316447324267
72,454316.5973114363,191809.59732774482,262506.9999836915,454316.5973114363,8366.316447324267
73,454317.35819025926,201752.53967009543,252564.81852016383,454317.35819025926,8366.316447324267
74,454318.11906908226,138895.1981056239,315422.92096345837,454318.11906908226,8366.316447324267
75,454318.87994790525,69988.58907524287,384330.2908726624,454318.87994790525,8366.316447324267
76,454319.6408267281,35043.54092418676,419276.0999025413,454319.6408267281,8366.316447324267
77,454320.4017055511,35044.30180300976,419276.0999025413,454320.4017055511,8366.316447324267
78,454321.16258437413,35045.06268183282,419276.0999025413,454321.16258437413,8366.316447324267
79,454321.92346319713,35045.823560655816,419276.0999025413,454321.92346319713,8366.316447324267
80,454322.68434202013,35046.584439478815,419276.0999025413,454322.68434202013,8366.316447324267
81,454323.44522084296,35047.34531830164,419276.0999025413,454323.44522084296,8366.316447324267
82,454324.20609966596,35048.10619712464,419276.0999025413,454324.20609966596,8366.316447324267
83,454324.96697848896,35048.86707594764,419276.0999025413,454324.96697848896,8366.316447324267
84,454325.7278573119,35049.62795477058,419276.0999025413,454325.7278573119,8366.316447324267
85,454326.4887361349,35050.38883359358,419276.0999025413,454326.4887361349,8366.316447324267
86,454327.2496149577,35051.1497124164,419276.0999025413,454327.2496149577,8366.316447324267
87,454328.0104937807,35051.9105912394,419276.0999025413,454328.0104937807,8366.316447324267
88,454328.7713726038,35052.67147006246,419276.0999025413,454328.7713726038,8366.316447324267
89,454329.5322514268,35053.43234888546,419276.0999025413,454329.5322514268,8366.316447324267
90,454330.2931302498,35054.193227708456,419276.0999025413,454330.2931302498,8366.316447324267
91,454331.05400907266,35054.95410653134,419276.0999025413,454331.05400907266,8366.316447324267
92,454331.8148878956,35055.71498535428,419276.0999025413,454331.8148878956,8366.316447324267
93,454332.5757667186,35056.47586417728,419276.0999025413,454332.5757667186,8366.316447324267
94,454333.33664554154,35057.23674300022,419276.0999025413,454333.33664554154,8366.316447324267
95,454334.09752436454,63189.66106664925,391144.4364577153,454334.09752436454,8366.316447324267
96,454334.8584031874,149022.89955577248,305311.95884741494,454334.8584031874,8366.316447324267
97,454335.6192820104,299376.20310171036,154959.41618030006,454335.6192820104,8366.316447324267
98,454336.3801608334,303032.3796071542,151304.00055367925,454336.3801608334,8366.316447324267
99,454337.1410396564,239734.08048607223,214603.0605535842,454337.1410396564,8366.316447324267
100,454337.90191847936,297485.6505017559,156852.25141672348,454337.90191847936,8366.316447324267
101,454338.6627973023,314866.74593421066,139471.91686309164,454338.6627973023,8366.316447324267
102,454339.42367612524,160227.63335193065,294111.7903241946,454339.42367612524,8366.316447324267
103,454340.18455494824,105269.41849625134,349070.7660586969,454340.18455494824,8366.316447324267
104,454340.94543377124,87784.1804953203,366556.76493845094,454340.94543377124,8366.316447324267
105,454341.7063125942,254210.6633229537,200131.04298964047,454341.7063125942,8366.316447324267
106,454342.4671914171,351171.01229387394,103171.45489754321,454342.4671914171,8366.316447324267
107,454343.2280702401,307850.1858964389,146493.0421738012,454343.2280702401,8366.316447324267
108,454343.98894906306,248871.85518357466,205472.1337654884,454343.98894906306,8366.316447324267
109,454344.7498278861,267366.3049775767,186978.44485030937,454344.7498278861,8366.316447324267
110,454345.510706709,265830.20237279683,188515.30833391214,454345.510706709,8366.316447324267
111,454346.2715855319,82005.73120358284,372340.54038194905,454346.2715855319,8366.316447324267
112,454347.0324643549,35070.93256181356,419276.0999025413,454347.0324643549,8366.316447324267
113,454347.7933431779,35071.69344063656,419276.0999025413,454347.7933431779,8366.316447324267
114,454348.5542220009,35072.45431945956,419276.0999025413,454348.5542220009,8366.316447324267
115,454349.31510082376,35073.21519828244,419276.0999025413,454349.31510082376,8366.316447324267
116,454350.07597964676,35073.97607710544,419276.0999025413,454350.07597964676,8366.316447324267
117,454350.8368584698,35074.7369559285,419276.0999025413,454350.8368584698,8366.316447324267
118,454351.5977372927,35075.49783475138,419276.0999025413,454351.5977372927,8366.316447324267
119,454352.3586161157,35076.25871357438,419276.0999025413,454352.3586161157,8366.316447324267
120,454353.1194949386,35077.019592397264,419276.0999025413,454353.1194949386,8366.316447324267
121,454353.8803737616,35077.78047122026,419276.0999025413,454353.8803737616,8366.316447324267
122,454354.6412525846,35078.54135004326,419276.0999025413,454354.6412525846,8366.316447324267
123,454355.4021314075,35079.3022288662,419276.0999025413,454355.4021314075,8366.316447324267
124,454356.1630102306,35080.06310768926,419276.0999025413,454356.1630102306,8366.316447324267
125,454356.92388905346,35080.82398651214,419276.0999025413,454356.92388905346,8366.316447324267
126,454357.68476787646,35081.58486533514,419276.0999025413,454357.68476787646,8366.316447324267
127,454358.44564669946,50567.84269019391,403790.60295650555,454358.44564669946,8366.316447324267
128,454359.2065255224,61839.59327230672,392519.6132532157,454359.2065255224,8366.316447324267
129,454359.9674043454,56742.716023866145,397617.25138047925,454359.9674043454,8366.316447324267
130,454360.7282831683,42031.28215159796,412329.4461315703,454360.7282831683,8366.316447324267
131,454361.4891619912,59178.714738283015,395182.7744237082,454361.4891619912,8366.316447324267
132,454362.2500408142,105348.6589945585,349013.5910462557,454362.2500408142,8366.316447324267
133,454363.0109196372,67735.83713659312,386627.1737830441,454363.0109196372,8366.316447324267
134,454363.77179846016,95233.6652106957,359130.10658776446,454363.77179846016,8366.316447324267
135,454364.5326772831,137588.71220620512,316775.820471078,454364.5326772831,8366.316447324267
136,454365.2935561061,132532.80807882652,321832.4854772796,454365.2935561061,8366.316447324267
137,454366.0544349291,172393.4316084006,281972.6228265285,454366.0544349291,8366.316447324267
138,454366.8153137521,210980.36353268998,243386.45178106212,454366.8153137521,8366.316447324267
139,454367.57619257504,241021.82256996428,213345.75362261076,454367.57619257504,8366.316447324267
140,454368.3370713979,327812.7078767563,126555.6291946416,454368.3370713979,8366.316447324267
141,454369.0979502209,383691.2135951878,70677.8843550331,454369.0979502209,8366.316447324267
142,454369.85882904386,414791.17232713895,39578.68650190489,454369.85882904386,8366.316447324267
143,454370.61970786686,432827.2420323442,21543.37767552265,454370.61970786686,8366.316447324267
144,454371.3805866898,426397.81919330364,27973.561393386164,454371.3805866898,8366.316447324267
145,454372.1414655127,414605.069730939,39767.07173457372,454372.1414655127,8366.316447324267
146,454372.90234433574,386630.97275566915,67741.92958866661,454372.90234433574,8366.316447324267
147,454373.6632231587,299771.5614098927,154602.101813266,454373.6632231587,8366.316447324267
148,454374.42410198174,232041.65166038682,222332.77244159492,454374.42410198174,8366.316447324267
149,454375.1849808047,63427.649226833484,390947.5357539712,454375.1849808047,8366.316447324267
150,454375.94585962757,35099.84595708625,419276.0999025413,454375.94585962757,8366.316447324267
151,454376.70673845056,35100.606835909246,419276.0999025413,454376.70673845056,8366.316447324267
152,454377.4676172735,35101.36771473219,419276.0999025413,454377.4676172735,8366.316447324267
153,454378.2284960965,35102.128593555186,419276.0999025413,454378.2284960965,8366.316447324267
154,454378.9893749195,43743.987048697425,410635.0023262221,454378.9893749195,8366.316447324267
155,454379.7502537424,35103.65035120107,419276.0999025413,454379.7502537424,8366.316447324267
156,454380.5111325654,35104.41123002407,419276.0999025413,454380.5111325654,8366.316447324267
157,454381.2720113883,35105.17210884701,419276.0999025413,454381.2720113883,8366.316447324267
158,454382.0328902113,35105.93298767001,419276.0999025413,454382.0328902113,8366.316447324267
159,454382.7937690342,35106.69386649289,419276.0999025413,454382.7937690342,8366.316447324267
