,Energy to electrolyzer (kWh),Energy from grid (kWh),Energy from renewables (kWh),Total energy (kWh),Hydrogen Hourly production (kg)
0,1098342.0016664702,0.0,1098342.0016664702,1098342.0016664702,20508.7456957062
1,1098342.0015302019,0.0,1098342.0015302019,1098342.0015302019,20508.714961987822
2,1098342.001692139,0.0,1098342.001692139,1098342.001692139,20508.68422826165
3,1098342.0016515532,0.0,1098342.0016515532,1098342.0016515532,20508.65349452768
4,802157.0894838694,0.0,802157.0894838694,802157.0894838694,15847.725325968599
5,402835.4340758176,0.0,402835.4340758176,402835.4340758176,8415.584339494273
6,560978.6615555706,0.0,560978.6615555706,560978.6615555706,11431.019072510768
7,666572.713051078,0.0,666572.713051078,666572.713051078,13389.339927467392
8,729771.8703452614,0.0,729771.8703452614,729771.8703452614,14542.669256048775
9,844945.2338929746,0.0,844945.2338929746,844945.2338929746,16611.327133696777
10,474828.9386810837,0.0,474828.9386810837,474828.9386810837,9801.569806054113
11,143750.21657540923,0.0,143750.21657540923,143750.21657540923,3193.2579876993377
12,229641.78552586795,0.0,229641.78552586795,229641.78552586795,4973.7457865621345
13,256289.64107818433,0.0,256289.64107818433,256289.64107818433,5514.796113704569
14,158132.77572478552,0.0,158132.77572478552,158132.77572478552,3495.8301606743917
15,97033.95454289064,0.0,97033.95454289064,97033.95454289064,0.0
16,1098341.9997908035,0.0,1098341.9997908035,1098341.9997908035,17089.15357924921
17,447405.7507215955,0.0,447405.7507215955,447405.7507215955,9275.654929660637
18,304935.2767638703,0.0,304935.2767638703,304935.2767638703,6490.383071771966
19,616288.0160426471,0.0,616288.0160426471,616288.0160426471,12460.753950031753
20,360948.96396126854,0.0,360948.96396126854,360948.96396126854,7597.565180677482
21,337048.2778927776,0.0,337048.2778927776,337048.2778927776,7127.174938042073
22,261820.92305276435,0.0,261820.92305276435,261820.92305276435,5626.0177671132105
23,156082.9869920016,0.0,156082.9869920016,156082.9869920016,3452.5085184605637
24,269241.27089485887,0.0,269241.27089485887,269241.27089485887,5775.561483069199
25,183548.10024171183,0.0,183548.10024171183,183548.10024171183,4025.465632028687
26,244620.70450114485,0.0,244620.70450114485,244620.70450114485,5277.949083306602
27,312102.3765308879,0.0,312102.3765308879,312102.3765308879,6632.91456074593
28,245339.7767614796,0.0,245339.7767614796,245339.7767614796,5292.520963405796
29,853636.7342602977,0.0,853636.7342602977,853636.7342602977,16764.218985892207
30,728313.2191172006,0.0,728313.2191172006,728313.2191172006,14514.768025024425
31,540940.8420814673,0.0,540940.8420814673,540940.8420814673,11053.510056322342
32,1098341.9997248594,0.0,1098341.9997248594,1098341.9997248594,20506.532959344335
33,728562.1033138669,0.0,728562.1033138669,728562.1033138669,14519.217790814953
34,125408.14718133352,0.0,125408.14718133352,125408.14718133352,2803.9209925394516
