,Energy to electrolyzer (kWh),Energy from grid (kWh),Energy from renewables (kWh),Total energy (kWh),Hydrogen Hourly production (kg)
0,748476.4521876939,0.0,748476.4521876939,748476.4521876939,13727.778382372988
1,748082.010313411,0.0,748082.010313411,748082.010313411,13721.284507147522
2,745787.4094998913,0.0,745787.4094998913,745787.4094998913,13683.595926542248
3,435099.59921206295,0.0,435099.59921206295,435099.59921206295,8395.516594194112
4,154507.29325804967,0.0,154507.29325804967,154507.29325804967,3201.6074367062047
5,582795.0662852369,0.0,582795.0662852369,582795.0662852369,10958.476494408726
6,719415.9304615321,0.0,719415.9304615321,719415.9304615321,13249.278689110097
7,529874.5007418413,0.0,529874.5007418413,529874.5007418413,10051.167609550528
8,500161.4083684331,0.0,500161.4083684331,500161.4083684331,9536.476903956143
9,178944.21765368833,0.0,178944.21765368833,178944.21765368833,3676.11628824841
10,217827.59567802204,0.0,217827.59567802204,217827.59567802204,4420.468169779443
11,543094.3547093566,0.0,543094.3547093566,543094.3547093566,10278.858272148012
12,389954.8828145877,0.0,389954.8828145877,389954.8828145877,7591.603715870177
13,304471.038264453,0.0,304471.038264453,304471.038264453,6039.595098874508
14,548365.279873552,0.0,548365.279873552,548365.279873552,10369.410369195797
15,425860.8449464545,0.0,425860.8449464545,425860.8449464545,8231.701682628765
16,307202.4643423819,0.0,307202.4643423819,307202.4643423819,6089.812698458724
17,291935.52608801617,0.0,291935.52608801617,291935.52608801617,5808.382271585249
18,270359.995796158,0.0,270359.995796158,270359.995796158,5408.117165240976
19,345013.4533304396,0.0,345013.4533304396,345013.4533304396,6780.741230560488
20,169527.8812702401,0.0,169527.8812702401,169527.8812702401,3493.8480636284353
21,484138.3988968136,0.0,484138.3988968136,484138.3988968136,9257.119924594275
22,545676.6641760377,0.0,545676.6641760377,545676.6641760377,10323.09166475308
23,568068.0953406161,0.0,568068.0953406161,568068.0953406161,10706.88850423894
24,556653.5170107043,0.0,556653.5170107043,556653.5170107043,10511.477774723926
