Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,98452,-,b'None',b'None',21.7,-158.47,-10,0,-10,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,3.2.2
Year,Month,Day,Hour,Minute,DHI,DNI,GHI,Temperature,Relative Humidity,Pressure,Precipitable Water,Wind Direction,Wind Speed
2020,1,1,0,0,0,0,0,24.8,74.98,1024,1.9000000000000001,90,6.1000000000000005
2020,1,1,1,0,0,0,0,24.8,74.4,1023,2,89,5.6000000000000005
2020,1,1,2,0,0,0,0,24.700000000000003,74.36,1023,2.1,86,5.1000000000000005
2020,1,1,3,0,0,0,0,24.6,74.34,1023,2.2,82,4.7
2020,1,1,4,0,0,0,0,24.6,74.04,1022,2.2,80,4.5
2020,1,1,5,0,0,0,0,24.6,74.03,1022,2.3000000000000003,79,4.3
2020,1,1,6,0,0,0,0,24.5,74.36,1023,2.3000000000000003,78,4.1000000000000005
2020,1,1,7,0,0,0,0,24.6,73.63,1023,2.3000000000000003,75,3.6
2020,1,1,8,0,58,136,80,24.900000000000002,71.71000000000001,1024,2.4000000000000004,69,3.2
2020,1,1,9,0,63,756,331,25,70.53,1025,2.4000000000000004,59,2.7
2020,1,1,10,0,74,863,520,25.1,69.38,1025,2.4000000000000004,46,2.3000000000000003
2020,1,1,11,0,125,793,629,25.200000000000003,67.97,1024,2.5,33,1.9000000000000001
2020,1,1,12,0,224,601,645,25.200000000000003,67.11,1023,2.5,6,1.6
2020,1,1,13,0,81,941,746,25.3,66.94,1022,2.6,346,1.8
2020,1,1,14,0,295,320,505,25.3,68.19,1021,2.6,347,2.4000000000000004
2020,1,1,15,0,227,356,424,25.3,69.81,1021,2.7,356,3.1
2020,1,1,16,0,63,793,379,25.3,71.41,1022,2.7,6,3.6
2020,1,1,17,0,51,0,51,25.200000000000003,73.66,1022,2.8000000000000003,15,4
2020,1,1,18,0,0,0,0,25,76.19,1022,2.8000000000000003,24,4.2
2020,1,1,19,0,0,0,0,24.900000000000002,77.58,1023,2.7,34,4.2
2020,1,1,20,0,0,0,0,24.8,78.61,1023,2.7,42,4.1000000000000005
2020,1,1,21,0,0,0,0,24.700000000000003,79.48,1023,2.7,44,3.8000000000000003
2020,1,1,22,0,0,0,0,24.6,80.26,1023,2.8000000000000003,45,3.6
2020,1,1,23,0,0,0,0,24.400000000000002,81.29,1022,2.8000000000000003,46,3.5
2020,1,2,0,0,0,0,0,24.3,81.84,1022,2.8000000000000003,52,3.4000000000000004
2020,1,2,1,0,0,0,0,24.1,82.61,1022,2.8000000000000003,49,3.2
2020,1,2,2,0,0,0,0,24,82.96000000000001,1022,2.9000000000000004,27,3.1
2020,1,2,3,0,0,0,0,23.900000000000002,84.07000000000001,1022,3,16,3.6
2020,1,2,4,0,0,0,0,23.900000000000002,84.37,1022,3,19,3.9000000000000004
2020,1,2,5,0,0,0,0,24,83.9,1022,2.9000000000000004,24,4
2020,1,2,6,0,0,0,0,24.1,83.14,1022,2.9000000000000004,23,4
2020,1,2,7,0,0,0,0,24.3,82.60000000000001,1023,2.9000000000000004,22,4.3
2020,1,2,8,0,36,549,122,24.6,81.26,1023,2.9000000000000004,24,4.7
2020,1,2,9,0,54,778,329,24.8,80.01,1024,2.9000000000000004,28,4.7
2020,1,2,10,0,231,100,283,25,78.73,1024,2.9000000000000004,27,4.7
2020,1,2,11,0,76,909,654,25.1,78.22,1023,3,25,5
2020,1,2,12,0,79,933,733,25.1,78.31,1022,3,24,5.300000000000001
2020,1,2,13,0,80,935,742,25.1,78.49,1021,3,24,5.5
2020,1,2,14,0,80,912,680,25,79.25,1021,3,25,5.9
2020,1,2,15,0,74,871,557,24.8,80.48,1021,2.9000000000000004,26,6.2
2020,1,2,16,0,65,782,378,24.700000000000003,81.23,1021,3,28,6.6000000000000005
2020,1,2,17,0,47,593,173,24.5,82.37,1022,3,30,7
2020,1,2,18,0,0,0,0,24.3,83.35000000000001,1023,3,32,7.300000000000001
2020,1,2,19,0,0,0,0,24.3,83.32000000000001,1024,3.1,35,7.7
2020,1,2,20,0,0,0,0,24.3,83.11,1025,3.1,38,7.9
2020,1,2,21,0,0,0,0,24.3,82.74,1025,3.1,41,8
2020,1,2,22,0,0,0,0,24.3,82.73,1025,3.2,45,8.200000000000001
2020,1,2,23,0,0,0,0,24.200000000000003,83.5,1025,3.2,48,8.3
2020,1,3,0,0,0,0,0,24.200000000000003,83.65,1024,3.2,50,8.4
2020,1,3,1,0,0,0,0,24.1,84.18,1024,3.2,52,8.5
2020,1,3,2,0,0,0,0,24.1,83.94,1024,3.3000000000000003,54,8.6
2020,1,3,3,0,0,0,0,24.1,83.64,1024,3.3000000000000003,56,8.6
2020,1,3,4,0,0,0,0,24.200000000000003,83.02,1024,3.2,58,8.5
2020,1,3,5,0,0,0,0,24.200000000000003,83.27,1025,3.2,59,8.4
2020,1,3,6,0,0,0,0,24.3,83.17,1025,3.2,59,8.3
2020,1,3,7,0,0,0,0,24.400000000000002,83.22,1026,3.3000000000000003,60,8.200000000000001
2020,1,3,8,0,56,316,106,24.6,82.88,1027,3.3000000000000003,61,8.200000000000001
2020,1,3,9,0,92,598,304,24.8,82.27,1027,3.3000000000000003,62,8.3
2020,1,3,10,0,111,733,490,25,81.52,1027,3.2,63,8.3
2020,1,3,11,0,97,858,642,25.200000000000003,80.62,1026,3.2,64,8.200000000000001
2020,1,3,12,0,101,885,722,25.3,80.14,1025,3.1,63,8
2020,1,3,13,0,202,673,679,25.3,80.37,1025,3.1,61,7.9
2020,1,3,14,0,93,881,674,25.200000000000003,81.06,1024,3.2,58,7.9
2020,1,3,15,0,161,597,492,25.1,81.87,1025,3.3000000000000003,56,8.1
2020,1,3,16,0,79,720,369,25,82.48,1025,3.4000000000000004,55,8.5
2020,1,3,17,0,57,508,166,24.900000000000002,82.98,1026,3.4000000000000004,56,8.700000000000001
2020,1,3,18,0,0,0,0,24.8,83.22,1026,3.4000000000000004,58,8.9
2020,1,3,19,0,0,0,0,24.8,82.92,1027,3.4000000000000004,59,9
2020,1,3,20,0,0,0,0,24.8,82.61,1027,3.5,61,9
2020,1,3,21,0,0,0,0,24.8,82.67,1028,3.5,63,9
2020,1,3,22,0,0,0,0,24.8,82.89,1028,3.5,64,8.8
2020,1,3,23,0,0,0,0,24.8,83.25,1027,3.5,65,8.700000000000001
2020,1,4,0,0,0,0,0,24.8,83.77,1027,3.5,64,8.700000000000001
2020,1,4,1,0,0,0,0,24.8,84.25,1027,3.5,64,8.9
2020,1,4,2,0,0,0,0,24.8,84.67,1027,3.5,63,8.9
2020,1,4,3,0,0,0,0,24.8,84.91,1026,3.6,63,8.9
2020,1,4,4,0,0,0,0,24.900000000000002,84.57000000000001,1027,3.6,63,8.8
2020,1,4,5,0,0,0,0,24.8,85.18,1027,3.6,63,8.8
2020,1,4,6,0,0,0,0,24.8,85.37,1028,3.5,64,8.700000000000001
2020,1,4,7,0,0,0,0,24.8,85.39,1028,3.5,65,8.700000000000001
2020,1,4,8,0,56,22,59,24.900000000000002,84.93,1029,3.4000000000000004,65,8.700000000000001
2020,1,4,9,0,147,145,198,25,84.18,1029,3.3000000000000003,66,8.8
2020,1,4,10,0,231,209,339,25.1,83.57000000000001,1029,3.3000000000000003,67,8.8
2020,1,4,11,0,97,857,642,25.200000000000003,82.84,1028,3.2,66,8.8
2020,1,4,12,0,341,215,492,25.200000000000003,82.83,1027,3.2,66,8.8
2020,1,4,13,0,326,326,558,25.3,82.56,1026,3.1,66,8.8
2020,1,4,14,0,243,18,255,25.3,82.87,1025,3.1,66,8.700000000000001
2020,1,4,15,0,127,0,127,25.3,83.15,1025,3.1,65,8.8
2020,1,4,16,0,152,356,296,25.3,83.42,1026,3.1,65,8.9
2020,1,4,17,0,83,117,109,25.200000000000003,84.15,1026,3.2,65,8.8
2020,1,4,18,0,0,0,0,25.1,84.94,1026,3.2,66,8.700000000000001
2020,1,4,19,0,0,0,0,25.200000000000003,84.57000000000001,1027,3.1,68,8.5
2020,1,4,20,0,0,0,0,25.200000000000003,84.66,1027,3.1,68,8.3
2020,1,4,21,0,0,0,0,25.200000000000003,84.7,1027,3.1,67,8.1
2020,1,4,22,0,0,0,0,25.200000000000003,84.71000000000001,1028,3.1,65,7.9
2020,1,4,23,0,0,0,0,25.1,84.93,1028,3.1,63,7.9
2020,1,5,0,0,0,0,0,25.1,84.46000000000001,1027,3,63,8
2020,1,5,1,0,0,0,0,25.1,84.19,1027,3,63,8.1
2020,1,5,2,0,0,0,0,25,84.45,1027,3,63,8.3
2020,1,5,3,0,0,0,0,25,84.11,1026,3,65,8.3
2020,1,5,4,0,0,0,0,25,83.83,1026,3,67,8.3
2020,1,5,5,0,0,0,0,25,83.59,1026,3,68,8.200000000000001
2020,1,5,6,0,0,0,0,25.1,82.91,1027,2.9000000000000004,69,8
2020,1,5,7,0,0,0,0,25.1,82.74,1027,2.9000000000000004,69,7.800000000000001
2020,1,5,8,0,46,423,112,25.3,81.75,1028,2.9000000000000004,68,7.800000000000001
2020,1,5,9,0,72,693,317,25.5,80.60000000000001,1028,3,67,7.800000000000001
2020,1,5,10,0,207,364,395,25.6,80.10000000000001,1028,3,66,7.9
2020,1,5,11,0,269,380,511,25.700000000000003,79.74,1027,2.9000000000000004,65,8
2020,1,5,12,0,94,905,731,25.700000000000003,79.83,1026,2.9000000000000004,63,8.1
2020,1,5,13,0,97,907,743,25.700000000000003,79.64,1025,2.8000000000000003,63,8.3
2020,1,5,14,0,91,897,686,25.8,78.94,1025,2.7,64,8.6
2020,1,5,15,0,154,623,503,25.8,78.74,1025,2.6,65,8.8
2020,1,5,16,0,175,167,243,25.700000000000003,79.18,1025,2.6,67,9.1
2020,1,5,17,0,85,101,107,25.6,79.81,1025,2.5,69,9.200000000000001
2020,1,5,18,0,0,0,0,25.400000000000002,81.04,1026,2.5,70,9.200000000000001
2020,1,5,19,0,0,0,0,25.3,81.45,1026,2.5,71,9.200000000000001
2020,1,5,20,0,0,0,0,25.3,81.29,1026,2.5,71,9.200000000000001
2020,1,5,21,0,0,0,0,25.200000000000003,81.53,1027,2.5,69,9.200000000000001
2020,1,5,22,0,0,0,0,25.1,81.63,1027,2.5,69,9.200000000000001
2020,1,5,23,0,0,0,0,25.1,81,1026,2.4000000000000004,71,9.3
2020,1,6,0,0,0,0,0,25.1,80.24,1026,2.4000000000000004,73,9.3
2020,1,6,1,0,0,0,0,25,80.16,1026,2.4000000000000004,73,9.200000000000001
2020,1,6,2,0,0,0,0,25,79.96000000000001,1025,2.4000000000000004,72,9.1
2020,1,6,3,0,0,0,0,25,79.86,1025,2.3000000000000003,72,9
2020,1,6,4,0,0,0,0,25,79.79,1025,2.3000000000000003,74,9.1
2020,1,6,5,0,0,0,0,25,80.4,1025,2.4000000000000004,75,9.1
2020,1,6,6,0,0,0,0,24.900000000000002,81.84,1026,2.5,73,9.200000000000001
2020,1,6,7,0,0,0,0,25,81.9,1026,2.7,72,9.3
2020,1,6,8,0,47,419,112,25.200000000000003,81.16,1026,2.8000000000000003,72,9.4
2020,1,6,9,0,73,689,316,25.400000000000002,80.47,1027,3,72,9.3
2020,1,6,10,0,88,803,503,25.5,80,1027,3.1,73,9.200000000000001
2020,1,6,11,0,94,868,647,25.5,79.52,1026,3.1,73,9.200000000000001
2020,1,6,12,0,99,893,728,25.6,78.33,1025,3,74,8.9
2020,1,6,13,0,100,897,741,25.6,77.82000000000001,1025,2.9000000000000004,74,8.6
2020,1,6,14,0,95,888,687,25.700000000000003,76.82000000000001,1024,2.7,73,8.5
2020,1,6,15,0,90,845,564,25.700000000000003,76.41,1024,2.5,73,8.5
2020,1,6,16,0,78,755,388,25.6,76.61,1025,2.4000000000000004,72,8.700000000000001
2020,1,6,17,0,81,14,84,25.5,77.13,1025,2.3000000000000003,69,8.9
2020,1,6,18,0,0,0,0,25.3,78.49,1026,2.4000000000000004,69,9.200000000000001
2020,1,6,19,0,0,0,0,25.3,79.21000000000001,1026,2.4000000000000004,70,9.5
2020,1,6,20,0,0,0,0,25.200000000000003,80.47,1026,2.4000000000000004,71,9.5
2020,1,6,21,0,0,0,0,25.1,81.46000000000001,1026,2.4000000000000004,70,9.8
2020,1,6,22,0,0,0,0,25,82.42,1026,2.5,70,9.8
2020,1,6,23,0,0,0,0,25,82.67,1026,2.5,72,9.600000000000001
2020,1,7,0,0,0,0,0,24.900000000000002,82.81,1025,2.6,74,9.600000000000001
2020,1,7,1,0,0,0,0,24.8,82.56,1025,2.7,75,9.600000000000001
2020,1,7,2,0,0,0,0,24.700000000000003,82.37,1025,2.7,74,9.600000000000001
2020,1,7,3,0,0,0,0,24.6,82.49,1025,2.8000000000000003,72,9.600000000000001
2020,1,7,4,0,0,0,0,24.6,82.23,1025,2.7,72,9.5
2020,1,7,5,0,0,0,0,24.6,81.44,1025,2.5,72,9.5
2020,1,7,6,0,0,0,0,24.700000000000003,79.79,1026,2.3000000000000003,71,9.4
2020,1,7,7,0,0,0,0,24.8,78.22,1026,2.2,70,9.5
2020,1,7,8,0,47,430,114,24.900000000000002,77.29,1026,2.1,70,9.8
2020,1,7,9,0,73,717,326,25,76.49,1027,2,70,10.100000000000001
2020,1,7,10,0,205,374,399,25,75.82000000000001,1026,2,69,10.3
2020,1,7,11,0,92,900,666,25,75.05,1025,2,69,10.5
2020,1,7,12,0,94,933,752,25,74.4,1025,1.9000000000000001,70,10.700000000000001
2020,1,7,13,0,95,933,762,24.900000000000002,74.97,1024,2,71,10.600000000000001
2020,1,7,14,0,322,186,446,25,74.92,1023,2,71,10.4
2020,1,7,15,0,143,664,518,25,75.02,1023,1.9000000000000001,71,10
2020,1,7,16,0,156,355,302,25,74.68,1023,1.9000000000000001,69,9.8
2020,1,7,17,0,65,518,181,24.900000000000002,74.77,1024,1.9000000000000001,67,9.8
2020,1,7,18,0,0,0,0,24.700000000000003,75.69,1024,2,67,9.9
2020,1,7,19,0,0,0,0,24.6,76.57000000000001,1025,2,68,10.200000000000001
2020,1,7,20,0,0,0,0,24.6,76.54,1025,2,70,10.200000000000001
2020,1,7,21,0,0,0,0,24.6,76.01,1025,2,71,10.200000000000001
2020,1,7,22,0,0,0,0,24.5,76.03,1025,2,71,10.100000000000001
2020,1,7,23,0,0,0,0,24.5,75.65,1024,2,71,10
2020,1,8,0,0,0,0,0,24.400000000000002,75.69,1024,2,72,9.8
2020,1,8,1,0,0,0,0,24.400000000000002,75.15,1024,2,71,9.5
2020,1,8,2,0,0,0,0,24.5,74.3,1024,2.1,69,9.3
2020,1,8,3,0,0,0,0,24.5,74.21000000000001,1023,2.1,70,9.3
2020,1,8,4,0,0,0,0,24.6,73.81,1023,2.1,71,9.4
2020,1,8,5,0,0,0,0,24.6,74.72,1023,2.2,71,9.4
2020,1,8,6,0,0,0,0,24.5,76.93,1024,2.3000000000000003,69,9.3
2020,1,8,7,0,0,0,0,24.400000000000002,78.71000000000001,1024,2.4000000000000004,69,9.3
2020,1,8,8,0,56,66,67,24.5,79.02,1024,2.4000000000000004,70,9.4
2020,1,8,9,0,75,696,320,24.6,78.88,1024,2.4000000000000004,72,9.5
2020,1,8,10,0,209,35,227,24.8,78.13,1024,2.4000000000000004,74,9.5
2020,1,8,11,0,107,0,107,24.900000000000002,77.31,1023,2.4000000000000004,75,9.4
2020,1,8,12,0,323,333,558,25,76.27,1022,2.4000000000000004,75,9.3
2020,1,8,13,0,102,908,753,25.1,75.57000000000001,1022,2.4000000000000004,74,9.200000000000001
2020,1,8,14,0,99,890,695,25.1,75.58,1021,2.4000000000000004,72,9.1
2020,1,8,15,0,93,839,568,25.200000000000003,75.42,1021,2.5,70,9
2020,1,8,16,0,81,743,390,25.1,76.2,1022,2.6,68,9
2020,1,8,17,0,84,21,88,25,76.9,1022,2.6,67,9
2020,1,8,18,0,4,0,4,24.900000000000002,77.65,1023,2.6,65,9.1
2020,1,8,19,0,0,0,0,24.900000000000002,77.87,1024,2.6,65,9.3
2020,1,8,20,0,0,0,0,24.900000000000002,77.91,1024,2.5,64,9.5
2020,1,8,21,0,0,0,0,24.900000000000002,77.75,1024,2.5,64,9.600000000000001
2020,1,8,22,0,0,0,0,24.8,77.86,1024,2.5,64,9.700000000000001
2020,1,8,23,0,0,0,0,24.700000000000003,78.07000000000001,1023,2.6,65,9.8
2020,1,9,0,0,0,0,0,24.6,78.39,1023,2.6,65,9.8
2020,1,9,1,0,0,0,0,24.5,78.33,1022,2.6,65,9.600000000000001
2020,1,9,2,0,0,0,0,24.6,77.37,1022,2.6,65,9.3
2020,1,9,3,0,0,0,0,24.700000000000003,76.63,1022,2.5,63,9
2020,1,9,4,0,0,0,0,24.6,77.26,1022,2.6,63,9.1
2020,1,9,5,0,0,0,0,24.5,78.34,1023,2.6,63,9.3
2020,1,9,6,0,0,0,0,24.3,79.92,1023,2.7,64,9.4
2020,1,9,7,0,0,0,0,24.400000000000002,80.10000000000001,1023,2.7,65,9.700000000000001
2020,1,9,8,0,56,148,78,24.5,79.89,1024,2.7,65,10.3
2020,1,9,9,0,85,643,312,24.5,79.4,1024,2.6,67,10.9
2020,1,9,10,0,205,377,401,24.6,78.26,1023,2.6,70,11.3
2020,1,9,11,0,291,292,478,24.700000000000003,77.12,1022,2.6,71,11.4
