,0,1,2,3,4,5,6
Curtailment,745.6282316166762,7981.11318153642,6104.262455746064,7410.429655297045,10504.795478245003,10202.480393382597,12131.28767341677
Shortfall,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wind + PV + Storage,1713.2822316166762,8965.79518153642,7122.307455746064,8432.773655297045,11500.325478245004,11240.769393382598,13159.757673416769
Wind + PV Generation,1713.2822316166762,8965.79518153642,7122.307455746064,8432.773655297045,11500.325478245004,11240.769393382598,13159.757673416769
Load,967.654,984.682,1018.045,1022.344,995.53,1038.289,1028.47
State of Charge,8861.075683084355,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
Battery Used,0.0,0.0,0.0,0.0,0.0,0.0,0.0
