,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47
Curtailment,0.0,16522.84117467426,19515.020380227226,13957.57687201444,68.93093009382028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12771.037298249463,17668.73615716683,27341.6041458263,10447.870764233505,26346.583131354382,4051.8328351071304,21836.37505226172,24741.48931955337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14013.106942307604,21562.386216268947,24912.991353868318,25749.623884033732,25572.700724830065,25294.68687967105,25331.738824686603,21805.984761036845
Shortfall,1317.088354294985,0.0,0.0,0.0,0.0,11676.896,11335.408,10840.310999999998,10523.182,8935.484,8814.343,8839.029,8807.61,8899.578,9009.353,9050.785688833805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4082.566976732355,4133.964308765362,5511.072696357962,2419.684534984828,9713.392269819398,10608.7,10489.22,10039.008,9630.475,8876.52,8600.646,8411.759,8400.591,8405.072,8453.581,2984.7056821766146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wind + PV + Storage,12343.855,28758.71817467426,31557.894380227226,25812.09787201444,11832.90393009382,11676.896,11335.408,10840.310999999998,10523.182,5624.203000000001,0.0,0.0,0.0,0.0,0.0,201.18031116619568,22599.409298249462,28016.028157166827,38031.7551458263,21203.894764233504,37225.76813135438,14867.697835107128,32498.67705226172,35361.41131955337,10643.184,10743.036,10815.731,10663.659,10644.115000000002,10608.7,10489.22,3041.3992133400952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5694.528317823386,23198.734942307605,31133.66121626895,34898.28535386832,35982.35488403373,35824.02772483006,35331.40187967105,35330.9978246866,31652.370761036847
Wind + PV Generation,11026.766645705015,28758.71817467426,31557.894380227226,25812.09787201444,11832.90393009382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201.18031116619568,22599.409298249462,28016.028157166827,38031.7551458263,21203.894764233504,37225.76813135438,14867.697835107128,32498.67705226172,35361.41131955337,6560.617023267644,6609.071691234638,5304.658303642038,8243.974465015172,930.7227301806035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5694.528317823386,23198.734942307605,31133.66121626895,34898.28535386832,35982.35488403373,35824.02772483006,35331.40187967105,35330.9978246866,31652.370761036847
Load,12343.855,12235.877,12042.874,11854.521,11763.973,11676.896,11335.408,10840.310999999998,10523.182,8935.484,8814.343,8839.029,8807.61,8899.578,9009.353,9251.966,9828.372,10347.292,10690.151,10756.024,10879.185,10815.864999999998,10662.302,10619.922000000002,10643.184,10743.036,10815.731,10663.659,10644.115000000002,10608.7,10489.22,10039.008,9630.475,8876.52,8600.646,8411.759,8400.591,8405.072,8453.581,8679.234,9185.628,9571.275,9985.294,10232.731,10251.327,10036.715,9999.258999999998,9846.386
State of Charge,48682.91164570501,50000.0,50000.0,50000.0,50000.0,38323.104,26987.696,16147.385000000002,5624.203000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12771.037298249463,30439.773455416293,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,45917.433023267644,41783.46871450228,36272.396018144325,33852.711483159495,24139.319213340095,13530.619213340095,3041.3992133400952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14013.106942307604,35575.49315857655,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0
Battery Used,1317.088354294985,0.0,0.0,0.0,0.0,11676.896,11335.408,10840.310999999998,10523.182,5624.203000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4082.566976732355,4133.964308765362,5511.072696357962,2419.684534984828,9713.392269819398,10608.7,10489.22,3041.3992133400952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
