,Energy to electrolyzer (kWh),Energy from grid (kWh),Energy from renewables (kWh),Total energy (kWh),Hydrogen Hourly production (kg)
0,1098342.0016664702,0.0,1098342.0016664702,1098342.0016664702,20509.182293501442
1,1098342.0015302019,0.0,1098342.0015302019,1098342.0015302019,20509.182293501442
2,1098342.001692139,0.0,1098342.001692139,1098342.001692139,20509.182293501442
3,1098342.0016515532,0.0,1098342.0016515532,1098342.0016515532,20509.182293501442
4,802157.0894838694,0.0,802157.0894838694,802157.0894838694,15847.878798874128
5,402835.4340758176,0.0,402835.4340758176,402835.4340758176,8415.584339494273
6,560978.6615555706,0.0,560978.6615555706,560978.6615555706,11431.378095090244
7,666572.713051078,0.0,666572.713051078,666572.713051078,13389.840667204164
8,729771.8703452614,0.0,729771.8703452614,729771.8703452614,14543.110022481727
9,844945.2338929746,0.0,844945.2338929746,844945.2338929746,16611.470541574578
10,474828.9386810837,0.0,474828.9386810837,474828.9386810837,9801.702266023134
11,143750.21657540923,0.0,143750.21657540923,143750.21657540923,3193.8024224447167
12,229641.78552586795,0.0,229641.78552586795,229641.78552586795,4974.005411189146
13,256289.64107818433,0.0,256289.64107818433,256289.64107818433,5514.888386876459
14,158132.77572478552,0.0,158132.77572478552,158132.77572478552,3496.460737872925
15,97033.95454289064,0.0,97033.95454289064,97033.95454289064,-0.0
16,1098341.9997908035,0.0,1098341.9997908035,1098341.9997908035,17090.985244584535
17,447405.7507215955,0.0,447405.7507215955,447405.7507215955,9276.439250321426
18,304935.2767638703,0.0,304935.2767638703,304935.2767638703,6490.79407053128
19,616288.0160426471,0.0,616288.0160426471,616288.0160426471,12462.311012816026
20,360948.96396126854,0.0,360948.96396126854,360948.96396126854,7598.040046216994
21,337048.2778927776,0.0,337048.2778927776,337048.2778927776,7127.618736631881
22,261820.92305276435,0.0,261820.92305276435,261820.92305276435,5626.578629975446
23,156082.9869920016,0.0,156082.9869920016,156082.9869920016,3453.454855468178
24,269241.27089485887,0.0,269241.27089485887,269241.27089485887,5776.112555939069
25,183548.10024171183,0.0,183548.10024171183,183548.10024171183,4026.4257265009064
26,244620.70450114485,0.0,244620.70450114485,244620.70450114485,5278.619333442781
27,312102.3765308879,0.0,312102.3765308879,312102.3765308879,6633.4123426361675
28,245339.7767614796,0.0,245339.7767614796,245339.7767614796,5293.204593800313
29,853636.7342602977,0.0,853636.7342602977,853636.7342602977,16765.905765314474
30,728313.2191172006,0.0,728313.2191172006,728313.2191172006,14516.643595838606
31,540940.8420814673,0.0,540940.8420814673,540940.8420814673,11054.994989754545
32,1098341.9997248594,0.0,1098341.9997248594,1098341.9997248594,20509.182293501442
33,728562.1033138669,0.0,728562.1033138669,728562.1033138669,14521.159959475364
34,125408.14718133352,0.0,125408.14718133352,125408.14718133352,2804.51962816203
35,110502.48369895799,0.0,110502.48369895799,110502.48369895799,2485.0426891059733
36,98586.97955336905,0.0,98586.97955336905,98586.97955336905,-0.0
37,155748.07118172105,0.0,155748.07118172105,155748.07118172105,2872.020126982864
38,385167.6034329583,0.0,385167.6034329583,385167.6034329583,8071.781485629354
39,145114.04634865193,0.0,145114.04634865193,145114.04634865193,3222.5948361925284
40,334401.6955039334,0.0,334401.6955039334,334401.6955039334,7075.3452409727315
41,457183.26083865017,0.0,457183.26083865017,457183.26083865017,9464.09298900476
42,167417.37342440724,0.0,167417.37342440724,167417.37342440724,3690.749383901372
43,170388.11171625537,0.0,170388.11171625537,170388.11171625537,3752.744126008701
44,244438.05985628202,0.0,244438.05985628202,244438.05985628202,5274.914127066054
45,263221.6822678077,0.0,263221.6822678077,263221.6822678077,5654.8328098878965
46,253982.8435975972,0.0,253982.8435975972,253982.8435975972,5468.25094114409
47,265661.54542888486,0.0,265661.54542888486,265661.54542888486,5704.0170845286775
48,134354.81368341504,0.0,134354.81368341504,134354.81368341504,2994.8913863106536
49,153991.8514335389,0.0,153991.8514335389,153991.8514335389,3409.538445901049
50,130093.24993628633,0.0,130093.24993628633,130093.24993628633,2904.333205621931
51,80850.13744043956,0.0,80850.13744043956,80850.13744043956,-0.0
52,202881.4181326053,0.0,202881.4181326053,202881.4181326053,3688.213339627218
53,132209.8750384432,0.0,132209.8750384432,132209.8750384432,2949.3385490279143
54,97579.86086867457,0.0,97579.86086867457,97579.86086867457,-0.0
55,210723.1182461626,0.0,210723.1182461626,210723.1182461626,3822.524280791932
56,191189.70854005354,0.0,191189.70854005354,191189.70854005354,4184.664785891906
57,182543.17564473744,0.0,182543.17564473744,182543.17564473744,4005.5798253266958
58,195070.8916327879,0.0,195070.8916327879,195070.8916327879,4264.851255847218
59,135616.0875931058,0.0,135616.0875931058,135616.0875931058,3021.6522921726437
60,113138.0355901875,0.0,113138.0355901875,113138.0355901875,2541.7563672980373
61,112015.16836793517,0.0,112015.16836793517,112015.16836793517,2517.606122768771
62,165255.45906236497,0.0,165255.45906236497,165255.45906236497,3645.5822934539556
63,254316.53584051068,0.0,254316.53584051068,254316.53584051068,5474.999440098109
64,492904.40873948473,0.0,492904.40873948473,492904.40873948473,10146.155554196399
65,930690.0643359929,0.0,930690.0643359929,930690.0643359929,18125.471006426742
66,1096284.6035018284,0.0,1096284.6035018284,1096284.6035018284,20509.182293501442
67,1098342.0016131857,0.0,1098342.0016131857,1098342.0016131857,20509.182293501442
68,1098342.0019364783,0.0,1098342.0019364783,1098342.0019364783,20509.182293501442
69,1098342.0016888992,0.0,1098342.0016888992,1098342.0016888992,20509.182293501442
70,1098342.0018568365,0.0,1098342.0018568365,1098342.0018568365,20509.182293501442
71,1098342.001911403,0.0,1098342.001911403,1098342.001911403,20509.182293501442
72,1098342.0013333624,0.0,1098342.0013333624,1098342.0013333624,20509.182293501442
73,1098342.0012538233,0.0,1098342.0012538233,1098342.0012538233,20509.182293501442
74,1098342.0022775775,0.0,1098342.0022775775,1098342.0022775775,20509.182293501442
75,1098342.0015158036,0.0,1098342.0015158036,1098342.0015158036,20509.182293501442
76,1098342.0016393547,0.0,1098342.0016393547,1098342.0016393547,20509.182293501442
77,1098342.0015893492,0.0,1098342.0015893492,1098342.0015893492,20509.182293501442
78,1098342.0015453761,0.0,1098342.0015453761,1098342.0015453761,20509.182293501442
79,1098342.001693248,0.0,1098342.001693248,1098342.001693248,20509.182293501442
80,992797.4545889532,0.0,992797.4545889532,992797.4545889532,19209.34770253855
81,294982.1258770057,0.0,294982.1258770057,294982.1258770057,6292.255351761407
82,137487.09075043746,0.0,137487.09075043746,137487.09075043746,3061.3161446738936
83,175566.25948752582,0.0,175566.25948752582,175566.25948752582,3860.613050064809
84,251445.35419639523,0.0,251445.35419639523,251445.35419639523,5416.910004834448
85,242022.7596382251,0.0,242022.7596382251,242022.7596382251,5225.895513840768
86,249395.93578667942,0.0,249395.93578667942,249395.93578667942,5375.413774005225
87,225576.0984509597,0.0,225576.0984509597,225576.0984509597,4891.058914357957
88,269392.8295996048,0.0,269392.8295996048,269392.8295996048,5779.163195293008
89,655835.5339588004,0.0,655835.5339588004,655835.5339588004,13192.54303885771
90,525049.0538864605,0.0,525049.0538864605,525049.0538864605,10755.3609224211
91,874341.7886560777,0.0,874341.7886560777,874341.7886560777,17132.90902510679
92,997519.2694929409,0.0,997519.2694929409,997519.2694929409,19291.33228533506
93,1098341.9999223864,0.0,1098341.9999223864,1098341.9999223864,20509.182293501442
94,1098341.9998091848,0.0,1098341.9998091848,1098341.9998091848,20509.182293501442
95,1098342.001710149,0.0,1098342.001710149,1098342.001710149,20509.182293501442
96,1098342.001720983,0.0,1098342.001720983,1098342.001720983,20509.182293501442
97,1098342.0015806993,0.0,1098342.0015806993,1098342.0015806993,20509.182293501442
98,1098342.0004337889,0.0,1098342.0004337889,1098342.0004337889,20509.182293501442
99,1098342.0011641476,0.0,1098342.0011641476,1098342.0011641476,20509.182293501442
100,1098342.0004459643,0.0,1098342.0004459643,1098342.0004459643,20509.182293501442
101,1098342.000770127,0.0,1098342.000770127,1098342.000770127,20509.182293501442
102,1068532.4613865572,0.0,1068532.4613865572,1068532.4613865572,20509.182293501442
103,1076411.7946160443,0.0,1076411.7946160443,1076411.7946160443,20509.182293501442
104,869900.9459622095,0.0,869900.9459622095,869900.9459622095,17054.29922160731
105,149332.69063336038,0.0,149332.69063336038,149332.69063336038,3311.5308598358606
106,47653.22018714258,0.0,47653.22018714258,47653.22018714258,-0.0
107,56496.64932915584,0.0,56496.64932915584,56496.64932915584,-0.0
108,24808.985916091562,0.0,24808.985916091562,24808.985916091562,-0.0
109,18799.79540657441,0.0,18799.79540657441,18799.79540657441,-0.0
110,19452.9334649404,0.0,19452.9334649404,19452.9334649404,-0.0
111,28573.849078885854,0.0,28573.849078885854,28573.849078885854,-0.0
112,169519.21868325735,0.0,169519.21868325735,169519.21868325735,3112.1833580934
113,201118.69702462622,0.0,201118.69702462622,201118.69702462622,4389.561365690762
114,645374.2108719527,0.0,645374.2108719527,645374.2108719527,12999.923290514696
115,802677.1401997659,0.0,802677.1401997659,802677.1401997659,15857.193077031356
116,390381.9687716217,0.0,390381.9687716217,390381.9687716217,8173.404465229461
117,433223.94949459593,0.0,433223.94949459593,433223.94949459593,9003.50354800716
118,522784.9059508062,0.0,522784.9059508062,522784.9059508062,10712.588830681761
119,508937.29942823225,0.0,508937.29942823225,508937.29942823225,10450.54078587021
120,527784.0735489482,0.0,527784.0735489482,527784.0735489482,10807.000733763918
121,435916.52480393497,0.0,435916.52480393497,435916.52480393497,9055.392694210077
122,281315.01713174966,0.0,281315.01713174966,281315.01713174966,6018.700305569223
123,303344.26640412497,0.0,303344.26640412497,303344.26640412497,6459.0954557651585
124,642179.2765726248,0.0,642179.2765726248,642179.2765726248,12941.018841690662
125,570158.5535995488,0.0,570158.5535995488,570158.5535995488,11603.288207382022
126,527872.7315186082,0.0,527872.7315186082,527872.7315186082,10808.674178642372
127,615420.5184125096,0.0,615420.5184125096,615420.5184125096,12446.229527520356
128,569744.851528794,0.0,569744.851528794,569744.851528794,11595.547868638245
129,530170.7134822903,0.0,530170.7134822903,530170.7134822903,10852.038251814854
130,432733.08157798747,0.0,432733.08157798747,432733.08157798747,8994.040416632219
131,651416.4510570529,0.0,651416.4510570529,651416.4510570529,13111.223711678702
132,416767.43053627794,0.0,416767.43053627794,416767.43053627794,8685.651711438946
133,261680.11417938306,0.0,261680.11417938306,261680.11417938306,5623.737747196997
134,141114.04452854028,0.0,141114.04452854028,141114.04452854028,3138.091596309414
135,239441.63869537803,0.0,239441.63869537803,239441.63869537803,5173.468545967205
136,220750.16494806195,0.0,220750.16494806195,220750.16494806195,4792.450591338297
137,205650.30163138802,0.0,205650.30163138802,205650.30163138802,4482.819256377802
138,272342.6904347635,0.0,272342.6904347635,272342.6904347635,5838.51122259327
139,467841.69418286125,0.0,467841.69418286125,467841.69418286125,9668.178198885664
140,954973.5068385352,0.0,954973.5068385352,954973.5068385352,18550.49205277126
141,1098341.999795399,0.0,1098341.999795399,1098341.999795399,20509.182293501442
142,1098342.0014849915,0.0,1098342.0014849915,1098342.0014849915,20509.182293501442
143,1098342.0015089628,0.0,1098342.0015089628,1098342.0015089628,20509.182293501442
144,1098240.076924,0.0,1098240.076924,1098240.076924,20509.182293501442
145,1098342.0006219246,0.0,1098342.0006219246,1098342.0006219246,20509.182293501442
146,1097645.9405143904,0.0,1097645.9405143904,1097645.9405143904,20509.182293501442
147,1098314.54064267,0.0,1098314.54064267,1098314.54064267,20509.182293501442
148,1098226.0651799766,0.0,1098226.0651799766,1098226.0651799766,20509.182293501442
149,1098342.000931688,0.0,1098342.000931688,1098342.000931688,20509.182293501442
150,1098318.0320683834,0.0,1098318.0320683834,1098318.0320683834,20509.182293501442
151,1097533.769062611,0.0,1097533.769062611,1097533.769062611,20509.182293501442
152,1098342.0007968142,0.0,1098342.0007968142,1098342.0007968142,20509.182293501442
153,229142.3632901928,0.0,229142.3632901928,229142.3632901928,4963.822629762415
154,201032.50749933673,0.0,201032.50749933673,201032.50749933673,4387.786094079138
155,235720.63062499228,0.0,235720.63062499228,235720.63062499228,5097.809556423822
156,124857.34672159559,0.0,124857.34672159559,124857.34672159559,2792.7670505676356
157,80646.4848624173,0.0,80646.4848624173,80646.4848624173,-0.0
158,45801.55629596927,0.0,45801.55629596927,45801.55629596927,-0.0
159,34083.75397679507,0.0,34083.75397679507,34083.75397679507,-0.0
160,85390.56924263894,0.0,85390.56924263894,85390.56924263894,-0.0
161,137558.09863184564,0.0,137558.09863184564,137558.09863184564,2552.350556237341
162,468262.0438683259,0.0,468262.0438683259,468262.0438683259,9676.216879822196
163,718783.6087088416,0.0,718783.6087088416,718783.6087088416,14343.56090321865
164,1097654.4818249545,0.0,1097654.4818249545,1097654.4818249545,20509.182293501442
165,703451.5963780544,0.0,703451.5963780544,703451.5963780544,14064.45609752073
166,382560.21217343764,0.0,382560.21217343764,382560.21217343764,8020.916635551833
167,722926.5364333607,0.0,722926.5364333607,722926.5364333607,14418.844300475916
168,1092151.6741640982,0.0,1092151.6741640982,1092151.6741640982,20509.182293501442
169,546404.7399224602,0.0,546404.7399224602,546404.7399224602,11157.783031305089
170,656901.1968468296,0.0,656901.1968468296,656901.1968468296,13212.142896253898
171,723950.0758153026,0.0,723950.0758153026,723950.0758153026,14437.434819251037
172,909961.2371464641,0.0,909961.2371464641,909961.2371464641,17761.379149344328
173,992031.1112310466,0.0,992031.1112310466,992031.1112310466,19196.036248382145
174,978900.8591648008,0.0,978900.8591648008,978900.8591648008,18967.72343330727
175,1082522.4259251966,0.0,1082522.4259251966,1082522.4259251966,20509.182293501442
176,325509.9618123278,0.0,325509.9618123278,325509.9618123278,6899.449089377213
177,180873.894940969,0.0,180873.894940969,180873.894940969,3970.933678295694
178,107661.01598914448,0.0,107661.01598914448,107661.01598914448,2423.7823317937246
179,57891.09438464578,0.0,57891.09438464578,57891.09438464578,-0.0
180,341937.1156277076,0.0,341937.1156277076,341937.1156277076,6020.06905450602
181,421422.90997562115,0.0,421422.90997562115,421422.90997562115,8775.696151642223
182,588851.5835306402,0.0,588851.5835306402,588851.5835306402,11952.35251417457
183,839803.9680260445,0.0,839803.9680260445,839803.9680260445,16520.01211938495
184,1065542.7954562588,0.0,1065542.7954562588,1065542.7954562588,20466.112196442908
185,1098342.001037992,0.0,1098342.001037992,1098342.001037992,20509.182293501442
186,1098342.0014206178,0.0,1098342.0014206178,1098342.0014206178,20509.182293501442
187,1098342.0014443917,0.0,1098342.0014443917,1098342.0014443917,20509.182293501442
188,1098342.0015890899,0.0,1098342.0015890899,1098342.0015890899,20509.182293501442
189,1098341.9998240215,0.0,1098341.9998240215,1098341.9998240215,20509.182293501442
190,1098342.0000484113,0.0,1098342.0000484113,1098342.0000484113,20509.182293501442
191,1091850.48280769,0.0,1091850.48280769,1091850.48280769,20509.182293501442
192,520016.1898066178,0.0,520016.1898066178,520016.1898066178,10660.256782928
193,920157.4633990558,0.0,920157.4633990558,920157.4633990558,17940.62042808961
194,956664.0611873508,0.0,956664.0611873508,956664.0611873508,18580.021320910968
195,1093910.1373712989,0.0,1093910.1373712989,1093910.1373712989,20509.182293501442
196,1062243.7321820601,0.0,1062243.7321820601,1062243.7321820601,20409.403242909913
197,1098341.9997280396,0.0,1098341.9997280396,1098341.9997280396,20509.182293501442
198,624332.2763733933,0.0,624332.2763733933,624332.2763733933,12611.302780432912
199,381385.9679700545,0.0,381385.9679700545,381385.9679700545,7997.998757289142
200,375591.4168116669,0.0,375591.4168116669,375591.4168116669,7884.807160097749
201,1042225.9296576073,0.0,1042225.9296576073,1042225.9296576073,20064.734362118816
202,1021732.6813193298,0.0,1021732.6813193298,1021732.6813193298,19710.84326054609
203,394963.5228703394,0.0,394963.5228703394,394963.5228703394,8262.5867861088
204,394585.7131715488,0.0,394585.7131715488,394585.7131715488,8255.23632006143
205,294347.18553076294,0.0,294347.18553076294,294347.18553076294,6279.5707661852275
206,317191.7107030316,0.0,317191.7107030316,317191.7107030316,6734.511997654134
207,295015.05971681385,0.0,295015.05971681385,295015.05971681385,6292.913227520022
208,369199.6051568066,0.0,369199.6051568066,369199.6051568066,7759.75703423289
209,516386.62818432145,0.0,516386.62818432145,516386.62818432145,10591.606673356999
210,1098342.0016734828,0.0,1098342.0016734828,1098342.0016734828,20509.182293501442
211,1098342.000966445,0.0,1098342.000966445,1098342.000966445,20509.182293501442
212,1098342.0023295707,0.0,1098342.0023295707,1098342.0023295707,20509.182293501442
213,1098342.0014867673,0.0,1098342.0014867673,1098342.0014867673,20509.182293501442
214,1098342.001869616,0.0,1098342.001869616,1098342.001869616,20509.182293501442
215,1098342.001583438,0.0,1098342.001583438,1098342.001583438,20509.182293501442
216,595293.0032055114,0.0,595293.0032055114,595293.0032055114,12072.330318256778
217,696679.3344859905,0.0,696679.3344859905,696679.3344859905,13940.921568398742
218,943578.3886619008,0.0,943578.3886619008,943578.3886619008,18351.2492863755
219,981716.7178731555,0.0,981716.7178731555,981716.7178731555,19016.72463147298
220,911440.7342098713,0.0,911440.7342098713,911440.7342098713,17787.405544285415
221,1047147.8874522715,0.0,1047147.8874522715,1047147.8874522715,20149.573205906625
222,1098342.001617739,0.0,1098342.001617739,1098342.001617739,20509.182293501442
223,1098342.0012137645,0.0,1098342.0012137645,1098342.0012137645,20509.182293501442
