,Energy to electrolyzer (kWh),Energy from grid (kWh),Energy from renewables (kWh),Total energy (kWh),Hydrogen Hourly production (kg)
0,704305.0762925363,0.0,704305.0762925363,704305.0762925363,14034.534124522876
1,722297.1800676457,0.0,722297.1800676457,722297.1800676457,14360.361476653781
2,772844.5529468163,0.0,772844.5529468163,772844.5529468163,15269.988194155254
3,753055.5813483373,0.0,753055.5813483373,753055.5813483373,14914.871883060232
4,770275.5511095469,0.0,770275.5511095469,770275.5511095469,15223.958418431122
5,719787.7517980215,0.0,719787.7517980215,719787.7517980215,14314.982722998402
6,672737.3161812081,0.0,672737.3161812081,672737.3161812081,13460.176321614505
7,719153.3776406327,0.0,719153.3776406327,719153.3776406327,14303.50778820579
8,737237.755557816,0.0,737237.755557816,737237.755557816,14630.100401342092
9,604573.3935504889,0.0,604573.3935504889,604573.3935504889,12207.870264726496
10,419110.8638665286,0.0,419110.8638665286,419110.8638665286,8708.147150639363
11,434845.13396263466,0.0,434845.13396263466,434845.13396263466,9010.787344519345
12,387165.36697862577,0.0,387165.36697862577,387165.36697862577,8090.109678178782
13,187727.9763501914,0.0,187727.9763501914,187727.9763501914,4104.770129696473
14,86004.94996947784,0.0,86004.94996947784,86004.94996947784,-0.0
15,83336.53024172355,0.0,83336.53024172355,83336.53024172355,-0.0
16,103260.00694344939,0.0,103260.00694344939,103260.00694344939,1937.6814801820615
17,133553.71167191846,0.0,133553.71167191846,133553.71167191846,2972.6763081531158
18,164816.62215338775,0.0,164816.62215338775,164816.62215338775,3629.431545725051
19,197026.0552486009,0.0,197026.0552486009,197026.0552486009,4296.4010490755145
20,233563.69466514746,0.0,233563.69466514746,233563.69466514746,5043.004319639527
21,214377.8800146126,0.0,214377.8800146126,214377.8800146126,4652.196740184181
22,192222.93750143118,0.0,192222.93750143118,192222.93750143118,4197.497890863136
23,169074.73573838355,0.0,169074.73573838355,169074.73573838355,3718.1288675973515
24,204596.50809302306,0.0,204596.50809302306,204596.50809302306,4451.9161922840385
25,181448.21921163547,0.0,181448.21921163547,181448.21921163547,3974.9412477012015
26,134525.67605511422,0.0,134525.67605511422,134525.67605511422,2993.254074198931
27,122586.96847307523,0.0,122586.96847307523,122586.96847307523,2739.7048592243113
28,40431.12793460198,0.0,40431.12793460198,40431.12793460198,-0.0
29,41826.82989445186,0.0,41826.82989445186,41826.82989445186,-0.0
30,106711.07893123581,0.0,106711.07893123581,106711.07893123581,1999.693170594815
31,100778.65655993769,0.0,100778.65655993769,100778.65655993769,-0.0
32,84515.8442513901,0.0,84515.8442513901,84515.8442513901,-0.0
33,84572.37522405543,0.0,84572.37522405543,84572.37522405543,-0.0
34,59888.60623083734,0.0,59888.60623083734,59888.60623083734,-0.0
35,70777.15891440886,0.0,70777.15891440886,70777.15891440886,-0.0
36,63248.97927950561,0.0,63248.97927950561,63248.97927950561,-0.0
37,101564.89074532282,0.0,101564.89074532282,101564.89074532282,-0.0
38,156891.6935924315,0.0,156891.6935924315,156891.6935924315,2886.580364036909
39,240133.1894237652,0.0,240133.1894237652,240133.1894237652,5176.228782145368
40,320197.55818581284,0.0,320197.55818581284,320197.55818581284,6777.962398178745
41,544700.316309779,0.0,544700.316309779,544700.316309779,11093.50214595167
42,632773.7165652785,0.0,632773.7165652785,632773.7165652785,12728.018599621191
43,791376.2013979933,0.0,791376.2013979933,791376.2013979933,15601.403131377594
44,684265.7562212037,0.0,684265.7562212037,684265.7562212037,13670.330725375728
45,733715.3570818949,0.0,733715.3570818949,733715.3570818949,14566.57357854543
46,898720.2344581533,0.0,898720.2344581533,898720.2344581533,17500.385097441358
47,991981.5372480811,0.0,991981.5372480811,991981.5372480811,19123.378187049486
48,991421.7752655735,0.0,991421.7752655735,991421.7752655735,19113.706855425295
49,988805.6766471404,0.0,988805.6766471404,988805.6766471404,19068.496110268723
50,654705.9636107483,0.0,654705.9636107483,654705.9636107483,13130.53947365876
51,421622.4577701719,0.0,421622.4577701719,421622.4577701719,8756.533145957728
52,500043.43890273164,0.0,500043.43890273164,500043.43890273164,10253.045615853192
53,573980.4101077181,0.0,573980.4101077181,573980.4101077181,11640.205339647673
54,588083.522955015,0.0,588083.522955015,588083.522955015,11902.338406048179
55,542565.2817219277,0.0,542565.2817219277,542565.2817219277,11053.50493948661
56,650170.2167948373,0.0,650170.2167948373,650170.2167948373,13047.437669621686
57,512596.62243809167,0.0,512596.62243809167,512596.62243809167,10490.130124192367
58,307153.21725447255,0.0,307153.21725447255,307153.21725447255,6519.592456808337
59,109626.09494392363,0.0,109626.09494392363,109626.09494392363,2462.3441495806414
60,188135.29041646834,0.0,188135.29041646834,188135.29041646834,4113.179587372261
61,279716.6697203682,0.0,279716.6697203682,279716.6697203682,5972.971845466381
62,233982.3129931675,0.0,233982.3129931675,233982.3129931675,5051.502418476654
63,143619.39243472606,0.0,143619.39243472606,143619.39243472606,3185.2587813737805
64,239013.6965362133,0.0,239013.6965362133,239013.6965362133,5153.547109500977
65,333674.6365598463,0.0,333674.6365598463,333674.6365598463,7043.918063550219
66,241409.10020413675,0.0,241409.10020413675,241409.10020413675,5202.069249759907
67,216956.52373250006,0.0,216956.52373250006,216956.52373250006,4704.877112240934
68,152664.43823210488,0.0,152664.43823210488,152664.43823210488,3375.3461911279137
69,154213.6090942878,0.0,154213.6090942878,154213.6090942878,3407.81818048644
70,135293.39089783252,0.0,135293.39089783252,135293.39089783252,3009.499831180879
71,263864.91401727486,0.0,263864.91401727486,263864.91401727486,5655.100247615287
72,569468.2804037591,0.0,569468.2804037591,569468.2804037591,11556.176478932395
73,590570.0129602528,0.0,590570.0129602528,590570.0129602528,11948.475363316857
74,642950.1037221185,0.0,642950.1037221185,642950.1037221185,12915.001488934793
75,758319.0083390285,0.0,758319.0083390285,758319.0083390285,15009.448748701669
76,875520.5289370912,0.0,875520.5289370912,875520.5289370912,17092.870559575378
77,856412.1965037881,0.0,856412.1965037881,856412.1965037881,16756.044804850706
78,854609.2105706428,0.0,854609.2105706428,854609.2105706428,16724.207579910944
79,787060.0968319459,0.0,787060.0968319459,787060.0968319459,15524.312445678499
80,751634.5722510403,0.0,751634.5722510403,751634.5722510403,14889.322734558898
81,936018.5974875776,0.0,936018.5974875776,936018.5974875776,18152.339926443707
82,797848.3496953726,0.0,797848.3496953726,797848.3496953726,15716.89334189668
83,840293.0394051012,0.0,840293.0394051012,840293.0394051012,16471.067300906718
84,924876.0229145074,0.0,924876.0229145074,924876.0229145074,17957.982184612883
85,972425.27113487,0.0,972425.27113487,972425.27113487,18785.0035507176
86,1005143.5623635817,0.0,1005143.5623635817,1005143.5623635817,19350.550474213553
87,986545.5477578986,0.0,986545.5477578986,986545.5477578986,19029.422664849517
88,1003844.1778607138,0.0,1003844.1778607138,1003844.1778607138,19328.143550825396
89,1022746.0579551564,0.0,1022746.0579551564,1022746.0579551564,19653.66426759053
90,991920.8667504279,0.0,991920.8667504279,991920.8667504279,19122.32998743149
91,805371.1256898077,0.0,805371.1256898077,805371.1256898077,15850.966293808888
92,973712.6406184632,0.0,973712.6406184632,973712.6406184632,18807.309590598757
93,942848.8014524098,0.0,942848.8014524098,942848.8014524098,18271.308171294884
94,832798.2556296516,0.0,832798.2556296516,832798.2556296516,16338.297800267912
95,766079.4594789072,0.0,766079.4594789072,766079.4594789072,15148.729839609328
96,622177.1269094691,0.0,622177.1269094691,622177.1269094691,12532.912375875105
97,366844.0396763851,0.0,366844.0396763851,366844.0396763851,7694.375874580995
98,324296.9099583702,0.0,324296.9099583702,324296.9099583702,6858.963467267723
99,471228.2457789097,0.0,471228.2457789097,471228.2457789097,9706.305891746224
100,350750.30690904765,0.0,350750.30690904765,350750.30690904765,7379.490315917621
101,337416.7470158106,0.0,337416.7470158106,337416.7470158106,7117.590492289004
102,335300.37423573615,0.0,335300.37423573615,335300.37423573615,7075.933818634894
103,456355.8732487905,0.0,456355.8732487905,456355.8732487905,9422.710000493478
104,782026.4606388261,0.0,782026.4606388261,782026.4606388261,15434.3313412314
105,388700.87008827506,0.0,388700.87008827506,388700.87008827506,8119.928826419459
106,243558.92606619518,0.0,243558.92606619518,243558.92606619518,5245.583954703227
107,339720.7959855751,0.0,339720.7959855751,339720.7959855751,7162.914059983308
108,396046.9824923008,0.0,396046.9824923008,396046.9824923008,8262.42997781398
109,433140.08662062633,0.0,433140.08662062633,433140.08662062633,8978.04673340034
110,377290.10999526776,0.0,377290.10999526776,377290.10999526776,7898.057281916728
111,634947.672551141,0.0,634947.672551141,634947.672551141,12767.994958352274
112,931913.3897915432,0.0,931913.3897915432,931913.3897915432,18080.773657458427
113,938453.4412590547,0.0,938453.4412590547,938453.4412590547,18194.764676145147
114,1027751.542079087,0.0,1027751.542079087,1027751.542079087,19739.713831022113
115,1027751.5415854347,0.0,1027751.5415854347,1027751.5415854347,19739.71382253884
116,1027751.5427409861,0.0,1027751.5427409861,1027751.5427409861,19739.713842396657
117,1027518.7681651444,0.0,1027518.7681651444,1027518.7681651444,19735.713610236424
118,1027751.5422308109,0.0,1027751.5422308109,1027751.5422308109,19739.71383362944
119,1027665.7536429333,0.0,1027665.7536429333,1027665.7536429333,19738.23957231651
120,1027751.5424824643,0.0,1027751.5424824643,1027751.5424824643,19739.71383795403
121,1027751.5428304637,0.0,1027751.5428304637,1027751.5428304637,19739.713843934303
122,1001396.955939549,0.0,1001396.955939549,1001396.955939549,19285.93114113926
123,783045.7788552428,0.0,783045.7788552428,783045.7788552428,15452.559128556095
124,957895.5074664903,0.0,957895.5074664903,957895.5074664903,18532.94081977833
125,784073.4327217441,0.0,784073.4327217441,784073.4327217441,15470.932636996587
126,829388.3243603063,0.0,829388.3243603063,829388.3243603063,16277.834790746649
127,783647.6274582858,0.0,783647.6274582858,783647.6274582858,15463.3200361549
128,479392.5597496734,0.0,479392.5597496734,479392.5597496734,9861.57741830425
129,824365.1090157484,0.0,824365.1090157484,824365.1090157484,16188.70141919541
130,858000.6309539868,0.0,858000.6309539868,858000.6309539868,16784.085468054036
131,703651.929701189,0.0,703651.929701189,703651.929701189,14022.685310028164
132,634421.744838613,0.0,634421.744838613,634421.744838613,12758.32538139701
133,833741.2411192817,0.0,833741.2411192817,833741.2411192817,16355.012063326378
134,788507.607759654,0.0,788507.607759654,788507.607759654,15550.173244029143
135,738547.9949149501,0.0,738547.9949149501,738547.9949149501,14653.720212535713
136,696810.6712431362,0.0,696810.6712431362,696810.6712431362,13898.489421255748
137,462923.8101918756,0.0,462923.8101918756,462923.8101918756,9548.071572728582
138,334270.5340535197,0.0,334270.5340535197,334270.5340535197,7055.654755889902
139,442130.1629407704,0.0,442130.1629407704,442130.1629407704,9150.526555352413
140,312914.69217970537,0.0,312914.69217970537,312914.69217970537,6633.827644192291
141,160505.11332809684,0.0,160505.11332809684,160505.11332809684,3539.4482714723986
142,94405.11224686299,0.0,94405.11224686299,94405.11224686299,-0.0
143,27230.378936347286,0.0,27230.378936347286,27230.378936347286,-0.0
144,68896.2197046001,0.0,68896.2197046001,68896.2197046001,-0.0
145,89320.8920226279,0.0,89320.8920226279,89320.8920226279,-0.0
146,169236.6549392766,0.0,169236.6549392766,169236.6549392766,3101.248640156005
147,175476.7046315512,0.0,175476.7046315512,175476.7046315512,3851.1714263459544
148,488484.44698484876,0.0,488484.44698484876,488484.44698484876,10034.151629167576
149,809884.0162268815,0.0,809884.0162268815,809884.0162268815,15931.311678956587
150,836881.0135998694,0.0,836881.0135998694,836881.0135998694,16410.644595708047
151,980557.2890038815,0.0,980557.2890038815,980557.2890038815,18925.83164556879
152,1026217.7458802795,0.0,1026217.7458802795,1026217.7458802795,19713.35300848461
153,963514.9813903908,0.0,963514.9813903908,963514.9813903908,18630.4949007141
154,885954.4261704098,0.0,885954.4261704098,885954.4261704098,17276.33961311838
155,960571.8149015737,0.0,960571.8149015737,960571.8149015737,18579.41214899722
156,943746.8005144317,0.0,943746.8005144317,943746.8005144317,18286.939950552893
157,984808.8692235597,0.0,984808.8692235597,984808.8692235597,18999.389569895324
158,1022052.5063834756,0.0,1022052.5063834756,1022052.5063834756,19641.736361709154
159,1022550.8687019802,0.0,1022550.8687019802,1022550.8687019802,19650.307468632367
160,1027751.5420831916,0.0,1027751.5420831916,1027751.5420831916,19739.713831092642
161,1027751.5409616807,0.0,1027751.5409616807,1027751.5409616807,19739.71381181981
162,1027751.5411375709,0.0,1027751.5411375709,1027751.5411375709,19739.71381484243
163,1027751.5428376497,0.0,1027751.5428376497,1027751.5428376497,19739.7138440578
164,1027751.5424719267,0.0,1027751.5424719267,1027751.5424719267,19739.713837772946
165,1027751.5428315647,0.0,1027751.5428315647,1027751.5428315647,19739.71384395322
166,1016156.915144107,0.0,1016156.915144107,1016156.915144107,19540.29270027651
167,1014017.2679069684,0.0,1014017.2679069684,1014017.2679069684,19503.45445236063
168,1011667.2835293545,0.0,1011667.2835293545,1011667.2835293545,19462.9813008169
169,997488.6180470866,0.0,997488.6180470866,997488.6180470866,19218.483512407896
170,1019656.9006230619,0.0,1019656.9006230619,1019656.9006230619,19600.52659694416
171,1011302.4247095679,0.0,1011302.4247095679,1011302.4247095679,19456.696162409982
172,1000243.8437729073,0.0,1000243.8437729073,1000243.8437729073,19266.03559039432
173,787086.7190224957,0.0,787086.7190224957,787086.7190224957,15524.788129601591
174,811489.3119429766,0.0,811489.3119429766,811489.3119429766,15959.876381137268
175,892513.2113727193,0.0,892513.2113727193,892513.2113727193,17391.50763941263
176,595293.0613474204,0.0,595293.0613474204,595293.0613474204,12036.046904819714
177,425386.5813051235,0.0,425386.5813051235,425386.5813051235,8828.994295471799
178,164153.35649675032,0.0,164153.35649675032,164153.35649675032,3615.6003596762102
179,102348.3701887151,0.0,102348.3701887151,102348.3701887151,-0.0
180,108363.67361994369,0.0,108363.67361994369,108363.67361994369,2029.3339402267995
181,86547.79030795641,0.0,86547.79030795641,86547.79030795641,-0.0
182,144202.83302603321,0.0,144202.83302603321,144202.83302603321,2664.621902295564
183,162765.68297904034,0.0,162765.68297904034,162765.68297904034,3586.649528380167
184,263739.3505773843,0.0,263739.3505773843,263739.3505773843,5652.576119053948
185,415442.1813977493,0.0,415442.1813977493,415442.1813977493,8637.416840415228
186,1015809.8065248961,0.0,1015809.8065248961,1015809.8065248961,19534.31733782882
187,1027751.5407008122,0.0,1027751.5407008122,1027751.5407008122,19739.713807336862
188,1027751.5415692718,0.0,1027751.5415692718,1027751.5415692718,19739.713822261085
189,1027751.5421652689,0.0,1027751.5421652689,1027751.5421652689,19739.713832503123
190,1027751.5414919289,0.0,1027751.5414919289,1027751.5414919289,19739.713820931967
191,1027751.5423390701,0.0,1027751.5423390701,1027751.5423390701,19739.71383548985
192,1027751.5406298988,0.0,1027751.5406298988,1027751.5406298988,19739.713806118234
193,1027751.5412358243,0.0,1027751.5412358243,1027751.5412358243,19739.713816530886
194,1027751.5430370405,0.0,1027751.5430370405,1027751.5430370405,19739.71384748426
195,1003120.2849975772,0.0,1003120.2849975772,1003120.2849975772,19315.658657818505
196,1027751.5426049392,0.0,1027751.5426049392,1027751.5426049392,19739.713840058725
197,1027751.5421409486,0.0,1027751.5421409486,1027751.5421409486,19739.71383208519
198,1020560.9749677007,0.0,1020560.9749677007,1020560.9749677007,19616.080411729166
199,1027186.4194525504,0.0,1027186.4194525504,1027186.4194525504,19730.001958233956
200,1023783.2276017829,0.0,1023783.2276017829,1023783.2276017829,19671.49953590566
201,1027402.3033605701,0.0,1027402.3033605701,1027402.3033605701,19733.712110528344
202,1014438.8042411399,0.0,1014438.8042411399,1014438.8042411399,19510.712960171695
203,734280.6659915362,0.0,734280.6659915362,734280.6659915362,14576.771757082088
204,513688.4393162357,0.0,513688.4393162357,513688.4393162357,10510.719591450736
205,478008.47645814565,0.0,478008.47645814565,478008.47645814565,9835.274796354859
206,280136.791140666,0.0,280136.791140666,280136.791140666,5981.375504640181
207,166623.09478115715,0.0,166623.09478115715,166623.09478115715,3667.0812875715555
208,182746.06950512627,0.0,182746.06950512627,182746.06950512627,4001.8006243477225
209,543923.9854609281,0.0,543923.9854609281,543923.9854609281,11078.96066988398
210,903293.6696556422,0.0,903293.6696556422,903293.6696556422,17580.537305340706
211,898462.4398303085,0.0,898462.4398303085,898462.4398303085,17495.86531438811
