,pv,wind,battery
147,0.0,1132624.14691588,27.3759
148,0.0,1132624.1493567508,27.3759
149,0.0,1132624.148653534,27.3759
150,0.0,1132624.148674799,27.3759
151,0.0,1103719.9642265378,56.27999999999997
152,703.5523272093495,940524.497091704,90.0
153,31506.892685090195,664121.1832088152,90.0
154,42161.582303567324,1002872.2755334356,90.0
155,34399.4659992555,893390.8277361528,90.0
156,30816.65369432963,980820.3225526375,90.0
157,28825.223751970054,1078251.7295351226,52.92309999999998
158,42496.78922491829,1078978.9513382884,38.524200000000064
159,29063.177018239825,1098303.3905162849,32.63339999999994
160,0.0,1132588.0746705919,27.41190000000006
161,0.0,1130287.3747891898,29.712600000000066
162,0.0,1091502.724948875,68.4973
163,0.0,947619.8573927998,90.0
164,0.0,974515.5389617294,90.0
165,0.0,631686.6658255118,90.0
166,0.0,270129.36116558214,90.0
167,0.0,176197.09456573534,90.0
168,0.0,257244.7567618229,90.0
169,0.0,288105.4145804407,90.0
170,0.0,205224.38629716588,90.0
171,0.0,265843.911880551,90.0
172,0.0,104521.42291994415,90.0
173,0.0,136892.19377906795,90.0
174,0.0,245164.41799968734,90.0
175,0.0,229116.83108918843,90.0
176,3824.178570763126,543851.3740651805,90.0
177,23015.194912005933,503904.68617454683,90.0
178,25381.638191426293,185202.49686067912,90.0
179,23247.662144021666,106193.60677059118,90.0
180,20200.802972047823,200614.2936461749,90.0
181,17517.193706557435,406627.592000863,90.0
182,15043.637075794513,708793.5409377713,90.0
183,13136.293135935804,944729.6278248226,90.0
184,0.0,1064939.9440926772,90.0
185,0.0,1132624.1469658636,27.3759
186,0.0,1132624.1473699564,27.3759
187,0.0,1037861.920022343,90.0
188,0.0,960154.6099195939,90.0
189,0.0,1025492.2624410341,90.0
190,0.0,640807.1342018165,90.0
191,0.0,988707.86551037,90.0
192,0.0,1072404.2140059464,87.59580000000005
193,0.0,914084.5024548757,90.0
194,0.0,976580.8971533623,90.0
195,0.0,1064015.7880567403,90.0
196,0.0,1131638.3260694963,28.361699999999928
197,0.0,823867.6720120482,90.0
198,0.0,604027.4142802465,90.0
199,0.0,1132624.148716307,27.3759
200,76.84496719990582,1132624.146989066,27.299099999999953
201,2255.224284429854,1132624.149299135,25.12069999999994
202,4149.438724260497,1106236.881845743,49.61369999999988
203,5992.624222655609,970651.2015787453,90.0
204,12378.184374702365,888711.936433732,90.0
205,9127.311918725049,760358.9028253736,90.0
206,3090.7933265205834,474092.97370243457,90.0
207,30483.45104030818,201682.3825736732,90.0
208,0.0,523238.2591182065,90.0
209,0.0,747598.9226095336,90.0
210,0.0,866818.8068741241,90.0
211,0.0,576483.3653491391,90.0
212,0.0,648357.4153461517,90.0
213,0.0,800359.824102969,90.0
214,0.0,414101.222336733,90.0
215,0.0,832026.9550045399,90.0
216,0.0,431801.11547018605,90.0
217,0.0,951210.2549180733,90.0
218,0.0,1132624.1466295223,27.3759
219,0.0,1132624.147173157,27.3759
220,0.0,1132624.1486992273,27.3759
221,0.0,1132624.14334496,27.3759
222,0.0,1132624.146676179,27.3759
223,0.0,1132624.141489773,27.3759
224,8614.392748392345,1132624.1418464873,18.76150000000007
225,40555.09198900687,1132624.1437334255,-13.179200000000039
226,42008.92127507393,1132624.1473219139,-14.633000000000038
227,34761.75684844432,1132624.1479478704,-7.385899999999992
228,23329.240429827103,1132624.1495980695,4.046700000000101
229,26512.10878136934,1132624.1471516078,0.863800000000083
230,27526.70572685615,1132624.1468977667,-0.15079999999989013
231,17948.543249337643,860545.8186604421,90.0
232,0.0,1132624.1469185287,27.3759
233,0.0,1132624.1471302507,27.3759
234,0.0,1132624.1464900614,27.3759
235,0.0,1132624.1440861078,27.3759
236,0.0,1132624.1487429978,27.3759
237,0.0,1132624.1496386663,27.3759
238,0.0,1132480.0490983166,27.519999999999982
239,0.0,1132547.4256275024,27.45260000000008
240,0.0,1131839.2609336993,28.160699999999906
241,0.0,1107953.583022618,52.04639999999995
242,0.0,1102828.9365897106,57.17110000000002
243,0.0,967725.7921916827,90.0
244,0.0,242696.2689735002,90.0
245,0.0,279829.7115548939,90.0
246,0.0,98461.89945327221,90.0
247,0.0,132437.76904739032,90.0
248,270.8737915243984,115615.85314695451,90.0
249,1865.7962380444924,138981.79342100304,90.0
250,6734.420255369422,86232.95404779816,90.0
251,10160.942421179956,112223.30674199147,90.0
252,12724.32251303388,125126.79338284653,90.0
253,8008.975962420369,31316.930605005673,90.0
254,10980.796483060682,44863.14979839052,90.0
255,1704.8180325764172,92897.4459870921,90.0
256,0.0,158027.32937651587,90.0
257,0.0,235129.71929670617,90.0
258,0.0,347255.3387484664,90.0
259,0.0,470451.23694541137,90.0
260,0.0,558890.5630155205,90.0
261,0.0,609037.8835752772,90.0
262,0.0,667643.9286835558,90.0
263,0.0,536036.0016961663,90.0
264,0.0,376472.82911677874,90.0
265,0.0,168313.0047995781,90.0
266,0.0,557262.268212111,90.0
267,0.0,83773.4934658797,90.0
268,0.0,164714.1779376494,90.0
269,0.0,358166.23541338445,90.0
270,0.0,468119.3208111174,90.0
271,0.0,631070.7735859685,90.0
272,381.70701556474586,693377.8555856125,90.0
273,4232.878140324591,692055.3635542471,90.0
274,1789.228036182099,793984.1236300991,90.0
275,10561.432984929783,817587.2670083458,90.0
276,18081.794628821626,692329.6982893423,90.0
277,13450.00811638852,647625.9548404455,90.0
278,4085.1421615113127,654391.1039041979,90.0
279,4294.346748515139,578368.3031782808,90.0
280,0.0,570651.0631182628,90.0
281,0.0,580124.6609594382,90.0
282,0.0,419943.12748100417,90.0
283,0.0,331357.8252026276,90.0
284,0.0,480757.02111301484,90.0
285,0.0,442598.1483189445,90.0
286,0.0,495735.83971674414,90.0
287,0.0,420363.6893797585,90.0
288,0.0,375478.5577990679,90.0
289,0.0,348201.19895376894,90.0
290,0.0,236579.2866618635,90.0
291,0.0,265100.91516557784,90.0
292,0.0,266477.71705726703,90.0
293,0.0,211397.92676650756,90.0
294,0.0,167793.09096308338,90.0
295,0.0,150765.34221154454,90.0
296,3351.146585174566,116780.88360587886,90.0
297,19831.228910171358,99277.76771141522,90.0
298,46014.583191483594,80995.3250156555,90.0
299,27704.305351328443,88150.9075398585,90.0
300,23721.091188821745,114153.0210821948,90.0
301,42012.54111860974,65639.82421183892,90.0
302,31062.36917752463,61215.23724121527,90.0
303,20204.21930741854,77806.03996879856,90.0
304,174.85615074921128,96506.75690110296,90.0
305,0.0,72149.75261275908,90.0
306,0.0,111296.13226566477,90.0
307,0.0,160127.90263653203,90.0
308,0.0,133529.0247687947,90.0
309,0.0,80393.41193952246,90.0
310,0.0,90353.2525295182,90.0
311,0.0,140600.9203983497,90.0
312,0.0,132954.29130864746,90.0
313,0.0,160885.23859239748,90.0
314,0.0,51259.5936003632,90.0
315,0.0,65825.43303472505,90.0
316,0.0,108002.81099820936,90.0
317,0.0,53090.01340706628,90.0
318,0.0,19175.529100666223,90.0
319,0.0,57284.2274888514,90.0
320,847.8697078097324,212150.53109266082,90.0
321,12832.948622791977,107416.58001118324,90.0
322,15417.344769901352,16143.748794761597,90.0
323,20873.179985313214,51869.320386558815,90.0
324,20245.686644484424,110153.47498787145,90.0
325,18601.41259800384,121593.61691115149,90.0
326,47421.89916303633,206639.09082321913,90.0
327,37027.535336987195,240634.97840465925,90.0
328,1585.1413724956772,383432.5429569568,90.0
329,0.0,590028.9705115817,90.0
330,0.0,775910.938353336,90.0
331,0.0,597095.4254544963,90.0
332,0.0,623164.7758646585,90.0
333,0.0,610650.8682449992,90.0
334,0.0,864086.4081093179,90.0
335,0.0,575366.4687367727,90.0
336,0.0,548668.3127878848,90.0
337,0.0,603768.8414566054,90.0
338,0.0,650099.2948552101,90.0
339,0.0,715489.6162350405,90.0
340,0.0,833636.7486757806,90.0
341,0.0,821694.3115807668,90.0
342,0.0,953690.5958135044,90.0
343,0.0,1046541.7084773455,90.0
344,13015.061200909326,1057299.1119463814,89.68579999999997
345,46226.94050260848,747092.7014065674,90.0
346,47031.94492387999,334775.41238808853,90.0
347,29447.68942784943,199846.245489129,90.0
348,27138.70137542962,303632.5315444254,90.0
349,40887.00821328203,495603.9192107345,90.0
350,46659.80522188072,610373.0140879801,90.0
351,37724.24133737717,925595.6038622072,90.0
352,1938.0496873379827,1132624.1487023106,25.437899999999903
353,0.0,1132624.1480523814,27.3759
354,0.0,1132624.147129626,27.3759
355,0.0,1132624.1466479716,27.3759
356,0.0,1132624.1466923861,27.3759
357,0.0,1132624.1466231134,27.3759
358,0.0,1132624.147895439,27.3759
359,0.0,1132624.1492664132,27.3759
360,0.0,1132624.149373841,27.3759
361,0.0,1132624.1479415875,27.3759
362,0.0,1028594.5358291294,90.0
363,0.0,1043382.2030922461,90.0
364,0.0,951583.6189308574,90.0
365,0.0,863888.049350971,90.0
366,0.0,536251.8425274825,90.0
367,0.0,1052392.9123427588,90.0
368,2041.4004700938412,512961.6984305136,90.0
369,12781.843381056919,584242.0459973362,90.0
370,33410.770740261716,599272.1210256044,90.0
371,23687.420933112302,721285.7944330033,90.0
372,35508.26309132139,712408.4642312323,90.0
373,28109.448710039316,796060.4442209323,90.0
374,50071.549584097345,928301.9121033462,90.0
375,42930.201148582426,865907.603866658,90.0
376,3087.2238935326905,864123.3672251347,90.0
377,0.0,700693.8612321003,90.0
378,0.0,458743.60936416895,90.0
379,0.0,312065.0476910084,90.0
380,0.0,456495.48558073933,90.0
381,0.0,343283.58475916384,90.0
382,0.0,126660.57499679473,90.0
383,0.0,204740.218986834,90.0
384,0.0,208016.5665266981,90.0
385,0.0,158856.4257661828,90.0
386,0.0,56235.800523511294,90.0
387,0.0,56168.98516552543,90.0
388,0.0,135134.81680685264,90.0
389,0.0,172631.43194959234,90.0
390,0.0,233396.19777744307,90.0
391,0.0,191218.07249930192,90.0
392,4204.478103295905,313742.7880283693,90.0
393,15110.431078214007,157834.52509693286,90.0
394,28405.575882512218,74038.06350766224,90.0
395,42053.69958542456,77647.3699237165,90.0
396,37595.937735156724,109538.07276762552,90.0
397,44980.212913096235,138330.02022122729,90.0
398,51652.58615812169,181615.0811483027,90.0
399,44562.78141128115,204143.47937758156,90.0
400,3530.9717671194967,144539.5922532123,90.0
401,0.0,231013.3814359208,90.0
402,0.0,351539.11976941884,90.0
403,0.0,740311.88125741,90.0
404,0.0,613438.3512651265,90.0
405,0.0,213575.73868115523,90.0
406,0.0,32163.796432718747,90.0
407,0.0,20757.131167070704,90.0
408,0.0,7070.952838511098,90.0
409,0.0,5082.54311169237,90.0
410,0.0,23599.61108471048,90.0
411,0.0,50858.77641136143,90.0
412,0.0,160290.89986512388,90.0
413,0.0,282163.4696564437,90.0
414,0.0,473643.6770220193,90.0
415,0.0,569223.0223802663,90.0
416,4377.156809097051,560928.749903774,90.0
417,2064.7360490764636,282254.6574088936,90.0
418,3983.342938195202,224566.30016499633,90.0
419,5521.021669271334,76909.24675057275,90.0
420,8576.837062508948,45604.10683143732,90.0
421,7530.41427786375,28267.15279581351,90.0
422,6382.635392141443,14573.977329795269,90.0
423,1390.2289202247616,6010.56820051885,90.0
424,0.0,1945.6783400544264,90.0
425,0.0,26020.64839729437,90.0
426,0.0,39285.47717293872,90.0
427,0.0,37498.62961643501,90.0
428,0.0,24709.49721100421,90.0
429,0.0,9567.352786550962,90.0
430,0.0,13032.99285918428,90.0
431,0.0,43836.18797793368,90.0
432,0.0,63100.81305521586,90.0
433,0.0,138629.10860244627,90.0
434,0.0,147245.29288330712,90.0
435,0.0,128510.39995845451,90.0
436,0.0,92764.33607630673,90.0
437,0.0,133066.555120551,90.0
438,0.0,132200.34796258784,90.0
439,0.0,86071.84833018128,90.0
440,254.42057433857653,67540.71328366209,90.0
441,1277.0335819961044,69858.71337443622,90.0
442,10500.17046078035,77702.58542889835,90.0
443,3153.3906458214497,453736.58277168643,90.0
444,15430.46819786319,800665.1816523148,90.0
445,1029.0689432236093,1094606.984027541,64.36390000000006
446,6016.434983050903,1132624.1482787174,21.359500000000025
447,16918.12112658937,1132624.1475589676,10.457799999999907
448,459.0236965470657,1132624.1487845588,26.916899999999945
449,0.0,1132624.1466873249,27.3759
450,0.0,1132624.1478581172,27.3759
451,0.0,1132624.1472322377,27.3759
452,0.0,1132624.1466885249,27.3759
453,0.0,1132624.1489087495,27.3759
454,0.0,1117230.6503633768,42.76929999999993
455,0.0,1110964.8148819115,49.03520000000003
456,0.0,1131122.2264246037,28.877799999999983
457,0.0,1101275.42181856,58.7246
458,0.0,1102411.6860405842,57.58829999999989
459,0.0,929840.2807871825,90.0
460,0.0,858890.0683370784,90.0
461,0.0,825454.189480013,90.0
462,0.0,503587.01954541163,90.0
463,0.0,298380.4098434564,90.0
464,1313.9692505785877,364759.0024320195,90.0
465,15178.223548307733,277190.9866922055,90.0
466,31136.259912542715,57799.0945735371,90.0
467,26807.390275115114,72627.39606084031,90.0
468,39111.42217577938,95868.07719184083,90.0
469,45445.84720955851,152428.38279286915,90.0
470,51543.871368611064,280107.3815503581,90.0
471,45278.436199025105,366611.7239650106,90.0
472,5679.097381589323,319672.29502942675,90.0
473,0.0,800233.2671074063,90.0
474,0.0,758817.1050510656,90.0
475,0.0,1120412.9581958542,39.58699999999999
476,0.0,1010214.1448604957,90.0
477,0.0,1131430.298694207,28.569700000000008
478,0.0,1088773.061913873,71.22689999999989
479,0.0,1132624.1483428073,27.3759
480,0.0,1001265.043726102,90.0
481,0.0,447605.2955491518,90.0
482,0.0,1077943.0515898694,82.05690000000004
483,0.0,828007.1591508933,90.0
484,0.0,673246.8091507835,90.0
485,0.0,797430.8714239,90.0
486,0.0,851375.6171280079,90.0
487,0.0,840605.4200555141,90.0
488,18812.37801992671,842883.6365412801,90.0
489,51582.329910159584,511271.8595202749,90.0
490,52959.269283911846,309309.82680614345,90.0
491,25477.132249252318,276741.717797561,90.0
492,27533.689567342062,285237.8077298076,90.0
493,30932.503651243158,323366.9817159331,90.0
494,53627.95281219757,357845.6471330097,90.0
495,40708.85085280019,429319.89935906924,90.0
496,6503.208652613204,446171.81714987144,90.0
497,0.0,916828.3940942463,90.0
498,0.0,1046792.3071353235,90.0
499,0.0,872633.2834222196,90.0
500,0.0,498143.98905731196,90.0
501,0.0,700652.4132411985,90.0
502,0.0,630398.6831885314,90.0
503,0.0,464139.3439153714,90.0
504,0.0,530983.9940002264,90.0
505,0.0,340085.4923065011,90.0
506,0.0,270087.74100702547,90.0
507,0.0,169577.90514403352,90.0
508,0.0,94077.55842893494,90.0
509,0.0,111768.19590232061,90.0
510,0.0,99085.48987051519,90.0
511,0.0,76832.55432160792,90.0
512,20153.634451898677,72703.43542237385,90.0
513,36954.78300613819,50844.25456209676,90.0
514,53448.75735716727,0.0,90.0
515,44777.5930122436,23294.02288217059,90.0
516,29523.554726901988,23076.167586320233,90.0
517,46816.676250076074,39518.61470099375,90.0
518,14652.00024069679,29730.587417804363,90.0
519,8484.787951082679,85904.58857224052,90.0
520,486.747040695585,115386.19147448303,90.0
521,0.0,149812.50889017206,90.0
522,0.0,220180.18900414146,90.0
523,0.0,161071.97831747812,90.0
524,0.0,247615.5245182181,90.0
525,0.0,379373.7533744466,90.0
526,0.0,525013.731014815,90.0
527,0.0,508594.9002459384,90.0
528,0.0,414698.73491632193,90.0
529,0.0,279494.67278036126,90.0
530,0.0,390716.2733850622,90.0
531,0.0,590137.46231286,90.0
532,0.0,327778.10927176225,90.0
533,0.0,238290.53005500438,90.0
534,0.0,97161.69784982021,90.0
535,0.0,80739.01609612268,90.0
536,19229.44017500129,294084.399930477,90.0
537,29571.347903204045,441689.28329633025,90.0
538,37154.34016929021,544659.4432324962,90.0
539,24373.13269282742,690081.7585506841,90.0
540,28697.561635081427,937765.7314002422,90.0
541,40792.409836777406,932557.1416694612,90.0
542,55590.208899288395,974111.3909540587,90.0
543,51897.368296369896,1034323.2704244455,73.77929999999992
544,8461.46789638239,942957.1949672605,90.0
545,0.0,1132624.1489526173,27.3759
546,0.0,1123769.9909408488,36.23000000000002
547,0.0,1131950.656784806,28.049299999999906
548,0.0,906892.2603452791,90.0
549,0.0,631214.1290479759,90.0
550,0.0,1101937.9793939157,58.061999999999905
551,0.0,629710.1290710631,90.0
552,0.0,1027110.6869753622,90.0
553,0.0,899699.2015399765,90.0
554,0.0,93189.90746776825,90.0
555,0.0,33357.63546610856,90.0
556,0.0,0.0,90.0
557,0.0,13485.707276113319,90.0
558,0.0,45180.69986611138,90.0
559,0.0,0.0,90.0
560,3718.360186934138,0.0,90.0
561,16022.010086272094,0.0,90.0
562,22673.52069229168,0.0,90.0
563,26159.368282057683,0.0,90.0
564,25991.943953347163,0.0,90.0
565,9806.01638205565,23129.501731735407,90.0
566,3620.289061357529,82186.3378443389,90.0
567,2062.565100317708,58961.377769331106,90.0
568,7.322577473704817,189672.41569799173,90.0
569,0.0,216555.97320321287,90.0
570,0.0,422215.88911110023,90.0
571,0.0,590098.0826822225,90.0
572,0.0,748814.68529659,90.0
573,0.0,982285.9554511999,90.0
574,0.0,1056543.3702736988,90.0
575,0.0,1030127.1767606738,90.0
576,0.0,546777.4082571995,90.0
577,0.0,806669.0116459283,90.0
578,0.0,992817.6039308361,90.0
579,0.0,974518.24506666,90.0
580,0.0,817843.5172257562,90.0
581,0.0,572742.7817448477,90.0
582,0.0,390925.18889749737,90.0
583,0.0,242410.64777715004,90.0
584,14854.719566115722,59115.5604850389,90.0
585,41158.429792480594,0.0,90.0
586,12326.36173021744,0.0,90.0
587,12535.569344978028,77483.88155619668,90.0
588,15528.25794135202,217763.19665072137,90.0
589,15133.7871212545,256391.46189036302,90.0
590,22391.59163811771,340720.69366635056,90.0
591,15755.860644606613,464757.6967524889,90.0
592,8333.686624447628,914657.3662968094,90.0
593,0.0,1093904.7178885662,66.09529999999995
594,0.0,1132348.5109351631,27.651499999999942
595,0.0,1132624.1491271325,27.3759
596,0.0,1131055.1150868936,28.94489999999996
597,0.0,1098156.6447631205,61.843399999999974
598,0.0,411991.7508730224,90.0
599,0.0,190337.15413432044,90.0
600,0.0,187025.6331463998,90.0
601,0.0,133863.40822936784,90.0
602,0.0,184209.5144238446,90.0
603,0.0,91982.339222379,90.0
604,0.0,60226.537271878704,90.0
605,0.0,0.0,90.0
606,0.0,3056.7977366429463,90.0
607,0.0,16129.023579671877,90.0
608,1908.1894023211444,8252.603113641262,90.0
609,3480.4230820964535,68694.89717200481,90.0
610,19190.75719166736,26107.420508072282,90.0
611,10343.04984494355,26851.183467551135,90.0
612,15587.246872113004,116797.28537465972,90.0
613,16513.511592440318,177716.23499066485,90.0
614,9400.607181188378,302298.28293766803,90.0
615,29626.020804561722,395159.220053282,90.0
616,6003.08792694627,390950.693826654,90.0
617,0.0,883530.741451997,90.0
618,0.0,1044272.8730451482,90.0
619,0.0,912791.6565950395,90.0
620,0.0,921729.7396200948,90.0
621,0.0,1074053.918312088,85.94609999999989
622,0.0,1121127.0473777526,38.87300000000005
623,0.0,1125304.5242918485,34.69550000000004
624,0.0,802101.5842228481,90.0
625,0.0,623977.0899080763,90.0
626,0.0,850819.1691464209,90.0
627,0.0,1125308.4374201675,34.69160000000011
628,0.0,1121121.3177143142,38.87869999999998
629,0.0,930882.4967839607,90.0
630,0.0,866886.2931705529,90.0
631,0.0,662459.9624520363,90.0
632,9776.95837953332,770509.9253211332,90.0
633,22945.942539154603,474378.369311995,90.0
634,31698.24064045613,268476.439157273,90.0
635,30545.157232231562,120642.20051488404,90.0
636,25615.495075198076,127747.46579228842,90.0
637,27398.337671366833,103505.74669075434,90.0
638,21273.391807510438,122636.72877949267,90.0
639,15848.182429968849,145047.879845243,90.0
640,2838.2615091143743,429536.5891104939,90.0
641,0.0,714533.7028783798,90.0
642,0.0,989046.2557293636,90.0
643,0.0,1081773.8572287513,78.22610000000009
644,0.0,1055582.8355320084,90.0
645,0.0,907487.5650833615,90.0
646,0.0,699773.2710621896,90.0
647,0.0,418759.7035147367,90.0
648,0.0,438109.00958363444,90.0
649,0.0,344240.25809215766,90.0
650,0.0,248013.3576108748,90.0
651,0.0,90477.6607969433,90.0
652,0.0,83530.40397099566,90.0
653,0.0,70635.97310130583,90.0
654,0.0,41321.04629682761,90.0
655,0.0,89158.68425565203,90.0
656,16892.615758337994,59149.052035346656,90.0
657,41854.177491589806,32166.870744088337,90.0
658,11456.862863382496,7869.067028352551,90.0
659,15894.452045678103,13511.814079602433,90.0
660,14273.84609527129,35096.581936189104,90.0
661,24029.854063816583,24533.83278789406,90.0
662,19911.137584789733,62464.778014172036,90.0
663,5927.386768136579,441100.43136513425,90.0
664,688.6875516142121,650432.3613954781,90.0
665,0.0,627553.4999226789,90.0
666,0.0,653164.1331608559,90.0
667,0.0,487413.27200057195,90.0
668,0.0,342193.26968136174,90.0
669,0.0,227931.9070969639,90.0
670,0.0,113160.3366591784,90.0
671,0.0,68668.69688579801,90.0
672,0.0,63410.33427447285,90.0
673,0.0,232686.27726360355,90.0
674,0.0,32221.056285695708,90.0
675,0.0,0.0,90.0
676,0.0,0.0,90.0
677,0.0,0.0,90.0
678,0.0,0.0,90.0
679,0.0,61706.49878682712,90.0
680,17176.145910630647,154117.2445998322,90.0
681,1169.4822768189858,202939.31821981093,90.0
682,12164.019872911216,243972.24919366834,90.0
683,2298.5966817553444,314642.7180419227,90.0
684,2772.2374584720637,342586.4840895861,90.0
685,8811.169311625596,399302.8559938522,90.0
686,5161.662000402916,458091.99763300887,90.0
687,1913.8672269506121,416543.09475593857,90.0
688,171.7690660917656,750225.0802507717,90.0
689,0.0,1121010.8836060718,38.98910000000001
690,0.0,1132624.1473537104,27.3759
691,0.0,1132624.149273057,27.3759
692,0.0,1132624.1490372103,27.3759
693,0.0,1132601.1803823914,27.39879999999994
694,0.0,1132607.7989700711,27.3922
695,0.0,1132576.8487671444,27.42319999999995
696,0.0,1127234.5237531336,32.765499999999975
697,0.0,1057062.281853984,90.0
698,0.0,1122134.274422413,37.86570000000006
699,0.0,1087792.852751265,72.20710000000008
700,0.0,1013461.6720461064,90.0
701,0.0,1069613.4146186607,90.0
702,0.0,1084565.8825337216,75.43409999999994
703,0.0,990336.1850657316,90.0
