Run on a MSNT machine on 12/07/22 10:43:48.
Optimal solution found within time limit:,Yes

interval length (hours),         1.00
operating period length (hours),      8760.00
additional look-ahead (hours),         0.00
output capacity (MW),         0.00
input capacity (MW),      1000.00
storage capacity (MWh),    214725.51
storage capacity (h),       296.58
input efficiency (%),         0.72
output efficiency (%),         1.00
input heat rate (MMBtu/MWh),         0.00
ouptut heat rate (MMBtu/MWh),         0.00
variable O&M cost,         0.00
regulation cost,         0.00
hydrogen use,         1.00

input
LSL limit fraction,         0.00
reg up limit fraction,         0.00
reg down limit fraction,         0.00
spining reserve limit fraction,         0.00
startup cost ($/MW-start), 0.0000000000
minimum run intervals,         0.00

output
LSL limit fraction,         0.00
reg up limit fraction,         0.00
reg down limit fraction,         0.00
spining reserve limit fraction,         0.00
startup cost ($/MW-start), 0.0000000000
minimum run intervals,         0.00

Int,Elec Purchase ($/MWh),Elec Sale ($/MWh),Reg Up ($/MW),Reg Dn ($/MW),Spin Res ($/MW),Nonspin Res ($/MW),Nat Gas ($/MMBTU),Product ($/product unit),Renewable In (MW),Load Profile (MW),Input Cap, Output Cap,Meter ($/mth)
     2585.00,       86.11,       41.34,        0.00,        0.00,        0.00,        0.00,        1.00,        2.01,      810.22,        0.00,        1.00,        1.00,        0.00
     2586.00,       86.11,       40.60,        0.00,        0.00,        0.00,        0.00,        1.00,        2.01,      630.15,        0.00,        1.00,        1.00,        0.00
     2587.00,       86.11,       45.08,        0.00,        0.00,        0.00,        0.00,        1.00,        2.01,      810.22,        0.00,        1.00,        1.00,        0.00
     2588.00,       86.11,       49.60,        0.00,        0.00,        0.00,        0.00,        1.00,        2.01,      810.22,        0.00,        1.00,        1.00,        0.00
     2589.00,       86.11,       41.42,        0.00,        0.00,        0.00,        0.00,        1.00,        2.01,      810.22,        0.00,        1.00,        1.00,        0.00
     2590.00,       86.11,       37.21,        0.00,        0.00,        0.00,        0.00,        1.00,        2.01,      810.22,        0.00,        1.00,        1.00,        0.00
     2591.00,       86.11,       32.55,        0.00,        0.00,        0.00,        0.00,        1.00,        2.01,      810.22,        0.00,        1.00,        1.00,        0.00
     2592.00,       86.11,       33.47,        0.00,        0.00,        0.00,        0.00,        1.00,        2.01,      810.22,        0.00,        1.00,        1.00,        0.00
     2593.00,       86.11,       29.48,        0.00,        0.00,        0.00,        0.00,        1.00,        2.01,      810.22,        0.00,        1.00,        1.00,        0.00
     2594.00,       86.11,       27.24,        0.00,        0.00,        0.00,        0.00,        1.00,        2.01,      810.22,        0.00,        1.00,        1.00,        0.00
     2595.00,       86.11,       25.74,        0.00,        0.00,        0.00,        0.00,        1.00,        2.01,      810.22,        0.00,        1.00,        1.00,        0.00
     2596.00,       86.11,       27.09,        0.00,        0.00,        0.00,        0.00,        1.00,        2.01,      810.22,        0.00,        1.00,        1.00,        0.00
     2597.00,       86.11,       28.92,        0.00,        0.00,        0.00,        0.00,        1.00,        2.01,      810.22,        0.00,        1.00,        1.00,        0.00
     2598.00,       86.11,       29.25,        0.00,        0.00,        0.00,        0.00,        1.00,        2.01,      536.21,        0.00,        1.00,        1.00,        0.00
     2599.00,       86.11,       27.91,        0.00,        0.00,        0.00,        0.00,        1.00,        2.01,      429.48,        0.00,        1.00,        1.00,        0.00
     2600.00,       86.11,       33.72,        0.00,        0.00,        0.00,        0.00,        1.00,        2.01,       49.75,        0.00,        1.00,        1.00,        0.00
     2601.00,       86.11,       49.77,        0.00,        0.00,        0.00,        0.00,        1.00,        2.01,        0.00,        0.00,        1.00,        1.00,        0.00
     2602.00,       86.11,       50.07,        0.00,        0.00,        0.00,        0.00,        1.00,        2.01,       69.53,        0.00,        1.00,        1.00,        0.00
     2603.00,       86.11,       48.87,        0.00,        0.00,        0.00,        0.00,        1.00,        2.01,       52.99,        0.00,        1.00,        1.00,        0.00
     2604.00,       86.11,       48.43,        0.00,        0.00,        0.00,        0.00,        1.00,        2.01,       26.11,        0.00,        1.00,        1.00,        0.00
     2605.00,       86.11,       48.07,        0.00,        0.00,        0.00,        0.00,        1.00,        2.01,        0.00,        0.00,        1.00,        1.00,        0.00
     2606.00,       86.11,       47.60,        0.00,        0.00,        0.00,        0.00,        1.00,        2.01,        0.00,        0.00,        1.00,        1.00,        0.00
     2607.00,       86.11,       47.04,        0.00,        0.00,        0.00,        0.00,        1.00,        2.01,        0.00,        0.00,        1.00,        1.00,        0.00
     2608.00,       86.11,       46.18,        0.00,        0.00,        0.00,        0.00,        1.00,        2.01,        0.00,        0.00,        1.00,        1.00,        0.00
     2609.00,       86.11,       40.08,        0.00,        0.00,        0.00,        0.00,        1.00,        2.01,        0.00,        0.00,        1.00,        1.00,        0.00
     2610.00,       86.11,       41.25,        0.00,        0.00,        0.00,        0.00,        1.00,        2.01,        0.00,        0.00,        1.00,        1.00,        0.00
     2611.00,       86.11,       48.08,        0.00,        0.00,        0.00,        0.00,        1.00,        2.01,        0.00,        0.00,        1.00,        1.00,        0.00
     2612.00,       86.11,       49.82,        0.00,        0.00,        0.00,        0.00,        1.00,        2.01,        0.00,        0.00,        1.00,        1.00,        0.00
     2613.00,       86.11,       41.69,        0.00,        0.00,        0.00,        0.00,        1.00,        2.01,      198.83,        0.00,        1.00,        1.00,        0.00
     2614.00,       86.11,       36.17,        0.00,        0.00,        0.00,        0.00,        1.00,        2.01,      397.06,        0.00,        1.00,        1.00,        0.00
     2615.00,       86.11,       31.33,        0.00,        0.00,        0.00,        0.00,        1.00,        2.01,      586.99,        0.00,        1.00,        1.00,        0.00
     2616.00,       86.11,       31.30,        0.00,        0.00,        0.00,        0.00,        1.00,        2.01,      810.22,        0.00,        1.00,        1.00,        0.00
     2617.00,       86.11,       29.15,        0.00,        0.00,        0.00,        0.00,        1.00,        2.01,      810.22,        0.00,        1.00,        1.00,        0.00
     2618.00,       86.11,       27.91,        0.00,        0.00,        0.00,        0.00,        1.00,        2.01,      810.22,        0.00,        1.00,        1.00,        0.00
     2619.00,       86.11,       27.80,        0.00,        0.00,        0.00,        0.00,        1.00,        2.01,      810.22,        0.00,        1.00,        1.00,        0.00
     2620.00,       86.11,       28.62,        0.00,        0.00,        0.00,        0.00,        1.00,        2.01,      810.22,        0.00,        1.00,        1.00,        0.00
     2621.00,       86.11,       35.12,        0.00,        0.00,        0.00,        0.00,        1.00,        2.01,      810.22,        0.00,        1.00,        1.00,        0.00
     2622.00,       86.11,       39.46,        0.00,        0.00,        0.00,        0.00,        1.00,        2.01,      810.22,        0.00,        1.00,        1.00,        0.00
     2623.00,       86.11,       42.86,        0.00,        0.00,        0.00,        0.00,        1.00,        2.01,      810.22,        0.00,        1.00,        1.00,        0.00
     2624.00,       86.11,       40.70,        0.00,        0.00,        0.00,        0.00,        1.00,        2.01,      810.22,        0.00,        1.00,        1.00,        0.00
     2625.00,       86.11,       39.83,        0.00,        0.00,        0.00,        0.00,        1.00,        2.01,      810.22,        0.00,        1.00,        1.00,        0.00
     2626.00,       86.11,       40.22,        0.00,        0.00,        0.00,        0.00,        1.00,        2.01,      810.22,        0.00,        1.00,        1.00,        0.00
     2627.00,       86.11,       42.14,        0.00,        0.00,        0.00,        0.00,        1.00,        2.01,      810.22,        0.00,        1.00,        1.00,        0.00
     2628.00,       86.11,       40.86,        0.00,        0.00,        0.00,        0.00,        1.00,        2.01,      810.22,        0.00,        1.00,        1.00,        0.00
     2629.00,       86.11,       41.43,        0.00,        0.00,        0.00,        0.00,        1.00,        2.01,      810.22,        0.00,        1.00,        1.00,        0.00
     2630.00,       86.11,       41.82,        0.00,        0.00,        0.00,        0.00,        1.00,        2.01,      810.22,        0.00,        1.00,        1.00,        0.00
     2631.00,       86.11,       38.66,        0.00,        0.00,        0.00,        0.00,        1.00,        2.01,      810.22,        0.00,        1.00,        1.00,        0.00
     2632.00,       86.11,       41.91,        0.00,        0.00,        0.00,        0.00,        1.00,        2.01,      810.22,        0.00,        1.00,        1.00,        0.00
     2633.00,       86.11,       38.70,        0.00,        0.00,        0.00,        0.00,        1.00,        2.01,      810.22,        0.00,        1.00,        1.00,        0.00
     2634.00,       86.11,       40.66,        0.00,        0.00,        0.00,        0.00,        1.00,        2.01,      810.22,        0.00,        1.00,        1.00,        0.00
     2635.00,       86.11,       51.55,        0.00,        0.00,        0.00,        0.00,        1.00,        2.01,      810.22,        0.00,        1.00,        1.00,        0.00
     2636.00,       86.11,       54.80,        0.00,        0.00,        0.00,        0.00,        1.00,        2.01,      810.22,        0.00,        1.00,        1.00,        0.00
     2637.00,       86.11,       42.71,        0.00,        0.00,        0.00,        0.00,        1.00,        2.01,      810.22,        0.00,        1.00,        1.00,        0.00
     2638.00,       86.11,       35.96,        0.00,        0.00,        0.00,        0.00,        1.00,        2.01,      810.22,        0.00,        1.00,        1.00,        0.00
     2639.00,       86.11,       33.04,        0.00,        0.00,        0.00,        0.00,        1.00,        2.01,      810.22,        0.00,        1.00,        1.00,        0.00
     2640.00,       86.11,       29.96,        0.00,        0.00,        0.00,        0.00,        1.00,        2.01,      810.22,        0.00,        1.00,        1.00,        0.00
     2641.00,       86.11,       26.72,        0.00,        0.00,        0.00,        0.00,        1.00,        2.01,      810.22,        0.00,        1.00,        1.00,        0.00
     2642.00,       86.11,       24.85,        0.00,        0.00,        0.00,        0.00,        1.00,        2.01,      810.22,        0.00,        1.00,        1.00,        0.00
     2643.00,       86.11,       24.84,        0.00,        0.00,        0.00,        0.00,        1.00,        2.01,      810.22,        0.00,        1.00,        1.00,        0.00
     2644.00,       86.11,       27.80,        0.00,        0.00,        0.00,        0.00,        1.00,        2.01,      810.22,        0.00,        1.00,        1.00,        0.00
     2645.00,       86.11,       34.55,        0.00,        0.00,        0.00,        0.00,        1.00,        2.01,      810.22,        0.00,        1.00,        1.00,        0.00
     2646.00,       86.11,       40.82,        0.00,        0.00,        0.00,        0.00,        1.00,        2.01,      810.22,        0.00,        1.00,        1.00,        0.00
     2647.00,       86.11,       40.81,        0.00,        0.00,        0.00,        0.00,        1.00,        2.01,      810.22,        0.00,        1.00,        1.00,        0.00
     2648.00,       86.11,       42.17,        0.00,        0.00,        0.00,        0.00,        1.00,        2.01,      810.22,        0.00,        1.00,        1.00,        0.00
     2649.00,       86.11,       41.85,        0.00,        0.00,        0.00,        0.00,        1.00,        2.01,      810.22,        0.00,        1.00,        1.00,        0.00
     2650.00,       86.11,       43.08,        0.00,        0.00,        0.00,        0.00,        1.00,        2.01,      810.22,        0.00,        1.00,        1.00,        0.00
     2651.00,       86.11,       45.22,        0.00,        0.00,        0.00,        0.00,        1.00,        2.01,      810.22,        0.00,        1.00,        1.00,        0.00
     2652.00,       86.11,       43.18,        0.00,        0.00,        0.00,        0.00,        1.00,        2.01,      796.30,        0.00,        1.00,        1.00,        0.00
     2653.00,       86.11,       43.85,        0.00,        0.00,        0.00,        0.00,        1.00,        2.01,      625.58,        0.00,        1.00,        1.00,        0.00
     2654.00,       86.11,       45.09,        0.00,        0.00,        0.00,        0.00,        1.00,        2.01,      452.30,        0.00,        1.00,        1.00,        0.00
     2655.00,       86.11,       44.24,        0.00,        0.00,        0.00,        0.00,        1.00,        2.01,      296.54,        0.00,        1.00,        1.00,        0.00
     2656.00,       86.11,       43.47,        0.00,        0.00,        0.00,        0.00,        1.00,        2.01,      248.80,        0.00,        1.00,        1.00,        0.00
     2657.00,       86.11,       39.69,        0.00,        0.00,        0.00,        0.00,        1.00,        2.01,      234.51,        0.00,        1.00,        1.00,        0.00
     2658.00,       86.11,       42.36,        0.00,        0.00,        0.00,        0.00,        1.00,        2.01,      248.33,        0.00,        1.00,        1.00,        0.00
     2659.00,       86.11,       50.24,        0.00,        0.00,        0.00,        0.00,        1.00,        2.01,      344.22,        0.00,        1.00,        1.00,        0.00
     2660.00,       86.11,       57.13,        0.00,        0.00,        0.00,        0.00,        1.00,        2.01,      618.35,        0.00,        1.00,        1.00,        0.00
     2661.00,       86.11,       45.00,        0.00,        0.00,        0.00,        0.00,        1.00,        2.01,      764.74,        0.00,        1.00,        1.00,        0.00
     2662.00,       86.11,       39.16,        0.00,        0.00,        0.00,        0.00,        1.00,        2.01,      810.22,        0.00,        1.00,        1.00,        0.00
     2663.00,       86.11,       35.44,        0.00,        0.00,        0.00,        0.00,        1.00,        2.01,      810.22,        0.00,        1.00,        1.00,        0.00
     2664.00,       86.11,       32.16,        0.00,        0.00,        0.00,        0.00,        1.00,        2.01,      810.22,        0.00,        1.00,        1.00,        0.00
     2665.00,       86.11,       29.19,        0.00,        0.00,        0.00,        0.00,        1.00,        2.01,      810.22,        0.00,        1.00,        1.00,        0.00
     2666.00,       86.11,       26.97,        0.00,        0.00,        0.00,        0.00,        1.00,        2.01,      810.22,        0.00,        1.00,        1.00,        0.00
     2667.00,       86.11,       26.22,        0.00,        0.00,        0.00,        0.00,        1.00,        2.01,      810.22,        0.00,        1.00,        1.00,        0.00
     2668.00,       86.11,       29.01,        0.00,        0.00,        0.00,        0.00,        1.00,        2.01,      810.22,        0.00,        1.00,        1.00,        0.00
     2669.00,       86.11,       39.37,        0.00,        0.00,        0.00,        0.00,        1.00,        2.01,      810.22,        0.00,        1.00,        1.00,        0.00
     2670.00,       86.11,       40.70,        0.00,        0.00,        0.00,        0.00,        1.00,        2.01,      810.22,        0.00,        1.00,        1.00,        0.00
     2671.00,       86.11,       42.62,        0.00,        0.00,        0.00,        0.00,        1.00,        2.01,      810.22,        0.00,        1.00,        1.00,        0.00
     2672.00,       86.11,       44.81,        0.00,        0.00,        0.00,        0.00,        1.00,        2.01,      810.22,        0.00,        1.00,        1.00,        0.00
     2673.00,       86.11,       45.61,        0.00,        0.00,        0.00,        0.00,        1.00,        2.01,      810.22,        0.00,        1.00,        1.00,        0.00
     2674.00,       86.11,       46.92,        0.00,        0.00,        0.00,        0.00,        1.00,        2.01,      601.84,        0.00,        1.00,        1.00,        0.00
     2675.00,       86.11,       47.93,        0.00,        0.00,        0.00,        0.00,        1.00,        2.01,      791.45,        0.00,        1.00,        1.00,        0.00
     2676.00,       86.11,       46.84,        0.00,        0.00,        0.00,        0.00,        1.00,        2.01,      810.22,        0.00,        1.00,        1.00,        0.00
     2677.00,       86.11,       47.42,        0.00,        0.00,        0.00,        0.00,        1.00,        2.01,      810.22,        0.00,        1.00,        1.00,        0.00
     2678.00,       86.11,       45.66,        0.00,        0.00,        0.00,        0.00,        1.00,        2.01,      791.10,        0.00,        1.00,        1.00,        0.00
     2679.00,       86.11,       46.24,        0.00,        0.00,        0.00,        0.00,        1.00,        2.01,      780.11,        0.00,        1.00,        1.00,        0.00
     2680.00,       86.11,       45.29,        0.00,        0.00,        0.00,        0.00,        1.00,        2.01,      630.02,        0.00,        1.00,        1.00,        0.00
     2681.00,       86.11,       40.61,        0.00,        0.00,        0.00,        0.00,        1.00,        2.01,      681.74,        0.00,        1.00,        1.00,        0.00
     2682.00,       86.11,       44.28,        0.00,        0.00,        0.00,        0.00,        1.00,        2.01,      789.08,        0.00,        1.00,        1.00,        0.00
     2683.00,       86.11,       51.92,        0.00,        0.00,        0.00,        0.00,        1.00,        2.01,      810.22,        0.00,        1.00,        1.00,        0.00
     2684.00,       86.11,       54.98,        0.00,        0.00,        0.00,        0.00,        1.00,        2.01,      810.22,        0.00,        1.00,        1.00,        0.00
     2685.00,       86.11,       43.57,        0.00,        0.00,        0.00,        0.00,        1.00,        2.01,      810.22,        0.00,        1.00,        1.00,        0.00
     2686.00,       86.11,       40.59,        0.00,        0.00,        0.00,        0.00,        1.00,        2.01,      810.22,        0.00,        1.00,        1.00,        0.00
     2687.00,       86.11,       36.99,        0.00,        0.00,        0.00,        0.00,        1.00,        2.01,      810.22,        0.00,        1.00,        1.00,        0.00
     2688.00,       86.11,       29.63,        0.00,        0.00,        0.00,        0.00,        1.00,        2.01,      810.22,        0.00,        1.00,        1.00,        0.00
     2689.00,       86.11,       27.64,        0.00,        0.00,        0.00,        0.00,        1.00,        2.01,      810.22,        0.00,        1.00,        1.00,        0.00
     2690.00,       86.11,       25.75,        0.00,        0.00,        0.00,        0.00,        1.00,        2.01,      810.22,        0.00,        1.00,        1.00,        0.00
     2691.00,       86.11,       25.02,        0.00,        0.00,        0.00,        0.00,        1.00,        2.01,      810.22,        0.00,        1.00,        1.00,        0.00
     2692.00,       86.11,       28.03,        0.00,        0.00,        0.00,        0.00,        1.00,        2.01,      810.22,        0.00,        1.00,        1.00,        0.00
     2693.00,       86.11,       36.26,        0.00,        0.00,        0.00,        0.00,        1.00,        2.01,      810.22,        0.00,        1.00,        1.00,        0.00
     2694.00,       86.11,       38.70,        0.00,        0.00,        0.00,        0.00,        1.00,        2.01,      810.22,        0.00,        1.00,        1.00,        0.00
     2695.00,       86.11,       38.78,        0.00,        0.00,        0.00,        0.00,        1.00,        2.01,      810.22,        0.00,        1.00,        1.00,        0.00
     2696.00,       86.11,       37.71,        0.00,        0.00,        0.00,        0.00,        1.00,        2.01,      810.22,        0.00,        1.00,        1.00,        0.00
     2697.00,       86.11,       40.48,        0.00,        0.00,        0.00,        0.00,        1.00,        2.01,      810.22,        0.00,        1.00,        1.00,        0.00
     2698.00,       86.11,       42.21,        0.00,        0.00,        0.00,        0.00,        1.00,        2.01,      360.04,        0.00,        1.00,        1.00,        0.00
     2699.00,       86.11,       41.46,        0.00,        0.00,        0.00,        0.00,        1.00,        2.01,      481.09,        0.00,        1.00,        1.00,        0.00
     2700.00,       86.11,       38.13,        0.00,        0.00,        0.00,        0.00,        1.00,        2.01,      166.22,        0.00,        1.00,        1.00,        0.00
     2701.00,       86.11,       38.28,        0.00,        0.00,        0.00,        0.00,        1.00,        2.01,       53.90,        0.00,        1.00,        1.00,        0.00
     2702.00,       86.11,       35.26,        0.00,        0.00,        0.00,        0.00,        1.00,        2.01,      126.42,        0.00,        1.00,        1.00,        0.00
     2703.00,       86.11,       35.75,        0.00,        0.00,        0.00,        0.00,        1.00,        2.01,       84.26,        0.00,        1.00,        1.00,        0.00
     2704.00,       86.11,       31.37,        0.00,        0.00,        0.00,        0.00,        1.00,        2.01,      188.25,        0.00,        1.00,        1.00,        0.00
     2705.00,       86.11,       32.71,        0.00,        0.00,        0.00,        0.00,        1.00,        2.01,      178.61,        0.00,        1.00,        1.00,        0.00
     2706.00,       86.11,       40.80,        0.00,        0.00,        0.00,        0.00,        1.00,        2.01,      810.22,        0.00,        1.00,        1.00,        0.00
     2707.00,       86.11,       46.23,        0.00,        0.00,        0.00,        0.00,        1.00,        2.01,      810.22,        0.00,        1.00,        1.00,        0.00
     2708.00,       86.11,       54.23,        0.00,        0.00,        0.00,        0.00,        1.00,        2.01,      810.22,        0.00,        1.00,        1.00,        0.00
     2709.00,       86.11,       42.09,        0.00,        0.00,        0.00,        0.00,        1.00,        2.01,      810.22,        0.00,        1.00,        1.00,        0.00
     2710.00,       86.11,       38.35,        0.00,        0.00,        0.00,        0.00,        1.00,        2.01,      810.22,        0.00,        1.00,        1.00,        0.00
     2711.00,       86.11,       33.50,        0.00,        0.00,        0.00,        0.00,        1.00,        2.01,      810.22,        0.00,        1.00,        1.00,        0.00
     2712.00,       86.11,       32.19,        0.00,        0.00,        0.00,        0.00,        1.00,        2.01,      810.22,        0.00,        1.00,        1.00,        0.00
     2713.00,       86.11,       28.44,        0.00,        0.00,        0.00,        0.00,        1.00,        2.01,      810.22,        0.00,        1.00,        1.00,        0.00
     2714.00,       86.11,       28.20,        0.00,        0.00,        0.00,        0.00,        1.00,        2.01,      810.22,        0.00,        1.00,        1.00,        0.00
     2715.00,       86.11,       26.71,        0.00,        0.00,        0.00,        0.00,        1.00,        2.01,      810.22,        0.00,        1.00,        1.00,        0.00
     2716.00,       86.11,       28.50,        0.00,        0.00,        0.00,        0.00,        1.00,        2.01,      810.22,        0.00,        1.00,        1.00,        0.00
     2717.00,       86.11,       35.55,        0.00,        0.00,        0.00,        0.00,        1.00,        2.01,      810.22,        0.00,        1.00,        1.00,        0.00
     2718.00,       86.11,       38.70,        0.00,        0.00,        0.00,        0.00,        1.00,        2.01,      810.22,        0.00,        1.00,        1.00,        0.00
     2719.00,       86.11,       38.87,        0.00,        0.00,        0.00,        0.00,        1.00,        2.01,      810.22,        0.00,        1.00,        1.00,        0.00
     2720.00,       86.11,       33.48,        0.00,        0.00,        0.00,        0.00,        1.00,        2.01,      810.22,        0.00,        1.00,        1.00,        0.00
     2721.00,       86.11,       37.11,        0.00,        0.00,        0.00,        0.00,        1.00,        2.01,      810.22,        0.00,        1.00,        1.00,        0.00
     2722.00,       86.11,       35.71,        0.00,        0.00,        0.00,        0.00,        1.00,        2.01,      653.12,        0.00,        1.00,        1.00,        0.00
     2723.00,       86.11,       36.57,        0.00,        0.00,        0.00,        0.00,        1.00,        2.01,      677.34,        0.00,        1.00,        1.00,        0.00
     2724.00,       86.11,       35.58,        0.00,        0.00,        0.00,        0.00,        1.00,        2.01,      475.51,        0.00,        1.00,        1.00,        0.00
     2725.00,       86.11,       35.57,        0.00,        0.00,        0.00,        0.00,        1.00,        2.01,      415.02,        0.00,        1.00,        1.00,        0.00
     2726.00,       86.11,       35.54,        0.00,        0.00,        0.00,        0.00,        1.00,        2.01,      263.18,        0.00,        1.00,        1.00,        0.00
     2727.00,       86.11,       36.01,        0.00,        0.00,        0.00,        0.00,        1.00,        2.01,      115.61,        0.00,        1.00,        1.00,        0.00
     2728.00,       86.11,       33.76,        0.00,        0.00,        0.00,        0.00,        1.00,        2.01,       72.30,        0.00,        1.00,        1.00,        0.00
     2729.00,       86.11,       33.32,        0.00,        0.00,        0.00,        0.00,        1.00,        2.01,       54.18,        0.00,        1.00,        1.00,        0.00
     2730.00,       86.11,       37.08,        0.00,        0.00,        0.00,        0.00,        1.00,        2.01,       19.62,        0.00,        1.00,        1.00,        0.00
     2731.00,       86.11,       43.42,        0.00,        0.00,        0.00,        0.00,        1.00,        2.01,        0.00,        0.00,        1.00,        1.00,        0.00
     2732.00,       86.11,       50.50,        0.00,        0.00,        0.00,        0.00,        1.00,        2.01,        0.00,        0.00,        1.00,        1.00,        0.00
     2733.00,       86.11,       42.09,        0.00,        0.00,        0.00,        0.00,        1.00,        2.01,       20.77,        0.00,        1.00,        1.00,        0.00
     2734.00,       86.11,       37.25,        0.00,        0.00,        0.00,        0.00,        1.00,        2.01,       63.97,        0.00,        1.00,        1.00,        0.00
     2735.00,       86.11,       31.98,        0.00,        0.00,        0.00,        0.00,        1.00,        2.01,      104.84,        0.00,        1.00,        1.00,        0.00
     2736.00,       86.11,       30.55,        0.00,        0.00,        0.00,        0.00,        1.00,        2.01,      261.08,        0.00,        1.00,        1.00,        0.00
     2737.00,       86.11,       28.10,        0.00,        0.00,        0.00,        0.00,        1.00,        2.01,      318.69,        0.00,        1.00,        1.00,        0.00
     2738.00,       86.11,       27.74,        0.00,        0.00,        0.00,        0.00,        1.00,        2.01,      270.72,        0.00,        1.00,        1.00,        0.00
     2739.00,       86.11,       27.02,        0.00,        0.00,        0.00,        0.00,        1.00,        2.01,      154.18,        0.00,        1.00,        1.00,        0.00
     2740.00,       86.11,       28.76,        0.00,        0.00,        0.00,        0.00,        1.00,        2.01,      117.11,        0.00,        1.00,        1.00,        0.00
     2741.00,       86.11,       32.83,        0.00,        0.00,        0.00,        0.00,        1.00,        2.01,      213.59,        0.00,        1.00,        1.00,        0.00
     2742.00,       86.11,       33.68,        0.00,        0.00,        0.00,        0.00,        1.00,        2.01,      207.50,        0.00,        1.00,        1.00,        0.00
     2743.00,       86.11,       35.75,        0.00,        0.00,        0.00,        0.00,        1.00,        2.01,      108.71,        0.00,        1.00,        1.00,        0.00
     2744.00,       86.11,       36.76,        0.00,        0.00,        0.00,        0.00,        1.00,        2.01,        0.00,        0.00,        1.00,        1.00,        0.00
     2745.00,       86.11,       44.89,        0.00,        0.00,        0.00,        0.00,        1.00,        2.01,      101.57,        0.00,        1.00,        1.00,        0.00
     2746.00,       86.11,       44.47,        0.00,        0.00,        0.00,        0.00,        1.00,        2.01,       60.80,        0.00,        1.00,        1.00,        0.00
     2747.00,       86.11,       45.54,        0.00,        0.00,        0.00,        0.00,        1.00,        2.01,       67.43,        0.00,        1.00,        1.00,        0.00
     2748.00,       86.11,       44.64,        0.00,        0.00,        0.00,        0.00,        1.00,        2.01,       85.05,        0.00,        1.00,        1.00,        0.00
     2749.00,       86.11,       42.85,        0.00,        0.00,        0.00,        0.00,        1.00,        2.01,       78.74,        0.00,        1.00,        1.00,        0.00
     2750.00,       86.11,       42.97,        0.00,        0.00,        0.00,        0.00,        1.00,        2.01,       94.74,        0.00,        1.00,        1.00,        0.00
     2751.00,       86.11,       42.23,        0.00,        0.00,        0.00,        0.00,        1.00,        2.01,      159.95,        0.00,        1.00,        1.00,        0.00
     2752.00,       86.11,       41.41,        0.00,        0.00,        0.00,        0.00,        1.00,        2.01,      248.13,        0.00,        1.00,        1.00,        0.00
     2753.00,       86.11,       40.89,        0.00,        0.00,        0.00,        0.00,        1.00,        2.01,      305.00,        0.00,        1.00,        1.00,        0.00
     2754.00,       86.11,       36.71,        0.00,        0.00,        0.00,        0.00,        1.00,        2.01,      326.55,        0.00,        1.00,        1.00,        0.00
     2755.00,       86.11,       41.67,        0.00,        0.00,        0.00,        0.00,        1.00,        2.01,      286.20,        0.00,        1.00,        1.00,        0.00
     2756.00,       86.11,       52.08,        0.00,        0.00,        0.00,        0.00,        1.00,        2.01,      269.71,        0.00,        1.00,        1.00,        0.00
     2757.00,       86.11,       44.08,        0.00,        0.00,        0.00,        0.00,        1.00,        2.01,      563.08,        0.00,        1.00,        1.00,        0.00
     2758.00,       86.11,       35.74,        0.00,        0.00,        0.00,        0.00,        1.00,        2.01,      797.15,        0.00,        1.00,        1.00,        0.00
     2759.00,       86.11,       31.53,        0.00,        0.00,        0.00,        0.00,        1.00,        2.01,      810.22,        0.00,        1.00,        1.00,        0.00
     2760.00,       86.11,       34.31,        0.00,        0.00,        0.00,        0.00,        1.00,        2.01,      810.22,        0.00,        1.00,        1.00,        0.00
     2761.00,       86.11,       31.14,        0.00,        0.00,        0.00,        0.00,        1.00,        2.01,      810.22,        0.00,        1.00,        1.00,        0.00
     2762.00,       86.11,       30.33,        0.00,        0.00,        0.00,        0.00,        1.00,        2.01,      810.22,        0.00,        1.00,        1.00,        0.00
     2763.00,       86.11,       27.69,        0.00,        0.00,        0.00,        0.00,        1.00,        2.01,      792.38,        0.00,        1.00,        1.00,        0.00
     2764.00,       86.11,       27.99,        0.00,        0.00,        0.00,        0.00,        1.00,        2.01,      154.16,        0.00,        1.00,        1.00,        0.00
     2765.00,       86.11,       31.15,        0.00,        0.00,        0.00,        0.00,        1.00,        2.01,      375.37,        0.00,        1.00,        1.00,        0.00
     2766.00,       86.11,       30.97,        0.00,        0.00,        0.00,        0.00,        1.00,        2.01,      287.03,        0.00,        1.00,        1.00,        0.00
     2767.00,       86.11,       30.57,        0.00,        0.00,        0.00,        0.00,        1.00,        2.01,      242.42,        0.00,        1.00,        1.00,        0.00
     2768.00,       86.11,       35.28,        0.00,        0.00,        0.00,        0.00,        1.00,        2.01,      810.22,        0.00,        1.00,        1.00,        0.00
     2769.00,       86.11,       40.23,        0.00,        0.00,        0.00,        0.00,        1.00,        2.01,      705.95,        0.00,        1.00,        1.00,        0.00
     2770.00,       86.11,       39.80,        0.00,        0.00,        0.00,        0.00,        1.00,        2.01,      589.34,        0.00,        1.00,        1.00,        0.00
     2771.00,       86.11,       39.13,        0.00,        0.00,        0.00,        0.00,        1.00,        2.01,      346.26,        0.00,        1.00,        1.00,        0.00
     2772.00,       86.11,       37.27,        0.00,        0.00,        0.00,        0.00,        1.00,        2.01,      530.94,        0.00,        1.00,        1.00,        0.00
     2773.00,       86.11,       33.57,        0.00,        0.00,        0.00,        0.00,        1.00,        2.01,      563.34,        0.00,        1.00,        1.00,        0.00
