Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,3129,-,-,-,21.76,-158.01,-10,0,-10,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,3.2.2
Year,Month,Day,Hour,Minute,DHI,DNI,Dew Point,Surface Albedo,Wind Speed,Relative Humidity,Temperature,Pressure
2020,1,1,0,30,0,0,19.900000000000002,0,6.1000000000000005,75.10000000000001,24.6,1027
2020,1,1,1,30,0,0,19.900000000000002,0,5.6000000000000005,74.94,24.6,1027
2020,1,1,2,30,0,0,19.8,0,5.1000000000000005,74.98,24.5,1026
2020,1,1,3,30,0,0,19.700000000000003,0,4.800000000000001,75.18,24.400000000000002,1026
2020,1,1,4,30,0,0,19.700000000000003,0,4.5,75.01,24.400000000000002,1026
2020,1,1,5,30,0,0,19.700000000000003,0,4.3,75.48,24.3,1026
2020,1,1,6,30,0,0,19.700000000000003,0,4,75.13,24.400000000000002,1027
2020,1,1,7,30,8,0,19.8,0,3.7,74.07000000000001,24.700000000000003,1027
2020,1,1,8,30,51,0,19.8,0,3.4000000000000004,73.27,24.900000000000002,1028
2020,1,1,9,30,70,813,19.700000000000003,0,2.9000000000000004,71.97,25.1,1028
2020,1,1,10,30,77,889,19.6,0,2.5,71.47,25.1,1028
2020,1,1,11,30,81,927,19.400000000000002,0,2,70.28,25.200000000000003,1027
2020,1,1,12,30,341,250,19.1,0,1.5,68.69,25.3,1026
2020,1,1,13,30,334,181,18.900000000000002,0,1.4000000000000001,67.67,25.3,1025
2020,1,1,14,30,262,52,19,0,2.3000000000000003,68.15,25.3,1025
2020,1,1,15,30,186,28,19.3,0,3,69.56,25.3,1025
2020,1,1,16,30,122,145,19.700000000000003,0,3.5,71.54,25.200000000000003,1025
2020,1,1,17,30,29,376,20.1,0,3.7,74.49,25,1026
2020,1,1,18,30,0,0,20.5,0,3.8000000000000003,77.25,24.8,1026
2020,1,1,19,30,0,0,20.700000000000003,0,3.8000000000000003,78.68,24.700000000000003,1026
2020,1,1,20,30,0,0,20.900000000000002,0,3.6,79.79,24.6,1026
2020,1,1,21,30,0,0,20.900000000000002,0,3.4000000000000004,81.04,24.400000000000002,1026
2020,1,1,22,30,0,0,21,0,3.1,81.63,24.3,1026
2020,1,1,23,30,0,0,20.900000000000002,0,3,82.06,24.200000000000003,1026
2020,1,2,0,30,0,0,20.900000000000002,0,2.9000000000000004,82.41,24.1,1025
2020,1,2,1,30,0,0,20.900000000000002,0,2.7,82.72,24,1025
2020,1,2,2,30,0,0,20.8,0,2.7,83.12,23.8,1025
2020,1,2,3,30,0,0,20.8,0,3.1,83.43,23.8,1025
2020,1,2,4,30,0,0,21,0,3.4000000000000004,84.10000000000001,23.8,1025
2020,1,2,5,30,0,0,21.1,0,3.5,84.15,23.900000000000002,1025
2020,1,2,6,30,0,0,21,0,3.8000000000000003,83.58,24,1026
2020,1,2,7,30,20,0,21.200000000000003,0,4.2,82.68,24.3,1026
2020,1,2,8,30,104,69,21.200000000000003,0,4.4,81.57000000000001,24.6,1027
2020,1,2,9,30,126,0,21.1,0,4.4,80,24.8,1027
2020,1,2,10,30,266,249,21,0,4.6000000000000005,78.43,25,1027
2020,1,2,11,30,290,385,21,0,4.9,78.38,25,1026
2020,1,2,12,30,81,930,21,0,5.2,78.61,25,1025
2020,1,2,13,30,81,921,21.1,0,5.4,79.36,24.900000000000002,1025
2020,1,2,14,30,232,458,21.1,0,5.9,79.87,24.8,1024
2020,1,2,15,30,70,824,21.1,0,6.300000000000001,81.02,24.6,1025
2020,1,2,16,30,56,699,21.200000000000003,0,6.6000000000000005,82.24,24.400000000000002,1025
2020,1,2,17,30,30,375,21.200000000000003,0,6.9,83.4,24.200000000000003,1026
2020,1,2,18,30,0,0,21.200000000000003,0,7.2,83.97,24.1,1027
2020,1,2,19,30,0,0,21.3,0,7.5,83.67,24.200000000000003,1028
2020,1,2,20,30,0,0,21.200000000000003,0,7.800000000000001,83.5,24.200000000000003,1028
2020,1,2,21,30,0,0,21.1,0,7.9,83.08,24.200000000000003,1028
2020,1,2,22,30,0,0,21.200000000000003,0,8.1,83.29,24.200000000000003,1028
2020,1,2,23,30,0,0,21.3,0,8.3,84.32000000000001,24.1,1028
2020,1,3,0,30,0,0,21.3,0,8.5,84.84,24,1028
2020,1,3,1,30,0,0,21.200000000000003,0,8.5,84.37,24,1028
2020,1,3,2,30,0,0,21.1,0,8.5,83.81,24,1027
2020,1,3,3,30,0,0,21.1,0,8.3,83.21000000000001,24.1,1028
2020,1,3,4,30,0,0,21.1,0,8.200000000000001,83.24,24.1,1028
2020,1,3,5,30,0,0,21.1,0,8,82.96000000000001,24.200000000000003,1028
2020,1,3,6,30,0,0,21.200000000000003,0,8,83.01,24.3,1029
2020,1,3,7,30,17,0,21.400000000000002,0,8.1,82.64,24.5,1030
2020,1,3,8,30,79,489,21.5,0,8.200000000000001,81.77,24.8,1031
2020,1,3,9,30,103,681,21.5,0,8.3,80.52,25.1,1031
2020,1,3,10,30,116,778,21.5,0,8.3,80.14,25.200000000000003,1030
2020,1,3,11,30,100,875,21.6,0,8.200000000000001,79.82000000000001,25.3,1029
2020,1,3,12,30,104,882,21.6,0,8.1,80.04,25.3,1029
2020,1,3,13,30,106,867,21.700000000000003,0,8.1,80.27,25.3,1028
2020,1,3,14,30,279,255,21.700000000000003,0,8.200000000000001,81.05,25.200000000000003,1028
2020,1,3,15,30,213,174,21.8,0,8.5,82.19,25,1028
2020,1,3,16,30,70,622,21.700000000000003,0,8.8,82.68,24.900000000000002,1029
2020,1,3,17,30,36,275,21.700000000000003,0,8.9,82.99,24.8,1030
