Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,105473,-,b'None',b'None',21.76,-157.91,-10,0,-10,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,3.2.2
Year,Month,Day,Hour,Minute,DHI,DNI,GHI,Wind Direction,Wind Speed,Temperature,Precipitable Water,Pressure,Relative Humidity,Dew Point,Cloud Type
2020,1,3,12,0,104,879,722,65,8.1,25.3,3.1,1029,80.09,21.6,0
2020,1,3,13,0,321,340,562,63,8.1,25.200000000000003,3.2,1028,80.81,21.700000000000003,2
2020,1,3,14,0,309,242,468,60,8.200000000000001,25.200000000000003,3.3000000000000003,1028,81.11,21.700000000000003,2
2020,1,3,15,0,90,815,538,58,8.4,25.1,3.4000000000000004,1028,81.77,21.8,0
2020,1,3,16,0,80,706,360,58,8.700000000000001,25,3.5,1029,82.28,21.8,0
2020,1,3,17,0,57,481,156,60,8.9,24.8,3.6,1029,83.07000000000001,21.700000000000003,1
2020,1,3,18,0,0,0,0,62,9,24.700000000000003,3.6,1030,83.25,21.700000000000003,3
2020,1,3,19,0,0,0,0,64,9.1,24.8,3.6,1030,82.32000000000001,21.6,1
2020,1,3,20,0,0,0,0,66,9.1,24.8,3.6,1031,82.2,21.6,0
2020,1,3,21,0,0,0,0,67,9,24.8,3.6,1031,82.41,21.6,1
2020,1,3,22,0,0,0,0,68,8.9,24.8,3.6,1031,82.75,21.700000000000003,1
2020,1,3,23,0,0,0,0,68,8.8,24.8,3.6,1031,83.19,21.8,0
2020,1,4,0,0,0,0,0,67,8.700000000000001,24.8,3.7,1030,83.58,21.8,1
2020,1,4,1,0,0,0,0,66,8.8,24.8,3.7,1030,84.04,21.900000000000002,3
2020,1,4,2,0,0,0,0,66,8.9,24.8,3.7,1030,84.31,22,3
2020,1,4,3,0,0,0,0,65,8.9,24.8,3.6,1030,84.38,22,0
2020,1,4,4,0,0,0,0,66,8.8,24.900000000000002,3.6,1030,83.76,22,1
2020,1,4,5,0,0,0,0,66,8.700000000000001,24.900000000000002,3.6,1031,83.8,22,0
2020,1,4,6,0,0,0,0,67,8.6,24.8,3.6,1031,84.27,22,1
2020,1,4,7,0,0,0,0,68,8.6,24.900000000000002,3.5,1032,83.81,22,3
2020,1,4,8,0,52,379,114,69,8.700000000000001,25,3.4000000000000004,1032,83.27,22,1
2020,1,4,9,0,150,134,199,70,8.700000000000001,25.1,3.3000000000000003,1032,82.74,22,3
2020,1,4,10,0,224,285,373,70,8.8,25.200000000000003,3.3000000000000003,1032,82.37,22,3
2020,1,4,11,0,266,38,290,71,8.9,25.200000000000003,3.2,1031,82.34,22,3
2020,1,4,12,0,318,61,360,72,9,25.200000000000003,3.2,1030,82.45,22,3
2020,1,4,13,0,257,17,270,73,9,25.3,3.2,1029,82.25,22.1,3
2020,1,4,14,0,315,195,444,73,9,25.3,3.2,1029,82.57000000000001,22.1,3
2020,1,4,15,0,254,145,334,73,9,25.3,3.2,1029,82.66,22.1,3
2020,1,4,16,0,162,49,181,72,9.1,25.3,3.2,1029,82.65,22.1,3
2020,1,4,17,0,59,478,159,73,8.9,25.200000000000003,3.2,1030,83.3,22.200000000000003,0
2020,1,4,18,0,0,0,0,75,8.700000000000001,25.1,3.1,1030,83.93,22.200000000000003,1
2020,1,4,19,0,0,0,0,77,8.5,25.1,3.1,1030,84,22.200000000000003,1
2020,1,4,20,0,0,0,0,76,8.200000000000001,25.1,3.1,1031,84.2,22.200000000000003,1
2020,1,4,21,0,0,0,0,75,8,25.1,3.1,1031,84.19,22.200000000000003,0
2020,1,4,22,0,0,0,0,73,7.9,25.1,3.1,1031,84.09,22.200000000000003,3
2020,1,4,23,0,0,0,0,71,7.7,25.1,3.1,1031,83.89,22.200000000000003,0
2020,1,5,0,0,0,0,0,69,7.7,25,3.1,1031,84.17,22.1,0
2020,1,5,1,0,0,0,0,68,7.9,25,3.1,1031,84.08,22.1,1
2020,1,5,2,0,0,0,0,68,8,24.900000000000002,3.1,1030,84.29,22.1,0
2020,1,5,3,0,0,0,0,69,8.1,24.900000000000002,3.1,1030,84.01,22,0
2020,1,5,4,0,0,0,0,72,8,24.900000000000002,3.1,1030,83.60000000000001,21.900000000000002,1
2020,1,5,5,0,0,0,0,73,7.9,25,3.1,1030,82.78,21.900000000000002,0
2020,1,5,6,0,0,0,0,75,7.7,25,3.1,1030,82.5,21.8,3
2020,1,5,7,0,0,0,0,76,7.6000000000000005,25.1,3.1,1031,81.86,21.8,3
2020,1,5,8,0,48,431,118,77,7.7,25.3,3.1,1031,80.84,21.8,0
2020,1,5,9,0,73,694,323,76,7.800000000000001,25.5,3.1,1032,80.01,21.8,0
2020,1,5,10,0,223,290,374,74,7.9,25.6,3,1032,79.87,21.900000000000002,2
2020,1,5,11,0,266,397,520,72,8.1,25.700000000000003,3,1031,79.59,21.900000000000002,2
2020,1,5,12,0,97,902,732,72,8.3,25.8,2.8000000000000003,1030,78.85000000000001,21.8,0
2020,1,5,13,0,99,903,741,73,8.6,25.8,2.7,1029,78.39,21.8,0
2020,1,5,14,0,93,891,681,74,8.9,25.900000000000002,2.7,1028,77.58,21.700000000000003,0
2020,1,5,15,0,89,838,553,75,9.200000000000001,25.8,2.6,1028,77.95,21.700000000000003,1
2020,1,5,16,0,79,736,374,76,9.3,25.700000000000003,2.6,1029,78.44,21.700000000000003,0
2020,1,5,17,0,57,525,168,78,9.3,25.5,2.5,1029,79.48,21.700000000000003,0
2020,1,5,18,0,0,0,0,79,9.200000000000001,25.3,2.5,1029,80.53,21.700000000000003,0
2020,1,5,19,0,0,0,0,79,9.3,25.200000000000003,2.5,1030,80.99,21.700000000000003,0
2020,1,5,20,0,0,0,0,77,9.3,25.1,2.4000000000000004,1030,81.27,21.700000000000003,0
2020,1,5,21,0,0,0,0,76,9.200000000000001,25.1,2.4000000000000004,1030,80.98,21.6,0
2020,1,5,22,0,0,0,0,75,9.200000000000001,25,2.4000000000000004,1030,81.11,21.5,0
2020,1,5,23,0,0,0,0,77,9.200000000000001,25,2.4000000000000004,1030,80.53,21.400000000000002,0
2020,1,6,0,0,0,0,0,79,9.1,25,2.4000000000000004,1029,79.72,21.3,3
2020,1,6,1,0,0,0,0,79,9,24.900000000000002,2.4000000000000004,1029,79.85000000000001,21.200000000000003,0
2020,1,6,2,0,0,0,0,78,8.8,24.900000000000002,2.4000000000000004,1029,79.85000000000001,21.200000000000003,0
2020,1,6,3,0,0,0,0,78,8.700000000000001,24.900000000000002,2.4000000000000004,1029,79.76,21.200000000000003,1
2020,1,6,4,0,0,0,0,79,8.700000000000001,24.900000000000002,2.5,1029,79.83,21.200000000000003,0
2020,1,6,5,0,0,0,0,78,8.8,24.8,2.5,1029,80.86,21.3,0
2020,1,6,6,0,0,0,0,76,9,24.900000000000002,2.7,1029,80.95,21.400000000000002,1
2020,1,6,7,0,0,0,0,76,9.3,25,2.8000000000000003,1029,80.86,21.5,0
2020,1,6,8,0,48,430,118,77,9.5,25.200000000000003,3,1030,80.28,21.6,0
2020,1,6,9,0,74,692,322,78,9.5,25.400000000000002,3.1,1030,79.35000000000001,21.6,0
2020,1,6,10,0,202,398,410,79,9.5,25.5,3.1,1030,78.68,21.5,2
2020,1,6,11,0,95,869,651,81,9.5,25.6,3,1030,77.64,21.400000000000002,0
2020,1,6,12,0,99,896,731,83,9.4,25.6,2.9000000000000004,1029,76.84,21.200000000000003,0
2020,1,6,13,0,100,902,743,83,9.1,25.700000000000003,2.7,1028,75.83,21.1,1
2020,1,6,14,0,301,306,504,83,8.9,25.700000000000003,2.5,1028,75.46000000000001,21,3
2020,1,6,15,0,90,842,559,82,8.8,25.700000000000003,2.4000000000000004,1028,75.13,21,0
2020,1,6,16,0,172,165,239,79,8.8,25.6,2.4000000000000004,1028,75.25,20.900000000000002,3
2020,1,6,17,0,56,537,171,76,8.8,25.5,2.4000000000000004,1029,75.97,21,0
2020,1,6,18,0,0,0,0,76,8.9,25.3,2.5,1029,77.59,21.1,0
2020,1,6,19,0,0,0,0,77,9.200000000000001,25.200000000000003,2.5,1030,79.08,21.3,0
2020,1,6,20,0,0,0,0,77,9.200000000000001,25.1,2.5,1030,80.28,21.5,2
2020,1,6,21,0,0,0,0,75,9.5,25,2.6,1030,81.25,21.6,0
2020,1,6,22,0,0,0,0,76,9.4,25,2.6,1030,81.66,21.6,3
2020,1,6,23,0,0,0,0,79,9.4,24.900000000000002,2.6,1029,81.85000000000001,21.6,0
2020,1,7,0,0,0,0,0,79,9.4,24.8,2.7,1029,81.64,21.400000000000002,2
2020,1,7,1,0,0,0,0,79,9.5,24.6,2.7,1029,81.86,21.3,2
2020,1,7,2,0,0,0,0,78,9.4,24.5,2.7,1029,81.87,21.200000000000003,0
2020,1,7,3,0,0,0,0,76,9.4,24.5,2.7,1029,81.5,21.1,0
2020,1,7,4,0,0,0,0,75,9.3,24.6,2.6,1029,80.42,21,1
2020,1,7,5,0,0,0,0,75,9.200000000000001,24.700000000000003,2.4000000000000004,1029,78.91,20.8,1
2020,1,7,6,0,0,0,0,74,9.1,24.700000000000003,2.3000000000000003,1029,77.86,20.6,1
2020,1,7,7,0,0,0,0,72,9.3,24.8,2.2,1030,76.98,20.5,1
2020,1,7,8,0,49,444,121,72,9.700000000000001,24.900000000000002,2.1,1030,76.31,20.400000000000002,0
2020,1,7,9,0,73,723,332,72,10.100000000000001,25,2.1,1030,75.33,20.3,0
2020,1,7,10,0,139,625,466,72,10.5,25,2,1030,74.73,20.200000000000003,2
2020,1,7,11,0,277,355,505,73,10.8,25,2,1029,74.14,20.1,2
2020,1,7,12,0,143,811,716,74,11,25,2,1028,74.05,20.1,2
2020,1,7,13,0,97,927,759,76,11,24.900000000000002,2,1027,74.95,20.200000000000003,0
2020,1,7,14,0,100,895,694,78,10.700000000000001,24.900000000000002,2,1027,74.94,20.200000000000003,1
2020,1,7,15,0,97,839,566,78,10.4,25,1.9000000000000001,1026,74.11,20.1,1
2020,1,7,16,0,142,413,310,76,10,24.900000000000002,1.9000000000000001,1027,74.24,20,2
2020,1,7,17,0,64,500,172,73,9.8,24.700000000000003,2,1027,75.15,20,1
2020,1,7,18,0,0,0,0,73,9.9,24.6,2.1,1028,75.97,20.1,0
2020,1,7,19,0,0,0,0,74,10.100000000000001,24.5,2.1,1028,76.47,20.1,3
2020,1,7,20,0,0,0,0,75,10.200000000000001,24.5,2.1,1028,75.91,20,3
2020,1,7,21,0,0,0,0,76,10.200000000000001,24.5,2,1028,75.27,19.8,3
2020,1,7,22,0,0,0,0,76,10.200000000000001,24.400000000000002,2,1028,75.34,19.8,2
2020,1,7,23,0,0,0,0,77,10.100000000000001,24.400000000000002,2,1028,74.83,19.6,3
2020,1,8,0,0,0,0,0,77,9.9,24.400000000000002,2,1027,74.2,19.5,1
2020,1,8,1,0,0,0,0,77,9.600000000000001,24.400000000000002,2.1,1027,73.86,19.400000000000002,0
2020,1,8,2,0,0,0,0,75,9.4,24.400000000000002,2.1,1027,74.02,19.5,2
2020,1,8,3,0,0,0,0,75,9.3,24.5,2.2,1027,74.01,19.6,1
2020,1,8,4,0,0,0,0,76,9.4,24.5,2.2,1027,74.56,19.700000000000003,3
2020,1,8,5,0,0,0,0,75,9.4,24.400000000000002,2.3000000000000003,1027,76.28,20,3
2020,1,8,6,0,0,0,0,74,9.4,24.3,2.4000000000000004,1027,78.08,20.200000000000003,3
2020,1,8,7,0,0,0,0,74,9.4,24.3,2.4000000000000004,1027,78.67,20.400000000000002,1
2020,1,8,8,0,50,420,118,76,9.600000000000001,24.5,2.4000000000000004,1028,78.21000000000001,20.5,0
2020,1,8,9,0,73,0,73,78,9.8,24.700000000000003,2.4000000000000004,1028,77.48,20.5,3
2020,1,8,10,0,181,8,186,80,9.9,24.900000000000002,2.4000000000000004,1027,76.56,20.5,3
2020,1,8,11,0,271,383,517,82,9.9,25,2.3000000000000003,1027,75.78,20.400000000000002,3
2020,1,8,12,0,103,904,743,82,9.8,25.1,2.3000000000000003,1026,74.87,20.3,0
2020,1,8,13,0,102,906,751,82,9.700000000000001,25.200000000000003,2.4000000000000004,1025,74.32000000000001,20.3,0
2020,1,8,14,0,100,886,690,81,9.600000000000001,25.200000000000003,2.4000000000000004,1025,74.59,20.400000000000002,0
2020,1,8,15,0,94,831,561,80,9.4,25.200000000000003,2.5,1025,74.85000000000001,20.400000000000002,1
2020,1,8,16,0,166,49,186,79,9.3,25.200000000000003,2.5,1025,74.98,20.400000000000002,3
2020,1,8,17,0,60,517,173,77,9.3,25,2.6,1026,76.18,20.5,1
2020,1,8,18,0,0,0,0,76,9.200000000000001,24.900000000000002,2.5,1026,76.98,20.6,0
2020,1,8,19,0,0,0,0,74,9.4,24.900000000000002,2.5,1027,77.27,20.6,3
2020,1,8,20,0,0,0,0,73,9.5,24.900000000000002,2.5,1027,77.24,20.6,3
2020,1,8,21,0,0,0,0,72,9.600000000000001,24.8,2.5,1027,77.44,20.6,3
2020,1,8,22,0,0,0,0,70,9.600000000000001,24.700000000000003,2.6,1027,77.66,20.5,1
2020,1,8,23,0,0,0,0,69,9.600000000000001,24.6,2.6,1027,77.93,20.5,0
2020,1,9,0,0,0,0,0,70,9.5,24.5,2.7,1026,77.77,20.400000000000002,3
2020,1,9,1,0,0,0,0,71,9.4,24.6,2.6,1026,76.52,20.200000000000003,3
2020,1,9,2,0,0,0,0,71,9.3,24.700000000000003,2.5,1025,75.55,20.1,2
2020,1,9,3,0,0,0,0,71,9.200000000000001,24.6,2.5,1025,76.21000000000001,20.1,2
2020,1,9,4,0,0,0,0,71,9.3,24.5,2.6,1026,77.31,20.3,3
2020,1,9,5,0,0,0,0,71,9.3,24.3,2.7,1026,78.88,20.400000000000002,1
2020,1,9,6,0,0,0,0,70,9.1,24.3,2.7,1026,79.53,20.5,1
2020,1,9,7,0,0,0,0,69,9.3,24.400000000000002,2.8000000000000003,1027,79.44,20.6,3
2020,1,9,8,0,59,149,83,70,10,24.5,2.8000000000000003,1027,78.79,20.6,3
2020,1,9,9,0,89,630,315,71,10.5,24.6,2.8000000000000003,1027,77.74,20.5,1
2020,1,9,10,0,222,304,381,73,11,24.700000000000003,2.8000000000000003,1027,76.74,20.3,3
2020,1,9,11,0,217,10,224,75,11.3,24.8,2.8000000000000003,1026,75.77,20.200000000000003,3
2020,1,9,12,0,324,330,558,76,11.3,24.700000000000003,2.9000000000000004,1025,75.84,20.200000000000003,3
2020,1,9,13,0,176,2,177,77,11.3,24.700000000000003,2.9000000000000004,1024,75.87,20.200000000000003,3
2020,1,9,14,0,222,10,228,77,11.3,24.6,3.1,1023,76.53,20.200000000000003,3
2020,1,9,15,0,117,756,543,76,11.200000000000001,24.5,3.2,1023,77.35000000000001,20.3,0
2020,1,9,16,0,103,638,365,76,11,24.400000000000002,3.3000000000000003,1023,78.23,20.400000000000002,0
2020,1,9,17,0,75,395,163,75,10.9,24.400000000000002,3.4000000000000004,1023,78.61,20.400000000000002,0
2020,1,9,18,0,0,0,0,74,10.9,24.3,3.5,1024,79.59,20.5,0
2020,1,9,19,0,0,0,0,74,11,24.3,3.5,1025,80.10000000000001,20.6,0
2020,1,9,20,0,0,0,0,74,11.100000000000001,24.3,3.5,1025,80.4,20.700000000000003,0
2020,1,9,21,0,0,0,0,74,11,24.200000000000003,3.5,1025,81.22,20.8,0
2020,1,9,22,0,0,0,0,75,11,24.200000000000003,3.5,1025,81.25,20.8,1
2020,1,9,23,0,0,0,0,76,10.9,24.200000000000003,3.6,1024,81.03,20.700000000000003,3
2020,1,10,0,0,0,0,0,78,10.700000000000001,24.200000000000003,3.6,1024,80.84,20.700000000000003,3
2020,1,10,1,0,0,0,0,79,10.5,24.200000000000003,3.6,1024,80.68,20.700000000000003,3
2020,1,10,2,0,0,0,0,79,10.4,24.200000000000003,3.6,1024,80.52,20.6,7
2020,1,10,3,0,0,0,0,79,10.3,24.200000000000003,3.6,1023,80.3,20.6,7
2020,1,10,4,0,0,0,0,79,10.200000000000001,24.200000000000003,3.6,1023,80.14,20.6,7
2020,1,10,5,0,0,0,0,79,10,24.3,3.6,1023,79.8,20.6,3
2020,1,10,6,0,0,0,0,78,9.9,24.400000000000002,3.6,1024,79.9,20.700000000000003,2
2020,1,10,7,0,0,0,0,76,9.8,24.5,3.7,1024,80.01,20.8,2
2020,1,10,8,0,62,264,104,75,10,24.6,3.7,1025,80.27,21,0
2020,1,10,9,0,103,550,301,75,10.100000000000001,24.8,3.8000000000000003,1025,79.94,21.1,0
2020,1,10,10,0,127,681,483,74,10.200000000000001,24.900000000000002,3.9000000000000004,1025,80.16,21.200000000000003,0
2020,1,10,11,0,302,244,459,73,10.200000000000001,24.900000000000002,4,1024,80.48,21.3,3
2020,1,10,12,0,299,424,600,72,10.100000000000001,24.900000000000002,4,1023,80.63,21.3,3
2020,1,10,13,0,343,275,542,71,10.100000000000001,24.8,4.1000000000000005,1022,81.3,21.400000000000002,7
2020,1,10,14,0,254,21,268,71,10.100000000000001,24.8,4.1000000000000005,1022,81.37,21.400000000000002,4
2020,1,10,15,0,261,190,369,71,10.200000000000001,24.8,4.2,1021,81.32000000000001,21.400000000000002,4
2020,1,10,16,0,177,97,217,71,10.3,24.8,4.2,1022,81.44,21.400000000000002,3
2020,1,10,17,0,66,0,66,72,10.4,24.700000000000003,4.3,1022,82.01,21.400000000000002,4
2020,1,10,18,0,0,0,0,73,10.4,24.700000000000003,4.3,1023,82.44,21.5,7
2020,1,10,19,0,0,0,0,74,10.4,24.8,4.3,1023,82.5,21.6,2
2020,1,10,20,0,0,0,0,76,10.4,24.8,4.4,1023,82.98,21.700000000000003,7
2020,1,10,21,0,0,0,0,78,10.4,24.8,4.4,1023,83.41,21.8,7
2020,1,10,22,0,0,0,0,79,10.200000000000001,24.8,4.5,1023,83.85000000000001,21.900000000000002,7
2020,1,10,23,0,0,0,0,80,10.100000000000001,24.700000000000003,4.6000000000000005,1023,84.66,21.900000000000002,7
2020,1,11,0,0,0,0,0,81,10.100000000000001,24.700000000000003,4.6000000000000005,1022,84.63,21.900000000000002,6
2020,1,11,1,0,0,0,0,81,10,24.6,4.7,1022,85.09,21.900000000000002,8
2020,1,11,2,0,0,0,0,81,10.100000000000001,24.6,4.800000000000001,1022,85.06,21.900000000000002,7
2020,1,11,3,0,0,0,0,82,10.100000000000001,24.6,4.800000000000001,1021,85.13,21.900000000000002,8
2020,1,11,4,0,0,0,0,82,10.100000000000001,24.5,4.800000000000001,1021,85.65,21.900000000000002,7
2020,1,11,5,0,0,0,0,83,10.100000000000001,24.6,4.800000000000001,1022,85.3,22,6
2020,1,11,6,0,0,0,0,83,10.100000000000001,24.6,4.9,1022,85.66,22,6
2020,1,11,7,0,0,0,0,83,9.9,24.6,4.9,1023,86.41,22.200000000000003,8
2020,1,11,8,0,33,0,33,83,9.9,24.700000000000003,4.9,1023,86.38,22.3,8
2020,1,11,9,0,151,120,194,82,9.8,24.8,4.9,1024,86.13,22.3,7
2020,1,11,10,0,232,240,358,82,9.700000000000001,24.900000000000002,4.9,1024,85.56,22.3,7
2020,1,11,11,0,192,4,195,83,9.5,24.900000000000002,4.9,1023,85.22,22.200000000000003,4
2020,1,11,12,0,93,0,93,85,9.4,25,5,1022,84.48,22.200000000000003,7
2020,1,11,13,0,196,5,199,85,9.200000000000001,25,5,1021,84.62,22.200000000000003,6
2020,1,11,14,0,133,0,133,85,9.200000000000001,24.900000000000002,5.1000000000000005,1020,85.36,22.3,6
