,energy_to_electrolyzer,energy_from_the_grid,energy_from_renewables,total_energy
0,455963.9776763065,241491.59837046388,214472.37930584262,455963.9776763065
1,455963.9776763065,227720.87990926686,228243.09776703964,455963.9776763065
2,455963.9776763065,302844.6747757632,153119.3029005433,455963.9776763065
3,455963.9776763065,255002.5738940447,200961.4037822618,455963.9776763065
4,455963.9776763065,267841.8979135585,188122.07976274798,455963.9776763065
5,455963.9776763065,300549.88440719113,155414.09326911537,455963.9776763065
6,455963.9776763065,326125.51295653393,129838.4647197726,455963.9776763065
7,455963.9776763065,317057.73894128273,138906.2387350238,455963.9776763065
8,455963.9776763065,338121.1452946881,117842.8323816184,455963.9776763065
9,455963.9776763065,411228.9623297621,44735.01534654437,455963.9776763065
10,455963.9776763065,428375.5928516462,27588.38482466034,455963.9776763065
11,455963.9776763065,439910.6216749714,16053.356001335074,455963.9776763065
12,455963.9776763065,453387.22932874836,2576.748347558132,455963.9776763065
13,455963.9776763065,455963.9776763065,0.0,455963.9776763065
14,455963.9776763065,455963.9776763065,0.0,455963.9776763065
15,455963.9776763065,454562.7510000688,1401.226676237699,455963.9776763065
16,455963.9776763065,439260.7317886455,16703.24588766103,455963.9776763065
17,455963.9776763065,425166.9509637922,30797.026712514267,455963.9776763065
18,455963.9776763065,412116.4752994346,43847.50237687185,455963.9776763065
19,455963.9776763065,338516.1070902195,117447.87058608698,455963.9776763065
20,455963.9776763065,361136.2510036489,94827.72667265758,455963.9776763065
21,455963.9776763065,320794.4479598176,135169.52971648893,455963.9776763065
22,455963.9776763065,360092.7471985215,95871.23047778501,455963.9776763065
23,455963.9776763065,281277.4101684278,174686.5675078787,455963.9776763065
24,455963.9776763065,235543.90688796836,220420.07078833814,455963.9776763065
25,455963.9776763065,227868.18844952885,228095.78922677765,455963.9776763065
26,455963.9776763065,216963.68138612894,239000.29629017756,455963.9776763065
27,455963.9776763065,174086.34198207944,281877.63569422706,455963.9776763065
28,455963.9776763065,139134.70283368533,316829.2748426212,455963.9776763065
29,455963.9776763065,93377.13884022494,362586.83883608156,455963.9776763065
30,455963.9776763065,63438.33162930276,392525.64604700374,455963.9776763065
31,455963.9776763065,36687.87777376518,419276.0999025413,455963.9776763065
32,455963.9776763065,36687.87777376518,419276.0999025413,455963.9776763065
33,455963.9776763065,211787.0254778054,244176.9521985011,455963.9776763065
34,455963.9776763065,351457.47572771687,104506.50194858963,455963.9776763065
35,455963.9776763065,361500.0241560228,94463.95352028366,455963.9776763065
36,455963.9776763065,373647.89217195543,82316.0855043511,455963.9776763065
37,455963.9776763065,377199.19896728755,78764.77870901897,455963.9776763065
38,455963.9776763065,362340.6459238844,93623.33175242209,455963.9776763065
39,455963.9776763065,353628.9247588109,102335.05291749562,455963.9776763065
40,455963.9776763065,317983.3750153128,137980.60266099373,455963.9776763065
41,455963.9776763065,245298.63300164865,210665.34467465786,455963.9776763065
42,455963.9776763065,182971.72252834198,272992.2551479645,455963.9776763065
43,455963.9776763065,103256.13437304326,352707.84330326325,455963.9776763065
44,455963.9776763065,177998.96936510096,277965.00831120554,455963.9776763065
45,455963.9776763065,213565.28182640392,242398.69584990258,455963.9776763065
46,455963.9776763065,183659.3516796477,272304.6259966588,455963.9776763065
47,455963.9776763065,114668.15064849006,341295.82702781644,455963.9776763065
48,455963.9776763065,106402.11540948722,349561.8622668193,455963.9776763065
49,455963.9776763065,59114.152906046074,396849.8247702604,455963.9776763065
50,455963.9776763065,55668.60434286436,400295.37333344214,455963.9776763065
51,455963.9776763065,36687.87777376518,419276.0999025413,455963.9776763065
52,455963.9776763065,36687.87777376518,419276.0999025413,455963.9776763065
53,455963.9776763065,36687.87777376518,419276.0999025413,455963.9776763065
54,455963.9776763065,36687.87777376518,419276.0999025413,455963.9776763065
55,455963.9776763065,36687.87777376518,419276.0999025413,455963.9776763065
56,455963.9776763065,36687.87777376518,419276.0999025413,455963.9776763065
57,455963.9776763065,203330.8428820555,252633.134794251,455963.9776763065
58,455963.9776763065,287810.83077219414,168153.14690411236,455963.9776763065
59,455963.9776763065,303248.1665601915,152715.81111611502,455963.9776763065
60,455963.9776763065,330245.9913355543,125717.98634075222,455963.9776763065
61,455963.9776763065,341751.54162455635,114212.43605175016,455963.9776763065
62,455963.9776763065,340820.34179910785,115143.63587719869,455963.9776763065
63,455963.9776763065,333873.05211357237,122090.9255627341,455963.9776763065
64,455963.9776763065,340241.40099197987,115722.5766843266,455963.9776763065
65,455963.9776763065,143929.98950350232,312033.9881728042,455963.9776763065
66,455963.9776763065,208513.35053201433,247450.62714429217,455963.9776763065
67,455963.9776763065,83130.92917764018,372833.0484986663,455963.9776763065
68,455963.9776763065,42769.2511085681,413194.7265677384,455963.9776763065
69,455963.9776763065,210291.3918118567,245672.5858644498,455963.9776763065
70,455963.9776763065,112276.4654226646,343687.5122536419,455963.9776763065
71,455963.9776763065,144102.59020288696,311861.38747341954,455963.9776763065
72,455963.9776763065,62111.98865372769,393851.9890225788,455963.9776763065
73,455963.9776763065,36687.87777376518,419276.0999025413,455963.9776763065
74,455963.9776763065,36687.87777376518,419276.0999025413,455963.9776763065
75,455963.9776763065,36687.87777376518,419276.0999025413,455963.9776763065
76,455963.9776763065,36687.87777376518,419276.0999025413,455963.9776763065
77,455963.9776763065,36687.87777376518,419276.0999025413,455963.9776763065
78,455963.9776763065,36687.87777376518,419276.0999025413,455963.9776763065
79,455963.9776763065,36687.87777376518,419276.0999025413,455963.9776763065
80,455963.9776763065,36687.87777376518,419276.0999025413,455963.9776763065
81,455963.9776763065,36687.87777376518,419276.0999025413,455963.9776763065
82,455963.9776763065,181911.5048030796,274052.4728732269,455963.9776763065
83,455963.9776763065,283341.7072935443,172622.2703827622,455963.9776763065
84,455963.9776763065,282622.26980151486,173341.70787479164,455963.9776763065
85,455963.9776763065,299118.8535221537,156845.12415415284,455963.9776763065
