,energy_to_electrolyzer,energy_from_the_grid,energy_from_renewables,total_energy
0,455963.9776763065,36687.87777376518,419276.0999025413,455963.9776763065
1,455963.9776763065,36687.87777376518,419276.0999025413,455963.9776763065
2,455963.9776763065,36687.87777376518,419276.0999025413,455963.9776763065
3,455963.9776763065,89710.79338834429,366253.1842879622,455963.9776763065
4,455963.9776763065,187449.90006524895,268514.07761105755,455963.9776763065
5,455963.9776763065,122453.62664894597,333510.35102736054,455963.9776763065
6,455963.9776763065,36687.87777376518,419276.0999025413,455963.9776763065
7,455963.9776763065,36687.87777376518,419276.0999025413,455963.9776763065
8,455963.9776763065,36687.87777376518,419276.0999025413,455963.9776763065
9,455963.9776763065,65632.86410288193,390331.1135734246,455963.9776763065
10,455963.9776763065,185064.0320094666,270899.9456668399,455963.9776763065
11,455963.9776763065,171186.3880544803,284777.5896218262,455963.9776763065
12,455963.9776763065,238409.95233546087,217554.02534084563,455963.9776763065
13,455963.9776763065,306401.38986868225,149562.58780762425,455963.9776763065
14,455963.9776763065,159702.7371873426,296261.2404889639,455963.9776763065
15,455963.9776763065,186515.16918105236,269448.80849525414,455963.9776763065
16,455963.9776763065,301847.8620355654,154116.11564074105,455963.9776763065
17,455963.9776763065,297860.5214921606,158103.45618414588,455963.9776763065
18,455963.9776763065,293476.2018705297,162487.77580577682,455963.9776763065
19,455963.9776763065,262648.0999620956,193315.87771421092,455963.9776763065
20,455963.9776763065,275305.80354840716,180658.17412789937,455963.9776763065
21,455963.9776763065,190283.4676045922,265680.5100717143,455963.9776763065
22,455963.9776763065,151438.9473678242,304525.0303084823,455963.9776763065
23,455963.9776763065,133918.74066051265,322045.23701579386,455963.9776763065
24,455963.9776763065,132612.96933204815,323351.00834425836,455963.9776763065
25,455963.9776763065,146070.08798543707,309893.88969086943,455963.9776763065
26,455963.9776763065,158934.51399289718,297029.4636834093,455963.9776763065
27,455963.9776763065,200254.09047212644,255709.88720418006,455963.9776763065
28,455963.9776763065,223920.39565157256,232043.58202473394,455963.9776763065
29,455963.9776763065,242584.4190468812,213379.5586294253,455963.9776763065
30,455963.9776763065,279209.6121610517,176754.36551525482,455963.9776763065
31,455963.9776763065,338603.8605423969,117360.11713390959,455963.9776763065
32,455963.9776763065,399731.4428827117,56232.53479359478,455963.9776763065
33,455963.9776763065,420579.5978775578,35384.37979874868,455963.9776763065
34,455963.9776763065,430496.8336385935,25467.144037712984,455963.9776763065
35,455963.9776763065,437016.18030295713,18947.797373349364,455963.9776763065
36,455963.9776763065,455963.9776763065,0.0,455963.9776763065
37,455963.9776763065,455963.9776763065,0.0,455963.9776763065
38,455963.9776763065,455963.9776763065,0.0,455963.9776763065
39,455963.9776763065,455963.9776763065,0.0,455963.9776763065
