,energy_to_electrolyzer,energy_from_the_grid,energy_from_renewables,total_energy
0,455963.9776763065,161823.86583436478,294140.1118419417,455963.9776763065
1,455963.9776763065,150959.48398275004,305004.49369355646,455963.9776763065
2,455963.9776763065,113176.14562467771,342787.8320516288,455963.9776763065
3,455963.9776763065,119902.81003703532,336061.1676392712,455963.9776763065
4,455963.9776763065,112286.77649876545,343677.20117754105,455963.9776763065
5,455963.9776763065,128163.47382235795,327800.50385394855,455963.9776763065
6,455963.9776763065,137597.26031053968,318366.7173657668,455963.9776763065
7,455963.9776763065,121139.42374275107,334824.55393355543,455963.9776763065
8,455963.9776763065,118692.82293296582,337271.1547433407,455963.9776763065
9,455963.9776763065,153352.32416121708,302611.6535150894,455963.9776763065
10,455963.9776763065,235187.53106113957,220776.44661516693,455963.9776763065
11,455963.9776763065,262905.7687327694,193058.2089435371,455963.9776763065
12,455963.9776763065,293179.0922042701,162784.88547203637,455963.9776763065
13,455963.9776763065,341659.4409716496,114304.53670465692,455963.9776763065
14,455963.9776763065,384253.137561568,71710.8401147385,455963.9776763065
15,455963.9776763065,404678.7148556912,51285.26282061531,455963.9776763065
16,455963.9776763065,412309.0206478658,43654.95702844073,455963.9776763065
17,455963.9776763065,400013.1078427498,55950.869833556695,455963.9776763065
18,455963.9776763065,386612.1918432897,69351.78583301678,455963.9776763065
19,455963.9776763065,368792.5822434386,87171.39543286792,455963.9776763065
20,455963.9776763065,352936.5058484265,103027.47182788001,455963.9776763065
21,455963.9776763065,341732.5363107298,114231.4413655767,455963.9776763065
22,455963.9776763065,355330.11628579313,100633.8613905134,455963.9776763065
23,455963.9776763065,368588.6403829825,87375.33729332399,455963.9776763065
24,455963.9776763065,353211.0252013459,102752.9524749606,455963.9776763065
25,455963.9776763065,374621.16285013326,81342.81482617326,455963.9776763065
26,455963.9776763065,402944.1987656037,53019.7789107028,455963.9776763065
27,455963.9776763065,407396.6757480304,48567.30192827607,455963.9776763065
28,455963.9776763065,419650.73170495604,36313.24597135048,455963.9776763065
29,455963.9776763065,423279.9692409603,32684.008435346197,455963.9776763065
30,455963.9776763065,413480.972760694,42483.00491561253,455963.9776763065
31,455963.9776763065,411237.69117595314,44726.28650035337,455963.9776763065
32,455963.9776763065,419426.6278800206,36537.3497962859,455963.9776763065
33,455963.9776763065,419210.7466424563,36753.23103385024,455963.9776763065
34,455963.9776763065,431458.2771046131,24505.700571693418,455963.9776763065
35,455963.9776763065,425251.72971275565,30712.24796355082,455963.9776763065
36,455963.9776763065,423327.9387377543,32636.038938552207,455963.9776763065
37,455963.9776763065,400667.33445374976,55296.643222556726,455963.9776763065
38,455963.9776763065,387507.2391775567,68456.73849874976,455963.9776763065
39,455963.9776763065,350684.6823625433,105279.29531376317,455963.9776763065
40,455963.9776763065,314949.5508023859,141014.42687392063,455963.9776763065
41,455963.9776763065,224783.8240709303,231180.1536053762,455963.9776763065
42,455963.9776763065,181620.8681216343,274343.1095546722,455963.9776763065
43,455963.9776763065,94642.24647449498,361321.7312018115,455963.9776763065
44,455963.9776763065,114826.92890797585,341137.04876833066,455963.9776763065
45,455963.9776763065,92261.98499640939,363701.9926798971,455963.9776763065
46,455963.9776763065,36687.87777376518,419276.0999025413,455963.9776763065
47,455963.9776763065,36687.87777376518,419276.0999025413,455963.9776763065
48,455963.9776763065,36687.87777376518,419276.0999025413,455963.9776763065
49,455963.9776763065,36687.87777376518,419276.0999025413,455963.9776763065
50,455963.9776763065,36687.87777376518,419276.0999025413,455963.9776763065
51,455963.9776763065,59468.849791720684,396495.1278845858,455963.9776763065
52,455963.9776763065,147456.4164667272,308507.5612095793,455963.9776763065
53,455963.9776763065,188558.3645630608,267405.6131132457,455963.9776763065
54,455963.9776763065,158899.3249394633,297064.6527368432,455963.9776763065
55,455963.9776763065,150416.7165847061,305547.2610916004,455963.9776763065
56,455963.9776763065,124843.61296705279,331120.3647092537,455963.9776763065
57,455963.9776763065,240905.74397650256,215058.23369980394,455963.9776763065
58,455963.9776763065,318530.78533324006,137433.19234306648,455963.9776763065
