,energy_to_electrolyzer,energy_from_the_grid,energy_from_renewables,total_energy
0,849883.9862889352,0.0,849883.9862889352,849883.9862889352
1,849883.9862889352,0.0,849883.9862889352,849883.9862889352
2,849883.9862889352,0.0,849883.9862889352,849883.9862889352
3,742405.1032864099,0.0,742405.1032864099,742405.1032864099
4,544285.2924548463,0.0,544285.2924548463,544285.2924548463
5,676034.4953257308,0.0,676034.4953257308,676034.4953257308
6,849883.9862889352,0.0,849883.9862889352,849883.9862889352
7,849883.9862889352,0.0,849883.9862889352,849883.9862889352
8,849883.9862889352,0.0,849883.9862889352,849883.9862889352
9,791211.7167028877,0.0,791211.7167028877,791211.7167028877
10,549121.5114868375,0.0,549121.5114868375,549121.5114868375
11,577251.8708550531,0.0,577251.8708550531,577251.8708550531
12,440987.88920441683,0.0,440987.88920441683,440987.88920441683
13,303167.4077181573,0.0,303167.4077181573,303167.4077181573
14,600529.5415316835,0.0,600529.5415316835,600529.5415316835
15,546180.0172201098,0.0,546180.0172201098,546180.0172201098
16,312397.5317042048,0.0,312397.5317042048,312397.5317042048
17,320479.9787516471,0.0,320479.9787516471,320479.9787516471
18,329367.11311981786,0.0,329367.11311981786,329367.11311981786
19,391856.50888015726,0.0,391856.50888015726,391856.50888015726
20,366199.0016106068,0.0,366199.0016106068,366199.0016106068
21,538541.574469691,0.0,538541.574469691,538541.574469691
22,617280.4668415183,0.0,617280.4668415183,617280.4668415183
23,652794.3993563389,0.0,652794.3993563389,652794.3993563389
24,655441.2331302534,0.0,655441.2331302534,655441.2331302534
25,628163.2899139246,0.0,628163.2899139246,628163.2899139246
26,602086.7507096136,0.0,602086.7507096136,602086.7507096136
27,518330.8524409056,0.0,518330.8524409056,518330.8524409056
28,470358.61221229855,0.0,470358.61221229855,470358.61221229855
29,432526.13235694316,0.0,432526.13235694316,432526.13235694316
30,358285.8760444354,0.0,358285.8760444354,358285.8760444354
31,237892.12932549237,0.0,237892.12932549237,237892.12932549237
32,113984.86782485429,0.0,113984.86782485429,113984.86782485429
33,71725.09418665274,0.0,71725.09418665274,71725.09418665274
34,51622.58926563442,0.0,51622.58926563442,51622.58926563442
35,38407.69737841088,0.0,38407.69737841088,38407.69737841088
36,0.0,0.0,0.0,0.0
37,0.0,0.0,0.0,0.0
38,0.0,0.0,0.0,0.0
39,0.0,0.0,0.0,0.0
40,0.0,0.0,0.0,0.0
41,18955.157027220986,0.0,18955.157027220986,18955.157027220986
42,118679.52319288724,0.0,118679.52319288724,118679.52319288724
43,422541.5172162066,0.0,422541.5172162066,422541.5172162066
44,625161.8330586603,0.0,625161.8330586603,625161.8330586603
45,554670.989017144,0.0,554670.989017144,554670.989017144
46,324069.66067179973,0.0,324069.66067179973,324069.66067179973
47,229189.67187355555,0.0,229189.67187355555,229189.67187355555
48,311614.55583928694,0.0,311614.55583928694,311614.55583928694
49,358958.49517900933,0.0,358958.49517900933,358958.49517900933
50,436600.8435903156,0.0,436600.8435903156,436600.8435903156
51,415705.8173812223,0.0,415705.8173812223,415705.8173812223
52,495664.70206977596,0.0,495664.70206977596,495664.70206977596
53,678663.0421414353,0.0,678663.0421414353,678663.0421414353
54,798974.4137220329,0.0,798974.4137220329,798974.4137220329
55,706648.5789716424,0.0,706648.5789716424,706648.5789716424
56,623684.6180329657,0.0,623684.6180329657,623684.6180329657
57,216441.71799878843,0.0,216441.71799878843,216441.71799878843
58,111840.3187325896,0.0,111840.3187325896,111840.3187325896
59,442560.76940179634,0.0,442560.76940179634,442560.76940179634
60,276430.9591574355,0.0,276430.9591574355,276430.9591574355
61,240470.96336998785,0.0,240470.96336998785,240470.96336998785
62,386135.77179988165,0.0,386135.77179988165,386135.77179988165
63,349912.9036505456,0.0,349912.9036505456,349912.9036505456
64,256031.11104502378,0.0,256031.11104502378,256031.11104502378
65,271700.3614995584,0.0,271700.3614995584,271700.3614995584
66,357240.1840895893,0.0,357240.1840895893,357240.1840895893
67,398566.6078443104,0.0,398566.6078443104,398566.6078443104
68,507664.20339319983,0.0,507664.20339319983,507664.20339319983
69,495572.70307854103,0.0,495572.70307854103,495572.70307854103
70,381755.9547554581,0.0,381755.9547554581,381755.9547554581
71,172247.64081809018,0.0,172247.64081809018,172247.64081809018
72,27421.210435975237,0.0,27421.210435975237,27421.210435975237
73,143223.67925053794,0.0,143223.67925053794,143223.67925053794
74,18420.542573132472,0.0,18420.542573132472,18420.542573132472
75,0.0,0.0,0.0,0.0
76,37328.44883213324,0.0,37328.44883213324,37328.44883213324
77,71502.09702923584,0.0,71502.09702923584,71502.09702923584
78,91560.6904808433,0.0,91560.6904808433,91560.6904808433
79,148587.35175992915,0.0,148587.35175992915,148587.35175992915
80,98271.19953447604,0.0,98271.19953447604,98271.19953447604
81,85551.77477208037,0.0,85551.77477208037,85551.77477208037
82,62274.82010692099,0.0,62274.82010692099,62274.82010692099
83,0.0,0.0,0.0,0.0
84,0.0,0.0,0.0,0.0
85,0.0,0.0,0.0,0.0
86,0.0,0.0,0.0,0.0
87,0.0,0.0,0.0,0.0
88,0.0,0.0,0.0,0.0
89,0.0,0.0,0.0,0.0
90,17970.087554128877,0.0,17970.087554128877,17970.087554128877
91,1104.8739192154592,0.0,1104.8739192154592,1104.8739192154592
92,0.0,0.0,0.0,0.0
93,0.0,0.0,0.0,0.0
94,14575.627976221775,0.0,14575.627976221775,14575.627976221775
95,26590.779532645887,0.0,26590.779532645887,26590.779532645887
96,0.0,0.0,0.0,0.0
97,0.0,0.0,0.0,0.0
98,0.0,0.0,0.0,0.0
99,0.0,0.0,0.0,0.0
100,0.0,0.0,0.0,0.0
101,0.0,0.0,0.0,0.0
102,0.0,0.0,0.0,0.0
103,0.0,0.0,0.0,0.0
104,0.0,0.0,0.0,0.0
105,0.0,0.0,0.0,0.0
106,29027.886993769123,0.0,29027.886993769123,29027.886993769123
107,13763.853383601945,0.0,13763.853383601945,13763.853383601945
108,33409.895027051716,0.0,33409.895027051716,33409.895027051716
109,48160.80916658739,0.0,48160.80916658739,48160.80916658739
110,57946.88468979329,0.0,57946.88468979329,57946.88468979329
111,35418.6497742224,0.0,35418.6497742224,35418.6497742224
112,18673.04181958109,0.0,18673.04181958109,18673.04181958109
113,28776.39386029388,0.0,28776.39386029388,28776.39386029388
114,29636.853995434907,0.0,29636.853995434907,29636.853995434907
115,24833.293061293967,0.0,24833.293061293967,24833.293061293967
116,39667.330984537024,0.0,39667.330984537024,39667.330984537024
117,31540.99515205095,0.0,31540.99515205095,31540.99515205095
118,36595.2312691042,0.0,36595.2312691042,36595.2312691042
119,59264.19860443427,0.0,59264.19860443427,59264.19860443427
120,81503.04268103794,0.0,81503.04268103794,81503.04268103794
121,162417.53484131265,0.0,162417.53484131265,162417.53484131265
122,235574.01126041973,0.0,235574.01126041973,235574.01126041973
123,197733.7775055523,0.0,197733.7775055523,197733.7775055523
124,251874.4519532592,0.0,251874.4519532592,251874.4519532592
125,681839.81364657,0.0,681839.81364657,681839.81364657
126,849883.9862889352,0.0,849883.9862889352,849883.9862889352
127,849883.9862889352,0.0,849883.9862889352,849883.9862889352
128,849883.9862889352,0.0,849883.9862889352,849883.9862889352
129,849883.9862889352,0.0,849883.9862889352,849883.9862889352
130,215922.5714902257,0.0,215922.5714902257,215922.5714902257
131,138051.22810952,0.0,138051.22810952,138051.22810952
132,134070.75381592658,0.0,134070.75381592658,134070.75381592658
133,76190.38979754875,0.0,76190.38979754875,76190.38979754875
134,37875.30007376357,0.0,37875.30007376357,37875.30007376357
135,24513.731427552244,0.0,24513.731427552244,24513.731427552244
136,0.0,0.0,0.0,0.0
137,36427.41503488123,0.0,36427.41503488123,36427.41503488123
138,204629.8125662622,0.0,204629.8125662622,204629.8125662622
139,323339.49256111874,0.0,323339.49256111874,323339.49256111874
140,330844.0916533128,0.0,330844.0916533128,330844.0916533128
141,412044.3942424183,0.0,412044.3942424183,412044.3942424183
142,520046.65547930775,0.0,520046.65547930775,520046.65547930775
143,654641.4348386917,0.0,654641.4348386917,654641.4348386917
144,679524.961020717,0.0,679524.961020717,679524.961020717
145,736773.0594002848,0.0,736773.0594002848,736773.0594002848
146,849883.9862889352,0.0,849883.9862889352,849883.9862889352
147,849883.9862889352,0.0,849883.9862889352,849883.9862889352
148,849883.9862889352,0.0,849883.9862889352,849883.9862889352
149,849883.9862889352,0.0,849883.9862889352,849883.9862889352
150,849883.9862889352,0.0,849883.9862889352,849883.9862889352
151,849883.9862889352,0.0,849883.9862889352,849883.9862889352
152,849883.9862889352,0.0,849883.9862889352,849883.9862889352
153,848314.0316375318,0.0,848314.0316375318,848314.0316375318
154,368417.3842491579,0.0,368417.3842491579,368417.3842491579
155,375778.7572713968,0.0,375778.7572713968,375778.7572713968
156,353080.2877748952,0.0,353080.2877748952,353080.2877748952
157,313066.5963832218,0.0,313066.5963832218,313066.5963832218
