,energy_to_electrolyzer,energy_from_the_grid,energy_from_renewables,total_energy
0,539079.2236606313,0.0,539079.2236606313,539079.2236606313
1,573692.1106036402,0.0,573692.1106036402,573692.1106036402
2,384867.43702028453,0.0,384867.43702028453,384867.43702028453
3,505119.2041013607,0.0,505119.2041013607,505119.2041013607
4,472847.38967393414,0.0,472847.38967393414,472847.38967393414
5,390635.4236223711,0.0,390635.4236223711,390635.4236223711
6,326350.735646996,0.0,326350.735646996,326350.735646996
7,349142.70817181654,0.0,349142.70817181654,349142.70817181654
8,296199.5516619057,0.0,296199.5516619057,296199.5516619057
9,112442.0656007737,0.0,112442.0656007737,112442.0656007737
10,69343.77807279491,0.0,69343.77807279491,69343.77807279491
11,40350.32724659897,0.0,40350.32724659897,40350.32724659897
12,6476.691792510981,0.0,6476.691792510981,6476.691792510981
13,0.0,0.0,0.0,0.0
14,0.0,0.0,0.0,0.0
15,3522.002186219081,0.0,3522.002186219081,3522.002186219081
16,41983.834258175026,0.0,41983.834258175026,41983.834258175026
17,77408.74281794127,0.0,77408.74281794127,77408.74281794127
18,110211.2897580833,0.0,110211.2897580833,110211.2897580833
19,295206.8098515159,0.0,295206.8098515159,295206.8098515159
20,238350.77244749063,0.0,238350.77244749063,238350.77244749063
21,339750.43955766136,0.0,339750.43955766136,339750.43955766136
22,240973.63336308126,0.0,240973.63336308126,240973.63336308126
23,439077.04806034383,0.0,439077.04806034383,439077.04806034383
24,554028.8265760932,0.0,554028.8265760932,554028.8265760932
25,573321.8485970356,0.0,573321.8485970356,573321.8485970356
26,600730.4744590949,0.0,600730.4744590949,600730.4744590949
27,708503.2464746787,0.0,708503.2464746787,708503.2464746787
28,796354.6637936154,0.0,796354.6637936154,796354.6637936154
29,911366.9192366374,0.0,911366.9192366374,911366.9192366374
30,986618.5157397661,0.0,986618.5157397661,986618.5157397661
31,1053856.1429982795,0.0,1053856.1429982795,1053856.1429982795
32,1053856.1429982795,0.0,1053856.1429982795,1053856.1429982795
33,613742.0690394758,0.0,613742.0690394758,613742.0690394758
34,262678.5048978064,0.0,262678.5048978064,262678.5048978064
35,237436.4237131454,0.0,237436.4237131454,237436.4237131454
36,206902.59329472034,0.0,206902.59329472034,206902.59329472034
37,197976.33567402064,0.0,197976.33567402064,197976.33567402064
38,235323.50953987174,0.0,235323.50953987174,235323.50953987174
39,257220.53841424576,0.0,257220.53841424576,257220.53841424576
40,346816.1093911464,0.0,346816.1093911464,346816.1093911464
41,529510.1906687345,0.0,529510.1906687345,529510.1906687345
42,686169.7223989378,0.0,686169.7223989378,686169.7223989378
43,886535.930464959,0.0,886535.930464959,886535.930464959
44,698668.8046741112,0.0,698668.8046741112,698668.8046741112
45,609272.3976767822,0.0,609272.3976767822,609272.3976767822
46,684441.357234845,0.0,684441.357234845,684441.357234845
47,857851.6733401872,0.0,857851.6733401872,857851.6733401872
48,878628.4646166,0.0,878628.4646166,878628.4646166
49,997487.3973955194,0.0,997487.3973955194,997487.3973955194
50,1006147.8302705438,0.0,1006147.8302705438,1006147.8302705438
51,1053856.1429982795,0.0,1053856.1429982795,1053856.1429982795
52,1053856.1429982795,0.0,1053856.1429982795,1053856.1429982795
53,1053856.1429982795,0.0,1053856.1429982795,1053856.1429982795
54,1053856.1429982795,0.0,1053856.1429982795,1053856.1429982795
55,1053856.1429982795,0.0,1053856.1429982795,1053856.1429982795
56,1053856.1429982795,0.0,1053856.1429982795,1053856.1429982795
57,634996.798266631,0.0,634996.798266631,634996.798266631
58,422655.2070833094,0.0,422655.2070833094,422655.2070833094
59,383853.2549675323,0.0,383853.2549675323,383853.2549675323
60,315993.857559188,0.0,315993.857559188,315993.857559188
61,287074.50142737204,0.0,287074.50142737204,287074.50142737204
62,289415.0847724183,0.0,289415.0847724183,289415.0847724183
63,306877.1912793047,0.0,306877.1912793047,306877.1912793047
64,290870.26031465875,0.0,290870.26031465875,290870.26031465875
65,784301.6459478592,0.0,784301.6459478592,784301.6459478592
66,621970.4952545721,0.0,621970.4952545721,621970.4952545721
67,937120.9056858369,0.0,937120.9056858369,937120.9056858369
68,1038570.5289405318,0.0,1038570.5289405318,1038570.5289405318
69,617501.3644701035,0.0,617501.3644701035,617501.3644701035
70,863863.2064753701,0.0,863863.2064753701,863863.2064753701
71,783867.8117575139,0.0,783867.8117575139,783867.8117575139
72,989952.2967324279,0.0,989952.2967324279,989952.2967324279
73,1053856.1429982795,0.0,1053856.1429982795,1053856.1429982795
74,1053856.1429982795,0.0,1053856.1429982795,1053856.1429982795
75,1053856.1429982795,0.0,1053856.1429982795,1053856.1429982795
76,1053856.1429982795,0.0,1053856.1429982795,1053856.1429982795
77,1053856.1429982795,0.0,1053856.1429982795,1053856.1429982795
78,1053856.1429982795,0.0,1053856.1429982795,1053856.1429982795
