,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47
Curtailment,5049.790108086403,10576.806495096658,11591.13858164661,5057.900061484921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2156.0804470103412,0.0,0.0,10330.214158257451,6537.879109632597,9534.900690142274,529.463028287284,8886.987217789561,146.51622431368924,5873.610718197637,12109.329053705183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2493.3775166980577,5995.722433526711,7464.081816790238,7758.674565224112,7716.7822503825755,7777.475680757452,8007.66719380768,6983.2426654153005
Shortfall,0.0,0.0,0.0,0.0,1478.677505267966,2903.522706032494,1400.8254745650393,6727.260479147702,9204.798144635115,3787.841757528282,4274.920025288965,6122.268179028151,1547.1186359358926,0.0,999.8132702944558,7226.018320836749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4299.000233282587,7438.4033332338,8163.324860977711,6507.1169674871135,10178.73840384764,10608.7,10489.22,10039.008,9630.475,8876.52,8600.646,8411.759,8400.591,8288.042691186982,8372.598460475276,4947.826392623123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wind + PV + Storage,17393.645108086403,22812.68349509666,23634.01258164661,16912.42106148492,11763.973,11676.896,11335.408,9113.050520852295,5535.358169499386,5147.642242471718,4539.422974711036,2716.760820971849,7260.491364064108,11055.65844701034,9009.353,3182.214855879137,20158.58615825745,16885.171109632596,20225.051690142274,11285.487028287283,19766.17221778956,10962.381224313687,16535.912718197636,22729.251053705186,10643.184,8304.6326667662,7652.406139022289,4857.5417992303,465.3765961523621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117.02930881301799,80.9825395247242,3731.407607376878,11679.005516698058,15566.99743352671,17449.375816790238,17991.40556522411,17968.109250382575,17814.190680757452,18006.926193807678,16829.6286654153
Wind + PV Generation,17393.645108086403,22812.68349509666,23634.01258164661,16912.42106148492,10285.295494732034,8773.373293967506,9934.58252543496,4113.050520852295,1318.3838553648854,5147.642242471718,4539.422974711036,2716.760820971849,7260.491364064108,11055.65844701034,8009.539729705543,2025.9476791632517,20158.58615825745,16885.171109632596,20225.051690142274,11285.487028287283,19766.17221778956,10962.381224313687,16535.912718197636,22729.251053705186,6344.183766717412,3304.6326667661992,2652.4061390222887,4156.542032512886,465.3765961523621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117.02930881301799,80.9825395247242,3731.407607376878,11679.005516698058,15566.99743352671,17449.375816790238,17991.40556522411,17968.109250382575,17814.190680757452,18006.926193807678,16829.6286654153
Load,12343.855,12235.877,12042.874,11854.521,11763.973,11676.896,11335.408,10840.310999999998,10523.182,8935.484,8814.343,8839.029,8807.61,8899.578,9009.353,9251.966,9828.372,10347.292,10690.151,10756.024,10879.185,10815.864999999998,10662.302,10619.922000000002,10643.184,10743.036,10815.731,10663.659,10644.115000000002,10608.7,10489.22,10039.008,9630.475,8876.52,8600.646,8411.759,8400.591,8405.072,8453.581,8679.234,9185.628,9571.275,9985.294,10232.731,10251.327,10036.715,9999.258999999998,9846.386
State of Charge,15000.0,15000.0,15000.0,15000.0,13521.322494732034,10617.79978869954,9216.9743141345,4216.974314134501,0.0,0.0,0.0,0.0,0.0,2156.0804470103412,1156.2671767158854,0.0,5000.0,10000.0,15000.0,15000.0,15000.0,15000.0,15000.0,15000.0,10700.999766717414,5700.999766717414,700.9997667174139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2493.3775166980577,7493.377516698058,12493.377516698058,15000.0,15000.0,15000.0,15000.0,15000.0
Battery Used,0.0,0.0,0.0,0.0,1478.677505267966,2903.522706032494,1400.8254745650393,5000.0,4216.974314134501,0.0,0.0,0.0,0.0,0.0,999.8132702944558,1156.2671767158854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4299.000233282587,5000.0,5000.0,700.9997667174139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
