Scenario Number,Scenario Name,Site Name,Force Plant Size,Force Electrolyzer Cost,Wind Size MW,Solar Size MW,Storage Size MW,Storage Size MWh,Lat,Long,ATB Year,Powercurve File,PTC Available,ITC Available,Debt Equity,Turbine Rating,Tower Height,Rotor Diameter,Wind Cost KW,Solar Cost KW,Storage Cost kW,Storage Cost kWh,Electrolyzer Cost KW,Buy From Grid ($/kWh),Sell To Grid ($/kWh)
9,2018 COE 90HH High TX,North TX High Resource,TRUE,TRUE,150,0,0,0,35.23328,-102.287,2030,powercurve_2018_COE,no,no,90,2.43,90,116,1185,9999,101,116,100
1,3MW 160HH GA,Central Georgia,TRUE,TRUE,150,100,100,100,33.162,-83.8,2030,powercurve_innovations_turbine,no,no,90,3,160,150,1359,9999,101,116,100,0.08,0.03
