,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
Wind,-105938000.0,-2051165.0554141952,928453.7535542576,-2434945.7589597446,-4505263.389024841,-4635090.942096261,-6224149.976127548,-7814251.769353526,-7948712.610263115,-8085712.399425717,-8225720.323948549,-8368349.835395782,-8514115.270554787,-8662633.146151468,-8814420.939468496,-8969098.384931045,-9163020.579677016,-9360088.734408202,-9524655.496981297,-9692631.534554075,-9864095.03006088,-10060205.064070012,-10259964.620530922,-10442378.661424309,-10628612.20259383,-10818753.32303893
Solar,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
H2,-3344776.708529062,-3344776.708529062,-3344776.708529062,-3344776.708529062,-3344776.708529062,-3344776.708529062,-3344776.708529062,-3344776.708529062,-3344776.708529062,-3344776.708529062,-3344776.708529062,-3344776.708529062,-3344776.708529062,-3344776.708529062,-3344776.708529062,-3344776.708529062,-3344776.708529062,-3344776.708529062,-3344776.708529062,-3344776.708529062,-3344776.708529062,-3344776.708529062,-3344776.708529062,-3344776.708529062,-3344776.708529062,
