,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
Wind,-105938000.0,-223351.838646207,2774545.102489926,-570393.4965347201,-2622065.603975566,-2733061.1791964937,-4303099.915598782,-5873991.208219472,-5989049.443517721,-6106452.60101287,-6226667.927551573,-6349306.915034837,-6474881.920990232,-6603007.463091267,-6734198.999577694,-6868074.2256413335,-7040986.178794408,-7216833.989516768,-7359968.204640949,-7506297.369290324,-7655897.523144493,-7829925.582084458,-8007382.343725514,-8167270.561850845,-8330753.022024633,-8497915.55066404
Solar,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
H2,-3285332.3395523867,-3285332.3395523867,-3285332.3395523867,-3285332.3395523867,-3285332.3395523867,-3285332.3395523867,-3285332.3395523867,-3285332.3395523867,-3285332.3395523867,-3285332.3395523867,-3285332.3395523867,-3285332.3395523867,-3285332.3395523867,-3285332.3395523867,-3285332.3395523867,-3285332.3395523867,-3285332.3395523867,-3285332.3395523867,-3285332.3395523867,-3285332.3395523867,-3285332.3395523867,-3285332.3395523867,-3285332.3395523867,-3285332.3395523867,-3285332.3395523867,
