,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
Wind,-128380000.0,-1831964.9769891878,1795462.896514371,-2263420.476938436,-4754866.1760353185,-4894307.748561708,-6801655.787157912,-8709806.301692586,-8853478.85286393,-8999743.620437441,-9149157.042210594,-9301238.236825347,-9456597.741038851,-9614757.757325275,-9776331.981794244,-9940845.85366495,-10152341.882953465,-10367059.645219564,-10541785.424839772,-10720022.069630137,-10901848.778426703,-11112891.05480849,-11327687.522096287,-11520778.792005327,-11717796.334480658,-11918829.296244627
Solar,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
H2,-4448191.555977382,-4448191.555977382,-4448191.555977382,-4448191.555977382,-4448191.555977382,-4448191.555977382,-4448191.555977382,-4448191.555977382,-4448191.555977382,-4448191.555977382,-4448191.555977382,-4448191.555977382,-4448191.555977382,-4448191.555977382,-4448191.555977382,-4448191.555977382,-4448191.555977382,-4448191.555977382,-4448191.555977382,-4448191.555977382,-4448191.555977382,-4448191.555977382,-4448191.555977382,-4448191.555977382,-4448191.555977382,
