,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
Wind,-105938000.0,-2967183.060303838,3275.5686157187447,-3369375.7257476696,-5449037.655480645,-5588302.951216624,-7186894.105339114,-8786623.339857208,-8930807.896471832,-9077628.638496522,-9227555.725410063,-9380203.590871911,-9536087.563585678,-9694825.162112668,-9856934.875589307,-10022037.460413063,-10226489.045913856,-10434191.885307409,-10609499.679389495,-10788324.158786356,-10970744.580535486,-11177921.110049363,-11388857.826970067,-11582560.799927844,-11780196.1624824,-11981853.122526385
Solar,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
H2,-3375301.138506019,-3375301.138506019,-3375301.138506019,-3375301.138506019,-3375301.138506019,-3375301.138506019,-3375301.138506019,-3375301.138506019,-3375301.138506019,-3375301.138506019,-3375301.138506019,-3375301.138506019,-3375301.138506019,-3375301.138506019,-3375301.138506019,-3375301.138506019,-3375301.138506019,-3375301.138506019,-3375301.138506019,-3375301.138506019,-3375301.138506019,-3375301.138506019,-3375301.138506019,-3375301.138506019,-3375301.138506019,
