,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
Wind,-64680000.0,-3469798.5933160833,-1691286.5731725432,-3786347.1835079696,-5092811.847470548,-5215428.970466041,-6229905.497590587,-7245972.216308387,-7374279.320905639,-7505135.257394567,-7638849.886907892,-7775211.174204619,-7914557.699162515,-8056680.479265172,-8201921.222324142,-8350074.150835147,-8523362.751715964,-8699774.755742189,-8857574.192317624,-9018715.230632765,-9183275.37688936,-9364203.717605773,-9548711.856946543,-9724013.370204084,-9903063.258461405,-10085948.88946518
Solar,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
H2,-1177814.5395078533,-1177814.5395078533,-1177814.5395078533,-1177814.5395078533,-1177814.5395078533,-1177814.5395078533,-1177814.5395078533,-1177814.5395078533,-1177814.5395078533,-1177814.5395078533,-1177814.5395078533,-1177814.5395078533,-1177814.5395078533,-1177814.5395078533,-1177814.5395078533,-1177814.5395078533,-1177814.5395078533,-1177814.5395078533,-1177814.5395078533,-1177814.5395078533,-1177814.5395078533,-1177814.5395078533,-1177814.5395078533,-1177814.5395078533,-1177814.5395078533,
